% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.380786209e+01 +3.380786209e+01 -1.854213791e+01 -1.854213791e+01 -3.2906e-01 -7.2131e-01 -7.9504e-02 +5.8992e-02 +2.3251e-01 +6.9535e-01 +2.2795e-03 +2.9008e-01 +7.5963e-01 +7.5246e-01 +2.1367e-01 -5.1946e-01 -6.4968e-01 +2.5367e-01 -4.0752e-02 +3.0249e-01 -4.1585e-01 +1.4934e-02 +2.5745e-01 -2.0665e-02
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.990169203e+01 +4.990169203e+01 -1.296383080e+02 -1.296383080e+02 -1.4076e-01 +1.3455e-01 -5.5330e-01 +4.7867e-01 +1.4896e-01 +2.0517e-01 -3.8301e-01 -4.3254e-01 +6.0512e-01 +1.4309e-01 -1.6014e-01 +2.1424e-01 -2.5058e-01 -7.7821e-01 -5.8477e-01 -6.0312e-03 +2.2360e-01 +4.4258e-01 +5.6307e-01 +1.6222e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.539349065e+01 +2.539349065e+01 +1.027034907e+02 +1.027034907e+02 +6.2794e-01 +5.8860e-01 +4.2097e-01 -2.3094e-02 +2.0935e-01 +7.0101e-01 -5.9040e-01 -4.5784e-02 -7.5103e-01 +4.5286e-01 -4.2819e-01 +5.1951e-01 +2.9014e-01 -2.3216e-01 -3.8209e-01 +7.1370e-02 +1.5433e-03 -3.5294e-01 +1.8332e-01 -1.7141e-02
2 +2.427722759e+01 +2.427722759e+01 +1.015872276e+02 +1.015872276e+02 +3.7182e-01 -2.4975e-01 -1.4718e-01 -1.4948e-01 -4.0791e-02 +6.6201e-01 +2.2503e-01 +1.8849e-01 +2.4463e-01 -2.0644e-01 -4.7936e-01 -3.5995e-02 +1.0400e-02 +7.2100e-01 -6.3046e-01 -2.8897e-02 +1.6492e-01 +7.3714e-01 +3.5262e-01 +6.0758e-01
86 +1.507159102e+01 +1.507159102e+01 +9.238159102e+01 +9.238159102e+01 +7.2237e-01 -2.0060e-01 -4.5091e-01 -2.3592e-01 -1.1858e-01 -5.6428e-02 +1.5459e-01 +4.5273e-01 -2.1410e-01 +6.0754e-01 +6.8768e-01 -2.8912e-01 +2.3989e-01 +2.6579e-01 -5.7843e-01 +5.6110e-01 -7.7033e-01 -1.2057e-01 +6.9362e-01 -3.6823e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.832820678e+01 +7.832820678e+01 +1.182482068e+02 +1.182482068e+02 +5.7102e-02 +2.6833e-01 -4.4879e-01 -2.5223e-01 +6.7203e-01 -1.1654e-01 +3.9635e-02 +6.2442e-01 -1.1142e-03 -1.9709e-01 +7.3741e-01 -4.5262e-01 -6.5250e-01 -9.9010e-02 +5.7198e-01 -2.1194e-01 +2.1621e-01 +5.8783e-01 +2.0058e-01 -5.5750e-01
3 +5.755442157e+01 +5.755442157e+01 +9.747442157e+01 +9.747442157e+01 -3.6756e-02 -1.6420e-01 -4.1172e-01 +3.7615e-01 -1.8712e-01 -2.9766e-01 +5.7796e-01 -1.3723e-01 +9.0855e-01 +2.9142e-01 +4.6601e-01 +1.3702e-02 -5.5471e-02 +3.7904e-01 -1.2194e-01 +7.5528e-03 -3.9643e-01 -3.0733e-01 +5.6129e-02 -1.9361e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.136877415e+01 +5.136877415e+01 -5.241225848e+00 -5.241225848e+00 +5.2299e-01 -2.0708e-01 +1.4876e-02 +1.6349e-01 -5.5031e-01 -4.2732e-01 -4.5483e-02 +3.5999e-02 +4.6883e-01 +6.4559e-01 -7.9050e-01 +5.9627e-01 -2.2610e-01 -4.7086e-01 +1.4445e-01 -7.6633e-01 -1.4975e-01 -3.8398e-01 -7.1634e-01 +9.5504e-02
2 +2.630609784e+01 +2.630609784e+01 -3.030390216e+01 -3.030390216e+01 +1.5822e-01 +4.7922e-02 -5.0901e-02 -5.2272e-01 +3.8123e-01 -8.2752e-03 -3.4629e-01 -2.3246e-01 -5.7211e-01 +2.5678e-01 -6.4324e-02 +8.0093e-02 +2.7303e-01 -3.8884e-02 +7.3818e-02 +8.1094e-02 +6.3720e-02 +4.1205e-01 -9.5141e-01 +5.1661e-01
38 +2.302110101e+01 +2.302110101e+01 -3.358889899e+01 -3.358889899e+01 -8.3177e-01 -1.2222e-01 -2.2290e-01 +7.8766e-02 +3.2374e-01 -1.1646e-01 +1.6206e-01 +2.1480e-01 -8.6585e-01 +2.2740e-03 -7.3919e-01 -8.6148e-01 +8.3634e-01 +3.9397e-01 +8.2471e-01 -1.4352e-01 -5.2218e-01 -1.4118e-01 -1.3010e-01 -4.9360e-01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.884398882e+01 +9.884398882e+01 +2.675039888e+02 +2.675039888e+02 +1.7704e-01 +3.2293e-01 +8.1798e-01 +5.6535e-02 +1.9991e-01 +9.2526e-01 -1.5864e-01 +1.2995e-01 -4.8099e-01 +1.0223e-01 -8.1318e-01 +5.2022e-02 -6.1802e-01 -2.7709e-01 +5.0325e-01 -7.7861e-01 +9.9553e-01 -1.9058e-01 -1.2694e-01 +3.2307e-01
2 +6.264138286e+01 +6.264138286e+01 +2.313013829e+02 +2.313013829e+02 +1.5092e-01 -5.4713e-01 +2.7480e-01 +1.2779e-01 -3.3958e-01 -1.9542e-02 +8.6416e-01 -2.9959e-01 +3.0674e-01 -2.2048e-01 -2.9939e-01 +9.0116e-02 +6.1842e-01 +2.9415e-01 +2.5687e-02 -6.1326e-01 +2.4902e-01 -2.9897e-01 +2.4975e-01 +4.7477e-01
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.588854406e+02 +1.588854406e+02 +5.665754406e+02 +5.665754406e+02 +6.3328e-02 -1.6742e-01 +4.5139e-01 +2.4952e-01 -3.8174e-02 -5.4732e-01 +7.1810e-01 -1.1461e-01 -5.1058e-02 +7.1618e-01 -2.5266e-02 -3.0700e-01 -3.4326e-02 +6.2577e-01 +5.5043e-01 +6.5059e-01 -3.0987e-01 +1.3957e-01 +3.1852e-01 -4.1890e-01
2 +9.180084601e+01 +9.180084601e+01 +4.994908460e+02 +4.994908460e+02 +2.5632e-01 -4.2133e-02 -4.3390e-01 +5.8381e-01 -3.7201e-01 +3.6868e-01 -6.8816e-01 +6.8358e-01 +4.9857e-01 -2.7277e-01 +2.3787e-02 -1.7269e-01 +2.6093e-01 -3.3286e-02 +3.6013e-02 +1.1334e-01 -4.7294e-01 -7.3155e-01 -4.8771e-01 +2.3422e-01
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.950797755e+01 +6.950797755e+01 +1.254279775e+02 +1.254279775e+02 -7.9082e-01 -2.7410e-01 -5.8103e-03 +7.7933e-01 +9.3991e-02 +4.4078e-01 -3.8662e-02 -2.5346e-02 -6.7014e-01 -6.0890e-02 -6.2006e-01 -4.7541e-01 +1.0257e-01 -3.5760e-01 +4.5567e-01 -3.1790e-01 +7.4320e-01 +6.7292e-02 +2.3354e-01 -2.9955e-01
2 +6.121429007e+01 +6.121429007e+01 +1.171342901e+02 +1.171342901e+02 +7.2941e-01 -1.5038e-01 -3.1689e-01 -1.0022e-01 +3.7207e-01 +5.0093e-01 +1.8063e-01 +1.4558e-01 +2.2102e-01 +2.3808e-01 -4.3507e-01 -2.8283e-01 -4.1633e-01 +5.5649e-01 -7.2257e-01 +6.7595e-01 -7.8354e-01 +4.1410e-01 -7.9086e-01 +7.8940e-02
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.015396893e+01 +4.015396893e+01 +8.634396893e+01 +8.634396893e+01 +1.1024e-01 +5.0171e-01 -5.1558e-01 -7.1937e-01 +6.4101e-01 +1.9315e-01 +4.2958e-01 +1.7071e-01 +2.5482e-01 +4.1998e-01 -2.8080e-01 +9.2404e-02 +5.2388e-01 +3.4134e-02 -4.2217e-02 +7.8611e-01 -5.7820e-01 -3.9026e-03 -6.9767e-01 +1.4680e-01
21 +3.920685732e+01 +3.920685732e+01 +8.539685732e+01 +8.539685732e+01 +5.6933e-01 +3.9634e-01 +1.6243e-01 -9.6526e-02 +3.7624e-01 -4.4362e-01 -3.5651e-01 -6.4462e-01 +4.8617e-02 -4.0863e-02 +9.5531e-02 +4.3280e-01 +2.7592e-01 -1.9298e-02 -9.4331e-01 +8.1181e-01 +6.8851e-01 +9.0757e-02 -5.0993e-01 -5.1788e-01
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.697610619e+01 +2.697610619e+01 -1.296389381e+01 -1.296389381e+01 +3.7280e-01 -2.4518e-01 +1.2590e-02 -2.9295e-01 -3.0698e-01 +1.1964e-01 -6.4818e-01 -2.1953e-01 +7.6223e-01 +1.0096e-02 +6.9986e-01 -7.0659e-01 -5.8691e-01 +7.1158e-01 +1.2302e-01 -4.1566e-01 +5.8428e-01 -8.7956e-02 +7.9219e-01 +1.3696e-01
3 +2.085673877e+01 +2.085673877e+01 -1.908326123e+01 -1.908326123e+01 +5.0582e-03 -5.4426e-01 +3.3690e-02 -1.2451e-01 -2.4214e-01 +3.0589e-01 +2.8624e-01 -6.8500e-01 -5.5305e-01 +6.0702e-01 +1.1453e-02 -3.2638e-01 +3.1729e-01 +3.4441e-02 -1.2360e-01 +3.3980e-01 +1.4160e-01 +2.0484e-01 -6.0264e-02 +5.0451e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.401688837e+01 +5.401688837e+01 -9.459831116e+02 -9.459831116e+02 -1.3144e-01 -3.9801e-01 +2.9857e-01 -6.7682e-01 +5.0188e-01 +1.1721e-01 +3.2090e-01 -4.8502e-01 -2.5384e-01 +3.1636e-01 -6.2487e-01 -1.5310e-01 +1.4676e-01 +3.8282e-01 -2.2843e-01 +6.2181e-01 +2.6885e-01 +2.2277e-01 +7.6534e-01 -5.0247e-01
26 +3.878584687e+01 +3.878584687e+01 -9.612141531e+02 -9.612141531e+02 -2.2150e-03 -6.2179e-01 +8.0614e-01 +1.1455e-01 -2.8716e-01 +1.9832e-01 -2.1118e-02 -3.6649e-01 +1.5155e-03 +8.5000e-02 +6.7123e-01 -5.9530e-01 -4.8802e-01 +5.2911e-01 -4.0054e-01 -2.6260e-02 -5.9911e-01 -3.2691e-01 -4.2220e-01 +1.8851e-01
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.158958742e+01 +2.158958742e+01 -2.880041258e+01 -2.880041258e+01 -2.7965e-01 +3.7223e-01 +1.6793e-02 -4.7077e-01 -1.0213e-01 +5.8474e-02 -1.6639e-01 +3.9148e-02 +6.1711e-02 -3.2693e-01 -3.2211e-01 +7.1421e-01 +3.9097e-02 +7.0943e-01 -1.4293e-01 -2.1648e-01 -2.4144e-01 +4.7521e-01 +2.3664e-01 +6.5411e-01
12 +1.381553054e+01 +1.381553054e+01 -3.657446946e+01 -3.657446946e+01 -4.9529e-01 -6.3803e-01 +8.2613e-01 -5.1020e-02 +1.1990e-01 +3.3624e-01 +3.5897e-01 -1.7817e-01 -5.0270e-01 -6.9631e-01 -5.6508e-01 -2.1814e-01 -1.3588e-01 -2.1326e-01 +3.3234e-01 +1.2488e-01 +6.6212e-01 -4.1167e-01 -5.7668e-01 -4.9400e-01
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.747601212e+01 +5.747601212e+01 -1.279398788e+01 -1.279398788e+01 -4.6745e-02 +2.4327e-01 +5.3401e-01 -1.7310e-01 +1.3447e-02 +6.9405e-02 +4.7577e-01 -7.0536e-01 +7.2437e-01 +3.9778e-01 -2.6531e-02 +3.8345e-01 -4.7619e-03 -6.4775e-01 +3.7843e-01 +1.5055e-01 -3.9078e-01 -1.7234e-01 -5.1041e-01 -2.7563e-01
3 +3.903527417e+01 +3.903527417e+01 -3.123472583e+01 -3.123472583e+01 +1.2801e-01 +5.7292e-01 -5.3805e-01 -2.9937e-01 -5.1443e-01 -5.1262e-02 +4.5356e-01 +1.8826e-02 -4.2862e-01 +1.8763e-01 -9.5617e-01 +1.9842e-01 +1.9351e-01 +2.7879e-01 +1.9763e-01 +1.7310e-01 -8.9097e-01 +7.0431e-02 +6.9429e-01 +5.0631e-02
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.736189058e+01 +2.736189058e+01 -4.207810942e+01 -4.207810942e+01 +8.4422e-01 +6.1879e-03 -1.4212e-01 -3.4109e-01 -2.2795e-01 +1.9555e-01 +6.7832e-02 +2.8516e-01 -2.6588e-01 -5.1726e-01 -6.0035e-01 -2.3811e-01 +2.1055e-02 +4.5596e-01 -7.4812e-01 -2.0895e-01 -3.2821e-01 +1.2393e-01 -1.3980e-01 -3.2243e-01
2 +1.746929693e+01 +1.746929693e+01 -5.197070307e+01 -5.197070307e+01 -1.5464e-01 -4.6458e-01 -1.3762e-01 -3.1469e-03 -3.2678e-01 +3.1539e-01 +3.7545e-01 -5.0947e-01 +5.3343e-01 -4.6253e-01 +4.0234e-01 -8.0427e-01 +9.1269e-02 +2.3839e-01 +2.2876e-01 +7.6951e-01 +5.2994e-01 +1.0799e-01 +2.5031e-01 -1.8266e-01
32 +1.583430376e+01 +1.583430376e+01 -5.360569624e+01 -5.360569624e+01 -4.5689e-01 +7.1919e-01 -2.1385e-01 -6.8523e-02 +2.2098e-01 -4.4056e-03 +6.9088e-01 -3.6317e-01 +1.0617e-01 -6.0281e-01 +1.1848e-01 +1.6540e-02 -5.4231e-01 -2.7649e-01 +1.5814e-01 +3.4596e-01 +2.0474e-01 +3.3074e-01 +1.8504e-01 -3.0807e-01
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.117175523e+01 +5.117175523e+01 +1.773617552e+02 +1.773617552e+02 -1.9079e-01 -2.2868e-01 +3.3884e-01 -1.6181e-01 -3.5435e-01 -1.2854e-01 -2.9548e-01 +2.9567e-01 +2.7993e-01 +5.1564e-02 -1.6937e-02 -4.3140e-01 -1.6987e-03 +3.2907e-01 -1.4409e-02 -5.1698e-02 +1.8880e-01 -4.0597e-01 +5.3501e-02 +2.1635e-01
2 +3.663433254e+01 +3.663433254e+01 +1.628243325e+02 +1.628243325e+02 +5.1317e-01 -6.6833e-02 -6.2690e-02 -2.5247e-01 +3.8647e-01 +3.3896e-01 +1.1129e-01 +2.2995e-01 -4.7188e-01 -5.4880e-01 -5.9331e-01 -8.9925e-01 -7.1075e-02 -2.1653e-01 -5.6021e-01 -2.9914e-01 -2.0272e-01 -3.7737e-01 +6.4350e-02 +1.8207e-01
15 +2.473323938e+01 +2.473323938e+01 +1.509232394e+02 +1.509232394e+02 +5.4659e-01 +7.0587e-02 -4.7602e-01 -2.7225e-02 +1.3560e-01 +1.7352e-01 +2.0654e-01 +4.1003e-01 -5.7895e-02 +7.1351e-02 -1.3873e-01 +1.4668e-01 +2.0689e-01 -2.2600e-01 -5.3953e-01 +3.7200e-01 -1.2478e-02 +1.1210e-01 -1.1789e-02 +1.0434e-02
