% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.190897874e+02 +7.190897874e+02 +2.569997874e+02 +2.569997874e+02 -5.2395e-01 -2.6818e-01 -8.6192e-01 -6.7901e-01 -5.2520e-01 -4.9698e-02 -1.5040e-01 -2.1092e-01 +1.4197e-01 -4.9726e-01 +4.4408e-01 +3.5601e-01 -3.6748e-01 +9.4704e-01 -5.0191e-02 -5.7810e-01 +5.9738e-01 -2.3907e-01 -4.1053e-02 +2.2078e-01
6 +5.809588374e+02 +5.809588374e+02 +1.188688374e+02 +1.188688374e+02 -2.1142e-01 -6.1745e-01 +4.7513e-01 -9.1745e-01 +8.3578e-01 +3.4848e-01 +2.7864e-01 +7.8510e-02 +7.9203e-01 -6.2731e-01 +3.7247e-02 +3.3335e-01 -6.2820e-02 -3.5951e-01 -6.6103e-01 -2.2385e-01 -1.1693e-01 +2.1392e-01 +5.1607e-01 +6.9446e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.952758849e+02 +5.952758849e+02 +6.729358849e+02 +6.729358849e+02 -4.1208e-01 +2.4743e-01 -3.2113e-01 -5.6523e-03 -1.7048e-01 +2.7640e-01 +3.3969e-01 +1.5761e-01 -5.8469e-03 +2.8441e-01 +7.3519e-01 -5.9178e-01 +6.6429e-01 -8.2859e-03 +5.0217e-01 +6.2155e-01 -4.1551e-01 -7.1683e-01 +4.4499e-02 +3.7483e-02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.208558024e+02 +7.208558024e+02 +8.365358024e+02 +8.365358024e+02 -4.3832e-02 +4.5578e-01 +1.6680e-02 +1.7580e-01 +3.1453e-01 -5.5581e-01 +7.4894e-01 +4.3730e-01 -1.6607e-01 -2.1166e-01 -3.0983e-01 +8.7169e-02 -5.9557e-01 -2.6120e-01 +2.0186e-01 -2.6375e-01 +2.8429e-01 -5.1098e-01 +3.9094e-01 +1.8444e-01
9 +6.126245863e+02 +6.126245863e+02 +7.283045863e+02 +7.283045863e+02 -4.7710e-01 -8.0297e-02 -2.4849e-01 +3.0365e-01 -8.0689e-02 +4.1707e-01 +7.7526e-01 -2.6149e-01 -1.8562e-01 -1.4277e-01 -4.8045e-01 +9.4963e-02 +3.5943e-01 +4.9418e-01 +4.7421e-01 -2.6460e-01 -3.3003e-01 +6.0020e-01 +2.7225e-01 +4.0177e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.976574396e+02 +7.976574396e+02 +7.939474396e+02 +7.939474396e+02 +2.8164e-01 -8.2606e-01 +6.7198e-01 -4.3055e-01 +1.4959e-01 -1.4306e-01 +1.4150e-01 +8.2500e-02 -5.0367e-01 -4.3964e-01 +1.0313e-01 +4.6109e-01 +3.7946e-01 -1.2263e-01 +1.8664e-01 +1.2797e-01 -9.0701e-01 +4.4303e-01 -4.8887e-01 +4.2028e-01
26 +6.220121157e+02 +6.220121157e+02 +6.183021157e+02 +6.183021157e+02 -3.6811e-02 -9.5688e-02 -7.6246e-02 +2.5626e-01 -7.8874e-02 +8.1674e-01 -2.2022e-01 -3.2383e-01 +4.1675e-01 -2.9062e-01 -1.1480e-02 -4.6143e-01 +2.8517e-01 -2.5512e-01 +1.6265e-01 -6.4407e-02 +6.7108e-01 +4.1245e-01 +1.5422e-01 -3.1660e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.421694158e+02 +6.421694158e+02 +7.743494158e+02 +7.743494158e+02 +2.4826e-01 -5.6510e-01 +5.9816e-01 -4.9180e-01 -3.7469e-01 -4.1532e-01 +3.3911e-01 +4.7926e-01 +4.3557e-01 -1.1621e-01 +1.4014e-01 -2.3487e-01 +3.2628e-01 +6.1450e-02 +3.5949e-01 -4.1744e-01 +2.0011e-01 -6.4991e-01 -2.1332e-01 +5.6345e-01
2 +6.157009359e+02 +6.157009359e+02 +7.478809359e+02 +7.478809359e+02 -3.6348e-02 -4.4037e-01 -2.2573e-01 -3.1431e-01 +1.9857e-01 +1.0692e-01 -2.2473e-01 +1.8497e-01 -4.4834e-01 +1.3432e-01 +1.2326e-01 +8.8829e-01 +3.6738e-02 -3.0218e-01 -3.8636e-01 -2.4902e-01 +4.0046e-01 -3.7564e-01 +3.4954e-01 -3.4895e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.585986411e+02 +8.585986411e+02 +8.168586411e+02 +8.168586411e+02 -2.5293e-01 +9.0268e-02 -2.5624e-01 -2.4775e-01 +5.6628e-01 +4.6414e-01 +5.0666e-02 -8.0574e-02 +2.4917e-01 -4.2399e-01 -8.3221e-02 -6.2761e-01 -2.5782e-01 -1.6436e-01 -7.4351e-01 -4.8941e-01 +2.8283e-01 -5.5563e-01 -5.3057e-01 +1.5120e-02
18 +5.866228793e+02 +5.866228793e+02 +5.448828793e+02 +5.448828793e+02 -4.4673e-01 +1.5122e-01 +1.2250e-02 +8.0688e-02 +9.2901e-02 -2.5473e-01 -2.8262e-01 -4.5802e-01 -1.6900e-01 -4.8304e-02 -3.8822e-01 +4.0516e-02 +7.9401e-03 -3.5996e-01 +7.6751e-02 +6.6661e-02 -4.4094e-01 +5.7592e-01 +8.3478e-01 +8.3395e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.173681207e+02 +7.173681207e+02 +2.225081207e+02 +2.225081207e+02 -5.3163e-01 -5.0471e-01 +5.4581e-01 -2.2993e-01 -1.2163e-02 +3.2718e-01 -6.4817e-01 +8.0929e-02 +5.9536e-02 +3.3410e-01 +3.7896e-02 +6.5003e-02 -2.0983e-01 +6.3866e-01 +5.7516e-02 -6.4484e-01 +4.2410e-01 -2.2876e-01 -5.1848e-01 +5.0068e-03
3 +5.851198276e+02 +5.851198276e+02 +9.025982759e+01 +9.025982759e+01 +4.0438e-01 +6.2924e-01 +1.9147e-01 +8.2416e-01 +1.8010e-01 -2.4660e-01 +1.6005e-01 +1.3483e-01 +9.3206e-01 +1.2806e-01 -8.1864e-02 -4.3984e-01 -8.0490e-01 -6.9785e-01 +8.2621e-01 -2.7048e-01 -5.7977e-01 +1.2978e-01 +6.5207e-01 +5.9985e-01
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
