% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.190203948e+02 +7.190203948e+02 +2.569303948e+02 +2.569303948e+02 -7.1722e-02 -2.2814e-01 +4.2375e-01 +7.1524e-01 +2.4042e-01 +4.9076e-01 +1.0123e-01 -1.2435e-01 +3.0212e-01 -7.5605e-02 +8.6625e-02 +3.9490e-01 -4.8172e-02 -1.1360e-01 -1.1827e-01 -2.2268e-02 +2.7116e-02 -4.0472e-02 -3.4395e-01 -1.9146e-01
4 +6.074581706e+02 +6.074581706e+02 +1.453681706e+02 +1.453681706e+02 +1.9889e-01 -8.8323e-02 +7.0809e-01 +8.3751e-01 +1.3462e-01 +4.6909e-03 +2.3833e-01 -6.1254e-01 +7.5416e-01 -2.8192e-01 +4.2738e-01 +4.5354e-01 -1.1689e-01 -1.1050e-01 -1.3183e-01 -1.2277e-01 -7.3716e-02 +4.9793e-01 +8.4158e-01 -3.0303e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.398378422e+02 +7.398378422e+02 +8.174978422e+02 +8.174978422e+02 -2.1530e-01 -8.6843e-02 -1.3559e-01 +2.8769e-01 -4.4241e-01 -7.3388e-02 -6.8356e-01 -7.9622e-02 +8.0414e-01 -5.8081e-01 +4.0596e-01 -3.3856e-01 +1.5068e-01 +5.0272e-01 -4.2759e-01 -2.3179e-01 -6.8391e-01 -5.9984e-01 +3.1377e-01 -2.2989e-01
5 +5.822257570e+02 +5.822257570e+02 +6.598857570e+02 +6.598857570e+02 -1.6518e-01 +3.7547e-01 -2.6705e-02 -6.6295e-03 +1.9637e-01 -2.1472e-01 +4.2996e-01 +2.6547e-01 -7.1952e-01 +2.9147e-01 -2.9641e-01 +2.3280e-01 +3.2288e-01 -3.7246e-01 +9.5766e-03 +2.7732e-01 -5.4859e-01 -3.1559e-02 +3.0627e-01 -2.0576e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.881369649e+02 +6.881369649e+02 +8.038169649e+02 +8.038169649e+02 -5.1662e-01 -3.1508e-02 -7.6477e-02 +9.0031e-02 +3.4878e-01 -5.2214e-01 +3.2244e-01 -8.0672e-01 -5.6330e-01 +4.1328e-01 -7.7132e-02 +1.2975e-01 +3.6071e-01 +2.3043e-01 +2.2980e-01 +4.0366e-01 -3.6831e-01 +2.6997e-01 -1.5223e-01 -1.4534e-01
23 +6.072254809e+02 +6.072254809e+02 +7.229054809e+02 +7.229054809e+02 +2.8977e-01 +3.5599e-02 +1.1003e-01 +3.2323e-02 -2.8815e-01 +6.1718e-03 +9.7444e-02 +5.8421e-01 -3.7712e-01 +1.4818e-01 -6.0396e-01 -2.3655e-01 +4.5965e-01 +2.9909e-01 -2.0012e-01 -8.9200e-01 +1.2068e-01 +3.1803e-03 +1.4116e-01 -6.1656e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.542053505e+02 +7.542053505e+02 +7.504953505e+02 +7.504953505e+02 -1.6013e-01 +1.6042e-01 +2.2844e-01 -3.5254e-01 -6.0892e-01 +6.9428e-01 +4.7219e-01 -1.7282e-01 +5.9671e-01 -4.1202e-01 -3.9761e-01 +4.0864e-01 +6.8969e-01 -7.4958e-01 +3.9225e-01 +6.7249e-01 -1.7937e-02 +8.0640e-02 -1.1581e-01 -2.0764e-01
