% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.078002943e+02 +7.078002943e+02 +1.707800294e+03 +1.707800294e+03 +4.2732e-01 +1.1498e-02 +6.8953e-01 +6.7138e-01 +5.0159e-03 -1.7643e-01 -3.0719e-01 -4.8378e-01 -9.4902e-02 -4.1814e-01 -2.5217e-01 +7.7985e-01 +3.6539e-01 +3.5973e-01 +2.4482e-01 -4.6547e-02 -2.6255e-01 -6.7841e-01 -7.1207e-01 -1.5416e-01
5 +6.150125406e+02 +6.150125406e+02 +1.615012541e+03 +1.615012541e+03 +2.3180e-01 +3.5034e-01 -1.4251e-01 +8.3106e-02 -3.1779e-02 +3.5296e-01 +8.2598e-01 -4.2437e-01 -6.6465e-01 +7.7594e-01 -1.0074e-01 -1.5534e-01 +1.1519e-01 +2.7587e-02 +2.3170e-02 -4.4219e-01 +2.0349e-01 +3.0291e-01 +3.5745e-01 +9.9546e-03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.340544703e+02 +7.340544703e+02 +8.040844703e+02 +8.040844703e+02 +1.6992e-01 +8.4198e-01 -5.2631e-02 +1.7190e-01 +3.7413e-01 +4.7467e-01 +1.8949e-01 +1.6013e-01 -2.9894e-01 +2.0110e-01 +2.0652e-01 -2.2491e-01 +5.9814e-01 +7.8832e-01 +6.4884e-01 +7.3889e-02 -2.4804e-01 +7.0420e-01 -8.9483e-02 -7.4376e-01
5 +5.882604175e+02 +5.882604175e+02 +6.582904175e+02 +6.582904175e+02 -1.3492e-01 -7.6508e-01 -2.5667e-01 +7.6254e-02 +1.9132e-01 -5.1001e-01 +5.1902e-01 +2.4507e-01 +1.1035e-01 +1.2370e-01 -5.8776e-01 +7.1266e-02 +7.9668e-01 -4.6841e-01 -5.0352e-02 +6.4884e-01 -6.6674e-02 +3.8474e-01 -6.9011e-01 -2.8317e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.768782427e+02 +8.768782427e+02 +8.286582427e+02 +8.286582427e+02 -4.2741e-01 +1.0695e-01 +1.0634e-02 -1.7215e-01 -3.5834e-01 +6.0021e-01 +4.1113e-02 +8.9018e-02 +6.6794e-01 +3.4325e-01 -5.6179e-01 +9.7967e-01 +1.1444e-01 -2.2399e-02 -7.6793e-01 -3.3840e-01 -3.1706e-01 -7.7769e-01 +2.2406e-01 +6.4940e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.638174097e+03 +1.638174097e+03 +1.663644097e+03 +1.663644097e+03 -4.1945e-01 +4.1641e-02 +5.0264e-02 -1.0722e-01 +3.7642e-01 -3.5996e-02 +1.0008e-01 +1.2468e-01 +1.5552e-01 -7.4727e-01 +3.6709e-01 +1.9238e-01 +1.5018e-01 +2.6069e-01 -5.9977e-01 +9.5307e-02 +1.0886e-01 +6.6105e-02 -4.4962e-01 +6.5261e-01
2 +1.117420920e+03 +1.117420920e+03 +1.142890920e+03 +1.142890920e+03 -2.9849e-01 -7.1723e-02 -2.7038e-01 +2.2104e-01 +1.6088e-01 +3.4823e-02 +2.7923e-01 +1.0478e-02 -2.8774e-01 +4.2996e-01 -3.1974e-02 -4.0713e-01 -6.0342e-01 -2.6376e-01 -6.3383e-01 -2.6324e-01 +5.2960e-01 +2.9512e-01 -1.0730e-01 -4.8637e-01
70 +9.560691530e+02 +9.560691530e+02 +9.815391530e+02 +9.815391530e+02 -5.7211e-01 -6.7910e-01 +8.1097e-01 +1.7726e-01 -9.1454e-02 +4.7473e-01 -7.3847e-01 +5.5509e-01 +6.4791e-01 -6.3886e-02 -7.9397e-01 -6.8813e-01 -9.1741e-01 -4.7459e-01 -7.2903e-01 -5.5876e-01 +1.7308e-01 +2.9363e-01 +3.4572e-02 +4.5375e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.995094444e+02 +7.995094444e+02 +6.986994444e+02 +6.986994444e+02 +3.7282e-01 -1.0707e-01 -8.7856e-01 -1.4458e-01 -4.7567e-02 +4.3041e-01 +2.8186e-02 +1.1803e-04 +7.3332e-01 +1.1689e-01 +4.8090e-01 -2.4121e-01 +8.2251e-02 -5.5771e-01 -1.3329e-01 -3.2899e-01 +1.0967e-02 -1.5155e-01 -4.3883e-01 +1.8072e-01
11 +5.990066857e+02 +5.990066857e+02 +4.981966857e+02 +4.981966857e+02 -2.0809e-02 +3.8667e-01 -6.8247e-01 -5.2095e-02 +2.8757e-01 +3.7065e-01 +5.7376e-01 +2.0656e-01 -7.5967e-01 +7.8432e-02 -6.6012e-01 -1.9084e-01 -5.3682e-01 -3.4467e-01 +3.2869e-01 +1.3065e-01 -5.2908e-01 -7.5979e-01 -2.0188e-01 +3.2621e-02
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
