% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.268688436e+04 +2.268688436e+04 +2.283603436e+04 +2.283603436e+04 +2.1512e-01 -3.7832e-01 +5.5832e-01 +2.4535e-02 -2.8588e-01 +7.9429e-02 -5.0079e-02 +4.5835e-01 -1.2890e-02 +4.3811e-01 +1.2265e-01 +5.1708e-01 +4.6562e-01 -5.6150e-01 +3.5059e-01 +2.6824e-01 +9.5350e-03 -1.9822e-02 -7.3610e-01 +5.5659e-01
8 +1.384793630e+04 +1.384793630e+04 +1.399708630e+04 +1.399708630e+04 -1.3837e-01 +8.0122e-01 -6.2846e-01 -3.2975e-01 -5.9380e-01 +3.5907e-01 +2.3047e-01 -1.9442e-01 +2.6432e-01 -9.3967e-02 -8.0676e-01 -3.6342e-02 +3.6654e-01 +3.8549e-01 -7.4265e-02 -4.3693e-02 +6.6023e-02 +3.5453e-01 -4.5501e-01 +6.6066e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.220912388e+05 +1.220912388e+05 +1.210912388e+05 +1.210912388e+05 +9.0797e-01 +1.0996e-01 -2.1218e-01 +7.6491e-02 -3.6135e-01 -3.8112e-01 +5.9594e-02 +6.7964e-01 +2.3065e-01 -2.2144e-01 -8.1538e-02 +2.0686e-01 -5.5318e-01 +7.2435e-01 +4.8018e-01 -6.4183e-01 +4.2968e-01 -6.6843e-01 +1.6918e-03 +4.0689e-01
2 +7.840521061e+04 +7.840521061e+04 +7.740521061e+04 +7.740521061e+04 +1.5312e-01 +5.1923e-02 +3.2697e-01 +6.1402e-01 -3.1477e-01 +3.3563e-01 -1.3405e-01 +5.2155e-01 +8.3500e-01 -4.5793e-01 -6.2899e-01 -3.0892e-01 -7.2814e-01 -8.5111e-01 +8.6179e-02 +2.1233e-02 +1.9690e-01 -1.7565e-01 +8.5700e-01 -6.5551e-02
3 +5.780678241e+04 +5.780678241e+04 +5.680678241e+04 +5.680678241e+04 -1.7239e-01 +4.8880e-01 +2.1450e-01 -3.3072e-01 -3.5266e-01 -1.9655e-01 -8.5896e-02 -3.6061e-02 +2.8177e-01 +1.2879e-02 +6.5061e-01 +2.7833e-01 +5.8527e-01 -5.1757e-01 +1.6887e-03 +3.2331e-01 -2.1883e-01 -2.8560e-01 -1.7502e-01 -5.1794e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.378217008e+04 +9.378217008e+04 +9.388079008e+04 +9.388079008e+04 -2.2850e-01 +9.6941e-02 -2.3535e-01 -3.0354e-01 -6.2273e-01 -3.3622e-01 -2.0196e-02 +5.5823e-01 -8.3572e-01 -2.3845e-01 -4.9174e-01 +3.2144e-01 +4.1752e-01 +5.0515e-01 -1.8398e-01 -5.6302e-01 -6.5019e-01 +4.6685e-01 +4.1997e-01 -5.9332e-02
2 +5.496822757e+04 +5.496822757e+04 +5.506684757e+04 +5.506684757e+04 -1.7265e-01 -6.2209e-01 -4.2045e-02 -2.5838e-01 -2.2787e-01 +1.2049e-01 +5.9276e-01 -4.0286e-01 +3.1568e-02 +6.7664e-01 +6.9431e-01 -5.6776e-01 +6.8462e-01 -3.9604e-01 -7.8722e-01 -5.7882e-01 -1.6927e-02 +1.6259e-01 +1.5044e-01 -5.4082e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.168928895e+04 +8.168928895e+04 +8.164213895e+04 +8.164213895e+04 -7.4510e-01 -4.3127e-01 +1.2377e-01 -4.5714e-01 -1.9630e-01 -2.5023e-01 +5.5288e-01 -7.5756e-01 -4.2814e-01 -4.4747e-01 -9.6577e-01 +2.1132e-01 -2.7988e-01 +2.7709e-01 +1.7495e-01 -6.3425e-01 -3.4778e-01 +3.9257e-01 +1.8452e-01 -3.0648e-01
