% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.659412527e+01 +8.659412527e+01 +1.660741253e+02 +1.660741253e+02 -1.3187e-01 +4.3698e-01 -5.4968e-01 -8.0540e-01 -7.5634e-02 +2.5171e-01 -3.2659e-01 -7.6791e-01 +9.6535e-02 -3.6570e-01 -5.4556e-01 -8.8127e-02 -4.4530e-01 -2.9647e-01 +3.9556e-01 -2.0286e-01 +2.5424e-01 -3.4656e-01 -1.7692e-01 +3.0741e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.484003009e+02 +1.484003009e+02 +5.428803009e+02 +5.428803009e+02 -5.1021e-03 +7.6334e-01 +4.2427e-02 +4.3007e-01 -7.7258e-02 +3.5516e-01 +4.9677e-01 -1.6353e-01 -2.0362e-01 -1.6198e-01 -5.0423e-01 +4.2212e-03 -5.3616e-01 -6.2637e-01 -8.1257e-01 +3.1321e-02 -5.8954e-02 -6.0026e-01 -5.8515e-01 +7.8936e-02
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.163535517e+02 +1.163535517e+02 -1.307564483e+02 -1.307564483e+02 +9.2784e-02 +7.6708e-02 +1.6579e-01 +2.4761e-01 +1.3984e-01 +5.0222e-01 +7.9886e-02 +5.1698e-01 +2.2660e-01 +9.7712e-02 +5.6180e-01 -4.9622e-01 +8.3247e-01 +7.4873e-01 +7.6247e-01 -4.1287e-01 -1.9648e-02 -7.9322e-02 +3.8530e-01 +1.3033e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.316604411e+02 +1.316604411e+02 -2.037955886e+01 -2.037955886e+01 -5.0516e-01 +5.4998e-01 +7.7229e-01 -6.7257e-01 -6.7693e-01 -2.3424e-01 -4.2037e-01 +1.8529e-01 -2.1923e-01 -2.3599e-01 +6.2043e-01 -3.9838e-01 +1.6582e-01 -6.6410e-01 +1.2983e-01 -3.1993e-01 -3.9437e-01 +3.2190e-02 +1.4521e-01 +4.5610e-01
6 +9.593763022e+01 +9.593763022e+01 -5.610236978e+01 -5.610236978e+01 +8.8482e-02 -3.5624e-01 -3.6622e-01 +3.6739e-02 +3.5786e-01 +5.8807e-01 +1.0383e-01 -3.7053e-01 -5.5479e-01 +4.3137e-01 -5.5949e-01 +4.0692e-01 -5.6321e-01 +1.4476e-01 -6.3745e-01 +6.6219e-02 +3.4856e-01 +2.7603e-01 -3.3642e-01 +6.9904e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.309631945e+01 +8.309631945e+01 +5.784631945e+01 +5.784631945e+01 -5.6129e-01 +2.4058e-02 -5.1684e-01 +2.7836e-01 +8.4057e-02 +1.3370e-01 +2.7289e-01 +5.1361e-01 +3.7120e-01 +2.0288e-01 -9.2318e-03 -2.6612e-01 +4.1845e-01 -6.1452e-01 +1.4437e-01 +2.3161e-03 +3.7783e-01 -1.9678e-01 -7.6861e-01 -4.4163e-01
