% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.336129889e+01 +1.336129889e+01 +2.023129889e+01 +2.023129889e+01 -4.3424e-02 +9.9878e-02 -1.1554e-01 -5.1020e-01 -7.4715e-01 +6.9449e-01 +1.8302e-01 +2.0709e-01 -5.2736e-02 -1.3462e-01 +2.4056e-02 -1.7312e-01 +2.3307e-01 +2.0703e-02 -5.0040e-01 +7.3111e-01 +6.9645e-01 +2.4128e-01 +6.5957e-01 -5.1079e-01
9 +8.455723691e+00 +8.455723691e+00 +1.532572369e+01 +1.532572369e+01 -4.0817e-01 -4.1936e-01 -9.0211e-01 +2.1585e-01 +1.4174e-01 +5.8210e-01 +3.1611e-01 +3.5313e-01 -2.3990e-01 -4.1203e-01 -4.5587e-01 +2.6693e-01 -7.4794e-01 -4.7526e-01 -2.1054e-01 +6.3699e-01 -6.0690e-02 +1.8355e-01 -5.7142e-01 +9.2989e-01
31 +6.250573830e+00 +6.250573830e+00 +1.312057383e+01 +1.312057383e+01 +2.4872e-01 -3.8847e-01 -7.7987e-01 -9.2130e-01 +2.7812e-01 -6.5804e-01 +6.3429e-02 -3.7771e-02 +2.0530e-01 +2.4511e-01 -2.2446e-01 +6.6326e-03 -2.9368e-01 -1.8166e-01 +4.8205e-01 -4.3077e-01 -9.2201e-02 +5.4938e-01 -1.1798e-03 +3.7741e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.469934166e+01 +1.469934166e+01 +1.470934166e+01 +1.470934166e+01 +5.9596e-01 -5.0967e-01 -3.0118e-01 -2.3194e-01 -1.8543e-01 +1.7999e-01 +3.1298e-01 -1.6224e-01 -1.6783e-01 -4.5881e-01 -5.3742e-01 +2.0072e-01 -1.8821e-01 -4.5112e-01 -1.7315e-01 -3.9279e-01 -1.3194e-01 -1.3265e-01 -1.0461e-01 -6.1261e-01
32 +9.023331433e+00 +9.023331433e+00 +9.033331433e+00 +9.033331433e+00 -7.3974e-01 -7.7550e-02 +2.5600e-01 -7.6428e-01 +7.1415e-01 +4.2843e-01 -3.4480e-01 -3.8539e-01 +5.0641e-01 +3.9552e-01 -4.8804e-01 -2.7342e-01 +2.2085e-01 +2.7150e-01 +5.8053e-01 +3.3514e-02 -1.2457e-01 +1.3937e-01 +2.1011e-01 -5.1219e-01
94 +6.044483599e+00 +6.044483599e+00 +6.054483599e+00 +6.054483599e+00 -2.3775e-01 -4.0998e-01 -2.0487e-01 -2.1827e-01 -3.5541e-01 +4.3708e-01 -2.2640e-02 -5.0949e-01 +1.2557e-01 -5.0569e-01 -1.5471e-01 +1.7960e-01 +2.7591e-01 -1.6113e-01 -6.9100e-01 +6.4157e-01 -1.8237e-01 +1.1070e-01 +1.8936e-01 -1.4398e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.297760089e+01 +1.297760089e+01 -1.176323991e+02 -1.176323991e+02 +1.5158e-01 -1.8507e-01 +5.1451e-02 +1.3841e-01 -1.2166e-02 -1.0928e-01 -2.4661e-01 -8.0675e-02 -6.0494e-02 -5.0647e-01 -6.8485e-01 +5.5649e-01 +5.2683e-01 +3.2781e-02 +3.6754e-01 -3.3627e-02 -6.4534e-01 +6.3163e-01 -4.0101e-01 -1.2336e-01
5 +8.633515010e+00 +8.633515010e+00 -1.219764850e+02 -1.219764850e+02 -8.7940e-02 -5.4919e-01 +2.6281e-01 +5.1185e-01 -2.8888e-01 +1.8349e-01 -8.0790e-01 +6.7271e-02 +4.4355e-01 +6.5470e-01 +3.7535e-01 +8.1721e-02 +5.4131e-01 -5.8115e-01 +6.6371e-01 -5.4144e-01 -6.2874e-01 +5.4755e-01 +2.7231e-01 -6.5258e-01
22 +4.978649207e+00 +4.978649207e+00 -1.256313508e+02 -1.256313508e+02 -8.6531e-03 -7.5691e-01 +3.3664e-01 -3.9556e-01 -4.7756e-01 +1.3774e-01 +4.6151e-01 -4.2728e-01 +4.2936e-01 -3.4239e-01 +3.7837e-01 -1.9778e-01 +1.1927e-01 +2.4844e-01 +2.8179e-01 -1.6782e-01 -2.9152e-01 +1.8333e-02 +4.2806e-01 +2.5721e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.294505197e+00 +9.294505197e+00 -2.138254948e+02 -2.138254948e+02 -9.6320e-02 +1.4318e-02 -6.8002e-02 +6.7494e-02 -7.1967e-01 -3.4011e-02 +1.5536e-03 -3.6358e-01 +1.3913e-01 -8.8367e-01 -3.8424e-01 +4.9886e-01 +5.7987e-01 -4.8577e-01 -4.1042e-01 +1.4634e-02 -2.5250e-02 -3.5413e-02 -5.7141e-01 +6.2519e-01
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926461787e+01 +1.926461787e+01 -2.516538213e+01 -2.516538213e+01 -1.0437e-01 +3.1962e-01 +1.6862e-01 +5.5330e-01 -3.5996e-01 +5.4982e-01 +5.5111e-01 -5.4041e-01 -1.8445e-01 -6.4355e-01 +2.7997e-01 +4.1794e-01 +2.0734e-01 -3.8240e-01 -7.8448e-01 +4.3863e-01 -1.0452e-01 -1.4169e-02 +7.5575e-02 -5.1041e-01
2 +1.250480367e+01 +1.250480367e+01 -3.192519633e+01 -3.192519633e+01 +7.9927e-01 +6.5172e-01 -2.3172e-01 +7.9689e-02 +3.4634e-01 -7.4946e-01 +2.6803e-01 -2.2752e-01 -2.9704e-01 -3.8382e-01 -3.1559e-02 -1.1361e-01 -8.7038e-01 +3.1903e-02 +3.4650e-01 -5.5843e-01 -6.1858e-01 +1.5567e-01 -1.4245e-02 +4.2590e-01
5 +8.710293722e+00 +8.710293722e+00 -3.571970628e+01 -3.571970628e+01 +7.7957e-01 +9.8360e-04 -3.8594e-01 +2.4175e-01 +2.3984e-01 +1.4354e-01 +2.4477e-01 -3.0464e-01 -1.4904e-01 +3.6108e-01 +9.1886e-01 -8.6441e-01 +5.9612e-01 +5.6595e-02 -3.8599e-01 +5.3036e-01 -3.6765e-01 -3.9713e-01 +1.8268e-01 +8.3149e-01
28 +4.794167544e+00 +4.794167544e+00 -3.963583246e+01 -3.963583246e+01 -2.0582e-01 -9.7632e-02 +5.6054e-01 +7.5752e-02 +3.7577e-01 +5.2834e-01 +5.3923e-01 +9.5315e-02 +8.1263e-01 +2.1153e-01 -6.3132e-02 -7.2712e-01 -3.4756e-01 -4.1963e-01 +1.3314e-01 -3.3518e-01 -7.7162e-02 +3.1104e-01 -6.0557e-01 -3.6802e-01
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.414491991e+01 +2.414491991e+01 +4.408491991e+01 +4.408491991e+01 -2.4955e-01 +4.3003e-01 -1.6294e-01 -2.4378e-01 -7.1689e-01 +4.9476e-01 +3.0229e-02 -4.1544e-02 -4.7299e-03 +6.3076e-01 -3.1030e-01 +2.9500e-01 +5.3599e-01 +1.3239e-01 -8.1935e-01 -8.0590e-01 +1.8462e-03 -7.4439e-02 -3.4195e-01 +4.4521e-01
2 +1.317672911e+01 +1.317672911e+01 +3.311672911e+01 +3.311672911e+01 +7.4623e-01 +4.6144e-01 -2.7673e-01 +5.0007e-01 -4.5519e-01 -1.6015e-02 +3.8473e-01 -1.0548e-01 +4.0592e-02 +7.5489e-01 -4.4700e-01 -6.8353e-01 -4.5589e-02 -1.2332e-01 -4.0461e-01 +1.5718e-01 +1.4464e-01 -3.0593e-01 -2.4216e-01 -5.3436e-01
3 +8.407401582e+00 +8.407401582e+00 +2.834740158e+01 +2.834740158e+01 -1.4569e-01 +4.3549e-01 -8.3667e-01 -3.8604e-01 +2.9342e-01 +1.0159e-01 -3.4713e-01 -3.6190e-01 -7.4409e-01 +2.8449e-01 -8.9123e-02 +1.6398e-01 -2.3523e-01 +3.4135e-01 -1.7091e-02 -4.9147e-01 -4.5974e-01 -4.2616e-01 +1.5471e-01 +4.3186e-01
39 +6.293708272e+00 +6.293708272e+00 +2.623370827e+01 +2.623370827e+01 +3.1483e-01 -5.9907e-01 +7.6699e-02 -6.1534e-02 +1.5976e-01 -1.7722e-01 +3.2341e-01 -6.5882e-01 -1.1552e-01 -3.7240e-01 -7.3390e-01 +9.2394e-01 +6.1565e-01 +1.4301e-01 -7.2333e-01 +4.9997e-01 +6.8945e-01 +5.0353e-01 +4.3213e-01 +1.0480e-01
% function evaluation | noise-free fitness - Fopt (2.047400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.348621341e+01 +1.348621341e+01 +2.182262134e+02 +2.182262134e+02 +1.3593e-01 -3.2168e-01 +1.1714e-01 -4.7304e-02 +2.0983e-01 -6.9363e-02 +2.0288e-01 +5.6537e-01 -8.6062e-02 -1.6342e-01 -8.7317e-01 -5.7310e-01 +7.7918e-01 -5.6629e-01 -4.3811e-01 +4.3013e-01 -1.6520e-01 -1.9317e-01 +2.5451e-01 -3.0673e-01
3 +9.087571529e+00 +9.087571529e+00 +2.138275715e+02 +2.138275715e+02 +4.1200e-01 +2.6875e-02 -1.9930e-02 +3.6764e-01 +1.9896e-01 +1.2216e-01 +1.4536e-01 -1.7783e-01 +8.2407e-02 -1.4714e-01 -5.2301e-01 -2.7057e-01 -6.6973e-01 +6.8232e-02 +8.9797e-02 +1.2608e-01 +3.0994e-01 +5.5091e-02 -1.2419e-01 +4.3636e-02
23 +4.107391889e+00 +4.107391889e+00 +2.088473919e+02 +2.088473919e+02 -7.6341e-01 -4.0241e-01 -5.9476e-02 -4.2944e-02 -3.7984e-01 +1.1437e-01 +8.8828e-01 +7.0995e-02 -7.3489e-02 -1.4704e-01 -2.3876e-01 +1.7119e-01 +4.5581e-02 +7.8064e-01 +4.7810e-01 -5.4505e-01 +2.4421e-01 +1.4174e-01 -8.7919e-02 +2.6224e-01
% function evaluation | noise-free fitness - Fopt (-3.887700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.383276178e+00 +8.383276178e+00 -3.803867238e+02 -3.803867238e+02 +3.2713e-01 +5.1086e-02 +3.2427e-01 -1.2467e-01 +3.9291e-01 -2.9823e-01 -6.0563e-01 +7.8910e-02 -4.1407e-02 +3.7717e-01 +2.4514e-01 -2.3368e-01 +3.5810e-01 -2.8227e-01 +1.2369e-01 +6.4267e-01 -8.1863e-01 +3.9475e-01 -6.6823e-01 +2.3220e-01
38 +6.191530634e+00 +6.191530634e+00 -3.825784694e+02 -3.825784694e+02 -7.4721e-01 -7.3594e-01 +1.6090e-01 +8.8573e-01 -6.1298e-01 -4.9387e-01 +2.2799e-02 -1.6075e-01 -5.8412e-02 +5.4908e-01 -3.2416e-01 -8.9547e-03 +5.1819e-02 +2.5270e-01 -3.8332e-01 +1.4962e-01 -9.2767e-01 -1.1264e-01 -1.3943e-01 -9.5412e-02
% function evaluation | noise-free fitness - Fopt (-1.918000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
