% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.695079424e+01 +4.695079424e+01 -5.399205756e+00 -5.399205756e+00 +4.7224e-01 -1.9639e-01 +8.7592e-01 -7.5186e-01 -7.0597e-01 -5.9704e-02 +1.0663e-02 +2.7952e-01 -6.6685e-01 -3.5098e-02 -1.3275e-01 -2.4480e-02 +4.9054e-01 +2.5718e-01 +7.7287e-02 -6.6315e-01 +5.1974e-02 +4.8474e-01 -3.7842e-01 +1.9235e-01
5 +3.596859558e+01 +3.596859558e+01 -1.638140442e+01 -1.638140442e+01 +2.6254e-01 -5.1349e-01 +3.8189e-02 -7.6400e-01 +3.0729e-01 -5.0190e-02 +6.0154e-01 -1.5372e-01 -3.6097e-01 -3.6526e-02 +9.7603e-02 +5.1683e-01 -3.1430e-01 +4.3704e-01 -4.2328e-01 -6.0869e-01 -5.4717e-01 +4.1407e-01 +3.7577e-02 -7.3671e-01
52 +2.502761478e+01 +2.502761478e+01 -2.732238522e+01 -2.732238522e+01 -4.4416e-01 -9.6517e-02 +3.2849e-01 -2.0640e-01 -2.5130e-01 +8.3057e-01 -2.6552e-01 -6.4800e-01 -3.7547e-02 -1.3193e-01 +5.5165e-02 -2.0022e-01 +5.7081e-01 +1.7339e-01 +6.1735e-01 +5.6684e-01 -4.6147e-01 -2.1697e-02 +4.0694e-01 -6.5255e-01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.386886848e+01 +6.386886848e+01 -1.156711315e+02 -1.156711315e+02 -3.5594e-01 +9.5552e-03 +7.1398e-01 +3.1705e-01 -8.6172e-02 +3.8103e-01 +7.0742e-02 -1.5804e-01 +1.1165e-01 -3.0516e-01 +4.5492e-01 -5.7844e-02 -1.2094e-01 +4.5957e-02 -8.0170e-01 +3.4885e-01 +1.9209e-01 -3.7432e-01 +1.0266e-01 -3.2996e-01
3 +4.911027857e+01 +4.911027857e+01 -1.304297214e+02 -1.304297214e+02 -7.2646e-01 -7.9215e-03 -6.3476e-02 +2.8265e-01 +1.4109e-01 -1.6499e-01 +1.4553e-02 -1.6227e-02 +7.3706e-01 -5.6957e-01 -3.1571e-01 -6.0574e-02 +1.5259e-01 +8.8366e-01 +1.2837e-01 -6.9969e-01 -8.5092e-01 +7.8818e-02 +6.3970e-01 -3.8617e-01
26 +3.483020786e+01 +3.483020786e+01 -1.447097921e+02 -1.447097921e+02 +3.0169e-02 +3.6382e-01 -2.8682e-01 +5.3864e-01 -7.9371e-02 -4.5096e-03 +8.2966e-01 +5.3062e-01 -5.2696e-01 -3.6268e-01 -4.3095e-02 +8.6822e-01 +4.4456e-01 -6.0026e-02 +5.1345e-01 +4.6497e-01 -5.1543e-01 +6.1631e-02 +6.6061e-02 +2.1227e-01
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.479116083e+01 +3.479116083e+01 +1.121011608e+02 +1.121011608e+02 -3.1508e-01 -1.5680e-01 -3.6646e-01 +1.8490e-01 -3.2455e-01 +2.9757e-01 -8.8893e-02 -2.2102e-02 +6.7224e-01 +1.4095e-01 -7.0298e-01 -2.9759e-01 +3.3315e-01 -4.9713e-01 +4.5545e-03 +5.4341e-01 -4.1793e-01 -5.1843e-01 -1.4683e-01 -2.3383e-01
2 +2.465239366e+01 +2.465239366e+01 +1.019623937e+02 +1.019623937e+02 +2.5468e-01 +5.0812e-01 +3.7191e-02 +4.4940e-01 +1.1980e-01 +4.5317e-01 +7.3569e-01 -1.2228e-01 +6.4601e-01 +8.5531e-02 +3.6142e-01 -5.8415e-01 +6.5900e-02 +9.8236e-02 -3.9017e-01 +3.3024e-01 +7.4399e-01 +1.9177e-01 +3.2076e-01 -2.9273e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.315796708e+01 +5.315796708e+01 +9.307796708e+01 +9.307796708e+01 -9.5987e-02 +8.4024e-01 +6.6810e-01 -3.5622e-01 -5.1373e-03 -1.4715e-01 -5.0381e-01 +2.8004e-01 +3.3440e-02 -8.1065e-01 +3.7529e-01 +9.0641e-01 +2.3655e-01 -3.9702e-02 -1.8236e-01 +1.0740e-01 -1.9279e-01 +1.1097e-01 +1.5663e-01 -4.1901e-01
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.352047766e+01 +4.352047766e+01 -1.308952234e+01 -1.308952234e+01 +1.7645e-01 +2.9043e-02 -2.0082e-01 +6.7334e-01 +6.3565e-01 -3.6914e-01 +7.4083e-01 +3.3971e-01 +8.5501e-01 +2.7653e-02 +6.0069e-01 -6.8112e-01 -9.3662e-02 +2.9995e-02 -2.1523e-01 +4.4801e-01 -8.1158e-02 -1.8726e-01 -7.3435e-02 -9.4318e-02
4 +3.552366846e+01 +3.552366846e+01 -2.108633154e+01 -2.108633154e+01 -2.9644e-01 +3.1261e-01 -3.3580e-01 -3.3599e-02 +7.0603e-01 +1.9972e-01 -5.8021e-01 -3.8010e-01 -5.9567e-01 +7.5508e-01 +8.0070e-01 -1.9532e-01 +3.6610e-01 -6.4098e-02 -3.9398e-01 +2.5013e-01 +3.8111e-01 +8.1626e-01 +5.4268e-02 +1.9185e-01
55 +2.503918408e+01 +2.503918408e+01 -3.157081592e+01 -3.157081592e+01 +3.3306e-01 -2.7235e-01 -3.3079e-01 -8.3641e-01 -2.7117e-01 +5.2308e-01 -2.3734e-01 +4.1767e-01 -4.5684e-01 -6.2646e-01 +5.0176e-01 +4.7972e-01 +7.8706e-01 -5.3066e-01 +3.6795e-01 +6.5083e-01 -4.2134e-01 -2.4583e-01 -4.7340e-01 +1.5577e-01
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.548430557e+01 +8.548430557e+01 +2.541443056e+02 +2.541443056e+02 +1.4114e-01 +2.2777e-01 -7.6000e-02 -2.8733e-01 -7.0383e-01 -6.7967e-02 +4.1893e-01 +1.8191e-01 -4.9513e-01 -5.7689e-01 +7.0729e-01 -5.9964e-01 -1.5084e-01 +2.6677e-02 -1.3717e-01 -5.8148e-01 +7.9925e-02 -1.8200e-01 +1.3056e-01 +1.1068e-01
2 +6.120113557e+01 +6.120113557e+01 +2.298611356e+02 +2.298611356e+02 -3.2774e-01 +2.9370e-01 -4.7750e-02 +2.2043e-01 +4.5620e-01 -1.3052e-01 +3.8268e-02 +3.5015e-01 +5.6264e-01 +4.3691e-01 +2.5447e-01 -8.3047e-04 -2.2030e-01 +1.3352e-01 +6.4350e-01 -6.6198e-01 -6.5704e-02 -2.2053e-03 +5.8748e-01 +1.3096e-01
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.165814796e+02 +1.165814796e+02 +5.242714796e+02 +5.242714796e+02 +2.4571e-02 -7.0072e-01 +2.0449e-01 -2.1779e-01 +9.2614e-01 -2.7272e-01 -2.2818e-01 +2.2435e-01 +7.8822e-01 +1.8694e-01 -6.2807e-03 +1.6049e-01 +5.4919e-01 -3.9214e-01 -1.0222e-01 +6.7697e-01 -2.3501e-01 +4.1598e-01 +2.4640e-01 +1.1258e-01
16 +9.261345309e+01 +9.261345309e+01 +5.003034531e+02 +5.003034531e+02 -1.4407e-01 -3.6351e-01 +1.0002e-01 +6.3544e-01 +3.1331e-01 +2.9294e-01 -5.9331e-01 +6.1417e-01 +5.2838e-01 +6.3936e-01 -6.0081e-02 +1.0125e-02 -2.6580e-01 +7.3173e-02 -5.9546e-02 +3.4333e-01 -4.4716e-01 +1.5185e-02 -2.3816e-01 -1.7034e-01
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.581932660e+01 +9.581932660e+01 +1.517393266e+02 +1.517393266e+02 +5.5776e-01 -2.7659e-01 +6.1169e-01 +5.8357e-02 +6.4491e-02 -6.8765e-01 -3.8630e-02 +1.3330e-01 -1.9220e-01 +2.3069e-01 -8.0199e-01 +4.3142e-01 -2.0984e-01 +7.3262e-01 +8.2415e-02 -1.9039e-02 +3.0845e-01 -2.3085e-01 -3.0942e-01 -1.4900e-01
10 +5.830974607e+01 +5.830974607e+01 +1.142297461e+02 +1.142297461e+02 +8.2646e-01 +3.9682e-01 +6.9210e-01 +2.7202e-01 +3.4487e-01 -1.2297e-01 +5.2416e-01 -5.9214e-01 -4.6878e-01 -4.9206e-01 -9.4297e-01 -1.2070e-01 -1.0403e-01 +8.6067e-02 +3.2811e-01 +6.9305e-01 -4.2961e-01 -3.9322e-02 +6.3942e-02 +9.0516e-01
52 +3.300175881e+01 +3.300175881e+01 +8.892175881e+01 +8.892175881e+01 -3.4563e-01 -1.6062e-01 +2.5913e-01 +5.0020e-01 +1.5123e-01 -1.4577e-01 +8.0897e-01 -5.8059e-01 -1.3220e-01 -7.0563e-01 +7.2261e-01 -7.9819e-01 -6.6368e-01 +1.2885e-01 -2.3804e-01 -2.5499e-01 -6.0690e-01 -6.3587e-01 +3.3852e-01 +5.5244e-01
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.316728579e+01 +4.316728579e+01 +8.935728579e+01 +8.935728579e+01 +5.1148e-01 -1.7544e-01 -3.3210e-01 -1.6307e-01 +3.1357e-01 +5.4008e-01 -5.4014e-01 -1.0162e-02 -7.8129e-02 -2.2994e-02 -3.7117e-02 -7.4091e-01 -2.4316e-01 -9.9691e-02 -5.9471e-01 +1.4155e-01 +9.5865e-02 -2.2337e-01 -2.9460e-01 +3.1587e-01
3 +3.429547660e+01 +3.429547660e+01 +8.048547660e+01 +8.048547660e+01 -2.3889e-01 +1.3556e-02 +2.8922e-01 +5.1742e-01 -7.4491e-01 +6.0290e-02 -9.5226e-02 -4.8125e-01 -3.6400e-01 +3.6418e-01 -1.3415e-01 +1.0027e-01 -1.8395e-01 -4.9461e-02 -8.9464e-01 +2.2821e-01 -1.8829e-01 +3.1952e-01 +1.9064e-01 +3.0850e-01
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.014169434e+01 +2.014169434e+01 -1.979830566e+01 -1.979830566e+01 -2.4062e-01 -5.3111e-01 +9.5302e-01 -1.9276e-01 -7.4387e-01 +2.6202e-01 -3.8018e-02 +1.0890e-01 -1.8346e-01 -6.3357e-02 -8.5799e-02 -5.6456e-01 +4.3841e-01 +3.0880e-01 -8.0153e-02 +5.5594e-01 +2.0669e-02 +8.2291e-02 -6.0642e-02 +5.7034e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.498903495e+01 +5.498903495e+01 -9.450109651e+02 -9.450109651e+02 -1.4444e-01 -2.7061e-01 -7.2829e-01 -1.4156e-01 +1.0979e-01 -6.0576e-01 -6.9149e-01 +7.5597e-01 -2.8477e-01 -1.5833e-01 +1.0697e-01 -9.4036e-01 +1.6367e-01 -9.0401e-01 -2.1212e-01 +5.8872e-02 -1.5508e-01 +1.9448e-01 -1.7274e-01 +1.7440e-01
24 +3.751943333e+01 +3.751943333e+01 -9.624805667e+02 -9.624805667e+02 -9.6449e-02 +2.8922e-01 -1.4285e-01 +1.6721e-01 +6.5693e-01 -6.0487e-01 -2.9382e-02 -5.5569e-01 +5.0325e-01 -3.9942e-01 +5.9379e-02 -3.4239e-01 -5.2236e-01 +1.9654e-01 -2.5813e-01 -3.4673e-01 -6.2179e-01 -2.3012e-01 +8.0166e-01 +3.9499e-01
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.461625280e+01 +1.461625280e+01 -3.577374720e+01 -3.577374720e+01 +3.9953e-01 +2.3543e-01 +1.2807e-01 +3.8026e-01 -5.6138e-01 -3.9627e-01 -4.1176e-01 -2.4878e-01 +2.5403e-01 -2.0951e-02 -1.7981e-01 -2.3962e-01 -2.6214e-01 -7.1195e-01 +6.2600e-01 -4.5837e-01 +5.9868e-01 +4.0344e-01 -2.1676e-01 +7.4990e-02
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.247396073e+01 +4.247396073e+01 -2.779603927e+01 -2.779603927e+01 +8.2549e-01 -1.2145e-01 -8.2600e-02 +9.9736e-02 -6.3751e-01 -3.5657e-01 -1.0605e-01 -3.0031e-01 +1.9713e-01 +1.0509e-02 -5.9027e-01 +4.5235e-01 +5.4717e-01 +5.9899e-02 +4.7256e-02 +1.0310e-01 -8.4833e-01 +7.2783e-01 +1.1521e-01 +3.1936e-01
6 +3.517784381e+01 +3.517784381e+01 -3.509215619e+01 -3.509215619e+01 +4.4763e-01 +2.9649e-01 +5.3988e-01 -5.4837e-01 -4.3606e-01 -6.2947e-02 +2.2763e-01 +1.3307e-01 -7.4510e-01 +3.7935e-01 +7.9859e-02 -7.6151e-01 -2.2617e-01 +1.3656e-01 -4.7795e-02 -1.1098e-01 +1.1893e-01 -2.9335e-01 -6.3279e-01 +1.1180e-01
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.989569884e+01 +1.989569884e+01 -4.954430116e+01 -4.954430116e+01 -1.1551e-01 -9.1801e-02 -9.2090e-01 +5.8123e-02 +3.1127e-02 +6.5781e-01 -6.4765e-01 +1.7764e-01 +2.1377e-01 -8.8615e-01 +1.7697e-01 +1.7957e-02 +3.7327e-02 -4.8938e-01 +2.1594e-01 -3.0969e-02 -2.0728e-02 +1.9428e-01 +2.5779e-01 -2.6767e-01
2 +1.421308489e+01 +1.421308489e+01 -5.522691511e+01 -5.522691511e+01 +3.2094e-01 -3.2228e-02 -3.0174e-02 +6.7771e-01 -2.1560e-01 -2.8388e-01 +4.9701e-01 -4.7562e-01 +2.9465e-01 -7.1911e-01 +1.3954e-01 -3.0993e-01 -3.8605e-01 +6.1181e-01 -3.9841e-01 +2.4737e-01 +5.6292e-01 -1.6657e-01 +5.6078e-01 -5.4352e-02
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.432554834e+01 +4.432554834e+01 +1.705155483e+02 +1.705155483e+02 -6.7310e-01 +5.1571e-01 +1.5837e-01 -7.1349e-01 -1.9877e-01 +4.8907e-01 +5.6362e-01 -1.1134e-02 -7.2342e-02 +2.3032e-01 +3.3559e-01 +7.0193e-02 -2.4624e-01 +2.6622e-01 +2.1249e-01 -7.0070e-01 +1.6816e-01 +2.3133e-01 -6.7429e-02 +7.3815e-02
2 +2.947603047e+01 +2.947603047e+01 +1.556660305e+02 +1.556660305e+02 -2.8485e-01 +3.9749e-01 -4.4770e-01 +2.4407e-01 -3.1138e-01 -5.0999e-02 +4.3885e-01 +1.3606e-01 +3.2687e-01 +6.6651e-01 -3.1879e-01 +1.3376e-01 +8.9123e-01 -5.9433e-01 +3.5678e-01 +5.9788e-01 -2.6260e-01 -1.1472e-01 -6.8160e-01 -1.1728e-02
