% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.975966329e+08 +3.975966329e+08 +3.975960118e+08 +3.975960118e+08 +1.5269e-01 +1.0521e-02 -3.7621e-01 -2.8288e-01 -6.3466e-01 +1.6208e-01 +4.1885e-01 +3.4903e-01 +3.2225e-01 +6.8112e-01 -1.9987e-01 +2.7869e-01 -1.1397e-01 -5.1478e-01 -1.0359e-01 -3.6512e-01 -3.3191e-01 -3.5387e-01 -7.8663e-01 -3.7749e-01
17 +2.275995492e+08 +2.275995492e+08 +2.275989281e+08 +2.275989281e+08 +8.0858e-01 +2.2664e-01 -2.0122e-01 -6.7096e-01 -2.6305e-01 -1.6405e-01 -8.6217e-01 +2.4363e-01 +2.7717e-01 -1.2653e-01 +1.2958e-01 +2.1440e-01 +4.4739e-01 -1.0279e-01 +1.0112e-01 +4.1790e-01 -2.6755e-01 +5.3154e-01 +4.4956e-01 -2.0688e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.289126614e+09 +1.289126614e+09 +1.289126359e+09 +1.289126359e+09 -6.6713e-01 +4.9656e-01 +9.6763e-02 -2.4619e-01 +5.1418e-01 +4.1548e-01 -6.5005e-01 -6.3095e-01 -9.2894e-02 -6.0013e-01 -3.5666e-01 +5.6700e-01 +8.4342e-01 +2.5931e-01 +7.4289e-01 -5.3591e-01 -4.0773e-02 +6.1583e-01 +2.9755e-01 -2.0823e-02
2 +6.844378029e+08 +6.844378029e+08 +6.844375481e+08 +6.844375481e+08 -5.1987e-02 -8.1950e-02 +1.5387e-01 -3.6575e-01 +7.0673e-02 +3.4118e-01 -2.4532e-01 -2.8687e-01 +6.3415e-01 -2.0358e-01 -2.1323e-01 -4.5313e-01 +9.8644e-02 +7.0928e-01 -2.5281e-01 +3.6768e-01 +4.1088e-01 -1.6861e-01 +3.1993e-01 -3.9266e-01
4 +5.775863551e+08 +5.775863551e+08 +5.775861003e+08 +5.775861003e+08 +5.4749e-01 -8.2612e-02 -1.7661e-02 +3.9967e-01 +1.5068e-01 +3.3271e-01 -8.0618e-01 -3.7490e-01 -2.9821e-01 +1.4684e-01 -6.0443e-01 +7.6044e-01 -6.0264e-01 -3.9764e-01 -4.6394e-01 -2.2381e-01 +2.0633e-03 +3.6208e-01 +2.8284e-01 +1.3829e-01
16 +3.845847062e+08 +3.845847062e+08 +3.845844513e+08 +3.845844513e+08 -5.2840e-02 -1.9396e-01 +7.5182e-01 +2.5043e-02 -8.1788e-01 +8.6197e-01 +1.7192e-01 -1.0633e-01 +5.5645e-01 +3.5458e-01 +8.6135e-01 +8.4549e-01 -5.6833e-02 -4.3863e-01 +6.5038e-01 -2.8131e-01 -1.1571e-01 -5.5165e-01 -5.9950e-01 +7.5690e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.115185308e+08 +4.115185308e+08 +4.115185874e+08 +4.115185874e+08 +2.6458e-01 -2.4393e-01 -3.5798e-01 +3.9503e-01 +3.7319e-01 -1.1997e-01 -1.4988e-02 +6.9221e-02 +3.1032e-01 -2.6130e-02 -4.7878e-01 -3.6252e-01 +1.6371e-01 -2.0522e-01 -1.3397e-01 +5.5736e-01 +7.2936e-01 +8.3860e-02 +4.9537e-01 +6.5325e-01
2 +2.962778576e+08 +2.962778576e+08 +2.962779143e+08 +2.962779143e+08 -4.8845e-01 -7.6317e-01 -2.8956e-01 +2.0787e-01 +2.6794e-01 +4.3249e-02 -3.7120e-02 +7.1768e-01 -8.6801e-02 -4.5580e-03 +1.6928e-01 -1.9569e-01 -6.3266e-02 -5.1612e-01 +1.1981e-01 -2.7938e-01 +5.6217e-02 -1.5011e-01 -7.5598e-01 -4.9657e-01
9 +1.970374593e+08 +1.970374593e+08 +1.970375159e+08 +1.970375159e+08 -9.0242e-01 +3.8594e-01 +1.7998e-02 -1.3575e-01 -3.0501e-01 +2.7123e-01 +1.0262e-01 -6.7116e-01 -1.2132e-01 +5.8415e-01 +1.1208e-01 +6.3274e-01 +6.6158e-01 +4.4492e-01 -4.8324e-02 -3.0990e-01 -7.2226e-01 -5.8448e-01 -5.1164e-01 +6.4641e-01
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.764379542e+08 +1.764379542e+08 +1.764379361e+08 +1.764379361e+08 +2.0975e-02 +4.9703e-01 -1.4551e-01 -8.1965e-01 +4.2205e-01 +6.3413e-02 +4.3167e-02 +2.0268e-01 -2.7147e-01 -5.1553e-01 -7.7651e-02 -5.8372e-01 +2.4433e-01 -2.0933e-01 +4.7539e-01 +9.3060e-01 +3.9806e-01 -5.3282e-01 +2.1987e-01 -4.0723e-01
4 +1.493470997e+08 +1.493470997e+08 +1.493470816e+08 +1.493470816e+08 -8.9025e-01 +3.9813e-02 -4.8941e-01 -5.8291e-01 +1.0100e-01 +4.9000e-01 -2.9003e-01 -1.6732e-01 -2.6244e-01 +7.6097e-01 +5.8572e-02 +4.7241e-01 +1.0180e-01 +5.3247e-01 -5.3985e-01 -1.9140e-01 -1.8359e-01 -7.4210e-01 +1.4943e-01 +2.9185e-02
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.407298965e+08 +1.407298965e+08 +1.407299342e+08 +1.407299342e+08 -3.3787e-02 -7.0198e-01 +9.3954e-02 +4.2892e-02 +4.1321e-01 -5.0914e-01 +4.7403e-02 -3.6085e-01 -9.7570e-02 +2.9726e-01 -6.3952e-01 +2.3388e-01 +1.8045e-01 +5.1698e-01 +7.7160e-01 +1.9440e-01 -3.4419e-01 +4.8563e-01 +3.3186e-01 +4.2875e-01
3 +9.719508341e+07 +9.719508341e+07 +9.719512118e+07 +9.719512118e+07 -9.6180e-01 -2.0396e-01 -1.2808e-01 +5.1767e-02 -8.6104e-02 +7.7992e-01 -3.2549e-01 -1.6203e-01 -1.5217e-02 -4.5084e-01 +9.5379e-02 +2.6619e-01 -6.6369e-01 -2.5060e-01 -6.3362e-02 -8.8898e-01 +3.4573e-01 -3.0543e-01 -1.1012e-01 -3.7469e-01
91 +5.832742272e+07 +5.832742272e+07 +5.832746049e+07 +5.832746049e+07 +1.8857e-02 -3.7679e-01 -1.6520e-01 +1.2932e-01 -2.8871e-01 -6.9833e-01 -4.7154e-01 -1.4500e-01 +3.0706e-01 -4.3794e-01 -1.5955e-02 -4.5578e-01 -2.4990e-01 +8.5021e-02 -7.2502e-01 +6.9464e-02 +1.3873e-01 +1.9908e-02 -4.7083e-01 -6.8406e-01
% function evaluation | noise-free fitness - Fopt (-6.720000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.550748674e+08 +3.550748674e+08 +3.550748002e+08 +3.550748002e+08 -5.1412e-01 +6.0551e-01 +5.0911e-01 +2.7290e-01 +9.6410e-02 +1.8827e-01 -3.0116e-01 -3.1863e-01 +1.9786e-01 -2.6569e-01 -2.0610e-01 -4.8620e-01 -1.0651e-01 -9.0316e-01 +5.3930e-01 -7.8789e-01 -7.9763e-02 -3.1386e-01 +2.4056e-01 -9.9197e-02
7 +2.484941640e+08 +2.484941640e+08 +2.484940968e+08 +2.484940968e+08 +7.4639e-01 -9.5231e-01 -5.8515e-01 +3.9222e-01 +3.6678e-01 -6.0668e-01 +7.8145e-01 +4.4637e-01 +7.1031e-01 +7.4097e-01 -2.2549e-01 -1.7029e-01 +4.6859e-01 -3.0596e-03 -4.9409e-01 +1.7375e-01 -4.2146e-03 +1.7563e-01 -2.1120e-02 -1.3331e-01
76 +1.570514857e+08 +1.570514857e+08 +1.570514185e+08 +1.570514185e+08 +4.7270e-01 -6.4526e-01 +3.9930e-01 -3.8287e-01 -1.3219e-01 -1.6511e-01 -4.9030e-01 -4.3387e-02 +6.3562e-01 +6.4419e-01 -1.2876e-01 +5.6679e-01 -6.6156e-02 +1.2794e-01 -3.1669e-02 +5.5614e-01 +7.2234e-02 -1.2474e-01 +6.0040e-01 -3.9288e-01
% function evaluation | noise-free fitness - Fopt (-7.010000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.665106671e+08 +2.665106671e+08 +2.665106601e+08 +2.665106601e+08 -5.8882e-01 -6.2868e-02 -1.9096e-02 -1.9394e-01 -7.1569e-01 -2.9098e-01 -6.3104e-01 +3.1215e-01 -3.4250e-01 +2.8240e-01 -4.6790e-01 +4.4103e-01 -6.1776e-01 +4.9855e-01 +2.1788e-02 -1.6442e-01 +4.3606e-01 +7.2385e-01 -3.7565e-01 +6.1595e-02
3 +2.176548925e+08 +2.176548925e+08 +2.176548855e+08 +2.176548855e+08 -3.0678e-01 +1.2238e-01 -1.1744e-01 -1.2024e-01 +4.7587e-01 +7.1631e-01 -1.8718e-01 -5.5401e-01 -3.0821e-01 +5.0877e-01 +1.7990e-01 +1.8784e-01 -1.0429e-01 +1.6184e-01 -4.3487e-01 +6.3529e-02 +3.3091e-01 +2.7133e-01 -2.7458e-01 -5.3530e-01
% function evaluation | noise-free fitness - Fopt (-1.297300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.839522974e+08 +2.839522974e+08 +2.839521677e+08 +2.839521677e+08 +4.9692e-02 +3.4443e-01 -3.2730e-01 -4.7705e-01 -4.1185e-01 +5.3569e-01 -1.6699e-01 -1.5482e-01 -6.2571e-01 +2.4121e-01 -3.0638e-01 +6.2720e-03 -3.5434e-01 +1.9905e-01 -3.0938e-01 +7.4051e-02 -8.7519e-01 -4.4572e-01 +2.0630e-01 +3.2214e-01
2 +2.187925478e+08 +2.187925478e+08 +2.187924181e+08 +2.187924181e+08 +3.2762e-01 -8.1345e-01 +4.4440e-01 +2.2149e-01 -6.9821e-02 +6.2718e-01 +6.3812e-03 +3.9991e-01 -3.4711e-01 -3.8528e-02 -5.4373e-01 +9.0835e-02 -2.4959e-01 +7.9658e-01 -2.4962e-01 -3.9178e-01 +3.7273e-01 -3.6810e-01 +1.7747e-01 +3.3318e-01
4 +1.555195518e+08 +1.555195518e+08 +1.555194221e+08 +1.555194221e+08 +3.9919e-01 -5.3116e-01 -7.2227e-03 -1.0514e-01 +5.5970e-01 +6.0092e-01 -4.5470e-01 -2.5948e-01 +5.7609e-01 -5.0018e-01 -2.8627e-01 -3.8133e-01 -8.0809e-01 +5.3077e-02 +8.9673e-01 +5.2014e-01 -5.0065e-01 -3.1010e-01 +5.4848e-01 -4.3812e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
