% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.508914923e+06 +5.508914923e+06 +5.508859983e+06 +5.508859983e+06 +2.4818e-01 -5.3577e-01 -7.5274e-01 +5.1188e-01 +7.5734e-02 -2.1719e-01 -1.1211e-01 -2.7419e-01 -1.2674e-01 +3.5949e-01 +2.7099e-01 -2.9448e-02 -8.6255e-01 +3.3142e-01 -4.3866e-01 +5.4917e-01 -4.5627e-01 -4.4361e-01 +3.3922e-02 -9.7196e-02
3 +3.887466501e+06 +3.887466501e+06 +3.887411561e+06 +3.887411561e+06 -1.7797e-01 -7.1306e-01 -8.6588e-01 +2.8475e-01 +1.3843e-01 -5.5343e-01 +1.9945e-01 +1.7621e-01 +2.8735e-01 +3.2294e-01 +3.8639e-01 +1.9822e-01 +1.3345e-01 +4.2268e-02 -3.9661e-01 +8.5438e-01 -4.0827e-01 +8.0540e-01 -8.3323e-02 +5.0565e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.195854827e+06 +2.195854827e+06 +2.195913957e+06 +2.195913957e+06 -1.5858e-01 +2.3636e-01 +8.3999e-02 +5.3300e-01 -1.8382e-02 -3.1804e-01 -7.4390e-02 +4.2832e-01 -3.7120e-01 -4.0761e-01 +2.4428e-01 +8.0375e-01 +4.8005e-01 +5.2678e-01 -4.1273e-01 -2.7068e-01 +3.5006e-01 -1.4972e-01 +1.1947e-02 -2.2306e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.153065653e+06 +2.153065653e+06 +2.152574123e+06 +2.152574123e+06 -2.8164e-01 +6.2274e-01 -2.4039e-01 -6.8638e-01 +6.1289e-01 +2.4833e-01 -6.3931e-01 -4.1029e-02 -4.3070e-01 -3.2491e-01 +3.8874e-02 -2.8807e-01 -1.6973e-01 -4.6624e-01 -2.3041e-01 +4.7049e-01 +6.2338e-01 -1.1197e-01 -1.1998e-01 -4.0987e-01
4 +1.176882882e+06 +1.176882882e+06 +1.176391352e+06 +1.176391352e+06 +8.1274e-02 +3.8368e-01 -8.3418e-03 -7.2361e-01 -2.2633e-01 -4.6990e-01 +4.3652e-01 +1.4767e-02 +1.0676e-01 +3.4387e-01 -7.5784e-02 +2.4363e-01 -1.6371e-01 -2.1817e-01 -4.9968e-01 -6.6601e-01 -4.7290e-01 +5.6301e-01 +7.2278e-02 +8.3676e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.404435167e+07 +1.404435167e+07 +1.404418147e+07 +1.404418147e+07 +5.8349e-01 -1.8135e-01 -5.1583e-01 -1.1153e-01 -3.6144e-01 -2.7664e-01 -7.8456e-02 -1.8931e-01 +2.6252e-01 -6.6613e-01 +7.1027e-01 +8.4980e-03 +8.4975e-01 +1.0720e-01 +4.1451e-01 +7.5376e-02 -7.3647e-03 +6.9614e-02 +5.2933e-01 -5.6977e-01
6 +9.576622660e+06 +9.576622660e+06 +9.576452460e+06 +9.576452460e+06 +1.2343e-01 -4.9032e-01 -6.1304e-01 +2.7185e-01 -6.9812e-01 -5.8348e-02 -9.3781e-01 -4.1314e-01 -3.9990e-01 +2.5829e-01 +2.0544e-02 -5.0482e-01 +3.2048e-01 -4.1991e-01 -2.1081e-01 -1.5809e-01 -2.7195e-01 +4.2269e-01 -8.7962e-01 -2.0866e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.070456840e+07 +1.070456840e+07 +1.070409865e+07 +1.070409865e+07 +9.7594e-02 -6.6589e-02 -4.8240e-01 +2.5540e-01 +8.6581e-01 +6.7525e-02 -7.1064e-02 -9.5353e-01 -5.2174e-01 +3.3331e-01 -4.0803e-01 +4.7918e-01 -2.3045e-01 -1.1002e-01 +5.9396e-01 +1.7808e-01 +4.3926e-01 +4.4609e-01 +2.1383e-01 -1.0486e-01
4 +8.606631774e+06 +8.606631774e+06 +8.606162024e+06 +8.606162024e+06 -2.9301e-01 -3.5905e-01 -1.2384e-01 -2.8340e-01 -3.3804e-01 -5.1014e-01 -7.1417e-01 -3.6671e-01 -4.6104e-01 +1.6055e-01 +2.0287e-01 +1.1143e-02 -1.5506e-01 -6.3192e-01 -2.8114e-01 +1.8505e-01 +1.7266e-01 +7.0394e-01 -7.9422e-01 -2.0152e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.055113472e+06 +1.055113472e+06 +1.055313382e+06 +1.055313382e+06 +9.5540e-01 -9.4813e-02 +5.5162e-01 -1.1798e-01 +4.6852e-01 -1.5482e-01 -6.2929e-01 -7.2644e-02 -1.2815e-01 -2.3714e-01 -1.5644e-01 -3.1505e-01 +4.7016e-01 -5.0191e-01 -5.8864e-01 +5.9669e-02 +3.3339e-01 -6.4788e-01 +7.1748e-01 +1.6296e-01
2 +7.009670254e+05 +7.009670254e+05 +7.011669354e+05 +7.011669354e+05 -2.7118e-01 +5.8415e-02 +4.0374e-01 -9.4206e-02 -3.9112e-01 -7.5600e-01 +3.5521e-01 +3.4484e-01 -7.0455e-01 +6.9779e-01 -2.8623e-01 -6.0992e-01 -4.7806e-01 +2.3420e-01 -2.4130e-01 -3.2060e-01 -1.9979e-01 -1.4849e-01 -4.9800e-02 -9.8410e-02
52 +6.186097357e+05 +6.186097357e+05 +6.188096457e+05 +6.188096457e+05 +2.1094e-01 +2.6262e-01 -2.3787e-01 -2.4143e-01 -1.4313e-01 +2.1041e-01 +3.0932e-01 +5.4396e-01 +8.4000e-02 +7.5479e-01 +2.1075e-01 -9.2369e-01 -5.0532e-01 -2.8155e-01 +3.9087e-01 +4.5936e-01 +5.6225e-01 +4.4104e-01 -4.6268e-01 -1.1612e-01
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.672376135e+06 +3.672376135e+06 +3.671946535e+06 +3.671946535e+06 +1.2067e-01 +3.7788e-02 -5.4515e-01 -7.5180e-01 -6.5676e-01 +8.7078e-01 +6.3763e-01 +4.3249e-02 -3.3257e-01 -1.4774e-01 -2.3042e-01 +7.5748e-01 +3.4752e-02 -5.9138e-01 -1.9794e-01 -7.5879e-01 +6.3378e-01 +8.8477e-01 -3.4032e-01 -1.8409e-01
22 +2.321953132e+06 +2.321953132e+06 +2.321523532e+06 +2.321523532e+06 +3.2246e-03 +3.8367e-01 +6.5429e-03 -9.7803e-02 -4.2676e-01 +7.7640e-01 -5.8600e-01 +1.3794e-02 -2.8701e-01 +4.1568e-01 +4.1465e-02 -4.1798e-01 -3.8268e-02 +2.6174e-01 -6.0479e-01 +3.6845e-01 -7.4157e-01 +2.8647e-01 +5.0251e-02 +1.4638e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
