% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.655835999e+05 +7.655835999e+05 +7.656194999e+05 +7.656194999e+05 -3.0577e-01 +1.7479e-01 +2.4393e-01 -1.1897e-01 -2.6118e-01 +8.5642e-01 -2.1768e-01 -3.8406e-01 -2.0374e-02 -2.1360e-01 +8.1093e-02 -2.0802e-01 -1.0449e-01 +6.0572e-01 +4.6220e-01 -3.0697e-01 +4.3196e-01 +1.0859e-01 +8.1774e-01 +2.9448e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.807015041e+05 +4.807015041e+05 +4.807328741e+05 +4.807328741e+05 -4.0585e-01 -6.4520e-01 -3.3754e-01 -9.7346e-02 -3.3089e-01 +5.1419e-01 +5.3101e-01 -7.5924e-01 +1.7058e-01 -2.0060e-01 -6.6738e-02 +1.3217e-01 +9.6157e-03 -1.0064e-01 -2.5809e-01 -3.2721e-01 -3.4445e-01 -6.8378e-02 -2.3293e-01 +4.8765e-02
2 +3.909031596e+05 +3.909031596e+05 +3.909345296e+05 +3.909345296e+05 -3.4048e-01 +2.0930e-01 +3.9706e-01 +1.2282e-01 +6.5057e-03 -1.7508e-01 -5.5199e-02 +2.3940e-01 -5.5289e-01 -4.2670e-01 +6.1765e-01 -6.2893e-01 -1.1380e-01 -2.4548e-02 +9.7740e-02 +5.0209e-01 +6.1953e-01 +4.2728e-01 -2.8240e-01 -3.6954e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.191262427e+05 +3.191262427e+05 +3.181262427e+05 +3.181262427e+05 +2.5720e-01 -4.2889e-01 +1.8118e-02 -8.9422e-02 +8.4842e-02 +5.8496e-01 -4.1041e-02 +5.7369e-02 +4.7410e-02 +6.8387e-01 -1.1200e-01 +4.3403e-01 -4.1273e-02 -6.0271e-01 -1.1424e-02 -2.6096e-01 +1.1731e-01 +7.4736e-02 +4.3125e-01 +2.8546e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.082394967e+06 +1.082394967e+06 +1.082526887e+06 +1.082526887e+06 -7.6706e-02 -1.1852e-01 +9.0864e-01 -6.1787e-02 -1.4756e-01 -1.0567e-01 -4.3087e-01 -5.8497e-01 +5.9129e-01 +6.5106e-01 -1.2076e-01 -2.0161e-01 +3.7188e-01 -5.7130e-01 +1.4216e-01 +1.3136e-01 -8.7334e-02 -1.2516e-01 +4.2938e-01 +1.1281e-01
2 +9.625057544e+05 +9.625057544e+05 +9.626376744e+05 +9.626376744e+05 +4.4060e-01 +6.3408e-01 -7.7481e-02 +5.7216e-01 -9.0051e-01 +5.7689e-01 +3.2693e-02 -4.5405e-01 +4.5077e-01 +6.3899e-01 +5.6273e-02 +2.7466e-01 +1.6681e-02 +6.0156e-01 -2.4420e-01 +7.2700e-01 +1.8501e-01 +3.8598e-01 -7.1277e-01 -1.1878e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.171531872e+05 +1.171531872e+05 +1.177440272e+05 +1.177440272e+05 +8.1751e-01 -4.3182e-01 -1.7599e-01 +8.0653e-01 +1.2141e-01 -3.9896e-01 -2.8350e-01 +2.0470e-02 +8.0732e-01 -7.1888e-01 +7.1873e-01 -5.1163e-01 -2.0428e-01 +5.1508e-01 -3.6570e-01 -7.1670e-01 -9.5979e-03 +5.1547e-02 -5.8163e-01 -6.0410e-01
16 +7.544537595e+04 +7.544537595e+04 +7.603621595e+04 +7.603621595e+04 -1.8327e-01 -6.2967e-01 +4.2090e-02 +7.3176e-01 -5.1597e-01 +8.0810e-01 +4.5024e-01 -8.8680e-02 +4.6185e-01 -3.2508e-01 -3.7110e-01 -1.4497e-01 +6.2597e-01 -2.1311e-02 -5.0549e-01 -2.5075e-01 -1.9732e-01 +2.9858e-01 +7.4855e-01 +3.0520e-01
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.686929845e+05 +3.686929845e+05 +3.686801845e+05 +3.686801845e+05 +3.9601e-01 -2.5496e-01 +6.6489e-01 +8.6692e-01 -3.8173e-02 +7.1632e-02 +3.7698e-01 -6.6853e-01 -4.6338e-01 -5.1501e-02 -5.4694e-01 -4.4865e-01 -4.0098e-02 -2.4426e-01 +5.1763e-02 +2.2604e-01 -2.9049e-02 +7.7310e-01 -8.4292e-01 -2.2749e-01
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.361398825e+05 +4.361398825e+05 +4.361292725e+05 +4.361292725e+05 -2.9047e-01 -7.6921e-01 -1.6344e-01 +1.5322e-01 +1.1632e-02 +6.2547e-01 -3.0596e-02 -2.5796e-01 +4.1987e-01 -5.0762e-01 -1.2139e-01 +5.2450e-01 -4.3415e-01 +6.5203e-01 +8.9850e-01 -3.1937e-01 -3.1471e-01 +2.5912e-01 +4.7102e-01 -1.2855e-01
2 +3.534656701e+05 +3.534656701e+05 +3.534550601e+05 +3.534550601e+05 -6.4416e-01 +2.0198e-01 +3.0347e-01 +1.3925e-01 -2.5395e-01 -4.2568e-01 +1.7390e-01 +9.1929e-02 -6.9744e-01 +8.2853e-01 +4.5208e-02 -6.1189e-02 +1.5805e-01 +2.6398e-01 -2.6859e-01 -5.1453e-02 +3.5033e-02 +4.6353e-01 +3.1207e-01 -4.5356e-02
% function evaluation | noise-free fitness - Fopt (-1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.841856411e+05 +5.841856411e+05 +5.840012411e+05 +5.840012411e+05 +4.2686e-01 +3.1762e-01 +4.6294e-01 +1.7778e-01 +1.6635e-01 -5.8880e-02 +9.1658e-01 +7.9123e-01 -3.4588e-01 -2.1609e-01 -6.9059e-01 +1.0712e-01 -7.6629e-01 -4.7361e-02 +1.1333e-01 +7.3960e-01 +5.9160e-02 +2.7170e-02 -4.7532e-01 +7.6720e-01
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.079886969e+05 +8.079886969e+05 +8.079368169e+05 +8.079368169e+05 -1.2806e-01 -6.8099e-01 +5.7799e-01 -5.3497e-01 -1.3174e-01 +2.6839e-01 +1.1200e-01 -7.3307e-01 -1.2164e-01 -3.7936e-02 +1.0841e-02 -3.8208e-01 -6.1981e-01 +7.5051e-01 -4.4450e-01 -5.0926e-02 -1.2409e-01 -2.1069e-01 +3.9714e-01 -5.3496e-01
33 +6.098021334e+05 +6.098021334e+05 +6.097502534e+05 +6.097502534e+05 -2.7090e-01 -2.9186e-01 -2.6444e-01 -1.9904e-01 +5.6430e-01 -3.7743e-01 -2.1511e-01 -8.9225e-03 -1.9846e-01 -2.3038e-01 +5.6866e-01 -5.5168e-02 +2.4036e-01 -4.1041e-01 -4.8005e-01 -4.4924e-01 -1.8797e-01 -5.8665e-01 +3.6517e-01 -2.4638e-01
% function evaluation | noise-free fitness - Fopt (6.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.872404155e+05 +5.872404155e+05 +5.873102155e+05 +5.873102155e+05 +4.8536e-01 +2.1030e-01 -1.1425e-01 +3.1440e-02 -1.1149e-01 +3.3712e-02 +3.5158e-01 +1.2533e-01 -7.4725e-02 +8.6516e-01 -1.2583e-01 -5.1999e-01 +1.7865e-01 +4.5974e-02 +2.1758e-01 +2.4865e-01 -2.0543e-01 +6.6746e-02 -5.1874e-01 -8.7820e-01
