% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.004897152e+01 +8.004897152e+01 +1.595289715e+02 +1.595289715e+02 +5.9610e-01 +9.3734e-01 -6.3835e-01 +4.8049e-01 +2.2075e-01 +5.2658e-01 +1.9157e-01 +4.6246e-01 -7.7290e-01 -3.4114e-01 -7.1432e-01 -2.1442e-01 -9.9050e-02 -3.6431e-01 +3.0677e-01 -1.3564e-01 +7.5833e-01 -5.2561e-01 +2.6836e-02 -1.1338e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.632058669e+02 +1.632058669e+02 +5.576858669e+02 +5.576858669e+02 +4.9355e-01 -2.9655e-03 +4.1812e-02 +4.7113e-02 +4.2051e-01 +7.3212e-01 +5.2968e-02 -8.1851e-02 -5.2249e-01 +2.3447e-01 -2.5395e-01 +5.3699e-01 +4.1695e-01 -9.4246e-02 +4.6503e-01 -1.9999e-02 +8.0411e-02 +4.5766e-01 -2.7414e-01 -6.4034e-01
2 +1.513189630e+02 +1.513189630e+02 +5.457989630e+02 +5.457989630e+02 +3.4798e-01 -7.4195e-02 +5.8522e-01 -2.5116e-01 -5.3592e-01 -5.7353e-01 +5.9470e-01 -7.8638e-02 -7.1783e-01 -8.4588e-02 -1.4547e-01 +2.9758e-01 -3.1294e-01 +2.4858e-01 -9.9976e-02 -3.6474e-01 -2.0668e-01 +5.0675e-01 -8.3028e-02 -3.9707e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.084806518e+02 +1.084806518e+02 -1.386293482e+02 -1.386293482e+02 -7.1239e-01 +9.6388e-02 +4.7796e-01 -1.6551e-03 -7.0729e-02 -3.5781e-01 +3.0597e-01 -4.2793e-01 +3.0600e-01 +8.5341e-02 +3.4349e-01 +2.8103e-01 -4.6590e-02 +6.1096e-01 +1.2605e-01 +2.7794e-01 +2.3990e-01 -3.3839e-01 +4.7271e-01 -4.6192e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.163323567e+02 +1.163323567e+02 -3.570764326e+01 -3.570764326e+01 -3.1204e-01 +5.1910e-01 +4.0066e-01 -1.3398e-02 -9.8193e-02 +5.1811e-01 +5.1307e-01 -1.0619e-01 +8.3181e-02 -5.2160e-02 -3.9539e-01 -3.2312e-01 +2.0709e-02 -2.1671e-01 +2.6532e-02 -8.1288e-02 -3.0955e-01 -4.3330e-01 -5.0325e-01 -1.4168e-01
17 +9.802313747e+01 +9.802313747e+01 -5.401686253e+01 -5.401686253e+01 +2.3328e-01 -1.1858e-01 -7.2085e-01 +2.5759e-01 -1.0100e-01 +3.3058e-01 +2.9258e-01 -7.6539e-02 +3.1353e-01 +5.5396e-01 +4.2839e-01 +6.1544e-01 -7.7880e-01 +4.4638e-01 +8.9288e-01 -1.6847e-02 -3.6612e-01 -3.9190e-03 -7.1434e-02 -3.6937e-02
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.220255860e+01 +7.220255860e+01 +4.695255860e+01 +4.695255860e+01 +8.2152e-01 -1.6977e-01 +4.9180e-01 +2.5166e-01 -4.5406e-01 +6.1642e-01 +1.8519e-01 +2.8787e-01 +4.5569e-01 -3.1150e-01 +6.7226e-01 +2.3875e-01 +2.8992e-01 +8.3974e-01 +3.5872e-01 -4.8430e-01 -6.5420e-01 -1.4429e-01 -1.8431e-01 +6.6744e-01
12 +6.219990542e+01 +6.219990542e+01 +3.694990542e+01 +3.694990542e+01 +4.9802e-01 -2.5687e-01 -3.9282e-01 -1.4724e-02 +5.4436e-01 -6.5367e-01 +2.3542e-01 -3.0051e-01 +3.2176e-02 +7.8623e-02 +1.6012e-01 +3.4605e-01 -6.6951e-01 +5.3990e-01 -2.4744e-01 +3.5398e-01 +1.5354e-01 -2.4230e-01 -1.1028e-01 +6.8367e-02
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.099470999e+02 +1.099470999e+02 +1.121770999e+02 +1.121770999e+02 -1.1500e-01 +1.6513e-01 -1.8651e-01 -3.9702e-01 -8.6935e-02 +2.1682e-01 -3.6894e-01 +4.7947e-01 +5.5707e-02 +3.1529e-01 +6.2577e-02 +2.0080e-01 +5.2026e-01 -7.0113e-02 +4.8270e-01 +3.7335e-01 +5.3788e-01 +6.7988e-01 +4.7476e-01 +2.3264e-01
28 +9.544774973e+01 +9.544774973e+01 +9.767774973e+01 +9.767774973e+01 +3.5587e-01 -5.8619e-01 +1.6856e-01 -2.6659e-01 +2.1019e-01 +1.0840e-01 +2.4892e-01 -4.4788e-01 -4.8756e-01 +2.5783e-01 -4.9715e-02 +5.0036e-01 +1.1499e-02 -2.1893e-01 -3.1841e-01 -1.8027e-01 -1.1019e-01 -1.5556e-01 +5.1513e-01 +6.2260e-01
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031675436e+02 +1.031675436e+02 +9.008754363e+01 +9.008754363e+01 -4.3585e-01 +6.0823e-01 -8.5369e-02 +2.7653e-01 +3.2569e-01 +1.1960e-01 +7.0066e-02 +7.8328e-01 -6.8164e-01 +7.1199e-01 +4.4731e-01 +3.2612e-01 -2.2879e-01 +1.5127e-01 -1.3113e-01 -3.5397e-01 +1.4875e-02 +1.8603e-01 +3.0951e-01 -8.7689e-01
2 +8.392071511e+01 +8.392071511e+01 +7.084071511e+01 +7.084071511e+01 -4.8102e-02 -5.5419e-01 +1.6817e-01 +4.4829e-01 +2.6490e-01 -4.7247e-01 +5.3778e-01 +4.5972e-01 -8.1750e-01 -1.7945e-01 -6.7870e-01 +1.6782e-01 -2.2180e-01 -4.0520e-01 -4.2067e-01 -2.1175e-01 +4.5919e-01 +1.1174e-01 +7.0869e-01 +4.4070e-01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.075481475e+02 +1.075481475e+02 +3.747081475e+02 +3.747081475e+02 +3.5863e-01 +4.8450e-01 +3.2937e-01 -2.9375e-01 +7.0465e-01 +1.6542e-01 +4.6515e-01 -1.7052e-01 +3.3152e-01 -4.4103e-02 -1.6967e-01 +5.3165e-01 +2.2267e-01 -3.9387e-01 +3.1299e-03 +3.6170e-01 -8.6208e-01 -3.9749e-01 -5.7832e-01 -7.2256e-02
3 +9.700283542e+01 +9.700283542e+01 +3.641628354e+02 +3.641628354e+02 +6.0634e-01 -5.6507e-01 -4.3200e-01 -5.3566e-01 -5.3243e-02 -2.7228e-01 -3.4136e-01 -6.7996e-03 +3.1110e-01 +1.8244e-01 -4.5221e-01 -2.3802e-02 -5.7555e-01 +1.6414e-01 -4.8106e-01 +2.0826e-02 +3.2861e-02 -1.2144e-01 +4.4706e-01 -5.1970e-01
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004976458e+02 +1.004976458e+02 +1.042076458e+02 +1.042076458e+02 -7.7421e-01 -6.6341e-01 +4.5946e-01 -6.8124e-01 +6.2833e-02 +2.0126e-01 +2.7030e-01 +1.2669e-02 +1.8309e-01 -4.8979e-01 +4.7477e-01 -1.0414e-01 -7.8101e-01 +1.1359e-01 +6.3035e-01 -2.6648e-01 -6.2374e-01 +1.7048e-01 +7.3505e-01 -5.2271e-01
2 +8.508641210e+01 +8.508641210e+01 +8.879641210e+01 +8.879641210e+01 +3.9789e-01 -2.8343e-01 +1.6123e-01 +5.4969e-01 +4.3277e-01 -3.5352e-01 -1.9687e-01 +6.1222e-01 +1.3954e-01 -7.9361e-01 +2.1463e-01 -2.4807e-01 +2.5107e-01 -5.1060e-01 -5.6174e-01 +3.9732e-01 -1.5515e-01 -7.5780e-01 -7.3225e-01 +6.1366e-01
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.204787323e+02 +1.204787323e+02 +2.152587323e+02 +2.152587323e+02 +2.2219e-01 -8.7212e-01 -2.2035e-01 +5.5338e-01 +2.4643e-02 -1.2760e-01 -1.5826e-01 -2.0961e-01 -2.0685e-01 -3.5695e-01 +1.4199e-01 -3.5163e-02 +6.3275e-01 -3.5676e-01 +8.4809e-01 -1.0423e-01 +4.8451e-01 +2.0705e-01 +1.6278e-01 -2.5995e-03
53 +9.862739725e+01 +9.862739725e+01 +1.934073973e+02 +1.934073973e+02 -1.3056e-01 -4.3826e-01 -2.5081e-02 -9.5969e-01 +3.4819e-01 +4.4295e-01 -3.6967e-02 -6.4780e-02 -1.1527e-01 +5.3486e-01 +7.8316e-01 -2.0719e-01 -1.9774e-02 +9.2433e-02 +1.5620e-01 -2.2629e-01 +8.4242e-01 +6.1070e-01 +1.8292e-01 +4.6621e-01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.060038183e+01 +9.060038183e+01 +3.245203818e+02 +3.245203818e+02 +8.5310e-02 +9.1246e-01 +8.1166e-02 -1.3941e-01 +3.7219e-01 +7.7878e-01 -8.2171e-01 -4.7010e-02 +4.0346e-01 -1.5079e-01 +4.9450e-01 +6.0773e-01 +1.8658e-01 -6.0315e-01 -3.2751e-01 -6.8492e-01 +4.7463e-01 -1.0060e-01 +7.9103e-01 -3.4390e-01
17 +6.021225936e+01 +6.021225936e+01 +2.941322594e+02 +2.941322594e+02 -3.3587e-03 +6.6615e-01 -7.5270e-01 +1.5609e-01 -7.9101e-01 +7.7621e-01 +7.9370e-01 +1.6249e-01 -1.0969e-01 +1.3224e-01 -1.9181e-01 +5.6366e-02 -3.4230e-01 -2.2688e-01 -6.5493e-03 +3.9327e-01 +3.8537e-02 +5.5606e-01 -4.5003e-01 +1.3478e-01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.039320107e+02 +1.039320107e+02 +4.301201074e+01 +4.301201074e+01 +6.7421e-01 +2.4838e-01 -5.6923e-01 +6.8476e-02 -5.4227e-01 -6.6088e-03 -2.0238e-01 +8.3255e-01 -7.3592e-01 -1.2337e-01 -2.7769e-01 -9.3112e-01 -1.6343e-01 -1.8078e-02 -3.7688e-01 -3.8171e-01 +4.9160e-01 -4.8565e-02 +3.2862e-02 +7.7250e-01
4 +9.118843364e+01 +9.118843364e+01 +3.026843364e+01 +3.026843364e+01 +6.7342e-02 +3.6311e-01 +5.8377e-01 +2.3241e-01 +2.9874e-01 +1.4823e-02 -1.0922e-01 -1.4390e-01 -1.5007e-01 -2.4021e-01 -5.4961e-02 +3.1622e-01 -4.3355e-01 +3.3275e-02 +5.1187e-02 -3.4645e-01 +9.0088e-02 +7.0946e-01 +5.8336e-02 +1.8533e-01
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.080033047e+02 +1.080033047e+02 +8.852330475e+01 +8.852330475e+01 -9.0865e-01 +9.5031e-02 +2.3644e-02 -3.7371e-02 +3.9550e-01 -3.3580e-01 +1.5394e-01 -5.6547e-01 +3.5772e-01 -2.0512e-01 +2.8609e-01 -8.5363e-02 -3.4931e-01 +5.2787e-01 -4.9231e-01 +8.0289e-01 +7.0192e-01 -6.3221e-01 -6.4540e-01 +2.4948e-01
21 +9.601227143e+01 +9.601227143e+01 +7.653227143e+01 +7.653227143e+01 -6.1851e-02 +5.0345e-01 +7.6859e-02 +4.7240e-01 +2.1070e-01 -5.5472e-02 +3.7326e-01 +1.0415e-01 -7.3550e-01 +2.1545e-01 -6.9844e-01 -5.9888e-01 +7.0664e-01 -3.7632e-01 +2.6555e-01 -5.4818e-01 -5.2375e-01 -3.4412e-01 -3.5700e-01 -1.1325e-01
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.163163438e+02 +1.163163438e+02 +2.507863438e+02 +2.507863438e+02 +3.0090e-01 -1.4019e-01 -5.2460e-01 -1.8140e-01 -2.3505e-01 +3.6094e-01 -1.4145e-01 -2.6627e-01 +3.0206e-01 +3.9255e-02 -1.2850e-01 +2.6434e-01 +5.2506e-01 -1.6480e-01 +5.1344e-01 +1.1779e-01 -6.5424e-01 -7.2459e-01 +1.7504e-01 +6.3763e-01
6 +9.780292294e+01 +9.780292294e+01 +2.322729229e+02 +2.322729229e+02 -2.2774e-01 -2.3458e-02 -4.2804e-01 -2.9198e-01 -7.7605e-01 -3.3381e-02 +5.8874e-01 +1.0394e-01 -5.2776e-01 -5.7478e-02 +2.0092e-01 +5.1171e-01 -5.8588e-01 -4.4280e-01 -4.5715e-01 -3.8513e-01 -3.9161e-01 -6.2253e-02 +4.4429e-01 -6.0110e-01
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310742205e+02 +1.310742205e+02 +5.764242205e+02 +5.764242205e+02 +2.4552e-02 +1.2437e-01 +2.6327e-01 +3.1755e-01 +7.5489e-01 -2.0353e-01 +1.8831e-01 +6.2797e-01 -1.4178e-01 -1.0520e-01 -7.3843e-01 +2.9898e-01 -1.9807e-01 +1.7221e-02 -6.5132e-01 +3.1667e-01 +1.0885e-01 -4.7431e-01 -2.6982e-01 -2.1005e-01
