% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.650890579e+02 +7.650890579e+02 +1.765089058e+03 +1.765089058e+03 +7.5644e-01 -4.0480e-01 +3.4144e-01 +1.3357e-01 -2.5345e-02 +1.7823e-01 -3.0676e-01 +3.4603e-01 +8.2096e-03 -9.9779e-02 +4.7585e-01 +2.8300e-01 +4.1494e-01 +8.3864e-02 -2.3019e-01 +5.0221e-01 -8.2667e-01 -7.0785e-01 +6.9377e-02 -1.4276e-01
9 +5.944356622e+02 +5.944356622e+02 +1.594435662e+03 +1.594435662e+03 -3.7801e-01 +2.6458e-01 -1.2859e-01 -1.0689e-01 +7.2897e-01 +3.7422e-02 -1.4582e-01 -2.3374e-01 -1.1739e-01 -9.1807e-02 -4.2729e-01 +1.6822e-01 +6.4894e-02 -2.6759e-01 +7.9948e-01 -2.8414e-01 +1.9485e-01 +2.3893e-01 +4.9176e-01 +9.6237e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.679212133e+02 +6.679212133e+02 +7.379512133e+02 +7.379512133e+02 -8.0198e-01 -2.0150e-02 +3.6465e-01 +2.6282e-01 +5.6155e-02 +4.2133e-01 -5.3290e-01 +4.1306e-01 -1.4763e-01 +1.2751e-01 +3.7258e-01 +8.1668e-02 +2.6622e-01 -1.4194e-01 -6.3425e-01 +1.4265e-01 +9.2158e-02 -7.8824e-01 -7.0151e-02 -5.4035e-01
7 +5.846641021e+02 +5.846641021e+02 +6.546941021e+02 +6.546941021e+02 -3.9763e-01 +5.1889e-02 -6.1492e-01 +5.3092e-02 -5.4964e-01 -7.7969e-01 +5.2277e-01 -3.3526e-02 -2.1755e-03 -2.4031e-01 -4.3636e-01 +3.0547e-01 -8.0826e-02 -7.9118e-01 -6.0757e-01 +8.7450e-02 +2.8572e-01 +5.0607e-01 -4.5187e-01 +2.5008e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.109161117e+02 +8.109161117e+02 +7.626961117e+02 +7.626961117e+02 -3.5169e-01 -4.3684e-01 -4.7093e-01 +4.4330e-02 -2.1563e-01 +7.4834e-02 -6.2106e-02 -1.0951e-01 -2.4926e-01 +4.1088e-01 -2.1024e-02 -1.3081e-01 +1.9939e-01 -2.3216e-02 -3.6532e-01 +1.8873e-02 +2.7676e-01 +5.1956e-01 -2.7606e-01 +1.0702e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.524556051e+03 +1.524556051e+03 +1.550026051e+03 +1.550026051e+03 +4.5600e-02 +7.0108e-01 -2.0582e-02 +4.5457e-01 -5.6084e-01 +7.6871e-01 +3.7991e-01 -4.9111e-01 -3.3296e-01 +4.8303e-01 +2.4075e-01 +7.9883e-02 +3.1995e-01 +5.5534e-01 -2.4042e-01 -2.8230e-01 +1.3622e-01 -4.0150e-01 -6.5195e-01 +2.8147e-01
37 +9.402627703e+02 +9.402627703e+02 +9.657327703e+02 +9.657327703e+02 -1.3054e-01 +1.2586e-01 +4.2082e-01 -1.9503e-01 +6.2115e-02 -8.8974e-02 -6.3141e-01 +1.9863e-01 +1.6066e-01 +1.5251e-01 -1.3536e-01 -3.3911e-01 -6.2332e-01 -2.4070e-01 +4.2168e-01 -6.2974e-01 +2.0390e-01 +6.4399e-01 -2.9943e-01 -6.4632e-02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.945858326e+02 +7.945858326e+02 +6.937758326e+02 +6.937758326e+02 -5.8214e-02 -5.9048e-01 -3.9472e-01 -2.2739e-01 -4.3305e-01 -4.0342e-02 -2.0734e-02 +4.3312e-01 +2.8386e-01 +6.1464e-01 +3.7782e-01 +3.2549e-02 -2.3925e-01 -3.9309e-01 +3.8807e-01 -2.8472e-01 -5.2071e-01 -4.1894e-01 -1.9655e-01 +1.7455e-01
8 +5.805104091e+02 +5.805104091e+02 +4.797004091e+02 +4.797004091e+02 -5.3332e-01 -4.8592e-01 -4.1046e-01 -7.0742e-01 +1.8175e-01 -4.8707e-01 -6.2945e-01 -1.9361e-01 -4.5562e-01 +4.8753e-01 -4.5809e-01 -1.0533e-01 +4.6553e-01 +2.8628e-01 +4.1792e-01 -6.8196e-02 -4.2249e-01 +2.7637e-02 -1.0424e-01 -1.8912e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.307627313e+02 +6.307627313e+02 +1.032492731e+03 +1.032492731e+03 +3.0562e-01 +9.1619e-02 +6.8637e-01 +3.7694e-02 -1.2431e-02 +5.8539e-01 -1.7144e-01 -8.3113e-03 +1.2914e-01 +3.8564e-01 -9.2570e-01 +1.0473e-01 -3.3631e-01 -1.5906e-01 +3.0166e-01 -3.4217e-01 -2.1792e-01 +2.1332e-01 -3.2935e-01 -4.5368e-01
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.393378197e+02 +7.393378197e+02 +6.435878197e+02 +6.435878197e+02 +6.3591e-02 -6.9665e-01 +5.8468e-01 +1.3876e-01 +1.4773e-01 -4.9167e-01 -6.8078e-02 -7.2311e-01 +1.0087e-02 -2.5288e-01 -6.1247e-01 +2.7624e-01 +2.9823e-01 -5.6544e-01 +3.6551e-02 +2.4586e-01 +3.1346e-01 +1.3520e-01 +5.8714e-01 +4.5906e-02
4 +6.092786242e+02 +6.092786242e+02 +5.135286242e+02 +5.135286242e+02 +9.2608e-02 +3.0911e-01 +1.8331e-01 -5.1822e-01 -5.9873e-01 -6.5745e-01 +2.7008e-01 +8.3382e-01 +2.4947e-01 +2.2353e-01 +1.1828e-01 +6.0276e-01 +1.2726e-01 -3.6064e-02 -7.5641e-02 -7.8203e-01 -3.4639e-01 +2.8181e-01 -2.2285e-01 -1.0846e-01
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.786577405e+02 +5.786577405e+02 +4.872977405e+02 +4.872977405e+02 -2.2239e-01 -4.3872e-01 +5.0952e-02 +6.0598e-01 +3.5065e-01 -6.8759e-01 -2.8429e-01 +3.1743e-01 +2.0049e-01 -3.6282e-02 -2.4770e-01 -7.0180e-02 +1.4311e-01 -3.0830e-01 -2.2980e-02 -2.6055e-01 +3.6539e-02 +5.8983e-01 -7.7642e-01 -4.9726e-01
39 +3.841150952e+02 +3.841150952e+02 +2.927550952e+02 +2.927550952e+02 +2.0068e-01 -4.3299e-02 +2.3790e-01 -5.6514e-01 -1.6543e-01 +7.3611e-01 -5.2913e-01 -3.9828e-01 +1.6966e-01 -9.0898e-01 +4.9785e-02 +7.2089e-01 +1.8117e-02 -7.2288e-01 -2.7313e-01 +1.3905e-02 +5.4028e-01 -5.4948e-01 -3.7846e-01 +2.1586e-01
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.515670377e+02 +7.515670377e+02 +9.830970377e+02 +9.830970377e+02 +2.3061e-01 -3.5927e-01 +9.0742e-02 -2.6589e-01 +3.1436e-01 +6.1295e-01 -2.2961e-01 +2.9935e-01 -3.0463e-01 +1.2310e-01 +1.1235e-01 -6.8706e-01 +2.7771e-01 -5.0707e-01 -6.4613e-01 -2.3748e-01 +1.5416e-01 +6.2139e-02 -7.9501e-01 +2.9968e-01
6 +5.962808456e+02 +5.962808456e+02 +8.278108456e+02 +8.278108456e+02 -3.6305e-01 -5.3416e-02 -2.0079e-01 -2.6680e-01 +1.5404e-01 +9.8691e-01 +5.6691e-02 -1.1473e-01 +5.4873e-01 +8.7238e-01 -3.8527e-01 +3.3243e-01 -8.6898e-01 +1.7102e-01 +1.7038e-01 -3.4830e-01 +6.3108e-01 +1.4737e-02 +2.1350e-01 +3.3503e-01
% function evaluation | noise-free fitness - Fopt (-1.397700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.074812682e+03 +1.074812682e+03 +9.350426823e+02 +9.350426823e+02 +1.6656e-01 -2.9784e-01 +2.7731e-01 -5.2643e-01 -3.6608e-01 +9.5621e-02 +1.1184e-01 +4.3572e-01 -1.4983e-01 +2.2572e-01 +4.3859e-01 +5.1770e-01 -7.6692e-02 -5.2250e-01 +1.2870e-01 +7.7471e-01 -4.9751e-01 -8.6461e-02 +1.5319e-01 -3.1507e-01
2 +9.216013504e+02 +9.216013504e+02 +7.818313504e+02 +7.818313504e+02 +2.0969e-03 +1.3954e-01 -8.6209e-02 +5.5275e-02 +6.4832e-01 +1.7879e-01 +2.5547e-01 +2.4293e-01 -2.4414e-01 -1.2917e-02 -2.4009e-01 -2.9346e-02 -9.4483e-01 -1.4665e-02 +1.6296e-01 -1.0901e-01 +7.0082e-01 -8.8885e-02 -2.6554e-02 +3.8467e-01
% function evaluation | noise-free fitness - Fopt (9.830000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.782971822e+02 +9.782971822e+02 +9.881271822e+02 +9.881271822e+02 -5.5628e-01 -2.0013e-01 -5.1029e-01 +4.1682e-01 +1.0032e-01 -6.3316e-01 -5.6897e-01 +2.5607e-01 +2.8446e-01 +3.6078e-01 +8.1014e-02 +4.2009e-01 +2.0973e-01 +1.3544e-01 +4.3163e-02 -4.8394e-01 +2.9877e-01 -1.6564e-02 +5.7751e-01 -3.2902e-01
