% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.032890604e+02 +1.032890604e+02 +1.827690604e+02 +1.827690604e+02 +2.3169e-01 -5.4620e-01 -2.1454e-01 +2.7988e-01 -1.2832e-01 -3.3026e-01 +3.5497e-01 +9.2714e-02 -8.3632e-02 +6.4194e-02 +5.2730e-01 -2.5656e-01 -2.9159e-02 -2.0218e-01 -7.3946e-01 +3.0175e-01 +3.3064e-01 +3.3703e-01 -3.5508e-01 -3.9012e-01
2 +8.198013768e+01 +8.198013768e+01 +1.614601377e+02 +1.614601377e+02 -1.1122e-01 -1.3999e-01 +2.5916e-01 +8.7147e-02 +3.7258e-01 +1.1035e-01 +2.4568e-01 +7.8734e-01 +2.0329e-01 -6.2002e-02 -8.1457e-01 -1.7715e-01 -6.0034e-01 -9.9689e-02 +1.5247e-01 +5.9891e-01 -6.4295e-02 -4.2427e-02 +8.3607e-01 -1.4542e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.453973692e+02 +1.453973692e+02 +5.398773692e+02 +5.398773692e+02 -2.0993e-02 -2.4022e-01 -1.9074e-01 -3.8367e-01 +1.8846e-02 -7.9866e-01 -2.7510e-01 -2.6035e-01 +1.8988e-01 -5.5248e-01 -5.1219e-01 -8.7660e-02 +6.6486e-01 +3.8586e-01 +5.9814e-01 +2.6923e-01 +9.2482e-02 +7.7881e-01 -1.5901e-01 +2.4258e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.256342239e+02 +1.256342239e+02 -1.214757761e+02 -1.214757761e+02 +8.9626e-01 +5.8374e-01 -2.4654e-01 -9.3243e-01 -3.0063e-01 +4.9869e-02 +8.0453e-01 -5.7993e-01 -4.9459e-02 -4.7104e-01 -1.6179e-01 -6.8077e-02 -4.2407e-01 +2.1311e-02 -6.8420e-01 -1.9141e-01 -3.2155e-01 -2.3499e-01 +7.3100e-01 +2.8343e-02
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.164494536e+02 +1.164494536e+02 -3.559054638e+01 -3.559054638e+01 +6.0957e-01 -5.2108e-01 -1.4566e-01 -3.9640e-01 -6.2958e-01 +4.0032e-01 +4.6866e-01 +3.9101e-01 -4.5296e-02 +5.0642e-01 +7.4296e-02 +3.7951e-01 -6.3595e-01 +2.6271e-01 +4.9069e-01 -2.1173e-01 -3.7769e-01 +6.2739e-01 +8.6345e-02 -3.1076e-01
10 +9.999369224e+01 +9.999369224e+01 -5.204630776e+01 -5.204630776e+01 +9.7619e-01 +5.4649e-02 -5.6828e-01 +2.1274e-01 +7.6588e-01 -2.7660e-01 -3.5603e-01 +4.9842e-02 +2.5082e-01 +6.2828e-01 -8.0321e-03 +2.3379e-01 +6.5264e-01 +7.5501e-01 -3.3545e-01 -7.3679e-03 -5.0203e-01 +3.3881e-01 -6.8641e-01 +1.8700e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.975562625e+01 +7.975562625e+01 +5.450562625e+01 +5.450562625e+01 -5.3746e-01 -6.8239e-01 -2.0585e-02 +4.9620e-01 +1.8118e-01 -3.4030e-01 -1.2079e-01 +5.2863e-02 -3.6933e-02 +4.2835e-01 -9.7728e-02 -1.3064e-01 -4.5253e-01 -1.1002e-01 +3.7321e-01 -2.0456e-01 +4.2188e-01 +2.7661e-01 +7.5536e-02 -4.4753e-02
12 +6.145172810e+01 +6.145172810e+01 +3.620172810e+01 +3.620172810e+01 +5.4924e-01 -1.4044e-01 +3.7428e-01 -8.3670e-02 +2.2372e-01 -3.7631e-01 -5.5193e-01 +3.0724e-01 -2.3321e-01 -6.7957e-01 +2.2424e-01 -4.7597e-01 -3.8200e-01 -5.2570e-01 +6.5927e-02 -3.2534e-02 +2.7529e-02 -3.8923e-01 +4.9294e-01 -1.3549e-01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.065835915e+02 +1.065835915e+02 +1.088135915e+02 +1.088135915e+02 -2.8059e-01 +2.6830e-01 +1.7836e-01 +1.1404e-01 +7.1658e-01 -3.2474e-03 -2.6816e-02 -7.6015e-01 +2.6675e-01 -3.5864e-01 +2.9291e-01 -4.6928e-01 -6.2993e-01 +3.8766e-01 -1.0780e-01 -4.6224e-01 +4.5991e-02 +2.1227e-01 -1.6558e-03 -2.1626e-01
7 +9.259424845e+01 +9.259424845e+01 +9.482424845e+01 +9.482424845e+01 +4.7754e-02 -5.2913e-01 -9.1986e-02 -6.9107e-01 +5.7199e-01 -7.4165e-01 -2.9724e-02 +6.6544e-01 +1.0434e-01 +5.6568e-01 -7.8244e-01 +2.8095e-01 +4.2118e-01 -4.1798e-01 -4.5929e-01 -5.0970e-01 -4.9722e-01 +2.2235e-01 -1.1281e-01 -3.9235e-02
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.035801529e+02 +1.035801529e+02 +9.050015290e+01 +9.050015290e+01 -6.2056e-02 +4.0156e-01 -5.1201e-01 -3.3475e-01 -3.7574e-01 -5.1556e-01 -7.1805e-02 +6.3139e-02 +9.0146e-01 +1.0081e-01 -6.9426e-01 -2.8937e-01 -6.4260e-01 +5.8363e-01 -2.7889e-01 -2.3927e-01 +7.7003e-01 -7.2675e-01 -1.4663e-01 -4.3923e-01
2 +8.676715634e+01 +8.676715634e+01 +7.368715634e+01 +7.368715634e+01 +7.8063e-01 -6.8295e-02 +6.4268e-01 -8.4769e-02 +3.7676e-01 -4.2745e-01 +1.0573e-01 +7.6118e-01 -2.0563e-01 +8.7026e-02 -3.8926e-01 -7.8551e-01 +6.5406e-01 +3.7881e-01 +1.2508e-01 -4.5861e-02 +7.1035e-03 -2.0228e-01 +6.7894e-02 -2.9217e-01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.055543883e+02 +1.055543883e+02 +3.727143883e+02 +3.727143883e+02 +2.2753e-02 +2.3389e-01 +6.3892e-01 +3.7027e-01 +2.0871e-01 -3.1517e-01 +4.2067e-01 +2.1122e-01 -5.7140e-02 +3.7758e-02 -2.4339e-01 -6.8559e-01 +1.7163e-01 -2.6505e-01 -4.0754e-01 -2.5215e-01 -5.8888e-01 -7.0595e-02 +4.5536e-01 -1.1795e-01
2 +9.414238069e+01 +9.414238069e+01 +3.613023807e+02 +3.613023807e+02 -5.8266e-01 -1.5301e-02 +1.6919e-01 +5.0450e-01 +4.3755e-01 +7.4939e-01 +2.1615e-01 -3.3233e-01 -7.1139e-01 +1.2647e-01 -6.2148e-01 +5.4971e-02 -1.3720e-01 +3.0392e-01 -4.1303e-01 +4.4395e-01 -3.7413e-01 +9.0472e-01 -1.1183e-01 +7.8682e-01
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.011375383e+02 +1.011375383e+02 +1.048475383e+02 +1.048475383e+02 +1.3912e-01 -2.3829e-01 +4.3756e-01 +2.7742e-01 +8.8979e-02 -6.9825e-01 -6.8181e-01 -1.7134e-01 -6.7128e-01 -1.0008e-01 -1.5274e-01 -1.2826e-02 -4.1340e-01 +8.7596e-01 -2.1561e-01 -4.6693e-01 -1.8965e-01 +6.4917e-01 +4.2093e-01 +5.0999e-01
2 +8.098846378e+01 +8.098846378e+01 +8.469846378e+01 +8.469846378e+01 +5.0415e-01 +2.9477e-01 -1.4970e-01 +1.0217e-01 +1.0791e-01 -1.3128e-01 -6.0205e-01 +8.6613e-01 +3.8338e-02 +1.4713e-01 +1.8762e-02 +2.7855e-01 -2.3615e-01 +2.0610e-01 -4.8244e-01 -2.7995e-01 -8.5760e-01 -1.7253e-01 -6.6180e-01 -7.7791e-02
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.170816380e+02 +1.170816380e+02 +2.118616380e+02 +2.118616380e+02 +5.1900e-01 +1.1529e-01 -3.0599e-01 +3.3651e-01 -2.1741e-02 -1.7876e-01 +5.2574e-01 -5.9558e-01 -2.8683e-02 +3.5566e-01 -1.7143e-01 +4.4082e-01 -1.6491e-01 -1.4235e-01 -2.9407e-01 -6.0243e-02 +5.6054e-01 +2.0294e-01 -1.5668e-01 +7.3756e-01
25 +9.959347580e+01 +9.959347580e+01 +1.943734758e+02 +1.943734758e+02 +1.9517e-01 -3.8460e-01 +6.3859e-01 -5.0936e-01 -1.4009e-01 -1.3646e-01 +2.9667e-01 -2.3948e-01 +2.6192e-01 +9.2255e-03 -2.9680e-01 -1.8470e-01 +2.1531e-01 -1.5462e-02 +1.3480e-01 -7.3231e-02 +4.2263e-03 +7.7472e-03 +7.5504e-01 -5.1875e-03
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.397699402e+01 +7.397699402e+01 +3.078969940e+02 +3.078969940e+02 -7.1964e-01 +5.3326e-01 +1.6018e-02 +2.7220e-02 -1.3514e-01 +3.4011e-01 +8.1948e-01 +1.3718e-01 -1.1547e-01 -6.0382e-01 +7.0610e-01 +2.0653e-01 -4.6749e-02 -3.6310e-01 +1.7589e-01 +5.4773e-01 -3.9433e-01 -1.5718e-01 -1.4136e-01 -9.7909e-01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.071748663e+02 +1.071748663e+02 +4.625486629e+01 +4.625486629e+01 -8.3141e-01 -1.3524e-01 -7.3929e-01 +8.5971e-01 -2.5887e-01 +5.8464e-01 +3.6680e-01 -2.4570e-01 -3.1492e-01 +2.3386e-01 +4.3834e-01 -4.7365e-01 -4.7978e-01 -5.3837e-01 -1.6411e-01 -1.1167e-01 +5.0462e-01 +6.3126e-01 +6.7864e-01 +1.8771e-01
14 +9.609941434e+01 +9.609941434e+01 +3.517941434e+01 +3.517941434e+01 -3.8744e-01 +1.3781e-01 +8.4970e-01 -5.7830e-01 +5.4428e-01 +6.7734e-01 +1.6717e-01 -2.3180e-01 +4.2457e-01 +6.5292e-01 -1.0745e-01 +4.9499e-01 -7.7178e-01 +7.6493e-01 -2.5122e-02 +1.9220e-01 +9.5683e-02 +4.1618e-01 +2.3754e-01 -7.2122e-02
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.097194283e+02 +1.097194283e+02 +9.023942828e+01 +9.023942828e+01 +4.2339e-01 +5.5531e-01 +3.2362e-01 +1.0187e-02 -9.2903e-02 +1.6176e-01 +4.9264e-01 +3.0387e-01 -5.4446e-01 +1.1738e-01 -5.4121e-01 -5.0695e-01 -3.4129e-01 -4.7648e-01 +5.4592e-01 -2.8802e-01 +4.3554e-02 -2.1871e-01 +1.9527e-01 +5.5274e-01
3 +8.809524919e+01 +8.809524919e+01 +6.861524919e+01 +6.861524919e+01 -8.2184e-01 -3.1605e-01 -4.2033e-03 +2.2915e-01 +2.8229e-01 +4.3371e-02 +3.2373e-01 +6.6023e-02 +3.8402e-01 +2.3515e-01 -5.9460e-01 -2.2760e-01 +6.5488e-01 -2.1336e-02 -1.1058e-01 -4.0627e-01 +2.6144e-01 +7.9707e-01 +5.8436e-01 +6.9987e-01
