% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.175786763e+04 +2.175786763e+04 +2.121136763e+04 +2.121136763e+04 -5.0426e-02 +3.9260e-01 +3.9113e-02 +3.0758e-01 +2.5053e-01 +2.5059e-01 +4.3324e-01 +3.9050e-01 +7.7481e-01 -5.3918e-01 -5.7646e-01 +5.9135e-01 -4.0914e-01 +3.6716e-01 +7.2967e-02 +1.1968e-01 -6.9734e-01 -5.8474e-01 +8.5498e-02 +4.1797e-01
5 +1.392844961e+04 +1.392844961e+04 +1.338194961e+04 +1.338194961e+04 +3.9487e-01 -3.6147e-02 +1.2951e-01 +8.7512e-01 -7.4849e-01 -8.7471e-02 +1.2427e-01 +2.1224e-01 -1.2219e-01 -6.6651e-01 -2.9625e-01 +4.2120e-01 +9.4291e-02 +8.8634e-02 +2.7877e-01 +3.9500e-01 +2.9106e-01 -6.5261e-01 +3.0961e-02 +1.6123e-01
39 +9.711302848e+03 +9.711302848e+03 +9.164802848e+03 +9.164802848e+03 -9.0662e-01 -6.1273e-02 +2.3803e-01 -5.8616e-01 -5.0008e-02 -8.8594e-01 +6.4815e-01 +3.9354e-02 +8.7335e-02 +3.6181e-01 +2.1661e-01 -3.9572e-01 +1.9581e-01 -1.9019e-01 -1.9166e-01 -7.0025e-01 +1.8807e-01 +2.1816e-01 -7.9247e-01 +2.7466e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.883944660e+04 +1.883944660e+04 +1.983944660e+04 +1.983944660e+04 +2.8575e-02 +7.8068e-01 -3.2323e-01 -7.5413e-01 -1.0247e-01 +6.0139e-02 -4.9141e-01 -1.8799e-01 -7.7380e-01 +4.6550e-01 -2.9858e-01 +3.1091e-01 -8.2822e-01 -1.1211e-01 -1.9278e-01 +3.3808e-02 +1.6522e-01 -7.8539e-02 +2.5562e-01 +1.9870e-01
3 +1.348689102e+04 +1.348689102e+04 +1.448689102e+04 +1.448689102e+04 +3.2524e-01 +5.3022e-01 +7.2401e-01 +8.6129e-01 -7.6816e-01 +3.3957e-01 -5.4576e-01 -7.1146e-01 +5.9741e-01 -2.5522e-04 +2.9245e-01 +4.8142e-02 -1.7663e-01 -3.1215e-01 +2.2973e-01 -7.1805e-01 -6.8813e-01 +5.6297e-02 +2.7796e-01 +5.5292e-01
5 +8.060636044e+03 +8.060636044e+03 +9.060636044e+03 +9.060636044e+03 +3.8420e-01 -4.9787e-01 -5.0488e-02 -2.1344e-01 -3.3300e-01 -1.5018e-01 -2.5962e-02 +4.0749e-01 -1.7158e-01 +3.9489e-01 -3.8580e-01 +4.2669e-01 +2.8327e-02 -9.1364e-02 +1.8710e-01 -3.2301e-01 -3.4763e-01 -1.2252e-01 -7.1162e-01 +3.8133e-01
74 +4.706171093e+03 +4.706171093e+03 +5.706171093e+03 +5.706171093e+03 -2.8359e-01 +6.8978e-01 +5.8462e-02 +2.8980e-01 +1.5913e-01 -8.2010e-02 +1.6467e-01 +2.7378e-01 +8.2365e-01 -7.1698e-01 +4.8861e-01 +2.2597e-01 -1.7713e-01 -7.4286e-01 -7.6584e-02 -1.7364e-01 -6.2500e-01 -1.7507e-01 -6.9428e-01 +7.1065e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.263350838e+04 +2.263350838e+04 +2.284188838e+04 +2.284188838e+04 +3.3126e-01 -2.4481e-01 +3.1743e-01 +9.2665e-01 -2.3511e-01 -8.1108e-02 -8.3605e-01 +2.5547e-01 -3.0293e-01 -3.9226e-01 +2.7852e-01 -6.0557e-02 +1.7358e-01 -2.8461e-01 -1.7127e-01 +2.2403e-01 +6.8080e-02 -3.8228e-02 +8.4263e-02 -3.2444e-01
