% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.792736385e+02 +5.792736385e+02 +1.579273639e+03 +1.579273639e+03 +3.2889e-01 +2.3563e-01 -5.1687e-02 -3.4744e-01 +1.3569e-01 -4.5070e-01 -1.7008e-03 +2.6899e-01 -3.4988e-01 -3.2924e-01 -6.3416e-02 +2.0917e-02 -6.3532e-01 +3.8022e-02 -7.2675e-01 +3.1427e-01 +1.8185e-01 +5.1522e-01 +9.3196e-01 +6.8965e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.866274212e+02 +6.866274212e+02 +7.566574212e+02 +7.566574212e+02 -4.3262e-01 +1.6617e-01 +6.4341e-01 +5.3470e-01 -4.2253e-01 -3.8590e-01 -8.3681e-03 -3.8646e-01 -1.3444e-02 -6.5937e-02 +4.8270e-01 +1.3890e-02 -7.7643e-01 -2.5603e-01 +3.1782e-01 -7.9747e-02 -1.8599e-01 -3.0860e-01 +5.9691e-02 +2.0295e-01
10 +6.173441806e+02 +6.173441806e+02 +6.873741806e+02 +6.873741806e+02 +3.2211e-01 +2.7272e-01 -3.7270e-01 +2.4730e-01 -1.8298e-01 +3.2387e-01 +2.3708e-01 -2.0722e-01 +2.2272e-01 +3.8441e-01 +2.4114e-01 +5.6734e-02 -5.8828e-02 -6.8620e-01 +6.2144e-01 -1.8726e-01 +5.8159e-02 +3.2153e-01 -1.8653e-01 +1.4444e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.714754100e+02 +9.714754100e+02 +9.232554100e+02 +9.232554100e+02 +5.5660e-01 -6.2650e-01 +8.7468e-02 -5.8192e-01 -1.2701e-01 +3.7210e-01 -1.3079e-01 +3.1462e-01 +5.2178e-01 -3.2980e-01 -5.1955e-02 -1.6955e-01 -1.2724e-01 -8.0335e-01 -3.6739e-02 -2.3280e-01 -6.0107e-01 -3.3290e-01 -2.2355e-01 +4.0133e-02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.134556509e+03 +1.134556509e+03 +1.160026509e+03 +1.160026509e+03 -6.7416e-01 -4.1297e-01 -8.2779e-03 +3.6166e-01 +2.9709e-01 +3.8769e-01 +1.0249e-01 +2.3328e-01 -1.0615e-01 +7.8863e-01 -2.7995e-01 +4.3990e-01 -3.2243e-01 +5.8244e-01 -6.3929e-01 -5.9626e-01 -9.2869e-02 -5.4748e-01 +2.2931e-01 -1.5388e-01
13 +9.524186313e+02 +9.524186313e+02 +9.778886313e+02 +9.778886313e+02 -4.4280e-01 -2.8738e-01 +2.3302e-01 -6.9635e-01 +1.4567e-01 +5.0715e-01 -1.3162e-01 +2.5695e-02 -6.6221e-02 +6.4541e-01 -3.6173e-01 -3.2098e-01 -2.1125e-02 +5.3336e-02 +4.3785e-01 -7.1789e-02 +4.9500e-01 -2.0152e-01 -6.6895e-01 -2.7857e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
