% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.814806426e+03 +1.814806426e+03 +1.844776426e+03 +1.844776426e+03 +1.1626e-01 -6.5994e-02 +3.9336e-01 +1.8134e-01 +8.0841e-01 -4.8600e-01 -1.7621e-01 -6.3400e-01 +5.9794e-01 -9.3516e-02 -4.4204e-01 -5.1267e-01 -8.8508e-01 +3.1447e-01 -7.4028e-01 -4.8188e-02 -5.4249e-01 +8.2168e-01 -3.1228e-01 +1.7035e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.613758777e+03 +2.613758777e+03 +2.562048777e+03 +2.562048777e+03 +3.5657e-01 +5.3912e-02 -1.4928e-01 +4.5657e-01 -4.7627e-02 +1.3188e-02 +5.1395e-01 -8.0719e-01 -4.8163e-01 +5.4923e-01 -7.4415e-01 -7.6388e-01 -3.8365e-01 +6.7884e-01 -2.3490e-01 -4.9006e-01 -4.1430e-01 -1.3208e-01 +1.4246e-01 -9.9391e-02
2 +2.388747027e+03 +2.388747027e+03 +2.337037027e+03 +2.337037027e+03 -8.2318e-01 -7.2472e-01 -4.5752e-01 -3.3283e-02 +4.6814e-01 +6.9890e-01 -5.1402e-01 -8.2107e-01 -5.1063e-01 -5.4657e-02 +3.2127e-01 -2.8723e-01 -4.5456e-01 -1.4386e-01 -3.4412e-01 -5.7394e-02 -2.7747e-01 -1.6392e-01 -3.6935e-02 +2.6696e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.012715369e+03 +2.012715369e+03 +1.732765369e+03 +1.732765369e+03 +1.9198e-01 -3.0116e-01 +8.0712e-01 -1.9859e-01 +7.1917e-01 +1.6687e-01 +6.3768e-01 -1.1500e-01 +1.0787e-01 -2.0612e-01 -1.2108e-01 -3.6771e-01 -5.4899e-02 +4.5217e-01 +4.8694e-01 -3.2385e-02 +2.5813e-02 -2.1924e-02 -5.9004e-02 +2.1387e-01
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.812807157e+03 +1.812807157e+03 +2.744797157e+03 +2.744797157e+03 +2.6819e-01 +7.1415e-02 +6.6565e-01 +4.1281e-02 +2.3676e-01 -8.9132e-02 -8.6296e-02 +9.0583e-02 -7.0830e-02 +7.9685e-04 +6.4439e-03 +4.6207e-02 -2.0719e-01 -2.5545e-01 +7.1574e-01 +1.2271e-01 +2.4599e-01 +1.7294e-01 +1.0645e-01 -4.0844e-01
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.102296986e+03 +2.102296986e+03 +2.215606986e+03 +2.215606986e+03 -5.3207e-01 -6.4666e-02 +5.1846e-01 -5.5639e-01 -3.7352e-01 +9.4773e-02 +4.7835e-01 +5.4209e-02 +3.7641e-01 +3.8260e-02 -1.8423e-01 -8.5490e-02 -7.5298e-01 -5.9513e-02 +3.2627e-01 +5.7899e-01 -5.8494e-01 -3.3582e-01 -6.9653e-01 +2.7863e-01
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.099740464e+03 +2.099740464e+03 +2.004550464e+03 +2.004550464e+03 -4.1008e-01 -3.2204e-01 +1.3674e-01 +1.7124e-01 +2.6350e-01 -9.1356e-03 +7.0823e-01 +4.2415e-01 -5.3518e-01 +6.4323e-01 +4.9942e-01 +4.9567e-01 +4.5268e-01 -5.0625e-01 -3.1110e-01 -3.6482e-01 +1.7036e-01 +2.2469e-01 -4.9771e-01 -2.9696e-01
% function evaluation | noise-free fitness - Fopt (-7.663000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.659214517e+03 +2.659214517e+03 +2.582584517e+03 +2.582584517e+03 -5.0250e-01 +1.6013e-01 -6.2205e-01 +4.4404e-01 +3.8563e-01 -4.1591e-01 -3.4748e-01 -3.3481e-01 +4.1203e-01 -7.9635e-01 +3.6945e-01 -6.5938e-01 +3.3425e-01 -7.2996e-01 +6.5101e-01 -4.0993e-01 +7.0820e-01 -1.1542e-01 -7.0420e-01 -7.9191e-01
3 +2.410003586e+03 +2.410003586e+03 +2.333373586e+03 +2.333373586e+03 -2.8834e-01 +7.6801e-02 +4.0647e-01 -1.3308e-01 +1.6580e-01 +3.0276e-01 -3.4999e-01 +2.2860e-01 -1.5974e-01 +1.6096e-01 -4.4565e-01 -3.4727e-01 -1.7749e-02 +2.5984e-01 -4.8540e-01 -1.8264e-01 -5.8104e-02 -5.8859e-01 -3.4293e-01 -1.3688e-01
% function evaluation | noise-free fitness - Fopt (1.152600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.857297501e+03 +1.857297501e+03 +1.972557501e+03 +1.972557501e+03 +2.7450e-01 -1.6986e-01 +6.1801e-01 +5.9130e-01 +3.8152e-01 +3.4076e-01 -4.5053e-01 -6.4461e-01 -8.3207e-01 +3.9557e-01 -2.7771e-01 +3.3521e-01 -4.2557e-01 -5.1183e-01 +2.9197e-02 +5.8098e-01 -8.1096e-03 -4.6716e-01 -2.3559e-01 +1.6458e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.118248640e+03 +2.118248640e+03 +2.118148640e+03 +2.118148640e+03 -6.4661e-01 -7.6463e-01 -4.3071e-01 +1.9181e-02 +8.9361e-02 -2.0321e-01 +5.3453e-02 -4.6818e-01 -3.1582e-01 -6.4423e-02 +7.4884e-01 -3.5273e-01 +4.3148e-03 +2.7768e-01 +9.0737e-01 +1.0308e-01 -3.9671e-01 -6.1570e-02 +3.9134e-01 +2.1118e-01
% function evaluation | noise-free fitness - Fopt (-1.502400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.177907480e+03 +2.177907480e+03 +2.027667480e+03 +2.027667480e+03 +8.6191e-01 +2.7917e-02 -3.5009e-01 -7.3812e-02 +3.9184e-01 +9.6568e-02 -5.7058e-01 +1.2432e-01 +3.1839e-01 -7.9847e-02 -1.5736e-01 +6.1083e-01 +7.9579e-02 -9.3621e-03 +2.2156e-01 +7.8485e-02 -2.4533e-02 -6.8259e-01 +2.2963e-01 -3.0436e-01
% function evaluation | noise-free fitness - Fopt (7.470000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.385926020e+03 +2.385926020e+03 +2.460626020e+03 +2.460626020e+03 +1.9722e-01 -2.8733e-02 +3.8524e-01 -9.1434e-03 -8.6116e-01 +3.0887e-01 -3.8415e-01 +3.1383e-02 +6.3837e-01 +3.2959e-01 +4.1628e-01 -3.4631e-01 -3.8356e-01 -6.0930e-02 -1.7324e-01 -4.0038e-02 -6.3656e-01 +2.5881e-01 +1.7554e-02 -8.9658e-01
% function evaluation | noise-free fitness - Fopt (-8.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.727364948e+03 +1.727364948e+03 +1.642584948e+03 +1.642584948e+03 -3.5511e-01 +3.1709e-01 -1.8759e-01 +1.8068e-02 +2.0340e-02 +2.7018e-01 -8.2056e-02 -2.2061e-02 +2.1579e-01 +1.4819e-01 +6.0239e-01 +9.1017e-02 -1.3697e-01 -2.8981e-02 +4.2332e-01 -9.2034e-02 +7.6314e-01 +2.5548e-01 +1.1722e-01 -1.3387e-01
7 +1.581470148e+03 +1.581470148e+03 +1.496690148e+03 +1.496690148e+03 +7.6519e-01 +5.0795e-01 -2.4948e-01 -2.7782e-01 -5.6138e-01 +1.0849e-01 +4.8066e-01 +2.5194e-01 +1.4022e-01 +4.8619e-01 +7.7044e-01 -4.1179e-01 -3.4550e-01 -5.6598e-01 -3.5396e-03 +5.5442e-01 +5.9130e-01 +1.4743e-01 +1.9563e-01 -5.2931e-01
% function evaluation | noise-free fitness - Fopt (1.620500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.959831142e+03 +1.959831142e+03 +2.121881142e+03 +2.121881142e+03 -1.2890e-01 -1.4394e-01 +3.5927e-01 -2.5600e-01 -6.4447e-01 -1.6821e-01 +8.2167e-02 -4.4829e-01 -2.1201e-01 -7.8693e-02 -8.3459e-01 -6.6986e-02 +9.7458e-02 -2.3241e-02 +7.7067e-01 -2.8143e-02 +1.5053e-01 -7.9413e-01 +5.2733e-01 -7.0566e-03
% function evaluation | noise-free fitness - Fopt (-3.549000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.447067991e+03 +2.447067991e+03 +2.411577991e+03 +2.411577991e+03 +4.8117e-01 -3.0780e-01 +5.1926e-01 -3.1098e-01 +2.9103e-01 +6.7972e-01 -1.0296e-01 +6.7856e-01 -4.2770e-02 +6.6429e-01 -6.8745e-01 -8.9698e-02 +8.3182e-01 +5.0938e-01 -5.7334e-02 -5.7421e-02 -1.2729e-01 +2.5231e-01 -2.9579e-01 -6.0268e-01
% function evaluation | noise-free fitness - Fopt (1.762000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.917046180e+03 +1.917046180e+03 +2.093246180e+03 +2.093246180e+03 -4.0191e-01 -1.4949e-01 +4.9650e-01 +4.1249e-01 -2.6250e-01 +4.5651e-01 +5.2325e-02 -1.8068e-02 +5.9475e-01 -5.5677e-01 +4.3831e-01 -5.9787e-01 +1.4290e-01 +1.1609e-01 +5.8050e-01 -4.7438e-01 +2.9373e-02 -5.2958e-01 +4.0899e-01 +8.1220e-02
