% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.834989438e+04 +2.834989438e+04 +2.849904438e+04 +2.849904438e+04 +1.1390e-01 -3.3870e-01 +4.7020e-01 +5.6764e-01 +2.6092e-01 -1.3100e-01 +7.4315e-01 -3.8298e-01 +2.4196e-01 +6.2203e-01 -3.2391e-01 +9.0621e-01 +1.0485e-01 +1.2286e-01 -5.4266e-01 -5.1074e-01 +5.6563e-01 +1.1664e-01 -6.6523e-01 +7.0697e-01
5 +2.190419584e+04 +2.190419584e+04 +2.205334584e+04 +2.205334584e+04 +1.1338e-01 +4.0331e-01 -5.9127e-02 -8.6627e-02 -2.4257e-01 +1.6164e-02 +6.8011e-02 +3.6053e-01 +5.1455e-01 +1.8268e-02 -2.0641e-01 -3.5038e-01 -1.2456e-01 -3.2141e-01 -6.8263e-02 +2.0929e-01 +2.1446e-01 -3.7444e-01 -2.8488e-01 -2.2327e-01
37 +1.362033188e+04 +1.362033188e+04 +1.376948188e+04 +1.376948188e+04 -7.2533e-01 +3.6850e-01 -2.4618e-01 -1.8034e-01 -8.9017e-01 -7.3802e-01 -1.2502e-01 -6.2252e-01 +4.0591e-01 +3.3273e-01 +1.8839e-01 +4.4161e-01 +4.6617e-01 -7.3977e-02 +2.8739e-02 +2.7722e-01 +1.6032e-02 +1.1883e-01 -6.2830e-01 +6.2121e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.297777361e+05 +1.297777361e+05 +1.287777361e+05 +1.287777361e+05 +3.4065e-01 +3.9793e-01 +2.6808e-01 +6.2230e-01 +4.3481e-01 -5.4110e-01 +3.0509e-01 +9.9603e-02 -5.7418e-02 -1.2303e-01 -6.3247e-02 +5.9917e-02 +9.4595e-02 +5.3763e-01 -3.5836e-01 +6.0061e-01 +4.3324e-02 +2.6960e-01 +6.7498e-01 -3.8437e-01
2 +8.337072044e+04 +8.337072044e+04 +8.237072044e+04 +8.237072044e+04 -4.8577e-02 -7.5912e-01 +3.9812e-01 -1.6255e-01 +7.7099e-02 +2.2003e-01 +6.6320e-01 -7.8966e-01 -3.5192e-01 +6.1449e-01 +1.5896e-02 -5.1922e-01 -9.7684e-02 -8.8469e-02 +4.1530e-01 -2.2467e-01 +8.1955e-01 +6.4553e-02 +5.9940e-02 -2.0855e-01
5 +5.697524751e+04 +5.697524751e+04 +5.597524751e+04 +5.597524751e+04 -7.9326e-01 +4.1505e-01 -8.3576e-01 -7.8803e-01 -5.6944e-01 +7.9465e-02 +1.5661e-01 +5.6537e-01 +5.1246e-02 -7.5345e-01 -4.8171e-01 +3.2271e-01 -1.4653e-02 -3.2372e-01 +1.4298e-01 -3.2447e-01 -1.3262e-01 -7.2268e-02 -5.9551e-01 -1.3126e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.167599575e+05 +1.167599575e+05 +1.168585775e+05 +1.168585775e+05 -4.9673e-02 -4.2457e-01 -1.2368e-01 +7.0458e-01 +2.8705e-01 +8.7962e-01 +6.0635e-01 +7.8461e-01 +4.0397e-01 -4.5026e-02 -2.9445e-01 -6.1793e-01 -8.4496e-03 -4.4406e-01 +5.3009e-01 -2.7175e-01 +1.5019e-01 +1.3268e-02 -2.2766e-01 -4.6915e-01
3 +7.738342190e+04 +7.738342190e+04 +7.748204190e+04 +7.748204190e+04 -6.5810e-01 +8.8131e-02 +3.9425e-01 +3.3482e-01 +3.9495e-01 +2.1648e-01 -4.9580e-02 +3.5943e-01 -1.5892e-02 +3.3282e-01 -8.0835e-02 -3.2948e-01 +2.5885e-01 -3.7331e-01 -3.5929e-01 -4.8172e-01 +4.3261e-01 +3.7485e-01 -3.1901e-01 +2.3340e-01
