% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.423455281e+02 +7.423455281e+02 +1.742345528e+03 +1.742345528e+03 -3.2502e-01 +2.8820e-01 +4.8538e-01 +6.0150e-01 -5.3381e-01 +5.7856e-01 +3.7819e-01 -2.4519e-01 -3.8337e-02 +8.4107e-01 -1.1748e-01 +6.3774e-01 +3.1147e-01 +2.0547e-01 -2.3604e-01 +2.7546e-01 -7.7294e-01 +6.5596e-01 -2.5232e-01 -8.4841e-02
2 +5.936283478e+02 +5.936283478e+02 +1.593628348e+03 +1.593628348e+03 +2.1257e-01 +2.0998e-01 -2.3420e-01 +4.4336e-01 +2.2931e-01 -3.1700e-02 -2.3142e-01 +6.7572e-01 -1.7164e-01 +4.0606e-01 -5.2889e-02 -8.0016e-02 -4.8081e-01 +1.4105e-01 -6.3006e-01 -6.2316e-02 -7.4915e-01 -1.7107e-01 +3.5402e-01 +8.6581e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.733223358e+02 +7.733223358e+02 +8.433523358e+02 +8.433523358e+02 +4.4819e-01 +4.3706e-02 +6.0893e-01 -7.1312e-01 +4.3728e-01 +5.3114e-01 -3.4604e-01 -3.3166e-01 +3.6855e-01 -2.6412e-01 -8.0339e-01 -5.0717e-01 -3.2571e-01 -5.4603e-01 -2.3389e-01 +2.2058e-01 +3.4962e-02 +9.4932e-02 -4.3303e-01 -1.3608e-01
9 +6.210051638e+02 +6.210051638e+02 +6.910351638e+02 +6.910351638e+02 -3.0652e-01 -3.0101e-01 -2.9693e-01 +4.3401e-01 -4.4818e-02 -6.8002e-01 +4.2388e-01 -4.5357e-01 +2.5792e-01 +9.4280e-02 +5.4558e-01 +2.0133e-01 -3.3282e-02 +5.9966e-01 -2.1319e-01 -1.8047e-01 -2.3493e-01 -1.5330e-01 +4.1585e-01 +1.6209e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.955060217e+02 +8.955060217e+02 +8.472860217e+02 +8.472860217e+02 -1.1823e-01 +2.3008e-01 +1.7979e-01 +5.2624e-01 -8.0182e-01 -4.4001e-01 +5.7514e-01 +1.6149e-01 +9.3119e-04 +5.7354e-01 +1.0579e-01 -3.3593e-01 +3.7516e-01 -3.2485e-01 -8.6736e-02 +2.7868e-01 -3.8008e-02 +1.6997e-01 -8.1933e-02 -3.5852e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.090309877e+03 +1.090309877e+03 +1.115779877e+03 +1.115779877e+03 -2.5051e-01 +1.7153e-01 -2.0394e-01 -3.1133e-01 -8.0581e-01 +6.6142e-01 +1.2582e-01 +6.4064e-01 -1.5952e-01 -3.9183e-02 -2.3254e-02 -3.0640e-01 +3.2670e-01 +2.5878e-02 -5.1149e-01 -3.0925e-01 +1.5694e-01 +2.5998e-01 -1.4393e-01 +3.5790e-02
20 +9.542383384e+02 +9.542383384e+02 +9.797083384e+02 +9.797083384e+02 -5.3636e-01 -1.1504e-01 -5.5555e-01 -5.6912e-01 -2.6622e-01 +2.1772e-01 -1.9950e-01 +2.2141e-01 -6.0689e-01 +6.0244e-01 +2.1644e-01 -6.1062e-01 -1.4061e-01 -5.5028e-01 +4.0332e-01 +1.1076e-01 +9.4521e-01 +4.7352e-01 -1.7573e-01 -1.0803e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.936086829e+02 +5.936086829e+02 +4.927986829e+02 +4.927986829e+02 -4.4415e-01 +1.4377e-01 +2.1324e-01 -8.1642e-01 +1.8033e-01 -1.6383e-01 -3.3605e-01 +3.1020e-01 -1.8131e-01 +6.0712e-02 +1.5298e-01 +2.8856e-01 +1.3149e-01 -1.7350e-01 -3.1926e-01 +4.8974e-01 -1.5732e-02 -4.7631e-01 +3.8355e-01 +8.5978e-02
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
