% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.198061749e+01 +1.198061749e+01 +1.885061749e+01 +1.885061749e+01 -5.2157e-01 +1.3125e-01 +5.6396e-01 -4.2839e-01 -2.4876e-01 +6.5264e-01 -2.9355e-02 -3.2173e-01 +8.8073e-01 -9.7636e-02 -5.5639e-01 -8.1923e-01 +4.1966e-01 -2.7785e-01 +4.4882e-02 -2.1492e-02 -8.5330e-01 +5.8329e-01 -3.0415e-01 -1.3776e-01
7 +7.276097067e+00 +7.276097067e+00 +1.414609707e+01 +1.414609707e+01 -2.9797e-01 -1.7572e-01 -1.5186e-01 -5.3711e-01 +3.2596e-01 +1.0667e-01 -1.3134e-01 -7.3699e-01 -5.0459e-01 -1.9851e-01 +2.9909e-01 +4.7301e-02 -2.3547e-01 -8.4745e-01 -2.7271e-01 -5.7018e-01 -5.8088e-01 +4.3274e-02 +1.3194e-01 -8.6592e-02
49 +6.274909846e+00 +6.274909846e+00 +1.314490985e+01 +1.314490985e+01 +8.0766e-01 +6.9370e-01 +7.1490e-01 +2.1733e-02 -1.6373e-01 +7.0180e-01 +7.3162e-01 -5.2192e-01 +3.1974e-01 -7.0439e-01 +2.7833e-01 +3.3005e-01 -4.6488e-02 -4.5845e-01 +3.2171e-01 -9.5847e-01 -2.3878e-02 -1.3406e-01 +2.9014e-01 +8.0307e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.167302792e+00 +7.167302792e+00 +7.177302792e+00 +7.177302792e+00 -8.2952e-01 -4.3147e-01 -7.8654e-02 -2.5543e-01 +6.9213e-02 +1.8981e-01 +3.6243e-01 +6.0181e-01 +7.5091e-01 -5.2304e-01 -7.8528e-01 -3.6403e-01 +1.5225e-01 -6.8829e-01 +6.5990e-01 -4.9768e-01 +7.1453e-01 -1.5268e-01 -2.9999e-01 -4.1128e-01
94 +5.667600909e+00 +5.667600909e+00 +5.677600909e+00 +5.677600909e+00 -5.6301e-01 -4.3915e-01 -5.6376e-01 +2.1509e-01 -4.6022e-01 -1.3731e-02 -3.7784e-02 -5.0798e-01 +6.3728e-02 +4.7023e-01 +7.1752e-01 -1.6281e-01 -5.3166e-02 +1.4213e-01 -3.5432e-01 -1.7782e-01 -1.8532e-01 +1.5392e-01 +1.1067e-01 +4.0063e-02
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.147132098e+01 +2.147132098e+01 -1.091386790e+02 -1.091386790e+02 -1.5984e-01 -2.4776e-01 -6.0559e-02 -7.3602e-01 +2.9679e-01 +2.2846e-02 -4.5708e-01 +1.5007e-01 -6.9287e-01 -5.1043e-02 +2.9721e-01 -1.4126e-03 +7.4633e-01 +3.6247e-01 +2.2072e-01 +3.7072e-01 +1.4928e-01 -3.2317e-01 -4.4656e-01 -7.1796e-01
3 +1.460589820e+01 +1.460589820e+01 -1.160041018e+02 -1.160041018e+02 -1.6146e-01 +1.0710e-01 -4.8691e-01 -6.6892e-01 +1.7051e-01 +1.4838e-01 +1.1541e-02 -7.9044e-01 +2.4202e-02 -2.9576e-02 -2.4862e-02 -6.3014e-01 -7.7960e-01 +8.6381e-01 -2.8573e-02 -2.7080e-01 +2.0928e-01 -1.4368e-01 -6.3511e-01 +3.0287e-01
8 +8.718521684e+00 +8.718521684e+00 -1.218914783e+02 -1.218914783e+02 -3.1540e-01 -2.4662e-01 -1.8214e-01 -2.3564e-01 +1.0109e-01 +3.6191e-01 +7.3973e-01 -1.2120e-01 +6.0134e-01 -6.9685e-01 -2.4536e-01 -1.0755e-01 -4.3733e-01 -3.6634e-01 +8.6527e-01 -2.9454e-01 -3.4789e-02 +1.5332e-01 +6.2402e-02 -2.0721e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.511834444e+01 +1.511834444e+01 -2.080016556e+02 -2.080016556e+02 -7.8733e-02 +2.5518e-01 -1.0305e-01 -7.6348e-01 -1.5081e-01 +1.5741e-01 +7.4247e-01 -2.5451e-01 -3.3208e-01 +5.9542e-03 +7.1084e-01 +5.1177e-01 -3.9881e-01 -1.3345e-01 -5.6018e-01 +3.7864e-01 +2.2286e-01 -7.0976e-01 +6.6337e-02 -4.0583e-02
11 +9.346838780e+00 +9.346838780e+00 -2.137731612e+02 -2.137731612e+02 +1.3550e-01 -1.3338e-02 -2.9920e-01 -9.4656e-02 -2.0212e-01 -3.5302e-01 -2.6196e-01 -5.1896e-01 +2.0413e-01 -4.0236e-01 +6.2203e-01 +9.8244e-02 -3.1680e-01 +3.9570e-01 +5.7216e-01 -2.5481e-01 -5.2455e-01 +2.5993e-02 +7.2271e-01 -9.5780e-01
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.443507990e+00 +7.443507990e+00 -3.698649201e+01 -3.698649201e+01 -3.1959e-01 -2.1214e-01 -7.2294e-01 +2.8857e-02 -3.5639e-01 +9.3908e-01 +1.6474e-01 -2.3273e-01 -3.0747e-01 +4.0670e-01 -6.9786e-02 -5.5623e-02 +7.0301e-02 +2.2444e-01 -1.0812e-01 -5.2989e-01 +6.3921e-01 +1.3319e-03 +8.7076e-01 -1.7306e-01
2 +4.222456919e+00 +4.222456919e+00 -4.020754308e+01 -4.020754308e+01 +6.8092e-01 -4.7391e-01 -5.2170e-01 +1.2462e-01 +9.1367e-02 +7.5318e-01 +3.4515e-01 +3.0027e-01 +1.5724e-03 -3.6216e-01 -2.7426e-01 +2.2695e-01 +3.8387e-02 -1.6559e-01 -4.6643e-01 -3.3295e-01 +1.3289e-01 +5.9684e-01 +3.8957e-01 +2.6805e-01
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
