% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.325744634e+04 +2.325744634e+04 +2.271094634e+04 +2.271094634e+04 +3.6086e-01 -3.2539e-01 +2.7553e-01 +5.0972e-01 -2.1364e-01 +6.8316e-01 +5.3399e-01 -3.1940e-01 -2.4366e-01 +2.5196e-01 -3.3669e-02 -2.0686e-01 -6.0859e-01 +4.1544e-04 +9.2703e-03 -2.8030e-01 +3.8105e-02 +1.9275e-01 +5.1298e-01 +4.4885e-01
3 +1.310216790e+04 +1.310216790e+04 +1.255566790e+04 +1.255566790e+04 +3.0789e-01 -5.9595e-02 +8.5491e-01 +6.2696e-01 -5.2326e-01 -4.3646e-01 +3.8081e-01 -2.6134e-01 +7.3799e-01 +1.4914e-01 +7.9368e-01 -6.4778e-01 +3.1907e-01 +8.0819e-01 +1.6862e-01 -1.4574e-01 +4.6441e-02 -1.3889e-01 -3.3055e-01 +5.8460e-01
82 +9.310018715e+03 +9.310018715e+03 +8.763518715e+03 +8.763518715e+03 +1.4039e-01 +4.3885e-01 -7.4898e-02 +5.8314e-02 -1.1041e-01 -4.7895e-01 -4.5575e-01 +2.4306e-04 +1.4770e-01 -6.6731e-04 -4.7084e-01 -9.1492e-02 -4.5939e-01 -5.1482e-01 -2.2500e-01 -3.1820e-01 +6.1689e-01 -6.4039e-01 -3.2258e-01 +1.3024e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.841333199e+04 +1.841333199e+04 +1.941333199e+04 +1.941333199e+04 -4.3634e-01 +1.3629e-01 -2.6269e-01 -1.7736e-01 -4.1765e-01 -4.5358e-01 -1.7817e-01 +3.7247e-01 +5.2863e-01 -7.1946e-01 -5.3622e-01 -6.0796e-01 +3.2254e-03 +6.8782e-01 -2.5222e-01 -6.4803e-01 -2.5351e-01 +5.5465e-01 -1.5009e-01 +2.6462e-01
3 +8.746870151e+03 +8.746870151e+03 +9.746870151e+03 +9.746870151e+03 -6.6193e-01 +9.5530e-01 +9.6652e-03 -8.6211e-01 +1.9755e-01 +3.6699e-01 +3.0831e-01 -7.9671e-01 -1.5909e-01 +1.1341e-01 -1.4752e-01 -1.3129e-01 +6.8174e-01 -5.4328e-01 -8.1940e-01 -4.1960e-01 -4.5922e-01 +3.1014e-02 -6.1212e-01 +1.8137e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.867865295e+04 +2.867865295e+04 +2.888703295e+04 +2.888703295e+04 +1.2450e-01 +5.1921e-02 -3.0448e-01 +7.3613e-02 +5.0219e-01 +1.7313e-01 -4.6249e-01 +2.3868e-01 -5.2494e-01 +3.6807e-01 -4.1043e-02 +1.3335e-01 -2.7811e-01 -7.2631e-01 -5.5798e-02 +3.5409e-01 -6.9030e-01 -5.4860e-01 +1.1257e-01 +2.0234e-01
3 +1.656940140e+04 +1.656940140e+04 +1.677778140e+04 +1.677778140e+04 -5.1792e-01 -2.0613e-01 -7.3043e-02 +4.6276e-01 +4.7274e-01 +4.7969e-01 +5.4084e-01 -2.1548e-01 -1.2441e-02 -4.0095e-01 -4.9284e-01 +3.8616e-01 +5.3648e-01 -4.6495e-01 -2.6191e-01 -2.7520e-01 +9.1228e-01 -4.2902e-02 -2.8828e-01 +3.2162e-01
18 +1.043480227e+04 +1.043480227e+04 +1.064318227e+04 +1.064318227e+04 +4.7349e-01 +2.8599e-01 +4.0948e-01 +8.2988e-02 -1.0278e-01 +2.2140e-02 -3.4814e-01 +2.1284e-01 -3.3852e-01 +2.7274e-02 +1.6831e-01 +3.0055e-01 -7.8266e-02 -1.7089e-01 +4.5719e-01 +4.2232e-02 +3.3395e-01 +7.7585e-01 +1.9509e-01 -1.1684e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.306067014e+04 +4.306067014e+04 +4.291571014e+04 +4.291571014e+04 -3.3740e-01 -1.7978e-01 +3.8088e-01 -4.3115e-01 -4.5672e-01 +1.7882e-01 +1.1774e-01 +3.4144e-01 +1.5341e-01 -2.3460e-02 -4.4304e-01 -2.2593e-01 -1.5595e-01 +1.7505e-01 -5.0835e-01 -6.7238e-01 +9.8835e-02 +5.1522e-01 -5.6739e-01 +2.6438e-01
2 +3.159883246e+04 +3.159883246e+04 +3.145387246e+04 +3.145387246e+04 -1.2417e-01 -1.1008e-01 +2.1316e-01 +5.8034e-02 +2.8824e-01 -4.9449e-01 +4.1365e-01 +2.6118e-01 +9.2131e-02 -6.2535e-02 +7.7508e-01 +4.7468e-02 +1.1929e-01 -4.7530e-01 -6.8597e-01 -7.4758e-01 +9.1762e-01 -3.6827e-01 +2.5990e-01 -2.9050e-01
3 +2.038047304e+04 +2.038047304e+04 +2.023551304e+04 +2.023551304e+04 +3.6156e-01 -1.8068e-01 -3.2925e-01 -1.4808e-01 +2.5843e-01 -4.4106e-01 -2.7141e-01 +7.7889e-02 -4.0340e-01 +1.8664e-01 +3.1493e-01 +1.4388e-01 +5.3624e-01 +5.9888e-01 -3.8049e-01 +2.2861e-01 +1.2704e-01 +3.7725e-01 +5.5219e-01 +3.4048e-01
12 +8.824537119e+03 +8.824537119e+03 +8.679577119e+03 +8.679577119e+03 -2.8021e-01 +6.8762e-02 -7.0118e-02 +3.9277e-01 -3.8932e-01 -1.6317e-01 +1.9071e-01 -3.1283e-01 -1.2450e-01 +1.8418e-01 +3.3705e-01 -4.1701e-02 +5.3536e-02 +1.5250e-01 +6.1227e-01 +3.6885e-01 +1.2522e-01 -2.1248e-01 +4.9211e-01 -2.3242e-01
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.021160933e+04 +4.021160933e+04 +4.020530933e+04 +4.020530933e+04 -3.2912e-01 -1.5005e-02 -5.6386e-01 -2.6868e-01 -4.1981e-01 +3.4948e-01 +2.8360e-01 +1.2078e-01 +4.7221e-01 +7.3617e-02 +8.6424e-01 +6.9792e-02 +7.1273e-01 +2.6821e-01 +9.2572e-01 -1.2128e-01 -6.0513e-01 +6.4247e-01 +8.6395e-01 -2.5160e-01
2 +1.677740717e+04 +1.677740717e+04 +1.677110717e+04 +1.677110717e+04 -3.4083e-02 +2.8527e-01 -2.8443e-02 +2.0822e-01 -3.8095e-01 +3.2096e-02 +8.5220e-01 +1.0069e-01 +1.5019e-02 +6.7193e-03 -4.7273e-01 +1.3619e-01 -6.7252e-01 -6.5229e-01 -3.9430e-01 -2.2951e-02 +3.7158e-01 -2.4445e-01 +1.7686e-01 -6.2057e-01
4 +1.566185445e+04 +1.566185445e+04 +1.565555445e+04 +1.565555445e+04 +4.0671e-02 +7.9204e-02 +5.9945e-01 +1.6097e-01 +1.8266e-01 -4.8524e-01 -2.4878e-01 -6.4890e-02 +6.4112e-01 +5.8300e-01 -1.4684e-01 -9.5129e-03 +3.0679e-03 -6.6959e-01 -2.4595e-02 +5.0658e-01 +5.3619e-01 +2.0587e-01 -8.8042e-01 -6.1049e-01
42 +9.873802230e+03 +9.873802230e+03 +9.867502230e+03 +9.867502230e+03 -2.9960e-01 -2.1157e-01 +3.6133e-02 +1.3247e-01 -5.7390e-01 -4.1696e-01 +2.5434e-02 -5.4264e-01 +4.1884e-01 -7.0113e-01 +3.8803e-01 +4.0454e-02 -6.0261e-01 -1.6795e-01 -3.8993e-01 -5.9660e-01 -6.9846e-01 -2.3743e-01 -6.5795e-01 -2.8948e-01
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.525113277e+04 +2.525113277e+04 +2.524734277e+04 +2.524734277e+04 +6.5415e-02 -2.9955e-01 +7.0770e-01 -4.5842e-02 +1.1179e-01 +1.0541e-01 +8.8878e-01 -2.9982e-01 -3.9808e-02 -5.1057e-01 -7.8333e-02 +1.2382e-01 +3.7347e-02 -5.6894e-01 +2.8263e-01 -5.6016e-01 +2.8275e-01 -3.8127e-01 +1.7421e-01 -1.4668e-01
2 +1.435577163e+04 +1.435577163e+04 +1.435198163e+04 +1.435198163e+04 -1.7954e-01 +8.1901e-01 +1.4554e-01 +1.3516e-01 -2.5158e-01 +4.1114e-02 -1.6394e-02 -4.4621e-01 +3.1692e-01 -3.5835e-02 -3.4063e-01 +6.3088e-02 +4.6312e-01 -1.8503e-01 +3.3200e-01 +5.8756e-01 +2.9794e-01 -1.8065e-01 +6.2652e-02 -4.7036e-01
98 +8.665092326e+03 +8.665092326e+03 +8.661302326e+03 +8.661302326e+03 -1.9952e-01 -3.7309e-01 +4.6940e-01 +3.0545e-01 +3.8159e-01 +3.7417e-01 +1.2492e-01 +4.5724e-01 -4.6089e-01 +2.0147e-01 -5.8445e-01 -4.7985e-01 +3.8809e-01 +2.1783e-02 +4.3830e-01 +3.8723e-01 +5.5599e-01 +4.5079e-01 -3.7035e-02 -5.1697e-01
% function evaluation | noise-free fitness - Fopt (-5.675000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.071834557e+04 +4.071834557e+04 +4.066159557e+04 +4.066159557e+04 -1.2080e-01 -6.9245e-01 +2.9921e-01 -1.5990e-01 +4.8845e-03 -2.3375e-01 -4.7376e-01 -4.2048e-01 -2.7428e-01 -3.0355e-01 +1.3185e-01 +5.8559e-01 -6.1308e-01 -5.3036e-02 -5.4743e-02 +3.2454e-01 -4.1184e-01 -1.6098e-01 +5.0142e-01 +7.8290e-01
2 +1.462241878e+04 +1.462241878e+04 +1.456566878e+04 +1.456566878e+04 -8.8343e-02 -4.6058e-01 +1.6338e-01 +1.6213e-01 -9.1700e-02 +2.2028e-01 -4.8821e-01 +4.4176e-01 -2.4801e-01 -3.3813e-01 -4.6548e-01 +2.7966e-01 +7.3255e-01 +5.3698e-01 -7.6768e-01 -4.6026e-01 +3.8090e-01 -6.6554e-02 -9.9488e-02 -1.1314e-01
25 +9.030168167e+03 +9.030168167e+03 +8.973418167e+03 +8.973418167e+03 +4.5491e-01 +2.3847e-01 -1.1592e-01 -7.3622e-01 -1.0878e-02 -1.9641e-01 +6.7947e-03 -2.3451e-01 -9.3336e-01 +2.1912e-01 -1.3792e-01 -5.8743e-01 +1.8168e-01 -2.1996e-01 +6.8776e-02 -6.8528e-01 +2.7635e-01 -4.6016e-02 -6.6776e-01 -3.5244e-01
% function evaluation | noise-free fitness - Fopt (-5.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.345729836e+04 +2.345729836e+04 +2.339749836e+04 +2.339749836e+04 -2.6292e-01 -4.6007e-01 +2.0329e-02 -5.6229e-01 +1.2912e-01 -5.8682e-01 -5.7229e-01 -1.0713e-02 -7.3562e-01 +5.4432e-01 +6.4822e-01 +2.4486e-01 +3.6588e-01 +1.3246e-01 -3.3296e-01 -3.8622e-01 -1.7321e-01 +6.5876e-01 +8.2311e-01 -1.8427e-01
2 +1.393998852e+04 +1.393998852e+04 +1.388018852e+04 +1.388018852e+04 +5.6597e-04 +4.3975e-01 +3.0046e-01 -8.8329e-01 +3.7257e-01 +6.4964e-01 +1.8484e-01 +6.5216e-01 +4.5610e-01 -5.8859e-02 +1.1344e-01 +3.9972e-02 +2.1829e-01 -4.9637e-02 +3.6970e-02 -2.6077e-01 -3.8932e-01 +4.2005e-02 -3.8996e-01 -1.1155e-01
