% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.714014143e+05 +9.714014143e+05 +9.714373143e+05 +9.714373143e+05 +1.4090e-01 -2.7769e-01 -3.6179e-01 -4.4453e-01 -2.3542e-01 -5.3352e-02 -7.9196e-02 +1.0562e-01 +1.2299e-01 +5.0824e-02 -4.6706e-01 +3.9824e-01 -3.8079e-01 +2.1832e-01 -1.4701e-01 +8.9249e-01 -6.6508e-01 -7.3233e-01 -8.5007e-03 -4.7527e-01
60 +6.240812849e+05 +6.240812849e+05 +6.241171849e+05 +6.241171849e+05 +2.9908e-01 +7.7550e-02 +5.7116e-02 +4.0393e-01 +1.5311e-01 +1.4095e-01 -1.0551e-01 -8.6578e-01 -3.4091e-01 +5.9482e-01 +5.0915e-01 +3.1593e-01 +1.6495e-01 -1.7142e-02 -2.9781e-01 -4.2272e-01 -2.0189e-01 +7.1237e-01 -4.3796e-01 +3.2140e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.366208149e+05 +5.366208149e+05 +5.366521849e+05 +5.366521849e+05 -6.0705e-01 +2.9300e-01 +1.9482e-03 -5.9716e-01 -2.0769e-01 +1.0715e-02 -2.3611e-01 -2.0155e-01 -1.3051e-01 -5.0069e-01 +5.1640e-01 -1.9048e-01 +5.3011e-01 -5.9904e-01 +4.8921e-01 +7.9956e-01 -2.6128e-01 +6.6709e-01 +5.3768e-01 -9.6767e-02
2 +3.046274751e+05 +3.046274751e+05 +3.046588451e+05 +3.046588451e+05 +5.7897e-01 -6.4392e-01 +1.7944e-01 +8.0258e-01 -5.2809e-01 -8.9737e-02 -4.3999e-01 -1.4573e-01 -3.0196e-02 -8.4011e-01 -1.3692e-01 +7.0139e-01 +4.6075e-01 -6.9476e-01 -1.9312e-01 -2.5913e-01 -2.5370e-01 -5.0106e-01 +4.8065e-01 +1.2464e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.688196740e+05 +3.688196740e+05 +3.678196740e+05 +3.678196740e+05 -2.5243e-01 -5.9106e-01 +5.3631e-01 -9.1905e-02 +8.5411e-01 -3.5958e-01 +1.6721e-01 +8.3680e-01 -5.3367e-01 +1.7584e-01 +1.9214e-02 +3.6058e-01 +1.2339e-01 -5.7809e-01 -3.3418e-02 +1.3332e-01 -3.0607e-01 -2.1126e-01 +5.2374e-01 +2.1224e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.061910997e+06 +1.061910997e+06 +1.062042917e+06 +1.062042917e+06 -6.3122e-01 -2.5775e-01 -1.8564e-01 -8.6678e-01 +3.4364e-01 +2.0318e-01 +7.5211e-03 +1.2600e-01 -1.2004e-01 -1.1053e-01 +2.0051e-01 -5.1222e-01 +3.9839e-01 -1.3539e-01 -2.8846e-01 -8.8133e-01 -3.5222e-01 +9.1252e-01 +4.5643e-01 -7.9426e-01
2 +8.736913142e+05 +8.736913142e+05 +8.738232342e+05 +8.738232342e+05 -5.1488e-01 +2.2184e-01 +7.8064e-02 -3.7644e-02 -9.1519e-01 +3.4343e-01 +3.7866e-01 +4.5828e-01 +2.8684e-01 +3.9969e-01 -2.2468e-01 +8.2976e-01 -4.3381e-01 +2.4030e-01 -2.5892e-01 -3.7456e-01 +4.0737e-01 -3.1384e-01 -2.2233e-01 -1.6484e-01
