% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.756410125e+02 +1.756410125e+02 +1.587010125e+02 +1.587010125e+02 +5.7838e-01 -2.3700e-04 +1.8850e-01 +2.6519e-01 -6.3586e-02 +8.7430e-01 -2.3764e-01 -1.3634e-01 +8.0522e-01 +4.7937e-01 -4.1840e-01 -1.2648e-01 +1.3216e-01 +3.5168e-01 -3.2362e-01 -5.5550e-01 -1.4725e-01 -1.1866e-01 +6.5542e-02 +9.8570e-02
20 +1.396262206e+02 +1.396262206e+02 +1.226862206e+02 +1.226862206e+02 +3.9326e-01 -3.7354e-02 -4.6146e-01 -3.2405e-01 +8.0086e-01 +6.2587e-01 +5.3333e-01 -4.3593e-01 +6.9241e-02 +8.1002e-03 +1.6088e-02 -1.8896e-01 -2.8757e-01 -1.4553e-01 +2.8989e-01 +1.9349e-01 -2.5678e-01 +3.1870e-01 +1.2261e-01 +2.8578e-01
75 +9.753784592e+01 +9.753784592e+01 +8.059784592e+01 +8.059784592e+01 +8.3851e-02 +6.2902e-01 -5.0717e-01 -4.4985e-01 -3.4574e-01 +2.4111e-01 +8.2247e-01 -2.5007e-01 -3.4086e-01 -4.1953e-01 +2.2475e-01 +1.9656e-01 -1.0586e-03 +1.9787e-01 +9.0891e-01 +1.2731e-01 +6.2280e-01 +8.9301e-01 -2.7044e-01 +5.6162e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.947523874e+01 +5.947523874e+01 +7.828523874e+01 +7.828523874e+01 -2.6508e-01 -3.4614e-01 -1.9415e-01 -1.3019e-01 +7.6942e-02 -4.7393e-02 -7.7970e-01 +9.0260e-01 -1.5722e-01 +2.3762e-02 -2.6681e-01 +2.4424e-01 +5.5595e-01 +4.4375e-02 +6.7067e-01 +6.0528e-01 -4.3827e-01 +4.7056e-01 -8.3226e-02 +4.4383e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.597863533e+02 +2.597863533e+02 +5.329363533e+02 +5.329363533e+02 -5.8932e-01 -3.3886e-01 +3.1776e-01 +1.9751e-01 -7.0326e-01 -2.0689e-01 -2.0949e-01 -6.1338e-02 -6.5571e-01 +2.6663e-01 +2.2970e-01 +3.5914e-02 -2.4631e-01 -5.2625e-01 +2.5911e-01 +3.9945e-01 -6.5318e-01 -5.4720e-01 -8.7713e-01 -1.0127e-01
2 +1.995357724e+02 +1.995357724e+02 +4.726857724e+02 +4.726857724e+02 +2.5957e-01 +3.0196e-01 -5.6620e-01 +8.9562e-02 -5.9392e-01 -5.5683e-01 -1.8906e-01 -2.4328e-01 -1.0971e-01 -2.1195e-01 +2.9863e-01 +4.3706e-01 -3.6337e-01 -4.6134e-01 +5.2603e-01 -6.9220e-01 -1.2476e-01 +2.8518e-01 -4.2928e-01 +5.9280e-01
6 +1.452778432e+02 +1.452778432e+02 +4.184278432e+02 +4.184278432e+02 -7.4581e-01 +2.1024e-01 -5.4141e-01 -2.0370e-01 +6.0992e-01 -4.1680e-01 -4.3865e-01 +6.9717e-02 -5.4894e-01 +3.9507e-01 -5.9616e-01 -4.0498e-02 +2.0284e-01 +3.6117e-02 -1.5314e-01 -4.9532e-01 -2.2353e-01 -4.1985e-01 +1.6890e-01 -9.9040e-02
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.569136038e+01 +4.569136038e+01 +8.287136038e+01 +8.287136038e+01 +7.5003e-02 -6.0901e-02 +1.6125e-01 -5.1797e-01 -6.0971e-02 -2.6553e-01 +7.2555e-01 +5.6913e-01 -1.0983e-01 +3.1556e-01 +5.9516e-01 +4.6778e-01 -5.4435e-02 +1.8425e-01 +3.5157e-01 +5.5149e-01 +3.2794e-01 -1.8750e-02 +5.4788e-01 +2.5960e-01
5 +3.549171287e+01 +3.549171287e+01 +7.267171287e+01 +7.267171287e+01 -6.9969e-01 +1.6740e-01 -4.3642e-01 -3.5283e-01 +3.2214e-01 +6.0381e-01 +2.9325e-01 +6.8357e-02 +1.4009e-01 +1.9361e-01 +5.3167e-02 -1.3085e-01 -7.8887e-03 -6.8502e-01 -1.5259e-01 +6.2814e-01 +6.4875e-01 -1.0997e-03 -4.3613e-01 +3.3915e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.570829529e+01 +5.570829529e+01 -9.219170471e+01 -9.219170471e+01 +2.1212e-01 +5.3517e-02 +5.7462e-01 -1.5648e-01 +9.7227e-02 -2.1510e-01 +2.6503e-02 +5.4943e-02 +4.7233e-01 -2.8851e-01 -6.4858e-01 -3.3728e-01 +1.0578e-01 -7.6731e-03 +5.0324e-02 +4.7477e-01 -1.4768e-01 +1.3880e-01 +4.3899e-02 -4.8924e-01
100 +3.866072734e+01 +3.866072734e+01 -1.092392727e+02 -1.092392727e+02 -2.0627e-01 +8.5060e-02 +5.8309e-01 -4.7402e-02 +5.8528e-01 -8.8771e-01 +4.0444e-01 +1.0471e-01 -4.5760e-02 +7.3215e-01 +1.4988e-01 +1.3195e-02 -2.4258e-01 -6.8397e-01 +3.1638e-01 -1.9876e-01 +9.1862e-01 +4.6797e-02 -7.5661e-01 +2.2038e-01
% function evaluation | noise-free fitness - Fopt (1.162600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.785301491e+01 +5.785301491e+01 +1.741130149e+02 +1.741130149e+02 +1.5574e-01 -3.6535e-01 +2.6135e-01 -2.5435e-01 -8.3225e-01 -2.6627e-01 -4.6206e-01 +2.9855e-02 +4.3298e-01 +2.4634e-01 +1.3668e-01 +3.3747e-01 -1.7977e-01 +7.9836e-02 -1.5947e-01 +1.7799e-01 -3.2333e-01 -1.1344e-01 +4.7033e-01 -6.2370e-01
64 +3.660924256e+01 +3.660924256e+01 +1.528692426e+02 +1.528692426e+02 -1.6215e-02 +4.9759e-01 +3.5578e-03 -6.1745e-02 +3.0883e-02 +4.7093e-01 -6.6547e-02 -2.4221e-02 -7.9481e-01 +1.8202e-01 -7.4112e-01 +3.3172e-01 +5.3385e-01 -1.4218e-01 +3.3732e-02 +9.3524e-02 -8.4860e-01 +1.4781e-01 +6.3053e-01 -5.1420e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
