% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.715631552e+03 +8.715631552e+03 +8.169131552e+03 +8.169131552e+03 +1.0259e-01 +1.4101e-02 -1.0742e-01 +6.4748e-02 -3.4865e-01 -9.1468e-02 +6.2896e-01 -5.5642e-01 -9.0646e-01 +1.4300e-01 +4.6853e-02 -5.7728e-02 +4.1285e-02 -2.5851e-01 +5.7037e-02 +2.3144e-01 +3.6190e-01 -1.7789e-01 -3.9348e-01 +5.8205e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.980918612e+04 +2.980918612e+04 +3.080918612e+04 +3.080918612e+04 -1.6381e-01 -1.4128e-01 +2.4024e-01 +1.6342e-02 +9.7018e-02 +3.5487e-01 +3.0957e-02 -1.5450e-02 -4.6667e-02 +2.5493e-01 +3.6722e-01 -4.3509e-01 +1.3122e-01 -6.5190e-01 +1.1324e-01 +1.2992e-01 +5.3309e-01 +7.9468e-01 -9.0525e-02 +1.9344e-01
3 +1.586929667e+04 +1.586929667e+04 +1.686929667e+04 +1.686929667e+04 +3.0317e-01 +1.7206e-01 -3.5327e-01 -1.7876e-02 +3.2616e-01 +2.0668e-01 +2.5269e-01 -1.4357e-01 -3.0507e-01 +5.5201e-01 -4.1901e-01 +1.7733e-01 -4.0542e-02 +6.6310e-03 -4.8427e-01 +1.3029e-01 +1.5443e-01 +2.1506e-01 -1.0358e-01 +5.9577e-01
6 +1.061338644e+04 +1.061338644e+04 +1.161338644e+04 +1.161338644e+04 -3.1776e-02 -3.3425e-01 +6.6356e-02 +6.9380e-01 -6.3240e-02 -4.8900e-03 -1.8671e-01 -7.0789e-01 +3.2165e-01 -6.9388e-01 +5.0430e-01 -2.8941e-01 -5.0342e-02 -2.7403e-01 +1.0635e-01 +4.2723e-02 -2.3818e-01 +3.1962e-02 -6.8704e-01 +2.2709e-01
8 +5.119946634e+03 +5.119946634e+03 +6.119946634e+03 +6.119946634e+03 +6.5770e-01 +3.3513e-01 -3.7600e-01 +5.3549e-02 -2.7610e-01 +3.3121e-02 -2.6886e-01 -1.0264e-01 +3.7349e-01 +7.8226e-02 -2.2394e-02 -3.4714e-01 -3.6339e-01 +9.7196e-02 -9.6922e-01 -2.6038e-01 -2.2575e-01 -6.8537e-01 -3.4727e-01 +3.8400e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.003618564e+04 +2.003618564e+04 +2.024456564e+04 +2.024456564e+04 -2.4746e-01 +1.7784e-01 +5.6234e-01 -7.1864e-01 +1.9404e-03 -4.2671e-01 -4.9877e-01 -3.0924e-01 -4.4208e-01 +1.4997e-01 -3.7399e-01 +2.6826e-01 -7.8045e-02 +7.8924e-02 +2.8108e-01 -4.4509e-01 +5.0141e-01 +6.3722e-01 -3.3301e-01 -5.0633e-01
2 +1.296197558e+04 +1.296197558e+04 +1.317035558e+04 +1.317035558e+04 -6.1546e-03 -6.0351e-01 +4.0787e-02 -4.3294e-01 +7.9958e-01 -5.2688e-01 -3.2133e-01 +1.6206e-01 +1.6829e-01 +1.3199e-01 +5.6853e-01 -2.0489e-01 -2.4599e-01 -2.5440e-01 +2.0450e-01 +4.1869e-02 -8.2088e-01 +7.3624e-01 +3.1017e-01 +6.5868e-01
5 +8.506995213e+03 +8.506995213e+03 +8.715375213e+03 +8.715375213e+03 -5.8207e-01 -7.5321e-02 -2.0989e-02 -2.1542e-01 -5.6170e-01 +7.5698e-01 +5.3353e-01 -3.8532e-02 -4.1193e-02 +1.5944e-01 +7.5756e-01 +8.9907e-01 +5.6621e-05 -3.0372e-01 -7.4046e-02 -8.6872e-01 +3.1833e-01 +7.0139e-01 +2.1137e-01 -1.8547e-02
