% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.576611318e+02 +6.576611318e+02 +1.657661132e+03 +1.657661132e+03 +1.0003e-01 +5.9283e-01 +3.1108e-01 -3.1136e-01 -3.0859e-02 -3.4019e-01 -6.9575e-02 -5.5248e-02 +2.6175e-02 -6.7391e-01 +5.5757e-01 +2.5102e-02 +6.4843e-01 +3.4170e-01 -2.5641e-01 +4.6031e-02 +6.4240e-02 -3.7430e-01 +1.0480e-01 +1.4151e-01
10 +6.198675869e+02 +6.198675869e+02 +1.619867587e+03 +1.619867587e+03 +2.0298e-01 +2.1581e-01 +4.7435e-01 +2.3149e-01 +1.5493e-01 +6.9188e-01 -3.4565e-01 -5.5201e-01 -7.9109e-01 +9.3660e-02 -7.8115e-02 -4.8945e-01 -5.0738e-02 -2.9147e-01 +1.8327e-01 +7.6271e-01 -1.2808e-01 +1.0972e-01 -5.5136e-01 -3.2336e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.776182526e+02 +8.776182526e+02 +9.476482526e+02 +9.476482526e+02 +3.4452e-01 -6.8005e-01 +6.1185e-01 +3.0207e-01 +1.3007e-01 +3.0749e-01 -2.3763e-01 +5.3637e-01 -4.7268e-01 -6.2896e-02 -4.3942e-02 -4.3075e-01 -3.8042e-02 +7.6125e-01 +8.2164e-02 -2.6944e-01 -4.9534e-01 -2.3629e-01 +5.9940e-01 +2.3327e-01
2 +6.082972674e+02 +6.082972674e+02 +6.783272674e+02 +6.783272674e+02 -2.5712e-01 +1.2787e-01 -7.6380e-01 -6.2772e-01 -4.7076e-01 -1.8501e-02 -3.9545e-01 +5.3599e-01 +1.2602e-01 -5.8517e-01 +5.1672e-01 -4.4086e-01 +8.6860e-01 -6.2866e-02 -2.5819e-01 -1.4487e-03 +5.9122e-02 -7.0263e-02 +1.9989e-01 -2.0584e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.580386634e+02 +9.580386634e+02 +9.098186634e+02 +9.098186634e+02 -1.7640e-01 +9.9490e-02 -3.8324e-01 +4.9919e-01 -1.3243e-01 +6.7824e-01 -1.7498e-01 -8.1944e-01 -4.5442e-01 -1.1283e-01 -1.6452e-01 +1.0127e-01 +7.9275e-02 +9.4910e-02 +8.7469e-02 +4.3328e-01 +4.0035e-01 +5.7247e-01 -4.6000e-01 -8.4375e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.422569787e+03 +1.422569787e+03 +1.448039787e+03 +1.448039787e+03 +8.6392e-01 +4.1971e-02 -5.0103e-01 +1.6534e-01 +1.4924e-01 -2.5093e-01 +3.0120e-01 -5.2652e-01 -4.3168e-01 +8.8839e-01 -5.4451e-01 -5.6379e-02 -4.4770e-01 +4.1737e-02 -1.1720e-02 +5.8235e-01 -5.5646e-01 -1.9641e-01 +2.1960e-01 -6.8805e-01
13 +9.820964051e+02 +9.820964051e+02 +1.007566405e+03 +1.007566405e+03 +2.4466e-01 +6.4438e-01 -1.2204e-01 +2.8716e-01 -3.5323e-01 +4.9035e-01 -2.4981e-01 +8.5128e-01 +3.0751e-01 -5.1107e-02 +2.6641e-02 -6.5727e-01 -1.5231e-01 -6.6203e-01 +3.2890e-01 +1.2365e-01 -3.4041e-01 -1.1665e-01 +5.1727e-02 -7.7996e-01
