% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.186143473e+03 +1.186143473e+03 +7.240534734e+02 +7.240534734e+02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.572658042e+03 +1.572658042e+03 +1.650318042e+03 +1.650318042e+03
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.427817002e+03 +1.427817002e+03 +1.543497002e+03 +1.543497002e+03
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221532288e+03 +1.221532288e+03 +1.217822288e+03 +1.217822288e+03
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.612780507e+03 +1.612780507e+03 +1.744960507e+03 +1.744960507e+03
3 +1.319756066e+03 +1.319756066e+03 +1.451936066e+03 +1.451936066e+03
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231393252e+03 +1.231393252e+03 +1.189653252e+03 +1.189653252e+03
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.539472700e+03 +1.539472700e+03 +1.044612700e+03 +1.044612700e+03
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.491553390e+03 +1.491553390e+03 +1.839953390e+03 +1.839953390e+03
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.303783073e+03 +1.303783073e+03 +1.307553073e+03 +1.307553073e+03
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.356421413e+03 +1.356421413e+03 +1.394121413e+03 +1.394121413e+03
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.104987694e+03 +1.104987694e+03 +1.800677694e+03 +1.800677694e+03
21 +9.703535458e+02 +9.703535458e+02 +1.666043546e+03 +1.666043546e+03
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.473221969e+03 +1.473221969e+03 +1.355191969e+03 +1.355191969e+03
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.232323511e+03 +1.232323511e+03 +1.280483511e+03 +1.280483511e+03
% function evaluation | noise-free fitness - Fopt (8.384000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.347466154e+03 +1.347466154e+03 +1.431306154e+03 +1.431306154e+03
% function evaluation | noise-free fitness - Fopt (1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.372477839e+03 +1.372477839e+03 +1.387837839e+03 +1.387837839e+03
