% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.388508972e+02 +9.388508972e+02 +4.767608972e+02 +4.767608972e+02 -5.5684e-01 -3.4922e-01 +3.5957e-01 +7.6125e-01 -5.1935e-01 -1.1580e-01 -9.5598e-02 +8.1509e-01 -6.2359e-01 -1.8163e-01 +4.2745e-01 +9.6667e-02 +2.5598e-02 +6.1696e-01 +1.9182e-01 -1.0937e-02 -5.4241e-01 -6.0406e-01 -7.7705e-01 +6.3045e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.089574068e+02 +8.089574068e+02 +8.866174068e+02 +8.866174068e+02 -4.0577e-01 -6.4255e-01 +5.0994e-01 -3.6626e-01 -4.8807e-01 +5.3938e-01 -6.2798e-01 +3.0415e-01 -1.6364e-01 -4.2759e-01 +3.2904e-01 +4.0029e-01 +4.0452e-01 +5.0694e-02 -6.4282e-01 +8.3727e-02 +1.2906e-02 -2.6728e-01 +9.5183e-02 -2.0209e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.411633017e+02 +9.411633017e+02 +1.056843302e+03 +1.056843302e+03 +2.3946e-01 +3.4634e-01 -3.4526e-01 -5.5169e-01 -2.8687e-02 -5.4723e-01 -3.8189e-02 -7.6394e-01 -1.6365e-01 +5.9134e-01 -2.0485e-01 -6.2126e-01 +5.3245e-01 +1.3054e-01 +7.9110e-01 -6.3685e-01 -1.9070e-01 +4.6479e-01 -2.2502e-01 +3.9487e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.868509172e+02 +8.868509172e+02 +8.831409172e+02 +8.831409172e+02 +6.4804e-01 -3.3052e-01 -1.2947e-01 -6.0282e-02 -2.9262e-02 -4.8203e-01 +3.0657e-01 +2.6407e-01 +4.3052e-01 -1.8124e-01 +5.5290e-01 -3.9688e-01 +2.6197e-02 -4.4409e-01 -7.1789e-01 -4.9485e-01 +1.9809e-02 +3.1210e-01 -4.3883e-01 -8.1382e-02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.354248030e+02 +7.354248030e+02 +8.676048030e+02 +8.676048030e+02 +1.7468e-01 +4.6652e-01 +3.0143e-01 -1.8374e-01 +6.6652e-01 -6.4305e-01 +9.5683e-02 +4.7723e-02 +2.7127e-02 -2.2788e-01 +1.7261e-01 +2.2023e-01 -4.3441e-02 +1.1042e-01 +1.1989e-01 -6.1691e-01 -6.9551e-01 -6.9616e-01 -3.8562e-01 -5.3210e-01
8 +6.261451972e+02 +6.261451972e+02 +7.583251972e+02 +7.583251972e+02 +5.4057e-01 -1.5004e-01 +4.4594e-02 -1.2642e-02 -6.3324e-01 -4.5844e-01 -6.1450e-01 +1.7473e-01 +5.1879e-01 +4.8383e-01 +4.1498e-02 -1.7712e-01 +2.6182e-01 -6.5010e-01 -4.5603e-01 +3.9121e-01 +6.2549e-02 +4.8895e-01 -1.7742e-01 -4.7877e-01
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.086911179e+03 +1.086911179e+03 +1.045171179e+03 +1.045171179e+03 -3.1521e-01 +4.7161e-02 +3.3190e-01 -1.6116e-01 +3.9663e-01 +6.3998e-02 +8.7913e-01 -3.2224e-01 +3.9911e-01 -6.3124e-01 +8.2420e-01 +5.3922e-01 +2.2066e-01 -2.8170e-01 -1.4234e-01 -9.2561e-01 +2.0721e-01 -6.1906e-01 -1.5711e-01 -7.6017e-01
3 +8.765106711e+02 +8.765106711e+02 +8.347706711e+02 +8.347706711e+02 +8.0037e-01 -7.2204e-01 +6.0231e-01 -6.1020e-01 +6.6835e-01 +2.8202e-02 +2.1024e-01 -6.7583e-01 -7.3211e-02 +4.9092e-01 +1.9558e-01 -3.2247e-01 -9.7517e-03 -5.2073e-01 -6.1930e-02 -3.1500e-02 -9.8134e-01 -4.2894e-01 +2.4038e-01 +3.2414e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.200815003e+02 +7.200815003e+02 +2.252215003e+02 +2.252215003e+02 -2.5913e-01 +4.9332e-01 +4.3698e-01 +2.3254e-02 -9.1332e-02 -1.4982e-01 -7.0726e-02 -4.2616e-01 +1.1324e-01 -8.0037e-01 -2.1194e-01 -2.0761e-01 +2.0522e-01 -5.5939e-01 -1.4074e-01 -3.2839e-01 -6.3592e-01 +1.2538e-02 -2.3490e-01 +6.9709e-01
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.087077952e+03 +1.087077952e+03 +1.435477952e+03 +1.435477952e+03 -2.2352e-01 +3.9751e-02 +3.7050e-01 -3.6322e-01 -3.4314e-01 -6.2181e-01 -1.0526e-01 +1.1779e-01 -1.2160e-01 -2.1616e-01 -2.0818e-01 +4.4288e-01 +6.9148e-01 +3.3978e-01 +9.0487e-01 +9.4880e-01 -5.2619e-01 +2.5024e-01 +2.1539e-01 -6.2289e-01
2 +8.884612530e+02 +8.884612530e+02 +1.236861253e+03 +1.236861253e+03 -1.2581e-01 -1.0711e-01 +3.0373e-01 -1.3448e-01 +1.1674e-01 -1.9449e-01 +2.7884e-01 -3.6930e-01 +3.3504e-01 +5.4034e-01 +4.7307e-02 +2.9841e-01 -1.1097e-01 +6.4360e-01 +5.4623e-02 +7.3185e-01 +1.1292e-01 +3.0224e-01 -1.4090e-01 -2.5640e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.263468758e+02 +7.263468758e+02 +7.301168758e+02 +7.301168758e+02 -3.1131e-01 -6.8278e-01 +6.3407e-01 -2.7727e-01 -5.1196e-01 -8.7647e-02 -1.3616e-01 +5.6997e-01 -4.3467e-01 -1.7473e-01 +3.3587e-01 -5.0485e-01 +2.2264e-02 -5.5834e-01 -1.3938e-01 -9.1474e-01 +2.7053e-01 -5.6207e-01 -2.6201e-02 -1.3868e-01
