% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.522384578e+01 +4.522384578e+01 +1.165738458e+02 +1.165738458e+02 +5.6071e-01 -2.5170e-01 +7.2938e-02 +1.3384e-01 -3.0650e-01 -4.9262e-02 -4.2300e-01 +9.1503e-01 -2.8991e-01 +3.6941e-01 -1.9707e-01 +8.3488e-01 -6.2325e-01 +8.3818e-02 -5.8764e-01 +1.1127e-01 +3.0279e-01 -1.6984e-03 -2.0768e-01 +2.8549e-02
5 +3.687375268e+01 +3.687375268e+01 +1.082237527e+02 +1.082237527e+02 -4.9893e-02 -2.5319e-01 +6.1541e-01 -3.7026e-01 +1.8441e-01 -4.1058e-01 +5.4075e-02 +5.3705e-01 -6.5586e-01 -4.3844e-02 -8.5891e-01 +9.4386e-02 -3.1652e-01 -2.5453e-01 +7.3172e-02 +8.7398e-01 +1.2088e-01 +7.3392e-01 -2.9260e-01 +2.9822e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.177288138e+01 +6.177288138e+01 -2.934471186e+02 -2.934471186e+02 +5.5342e-01 -6.6604e-01 -7.7336e-01 +4.1791e-01 +1.7179e-01 +3.0602e-01 +4.1559e-01 -3.9301e-01 +3.9532e-01 +2.2292e-01 +5.4387e-01 -3.1038e-01 +4.2724e-01 +7.7587e-01 -3.6494e-01 -6.0048e-03 +6.0481e-02 +6.0333e-01 +3.4132e-02 +3.6819e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.420847647e+02 +1.420847647e+02 +2.412547647e+02 +2.412547647e+02 +2.0837e-01 -7.3025e-01 -7.0737e-01 -4.8754e-01 -2.7906e-01 -6.8324e-01 -2.5317e-01 -3.9603e-01 +3.9968e-01 +6.0097e-01 +2.7935e-01 -8.2684e-02 +6.7420e-01 -2.7112e-01 +2.4449e-01 -2.9141e-02 +3.1782e-01 +5.7730e-01 +3.9774e-01 +5.1877e-02
2 +5.434870400e+01 +5.434870400e+01 +1.535187040e+02 +1.535187040e+02 +2.9663e-01 -1.0002e-02 -1.6126e-01 -5.3163e-01 +4.7019e-01 +3.4935e-01 -6.5434e-01 +5.2040e-01 -4.6195e-01 -3.3771e-01 +6.6371e-02 -9.1124e-01 +3.8294e-01 +2.2525e-01 +1.4374e-01 +4.7382e-01 +7.7056e-01 -7.8145e-02 +3.9925e-01 -1.8672e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.581719252e+01 +8.581719252e+01 -4.320928075e+02 -4.320928075e+02 -5.4782e-01 -1.2902e-01 -4.5887e-01 +5.6260e-01 +5.5426e-01 -5.3904e-01 +3.9121e-01 -1.1392e-01 +3.4666e-02 -3.9186e-01 -1.2604e-01 -1.5639e-01 +1.4171e-01 -9.2105e-01 +3.5952e-01 +5.2059e-01 -6.8711e-02 +8.6934e-02 +1.4705e-02 -2.7484e-01
4 +5.771407740e+01 +5.771407740e+01 -4.601959226e+02 -4.601959226e+02 +4.9115e-01 +4.0911e-01 +2.0324e-01 -3.4098e-01 -3.6447e-01 +8.9569e-02 -1.6340e-02 +5.1326e-01 -5.8608e-01 -5.8815e-01 -9.8570e-02 +2.8961e-01 -3.6990e-01 -1.5289e-01 +2.8048e-01 -6.1594e-03 -4.7650e-01 -7.4927e-02 +7.8044e-01 -5.7428e-01
55 +3.745545155e+01 +3.745545155e+01 -4.804545484e+02 -4.804545484e+02 +6.8135e-02 +3.5802e-01 +5.3766e-01 +1.3408e-01 -2.9088e-01 -5.9079e-01 -2.4562e-01 -3.6507e-01 -4.3648e-01 -4.3258e-01 -4.2224e-01 +5.5163e-01 -7.1738e-01 -5.6444e-01 +1.6921e-01 +5.2418e-02 -3.5945e-01 +2.0915e-01 +3.5688e-01 -1.7175e-02
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.003412781e+02 +1.003412781e+02 +4.313127809e+01 +4.313127809e+01 -1.3987e-01 -7.0060e-01 +5.3828e-01 +2.5870e-01 -3.3718e-01 -3.4818e-02 +3.2634e-01 +1.3678e-01 -6.2960e-01 +2.3413e-01 +3.1830e-01 +4.8139e-02 -2.4413e-02 +2.2924e-01 -4.6678e-01 +2.6102e-01 +3.1477e-02 -2.2067e-01 -1.8383e-01 +2.8640e-01
2 +5.189591130e+01 +5.189591130e+01 -5.314088699e+00 -5.314088699e+00 +2.0994e-01 +6.0757e-01 -1.4124e-01 +5.2479e-01 +6.5783e-01 +7.4095e-02 -2.1107e-01 -4.1338e-01 -2.8644e-01 +8.9869e-02 -4.0225e-01 -8.3164e-01 +6.6842e-01 -2.3588e-02 +3.2204e-03 +4.9473e-01 -1.2753e-01 -3.8550e-01 +1.1950e-01 -1.2505e-01
% function evaluation | noise-free fitness - Fopt (6.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.862665353e+01 +7.862665353e+01 +8.539665353e+01 +8.539665353e+01 +1.6643e-01 -8.2841e-01 -8.1954e-02 +3.6893e-02 -3.3765e-01 -6.1811e-01 -2.1146e-01 -7.0623e-01 -3.1380e-01 +5.4837e-01 +1.2484e-03 +1.3780e-01 -3.8701e-01 -2.6685e-01 -5.3880e-01 -6.6815e-01 +5.3133e-01 +3.9424e-01 -2.0044e-01 -4.2148e-01
16 +5.848726001e+01 +5.848726001e+01 +6.525726001e+01 +6.525726001e+01 +1.9827e-01 -3.6612e-02 +2.9811e-01 +2.2633e-01 +1.1140e-02 +4.5812e-01 +3.4287e-01 -2.9027e-01 +5.0146e-01 +6.7565e-01 -1.8938e-01 +2.2545e-01 +6.4216e-02 -1.3980e-01 -3.6041e-01 +9.9502e-02 -4.0699e-01 +5.4682e-01 +5.2645e-01 -1.2687e-01
% function evaluation | noise-free fitness - Fopt (-1.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.349938790e+01 +8.349938790e+01 +7.271938790e+01 +7.271938790e+01 +1.3835e-01 +5.5403e-03 -2.1679e-01 -9.9278e-02 +8.6111e-02 -9.6401e-02 +6.2703e-01 -3.3617e-01 +1.8415e-01 +1.9423e-01 +5.5261e-01 +2.5516e-01 +5.9698e-01 +1.9849e-01 -6.0942e-01 +7.3908e-01 -2.8004e-01 +4.2411e-01 +3.8802e-01 -2.1714e-01
2 +6.235512216e+01 +6.235512216e+01 +5.157512216e+01 +5.157512216e+01 +2.1395e-01 +4.3272e-01 +2.6167e-01 +5.6406e-01 +3.3844e-02 +3.8196e-01 +5.5270e-01 -3.9335e-01 +2.4846e-01 -3.6730e-01 -3.0090e-01 -1.0808e-01 -8.9382e-01 -1.5095e-01 +5.6327e-02 +2.8557e-01 +1.6423e-02 -1.1290e-01 -3.4113e-01 +4.7602e-01
54 +3.878177791e+01 +3.878177791e+01 +2.800177791e+01 +2.800177791e+01 +1.2573e-01 +7.2838e-02 -7.9744e-02 +9.0159e-01 -7.3919e-02 +6.7619e-01 -4.4245e-01 +5.4978e-01 +4.7829e-01 -5.2657e-02 +1.4656e-02 +3.4620e-01 +2.0135e-01 -5.0229e-01 +4.4725e-01 +1.8860e-01 +2.7037e-01 -3.9874e-01 -4.0806e-02 +4.3268e-02
% function evaluation | noise-free fitness - Fopt (-1.645900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.309672526e+01 +6.309672526e+01 -1.014932747e+02 -1.014932747e+02 +8.4041e-01 +5.9477e-01 -3.2210e-01 +3.5384e-01 -8.2977e-01 -2.3021e-01 -2.0458e-02 -4.3737e-01 +9.8241e-02 +4.5693e-01 +1.2914e-01 -1.3954e-02 -4.7885e-01 -2.6994e-01 -9.7067e-02 -2.9956e-02 -2.2615e-01 -2.6731e-01 -3.2085e-01 -5.7923e-02
5 +5.949639927e+01 +5.949639927e+01 -1.050936007e+02 -1.050936007e+02 +4.8892e-01 +6.1484e-01 -7.4908e-01 -5.3437e-01 -2.4027e-01 -7.9299e-03 -3.3906e-01 -6.1441e-01 +6.0827e-01 -1.0080e-01 -8.6700e-02 +1.0580e-02 +6.7833e-01 -7.4466e-02 -6.2494e-01 -6.5054e-01 +1.9885e-01 +6.9639e-01 +6.4572e-01 -1.0246e-01
% function evaluation | noise-free fitness - Fopt (-1.429800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.028653465e+02 +1.028653465e+02 -4.011465351e+01 -4.011465351e+01 -1.6147e-01 -4.9751e-01 -3.9548e-02 +3.4593e-01 +9.9147e-02 +5.5063e-02 -6.3292e-01 +1.3908e-02 +2.2037e-01 -7.5259e-02 +6.2298e-02 -6.0023e-01 -6.8526e-01 -4.8908e-01 +3.1098e-01 -1.3415e-01 +2.3020e-01 +5.2051e-01 -8.8630e-02 +5.3074e-01
2 +6.144566013e+01 +6.144566013e+01 -8.153433987e+01 -8.153433987e+01 -3.4145e-01 +5.8051e-01 +2.6241e-01 +2.4919e-01 -5.6738e-01 +2.1918e-02 -3.4197e-01 -2.8682e-01 -1.6220e-01 +2.0172e-01 -2.2935e-01 +3.6790e-01 +1.3713e-01 -1.5872e-02 -1.2177e-04 +4.4576e-03 +3.1630e-01 -2.1476e-01 +2.2063e-01 -3.9513e-01
% function evaluation | noise-free fitness - Fopt (2.468600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.463872092e+01 +7.463872092e+01 +3.214987209e+02 +3.214987209e+02 -2.4861e-01 +1.7340e-01 -3.9790e-01 -5.1416e-01 -8.1221e-01 -6.4316e-01 +4.4827e-02 +6.1270e-02 -2.3703e-01 -7.2216e-02 -3.8605e-01 -1.1134e-01 -1.7384e-01 -9.2904e-02 -5.4932e-01 -5.8929e-01 -9.3180e-01 +3.9483e-02 -3.5858e-01 -5.3691e-02
7 +5.432752796e+01 +5.432752796e+01 +3.011875280e+02 +3.011875280e+02 +1.3984e-01 -4.2005e-01 +3.4914e-01 +6.7976e-01 -8.0516e-01 -2.7790e-01 -3.7065e-01 +3.5807e-02 +1.2810e-01 +2.0434e-01 -5.3282e-02 +1.1735e-01 -9.0390e-01 +5.1682e-01 +1.7273e-01 -8.1300e-01 +3.9273e-01 -4.7684e-01 +1.3890e-01 -4.4967e-01
16 +3.081566387e+01 +3.081566387e+01 +2.776756639e+02 +2.776756639e+02 -2.9151e-01 -5.4263e-01 +7.8608e-01 +1.6308e-01 -4.2049e-02 -2.3887e-01 -8.6069e-01 -1.9936e-01 +6.2262e-01 -1.9977e-01 +3.3797e-01 +4.4815e-01 -2.8503e-01 -8.9930e-01 +3.4216e-01 -2.7601e-01 -2.9399e-01 -1.1461e-01 +1.2743e-01 -3.8822e-01
% function evaluation | noise-free fitness - Fopt (1.392300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.714997799e+01 +7.714997799e+01 +2.163799780e+02 +2.163799780e+02 -3.8885e-01 -2.9436e-01 +2.8766e-03 -3.9984e-01 +1.8387e-01 +1.6212e-01 +1.9768e-01 -3.6133e-01 +7.0888e-02 -2.3354e-01 -5.1767e-01 +4.9115e-02 -4.5941e-01 -5.4340e-01 -9.0853e-01 -2.2366e-01 +5.3178e-01 +2.7620e-01 +4.1033e-01 -4.8104e-01
13 +5.435684882e+01 +5.435684882e+01 +1.935868488e+02 +1.935868488e+02 +9.9504e-02 -1.3028e-01 +7.2835e-02 +2.9885e-01 -3.0689e-01 -8.9232e-02 +1.9746e-01 -3.2756e-02 +6.6902e-01 +5.1223e-01 -3.7242e-01 +2.1256e-01 +7.7016e-01 +1.8628e-01 +4.7252e-01 +7.6965e-01 -2.2000e-01 +1.6573e-01 -5.1703e-01 -3.3992e-01
% function evaluation | noise-free fitness - Fopt (-1.838000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
