% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.659747295e+01 +8.659747295e+01 +1.579474729e+02 +1.579474729e+02 -5.5935e-01 +4.3775e-01 +3.2929e-01 +6.5673e-02 +6.9171e-01 -6.2136e-01 +2.3886e-01 +4.0095e-01 +3.6692e-01 +7.8218e-01 +6.9630e-02 -6.3964e-02 -5.0216e-02 -1.2135e-02 -4.9515e-01 -1.8898e-01 +7.5943e-01 -2.9458e-01 -3.3811e-02 +2.9520e-01
10 +5.854025061e+01 +5.854025061e+01 +1.298902506e+02 +1.298902506e+02 -1.4611e-02 -1.7946e-01 -7.4423e-01 -8.4543e-02 +8.5388e-02 +1.1281e-01 -2.6778e-02 +2.0535e-01 +5.2953e-01 +5.3095e-01 +1.7553e-01 -1.2569e-01 +4.3982e-01 -4.2356e-01 +3.8439e-01 -5.2509e-01 -6.8957e-01 -2.1032e-01 +2.6121e-01 +3.1188e-01
59 +3.861072149e+01 +3.861072149e+01 +1.099607215e+02 +1.099607215e+02 +5.1519e-01 -6.6996e-01 +5.6099e-01 +8.0846e-01 -1.3054e-02 +4.1130e-01 +4.6438e-01 +7.1180e-02 +6.0449e-03 -2.4494e-01 -3.2493e-01 +8.3823e-01 +4.8145e-01 +7.0385e-01 -7.5316e-01 +7.3961e-01 -2.2483e-02 +4.5795e-01 -4.4415e-01 -2.2941e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.964212403e+01 +6.964212403e+01 -2.855778760e+02 -2.855778760e+02 +7.2319e-01 +6.4308e-02 +1.6225e-01 -1.3918e-01 -2.3614e-01 -6.2683e-02 -2.6044e-01 +1.4630e-01 -4.4511e-02 -3.6297e-02 -2.8440e-01 -2.6529e-01 +1.1405e-01 -2.7904e-01 -3.3069e-01 +6.2666e-01 +3.1976e-01 -4.7684e-01 -2.2059e-02 +8.4062e-02
15 +6.204267388e+01 +6.204267388e+01 -2.931773261e+02 -2.931773261e+02 +1.9711e-01 -8.7380e-02 -2.6127e-01 +1.2361e-01 -1.0980e-01 +2.9620e-01 +6.8572e-01 -1.5173e-01 +1.6727e-01 +8.3339e-01 -4.4113e-01 -2.4205e-02 -2.7477e-01 +5.1326e-01 -6.3397e-01 +7.6044e-02 +3.8861e-01 -3.0254e-01 +6.4468e-01 -3.3133e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094216264e+02 +1.094216264e+02 +2.085916264e+02 +2.085916264e+02 +4.3778e-01 -7.5209e-01 +5.6525e-01 -8.7039e-01 +1.1247e-01 -6.9884e-01 -5.6841e-01 +9.4836e-02 -8.4628e-01 -1.1743e-01 -1.3507e-02 +5.3832e-01 +9.1788e-02 +3.0212e-01 -4.9940e-01 +4.9009e-01 -8.0343e-01 +1.7693e-02 +3.4639e-01 -2.2537e-02
2 +9.959263880e+01 +9.959263880e+01 +1.987626388e+02 +1.987626388e+02 +8.5563e-02 +7.7460e-03 -5.8435e-02 -5.6959e-02 -7.3168e-02 -1.0727e-01 +1.3014e-01 -2.8138e-01 -3.5485e-02 -4.3939e-02 +2.1462e-01 -8.5456e-02 -4.1706e-01 +1.9977e-01 +1.9364e-01 -8.5119e-02 +4.7766e-02 +1.0312e-01 +1.1921e-01 +4.8756e-02
7 +6.294531823e+01 +6.294531823e+01 +1.621153182e+02 +1.621153182e+02 +8.0445e-01 -3.8288e-01 +9.4409e-02 +6.6414e-01 -1.8516e-01 +8.7731e-01 +7.9511e-01 +6.0660e-01 -7.9193e-02 +7.3089e-02 +5.1003e-01 +7.6950e-01 -4.4202e-01 +1.2551e-01 +5.1583e-01 +3.1850e-01 +1.3661e-01 -1.4762e-01 -4.6152e-01 +1.9682e-02
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.796722958e+01 +8.796722958e+01 -4.299427704e+02 -4.299427704e+02 -9.3004e-02 -5.7504e-01 +1.9201e-01 -5.6153e-01 +5.8546e-01 +8.7521e-02 -4.0811e-01 +4.4906e-01 -1.5677e-01 +8.2312e-02 +1.0549e-01 +6.1807e-01 +4.0996e-01 -3.0941e-01 +3.9134e-01 +4.3138e-01 -6.2313e-01 +5.8041e-01 -1.9234e-02 -1.4391e-01
2 +4.233977658e+01 +4.233977658e+01 -4.755702234e+02 -4.755702234e+02 +3.7040e-01 +7.1780e-01 -6.4306e-01 -2.7857e-01 -9.2896e-01 +2.6628e-02 -2.3148e-01 -3.5861e-01 -5.1142e-01 -2.2617e-01 +5.6908e-02 +1.6283e-01 +7.9021e-01 -4.1543e-01 -2.5868e-02 +3.2184e-01 +5.3842e-02 +1.2515e-01 -9.0634e-01 -3.1310e-01
17 +3.716087266e+01 +3.716087266e+01 -4.807491273e+02 -4.807491273e+02 -6.4637e-02 -2.1873e-01 -3.6315e-01 +2.1620e-01 -3.3889e-01 -3.6602e-02 +6.7276e-01 -5.9067e-01 -5.8916e-01 -2.5405e-01 +9.7282e-02 +2.1548e-01 -8.0228e-01 +4.5654e-01 +2.9614e-01 -4.1013e-02 +2.7452e-01 -6.0052e-02 +1.6826e-01 +7.7660e-03
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.934334709e+01 +6.934334709e+01 +1.213334709e+01 +1.213334709e+01 +5.9367e-01 +2.3284e-01 +2.9390e-01 -6.0671e-02 -4.7850e-01 +2.2597e-02 -4.8468e-01 -3.1525e-02 +4.9624e-02 +3.5430e-01 +2.1497e-02 +1.5901e-01 -4.6691e-02 +7.0783e-01 +1.4423e-01 -2.0570e-01 -2.4032e-01 -4.8095e-02 -5.4778e-01 +2.7627e-02
2 +4.912533133e+01 +4.912533133e+01 -8.084668673e+00 -8.084668673e+00 +7.9635e-01 +1.3485e-01 -2.3725e-01 +1.6590e-01 +2.1525e-01 +4.7851e-01 -4.3986e-02 +4.8933e-01 +1.0365e-02 -6.3023e-01 +2.6080e-01 -8.3104e-01 -3.6802e-01 -4.2954e-01 +9.9785e-02 -1.0390e-02 -3.9748e-01 -6.0197e-01 +4.8664e-01 -3.0867e-01
62 +3.976864391e+01 +3.976864391e+01 -1.744135609e+01 -1.744135609e+01 -1.3214e-01 -1.4348e-01 +5.2395e-01 -1.6867e-01 +6.3562e-01 +2.1915e-01 -1.7054e-01 +8.1901e-01 +1.0977e-01 -3.9008e-01 -2.2174e-01 +3.8351e-02 -1.6086e-01 +8.6382e-01 -3.9685e-01 +6.5316e-03 +3.5273e-01 -6.3538e-01 +8.2868e-01 -1.5797e-01
% function evaluation | noise-free fitness - Fopt (6.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.137492099e+01 +7.137492099e+01 +7.814492099e+01 +7.814492099e+01 +5.6273e-03 -3.6910e-01 -4.5928e-01 +3.9091e-01 -5.7989e-01 -3.4183e-01 +2.2119e-01 +7.8409e-02 -5.7275e-01 +4.4119e-01 -6.9215e-01 +1.7602e-01 +2.7846e-01 -1.3470e-01 -1.7976e-01 +5.8612e-01 -6.0955e-02 +1.5931e-01 +7.9157e-01 -6.6705e-02
5 +6.011421188e+01 +6.011421188e+01 +6.688421188e+01 +6.688421188e+01 -1.1005e-01 +8.5320e-02 -5.7351e-03 -2.2590e-01 -6.4731e-01 +3.5673e-01 +2.6632e-01 -4.7136e-01 -2.6679e-01 -1.0391e-01 +2.5765e-01 -2.2805e-02 +2.9620e-01 +9.8871e-02 -3.3868e-01 +4.5986e-01 -7.1015e-01 +9.1055e-02 +6.1901e-01 -3.4477e-01
% function evaluation | noise-free fitness - Fopt (-1.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.964191718e+01 +6.964191718e+01 +5.886191718e+01 +5.886191718e+01 +2.5915e-01 +3.8573e-01 +6.9587e-01 +7.7800e-01 +8.4710e-02 +6.6154e-01 +1.8249e-01 -4.0953e-01 +5.2237e-01 +3.1320e-01 +5.9064e-01 +3.0313e-02 +3.6240e-01 -3.0714e-01 -5.3284e-03 -5.2058e-01 +5.9275e-01 -4.1736e-01 -1.6721e-01 +1.7802e-01
21 +5.631023040e+01 +5.631023040e+01 +4.553023040e+01 +4.553023040e+01 +9.3502e-01 +3.4505e-01 +1.8313e-01 +2.8047e-02 +2.0605e-01 +9.6555e-01 -1.3315e-02 +6.1644e-01 -3.8089e-01 -1.2899e-01 -4.9335e-01 -5.3691e-01 -5.2027e-03 -8.9659e-01 +3.4074e-01 +1.9260e-01 -4.9005e-01 +7.4511e-01 +9.8408e-02 -3.2062e-01
% function evaluation | noise-free fitness - Fopt (-1.645900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.442035318e+01 +7.442035318e+01 -9.016964682e+01 -9.016964682e+01 -2.3606e-01 -2.5640e-01 -7.4038e-01 -3.3164e-01 +5.4244e-01 -4.9909e-01 -2.4171e-01 -1.8373e-01 +2.2859e-01 +4.9324e-01 -1.4172e-01 +3.6208e-02 +2.4866e-01 -7.1499e-01 -1.5136e-01 +7.4915e-01 -2.7970e-01 -8.0490e-02 -5.1302e-01 -2.2198e-01
