% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.460452719e+04 +2.460452719e+04 +2.405802719e+04 +2.405802719e+04 +5.3344e-02 +2.7040e-01 -1.5667e-02 -6.3066e-01 +3.9661e-02 +6.3343e-01 +5.0892e-01 -1.8374e-01 -4.3091e-01 +2.6930e-01 -1.5365e-01 +2.4473e-01 +3.9184e-01 -6.6177e-01 -7.0533e-01 -3.1841e-01 +1.1654e-01 -1.6854e-01 +4.3292e-02 -6.1400e-01
6 +6.548683050e+03 +6.548683050e+03 +6.002183050e+03 +6.002183050e+03 +1.8637e-02 +4.4254e-01 -2.4803e-01 +3.4851e-02 -8.3593e-03 -1.4990e-01 -5.0535e-01 -4.9419e-02 +6.9766e-02 +6.0008e-01 -3.6283e-02 +7.5785e-02 +3.3317e-01 -7.0076e-01 +2.8267e-01 -4.8731e-01 +3.7847e-01 -4.6833e-01 -2.7217e-01 +1.5977e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.205576858e+04 +2.205576858e+04 +2.305576858e+04 +2.305576858e+04 -7.1379e-01 +2.2587e-01 -2.7144e-01 -1.2383e-01 +2.0927e-01 +4.5984e-02 -1.2517e-01 -4.8459e-01 +2.9965e-01 +2.2111e-01 +1.3614e-01 -1.4296e-01 +2.7503e-02 +7.6115e-01 -2.1697e-01 -2.7557e-01 -3.1698e-01 -2.1138e-01 +6.5799e-01 +2.7827e-01
7 +7.130048237e+03 +7.130048237e+03 +8.130048237e+03 +8.130048237e+03 -6.0010e-01 -5.4881e-01 -1.2954e-01 -6.5610e-01 -7.9535e-01 -2.5895e-01 -1.0968e-01 +3.8915e-01 +3.6718e-01 -8.9305e-01 -4.3928e-01 +3.8876e-01 -1.7866e-01 -5.2380e-01 +1.9034e-01 -3.7112e-01 -5.3100e-01 -2.4637e-01 -1.2806e-01 +7.3217e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.913560272e+04 +2.913560272e+04 +2.934398272e+04 +2.934398272e+04 -1.7773e-01 +1.1808e-01 +1.3580e-01 +8.1339e-02 +6.7309e-01 +3.4729e-01 +6.3185e-01 +9.1797e-02 -6.6364e-01 -3.3999e-01 -1.0675e-01 +4.8585e-01 +4.4427e-02 +4.7794e-01 -5.1058e-01 +5.7474e-01 -2.7252e-02 -4.4669e-01 +2.0541e-01 +4.3716e-02
2 +1.406398062e+04 +1.406398062e+04 +1.427236062e+04 +1.427236062e+04 -9.2559e-01 -5.9400e-01 +6.0833e-01 -5.3933e-01 +6.4693e-01 -4.7045e-01 +8.9138e-01 -6.0212e-01 +8.6513e-02 -1.8074e-01 +6.4085e-01 +5.5069e-01 -6.2558e-01 -8.5874e-01 -5.5887e-01 -6.7012e-01 +2.6904e-02 -6.6321e-01 +7.2964e-01 +5.1356e-01
47 +8.050730525e+03 +8.050730525e+03 +8.259110525e+03 +8.259110525e+03 -1.6034e-01 +3.2594e-01 +2.8188e-01 -2.3783e-01 -2.6852e-01 -4.6417e-01 +5.6107e-02 -5.9753e-01 -5.5648e-01 +8.0050e-01 +7.3005e-01 -1.4090e-03 -2.7859e-01 +3.8088e-01 -9.5916e-02 -2.9835e-01 -2.4984e-01 +8.2110e-01 +3.7316e-01 +8.6319e-01
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.131976866e+04 +1.131976866e+04 +1.117480866e+04 +1.117480866e+04 -2.4207e-01 -1.8505e-01 +7.6987e-01 +6.0550e-01 -1.8336e-01 +1.4252e-02 -2.0018e-01 +7.7776e-01 -1.4366e-01 +5.8886e-01 -6.3639e-02 -4.2231e-01 +2.1294e-01 +3.7937e-02 -7.8028e-02 +3.8359e-01 -8.0824e-01 -3.4286e-01 +1.3237e-01 -3.7794e-03
6 +4.312411926e+03 +4.312411926e+03 +4.167451926e+03 +4.167451926e+03 -8.6198e-01 +1.9252e-01 +2.6842e-01 +2.7672e-01 -7.2245e-01 -4.6829e-01 -1.7317e-01 +1.1343e-01 -7.2626e-01 -2.4863e-01 -2.1675e-01 -3.4946e-02 +5.8934e-01 +2.3908e-01 -9.8240e-03 +6.4268e-01 -9.6961e-02 -5.0286e-01 +7.9704e-01 -4.3842e-01
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.674422474e+04 +2.674422474e+04 +2.673792474e+04 +2.673792474e+04 +1.0309e-01 -4.5839e-01 -6.1671e-01 +5.9875e-01 +2.9193e-01 +3.8191e-01 -3.6674e-01 -4.6574e-01 +3.9333e-01 +2.3507e-01 -2.8301e-01 -1.8516e-01 +2.7566e-01 +2.4448e-02 +4.1733e-01 +4.2358e-01 +8.2603e-01 +6.5297e-02 +5.0405e-01 -8.8603e-01
4 +2.327934160e+04 +2.327934160e+04 +2.327304160e+04 +2.327304160e+04 +5.4097e-01 +2.7957e-02 -2.9192e-01 -4.1074e-01 +4.9343e-01 -5.1540e-03 -2.2153e-01 +8.6853e-01 +1.4719e-01 -5.4679e-01 +1.2820e-01 -3.9212e-01 +3.3189e-01 -1.2682e-01 +3.1011e-01 -5.7236e-01 -6.0749e-01 -3.7627e-01 -2.5188e-01 +4.1009e-01
5 +1.474498213e+04 +1.474498213e+04 +1.473868213e+04 +1.473868213e+04 -2.4288e-01 +2.1218e-01 +4.0432e-01 +3.1105e-01 +9.9200e-02 +3.0336e-01 +3.0957e-01 -2.2392e-01 +4.4936e-01 +6.6478e-01 -6.3089e-01 -1.4811e-01 -1.3995e-02 +4.8977e-01 +7.4549e-01 -3.7258e-01 -4.3243e-01 +5.5707e-02 -3.5809e-01 -6.2823e-01
