% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.885935061e+01 +8.885935061e+01 +1.683393506e+02 +1.683393506e+02 -6.5902e-02 -1.6340e-02 +5.0713e-01 +2.0037e-01 +4.7402e-01 +1.5399e-02 -5.5331e-01 -5.0252e-01 -3.6462e-01 -2.4184e-01 +1.1825e-01 -7.2578e-01 +6.6899e-02 -7.0080e-01 +2.3132e-01 +8.3556e-01 +7.4067e-02 +3.7203e-02 +2.1386e-01 +6.0816e-02
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.321898107e+02 +1.321898107e+02 +5.266698107e+02 +5.266698107e+02 -5.2800e-01 -4.3636e-01 -1.6657e-01 -2.9869e-01 +6.9197e-01 +4.2736e-02 +2.2464e-01 -3.6204e-01 +5.4425e-01 -8.0361e-01 +3.3833e-01 +3.5173e-01 -7.1046e-01 +1.9223e-01 +1.4169e-01 +5.5703e-01 -2.6363e-01 +4.3524e-01 -4.4404e-01 +3.9039e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.135069635e+02 +1.135069635e+02 -1.336030365e+02 -1.336030365e+02 -4.7154e-01 +3.0439e-01 -6.4771e-01 -4.7941e-01 +4.2036e-02 -3.9105e-01 -4.4110e-01 -3.0751e-01 +5.1299e-01 -1.3335e-01 -5.8962e-02 +8.6929e-02 +5.8654e-01 -2.1273e-01 +3.2463e-01 +7.1151e-01 +4.9135e-01 +7.9908e-02 -2.5624e-01 +7.7328e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.255096272e+02 +1.255096272e+02 -2.653037281e+01 -2.653037281e+01 -7.5374e-01 -1.9147e-01 +7.9394e-01 -8.3491e-01 +2.1676e-01 +9.6001e-02 -5.5736e-01 -4.5949e-02 +1.8458e-01 -6.4199e-01 +4.8493e-01 -3.7522e-01 +3.9489e-01 +3.6025e-01 +1.6797e-01 -4.7609e-01 -4.7418e-01 -4.7826e-01 +4.8437e-01 +6.8647e-01
16 +9.301048387e+01 +9.301048387e+01 -5.902951613e+01 -5.902951613e+01 +1.6172e-01 +5.7566e-02 -3.1715e-01 +5.4506e-01 +5.0057e-01 +2.2081e-01 +2.3142e-01 -8.0734e-01 -5.9918e-04 +6.7298e-02 +1.8148e-02 -6.3402e-02 -6.2790e-01 +1.0882e-01 +1.0193e-01 +4.3591e-01 +1.2911e-01 +3.9293e-01 -2.6568e-01 +1.2032e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.125768323e+01 +7.125768323e+01 +4.600768323e+01 +4.600768323e+01 +2.8771e-01 -1.7786e-01 +2.2229e-01 -6.5756e-01 +6.7922e-01 -6.9899e-02 +3.7793e-01 -6.6752e-01 -1.8774e-01 +3.1444e-01 +9.2128e-01 -4.7385e-01 +4.0475e-01 -1.4424e-01 -2.8668e-01 -9.0998e-01 +1.6881e-02 +3.5414e-01 -5.2200e-01 +2.0086e-01
