% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.440102343e+01 +4.440102343e+01 +2.746102343e+01 +2.746102343e+01 +2.0902e-01 +1.7983e-02 +1.1887e-01 -2.7806e-02 +2.1046e-01 +4.1409e-01 -3.0403e-01 +1.6634e-01 +4.4921e-01 -2.1482e-01 -2.8266e-01 +1.2945e-01 +7.3852e-02 -6.4814e-01 -4.7264e-01 -3.2359e-01 -2.1279e-01 +7.8711e-01 +5.2247e-01 -1.3643e-01
9 +3.673035434e+01 +3.673035434e+01 +1.979035434e+01 +1.979035434e+01 -9.3328e-02 -3.5353e-03 +9.6844e-02 +4.1066e-01 -4.3594e-01 -1.3228e-01 -1.9660e-02 +8.4464e-01 -1.3661e-01 +1.7150e-01 -1.8752e-01 -7.0795e-01 -6.1766e-01 -4.1530e-01 +1.0181e-01 -3.3173e-01 +6.6708e-01 +5.1573e-01 -3.8675e-01 +8.4722e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.274847856e+01 +1.274847856e+01 +3.155847856e+01 +3.155847856e+01 -5.1834e-01 +1.6992e-01 -6.1781e-01 -1.9801e-01 -1.1870e-01 -4.9620e-01 +9.7727e-03 +3.9890e-01 +4.7321e-01 +8.3479e-01 -5.5808e-01 +1.5679e-01 -4.3161e-01 +3.9973e-01 -6.0883e-02 -2.4511e-02 +3.4738e-01 -1.1141e-02 +7.0293e-01 +1.1899e-01
14 +9.944432207e+00 +9.944432207e+00 +2.875443221e+01 +2.875443221e+01 -5.8167e-01 +3.2861e-01 -2.8513e-01 -6.9782e-01 -6.0019e-01 -6.7508e-01 +1.1716e-01 +6.3424e-01 -6.6405e-01 +4.7728e-01 -1.8457e-01 +4.3806e-01 +4.6461e-01 +5.7747e-02 -3.1892e-01 -4.9907e-01 +2.7701e-01 +4.1888e-01 -1.2591e-01 +3.0949e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.846317069e+01 +4.846317069e+01 +3.216131707e+02 +3.216131707e+02 -4.1927e-01 -6.0735e-01 -2.8269e-01 -1.2387e-02 -4.6263e-01 -8.3447e-01 -4.3055e-01 -3.1883e-01 -3.9252e-01 -3.6621e-01 +6.8713e-01 +2.2813e-01 +5.8971e-01 +5.1359e-01 -3.6000e-01 -5.7960e-02 -9.9732e-02 +2.9591e-01 -5.1269e-02 -1.1662e-03
6 +3.670895654e+01 +3.670895654e+01 +3.098589565e+02 +3.098589565e+02 +2.4846e-01 +2.9805e-01 +2.6954e-01 +2.3247e-01 +1.4846e-01 +2.7706e-01 +7.3735e-01 +9.5425e-02 -4.1287e-01 +1.9956e-01 -4.3349e-01 +5.4023e-01 -4.0086e-01 -4.0068e-01 -6.0097e-01 -2.0928e-02 -3.7975e-01 -3.6859e-01 -4.2906e-01 -2.3073e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.703824720e+01 +1.703824720e+01 +5.421824720e+01 +5.421824720e+01 +2.7855e-01 -4.2567e-01 -1.7471e-01 +1.1574e-01 -2.4551e-01 -3.9985e-01 +8.0027e-01 +3.9209e-01 +4.4918e-01 +8.7418e-02 -4.3667e-01 +1.8106e-01 -5.7946e-01 -3.6937e-01 -8.0239e-01 +7.2531e-02 +7.1315e-02 -2.9395e-02 +1.0073e-02 +2.5074e-01
3 +1.458334119e+01 +1.458334119e+01 +5.176334119e+01 +5.176334119e+01 +2.4104e-01 +6.1619e-01 +1.7586e-03 +7.5101e-02 +1.2378e-01 -2.9056e-01 -8.4560e-01 +6.5229e-01 -3.8957e-01 -7.5594e-01 +2.6357e-01 -5.9304e-01 +1.2456e-01 +3.5187e-01 +3.1308e-01 -1.3665e-01 +5.5657e-02 +3.3842e-01 -1.4199e-01 -5.6581e-01
9 +9.822307960e+00 +9.822307960e+00 +4.700230796e+01 +4.700230796e+01 +1.4336e-01 -1.3712e-01 -8.7940e-01 -8.8311e-02 -6.9639e-01 -3.1155e-01 +1.4215e-01 -4.2440e-01 +2.4560e-01 +3.7147e-01 -5.8924e-01 +6.9710e-01 +7.1941e-01 -2.1333e-01 +1.1075e-02 -3.3373e-01 -3.7757e-01 -3.1356e-01 +6.2044e-01 +8.5121e-02
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
