% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.303664607e+02 +9.303664607e+02 +4.682764607e+02 +4.682764607e+02 +2.3976e-02 -4.2676e-01 -4.4375e-01 +1.7160e-01 -3.7916e-01 -2.9606e-01 -3.2882e-01 -1.9333e-01 -1.0959e-01 -4.8980e-01 +2.6028e-01 -3.7181e-01 +6.7426e-01 +6.5714e-01 -8.5767e-01 -1.9190e-01 +4.7112e-01 +5.0342e-01 -1.1113e-01 -8.8361e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.224402098e+02 +9.224402098e+02 +1.000100210e+03 +1.000100210e+03 -1.3945e-01 -7.3701e-01 +3.2319e-02 -5.4585e-01 -6.5435e-01 +4.9467e-01 +2.7668e-01 -1.0986e-01 +5.2003e-01 -5.8972e-01 -3.7819e-01 +2.9064e-01 -5.2846e-01 +2.5855e-02 +2.2724e-01 +4.3583e-01 -1.8001e-01 +5.3434e-02 +4.2642e-01 -4.9538e-04
50 +6.183147644e+02 +6.183147644e+02 +6.959747644e+02 +6.959747644e+02 +1.9308e-01 -2.0713e-01 -8.2699e-01 -2.1533e-01 -2.6128e-01 -3.6247e-01 +4.0542e-01 -6.8116e-01 -3.9029e-01 +7.8027e-02 +4.6949e-01 -8.0694e-01 -6.1025e-01 +3.7562e-01 -7.3443e-01 -5.9439e-01 -3.4840e-01 -8.5929e-01 -2.3794e-01 -8.7610e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.235793112e+02 +8.235793112e+02 +9.392593112e+02 +9.392593112e+02 -6.5086e-01 -9.2164e-02 +7.2129e-01 +3.8495e-02 -4.9434e-02 +3.8566e-01 -3.1001e-01 -1.7883e-01 -7.7795e-01 +1.7241e-01 -6.6262e-01 +5.6337e-01 +6.3156e-01 +9.0459e-01 +2.6062e-01 +1.1864e-01 -5.2444e-01 +2.7380e-01 +3.6202e-01 +1.3443e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.601150728e+02 +8.601150728e+02 +8.564050728e+02 +8.564050728e+02 -2.3769e-01 +3.3874e-01 -5.6115e-01 -5.1717e-01 +1.8668e-01 -3.2725e-01 -4.5141e-01 -1.5414e-01 -4.4790e-01 +6.3174e-01 +5.7008e-01 -1.0237e-01 -7.1113e-01 +2.3672e-01 +4.0863e-01 -1.0098e-01 -1.1527e-01 -2.8085e-01 +1.9824e-01 -5.9962e-01
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.060884969e+02 +7.060884969e+02 +8.382684969e+02 +8.382684969e+02 +9.5420e-01 +1.4673e-01 +4.7287e-01 +2.0343e-01 +3.7734e-01 -5.8643e-01 +4.8350e-01 +3.7258e-01 -1.6283e-02 -4.8995e-01 +4.6602e-01 +4.2476e-01 +5.2414e-02 -1.8329e-01 -8.5165e-02 +2.2386e-01 -4.8679e-01 +2.3245e-01 -2.6389e-01 +4.0312e-02
