% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.945637239e+02 +3.945637239e+02 +3.853537239e+02 +3.853537239e+02 +9.3816e-02 +5.1156e-01 +4.0528e-01 -3.3196e-03 -5.4957e-01 +8.6469e-01 -7.5015e-01 +9.8680e-02 +2.6248e-01 +4.6874e-01 -2.8111e-01 +1.3971e-01 +1.5068e-01 -4.7932e-02 -3.9292e-01 +3.4856e-02 +7.3133e-02 -1.9197e-01 -6.2283e-01 -4.1995e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.023081696e+02 +4.023081696e+02 +1.058298170e+03 +1.058298170e+03 +3.3295e-01 -1.1340e-01 -4.0757e-01 +4.4820e-01 -3.3737e-01 -2.5275e-01 +5.8594e-01 -2.7965e-01 +2.2818e-01 -4.0149e-01 +7.5973e-01 +1.0206e-01 +5.4377e-01 -6.2009e-01 +1.5904e-01 -1.3011e-01 +3.7032e-01 +4.4200e-01 -3.0422e-01 -3.9888e-01
4 +3.971645663e+02 +3.971645663e+02 +1.053154566e+03 +1.053154566e+03 +4.3115e-01 -4.2404e-01 +5.7802e-01 -7.7730e-01 +6.9438e-01 +8.6870e-01 +2.9954e-01 -3.1173e-01 -8.4611e-01 -5.9877e-02 +5.1116e-01 -1.1375e-01 +5.0671e-01 +2.5240e-01 +1.3967e-01 -1.7516e-01 -2.3234e-01 -3.8634e-01 +2.4362e-01 -4.0089e-01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.917813995e+02 +3.917813995e+02 +4.584913995e+02 +4.584913995e+02 +2.2553e-01 -5.6869e-01 -2.1947e-01 +5.3084e-01 -8.7331e-02 +4.5007e-01 +8.6802e-01 -6.0476e-01 -5.4025e-02 -2.9849e-01 -5.7808e-02 -5.9254e-01 -3.3473e-01 -4.9213e-01 -3.1285e-01 +6.6559e-01 -3.3317e-01 +2.1825e-01 -4.8341e-01 +1.2024e-01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.988017739e+02 +3.988017739e+02 +1.340471774e+03 +1.340471774e+03 -2.9129e-01 +4.5838e-01 -1.9720e-01 +4.4207e-01 +1.6683e-01 +1.2974e-01 +1.4335e-01 +3.1244e-02 +2.1060e-01 -2.9308e-01 -2.5113e-01 -1.0638e-01 +7.8538e-02 -6.7955e-02 -1.0352e-01 -3.1332e-01 +6.6002e-02 -6.7107e-01 +7.2234e-01 +2.8422e-01
2 +3.829933405e+02 +3.829933405e+02 +1.324663341e+03 +1.324663341e+03 -3.3255e-01 -7.2191e-01 +4.7920e-01 +3.7912e-02 +3.7198e-01 -7.8408e-02 -1.9691e-01 -7.0685e-01 +4.2502e-02 +4.1473e-01 -5.1163e-02 -9.2869e-03 -2.6131e-01 +3.8792e-01 +1.9910e-01 -6.1218e-03 -9.9585e-01 +7.6047e-01 -2.4259e-01 +3.1670e-01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
