% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.743196886e+02 +6.743196886e+02 +1.674319689e+03 +1.674319689e+03 +2.7825e-01 -3.0428e-01 -1.4994e-01 -9.3752e-01 -2.0524e-01 +6.6599e-01 -2.1201e-01 -1.6078e-01 +2.6921e-01 -3.6164e-02 -3.0763e-01 +1.6081e-01 -6.5086e-01 -7.7711e-01 +4.6840e-01 +5.6696e-01 -3.6810e-01 +6.9512e-01 +6.3172e-01 +1.1478e-01
4 +6.196805655e+02 +6.196805655e+02 +1.619680565e+03 +1.619680565e+03 -7.0572e-03 +2.2594e-01 -3.7586e-01 -1.1832e-01 +1.8503e-01 +2.5910e-01 +1.7094e-01 -3.3309e-01 +6.1975e-02 -4.2761e-02 +7.0225e-01 -2.1690e-01 -6.7642e-01 -3.7292e-01 +2.7915e-02 +5.5392e-03 +1.5997e-01 -2.5561e-01 +3.6845e-01 +4.6499e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.631711191e+02 +8.631711191e+02 +9.332011191e+02 +9.332011191e+02 +5.0984e-01 -3.1628e-01 +5.6249e-01 -5.1536e-01 +1.6882e-01 -5.6527e-01 +2.3327e-01 +2.5331e-01 +5.3842e-01 +3.8967e-02 -3.2124e-01 +5.4160e-01 -2.3228e-01 -3.4563e-01 +6.1421e-01 -2.2895e-01 -8.4940e-01 +1.1491e-01 +7.3002e-01 +3.5616e-01
11 +6.206903142e+02 +6.206903142e+02 +6.907203142e+02 +6.907203142e+02 -1.6452e-02 -2.6070e-01 -7.7332e-01 -1.1155e-01 -5.4173e-01 -5.2577e-01 -3.3114e-01 -2.6497e-01 -3.2258e-02 +3.6395e-01 +3.5617e-01 -2.3499e-01 -3.9409e-02 +6.7842e-01 -6.2982e-01 +1.9027e-01 +4.0268e-01 +6.9680e-01 +5.2118e-02 -3.0212e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.924453575e+02 +7.924453575e+02 +7.442253575e+02 +7.442253575e+02 +9.4733e-02 -1.5692e-01 -1.5251e-01 +7.6457e-02 -6.6346e-01 -4.3835e-01 -1.9762e-02 -6.7268e-02 +3.7394e-01 -1.9900e-01 +7.4146e-01 +1.3349e-01 -7.5419e-02 +8.7245e-01 +5.9579e-01 -9.9166e-01 -1.2826e-01 -3.1368e-01 +7.4717e-01 +4.3265e-02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.392276853e+03 +1.392276853e+03 +1.417746853e+03 +1.417746853e+03 +1.2492e-01 -6.9514e-01 -8.0242e-01 -2.0516e-02 -8.2432e-02 +5.3824e-01 -5.2411e-01 -7.0656e-01 +1.4123e-01 +1.3970e-01 +7.7209e-02 +5.2474e-01 -2.2432e-01 -1.0815e-02 +2.9144e-01 -1.1798e-02 -4.4170e-02 +7.4614e-02 -5.1118e-01 -3.5935e-01
5 +9.840345324e+02 +9.840345324e+02 +1.009504532e+03 +1.009504532e+03 -6.3438e-01 -9.0062e-01 +7.3932e-01 +1.6392e-01 -3.2089e-01 +6.7935e-01 -1.6547e-01 +1.1450e-01 +7.4889e-01 -3.2110e-01 -4.1135e-01 -2.0276e-02 +1.2224e-01 +6.0258e-01 +4.9031e-01 +1.3815e-01 -4.2704e-02 +2.0046e-01 -7.6685e-01 -2.4411e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.583088635e+02 +7.583088635e+02 +6.574988635e+02 +6.574988635e+02 -3.5923e-01 -1.8835e-01 -4.8629e-02 +4.4256e-01 -7.1535e-02 +1.3228e-01 +3.0506e-01 -8.3033e-02 +3.3595e-01 -4.5931e-01 -2.1046e-01 -6.1338e-01 -5.9991e-01 +9.1785e-01 -9.2779e-01 -9.9876e-02 -2.2222e-01 +7.0211e-01 +4.8382e-01 -2.5774e-01
3 +5.604250033e+02 +5.604250033e+02 +4.596150033e+02 +4.596150033e+02 +1.8488e-01 -8.6048e-04 +7.4375e-01 -4.6437e-01 -2.4847e-02 -3.9002e-01 -4.8869e-01 +4.5850e-01 -3.2261e-01 -1.4465e-01 -3.7208e-01 -8.5875e-01 -2.4235e-01 -5.1830e-01 +1.0721e-01 +1.6476e-01 +1.0136e-01 +2.4102e-01 +3.2451e-01 +5.0421e-02
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.539895522e+02 +6.539895522e+02 +1.055719552e+03 +1.055719552e+03 +2.6395e-01 +2.4261e-01 +3.9001e-01 +1.7958e-01 +4.5329e-02 +4.4812e-01 +2.1673e-01 +1.6082e-01 +5.1915e-01 -1.3478e-01 -7.2459e-02 -7.0175e-02 -4.5008e-01 +4.3521e-02 +3.6134e-01 -1.6871e-01 -2.9417e-01 -1.2707e-02 +2.1508e-01 +4.7482e-01
2 +5.588639897e+02 +5.588639897e+02 +9.605939897e+02 +9.605939897e+02 +1.8495e-01 -3.7988e-02 +3.0086e-01 +2.7178e-01 -1.3247e-01 +2.2099e-01 +2.2558e-01 +7.8699e-02 +4.0229e-01 -2.3994e-01 +2.0351e-01 -5.6774e-01 +6.1440e-01 +1.2262e-01 +5.1853e-01 +5.3008e-02 -3.8797e-01 +1.6735e-01 +6.6694e-03 -1.8922e-01
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.347635250e+02 +7.347635250e+02 +6.390135250e+02 +6.390135250e+02 -2.4650e-01 +1.8836e-01 -3.8476e-01 +2.6136e-01 +6.4582e-02 +8.3242e-01 +2.0134e-01 -1.4539e-01 -6.1348e-01 -6.2089e-01 -1.9698e-01 +7.5863e-01 -2.9655e-01 +4.1091e-01 +5.8923e-01 -1.4879e-01 -6.8168e-02 -5.5432e-02 +1.6453e-01 +3.2110e-01
9 +6.042699753e+02 +6.042699753e+02 +5.085199753e+02 +5.085199753e+02 +4.6374e-01 +1.4429e-01 +5.3137e-02 +1.6374e-01 +4.3617e-01 +5.2783e-01 +4.1041e-01 -3.0970e-01 -5.2612e-01 +3.4408e-01 -5.5477e-02 -2.9961e-01 +6.1434e-01 -4.9006e-01 -4.2215e-01 +8.7997e-03 +6.4757e-01 +1.1961e-01 -7.0716e-01 +1.3746e-01
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.239444490e+02 +5.239444490e+02 +4.325844490e+02 +4.325844490e+02 +8.7742e-01 -1.3829e-01 +3.4749e-01 +4.4420e-01 +3.6252e-01 +1.9073e-01 -8.4435e-01 -2.9154e-01 +4.2198e-01 +3.4662e-01 -1.9169e-02 -4.1868e-01 -2.4654e-01 +8.4333e-02 +3.4593e-01 +2.1480e-01 -3.8709e-01 +1.3382e-01 -5.8597e-01 -4.7217e-02
100 +3.938321635e+02 +3.938321635e+02 +3.024721635e+02 +3.024721635e+02 -1.0272e-01 +6.6709e-02 -4.8458e-01 +2.1527e-01 -5.0135e-01 +3.6321e-01 -1.8709e-01 -6.5454e-01 -7.4535e-02 -8.6692e-01 -2.9630e-01 -6.9541e-01 -6.5358e-02 -5.3672e-01 -9.0216e-01 +4.1644e-01 +3.2890e-01 +1.1247e-01 -4.3453e-01 -4.6980e-01
% function evaluation | noise-free fitness - Fopt (2.315300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.968587872e+02 +6.968587872e+02 +9.283887872e+02 +9.283887872e+02 -4.7160e-01 -8.4260e-01 -6.6770e-01 -3.9604e-01 +8.0932e-01 +2.5108e-01 +4.6945e-01 -9.0820e-01 +5.1189e-01 -1.0575e-01 +4.9401e-01 +1.7818e-01 +3.5237e-01 -3.6252e-01 +3.7603e-01 +5.2724e-01 -7.4413e-01 -5.6828e-01 +6.0724e-01 +4.7886e-01
