% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.943025949e+06 +7.943025949e+06 +7.942971009e+06 +7.942971009e+06 +6.7490e-02 -3.7102e-01 -4.5200e-01 -3.8574e-02 -7.6367e-01 +4.0710e-01 -3.2040e-01 +5.7635e-01 +6.6743e-01 -5.1465e-01 +3.0649e-01 +5.2108e-01 +2.0568e-01 -4.6904e-01 +4.3088e-01 -4.4843e-01 -7.1344e-01 -5.3582e-01 +1.3020e-01 +3.8861e-01
2 +4.040469619e+06 +4.040469619e+06 +4.040414679e+06 +4.040414679e+06 +2.7471e-01 -8.9635e-01 -9.7390e-03 -4.3073e-02 +3.5440e-01 -7.0056e-02 -3.3202e-01 -7.4962e-01 +1.5544e-02 +1.1272e-02 +2.6879e-01 -7.2015e-01 +2.9621e-01 +7.4460e-01 +1.4404e-01 +5.6913e-01 +6.8945e-01 +1.7599e-01 -4.7058e-03 +1.0588e-01
5 +3.297361137e+06 +3.297361137e+06 +3.297306197e+06 +3.297306197e+06 -1.9781e-01 -7.7103e-02 -5.5301e-01 +9.7030e-02 +1.0906e-01 -4.7850e-01 -1.7026e-01 -4.4392e-01 +1.8591e-01 +8.0969e-01 -3.8309e-01 -8.3559e-02 +2.8834e-01 -6.4100e-01 -3.5276e-02 -5.6728e-01 +5.4355e-01 -5.0128e-01 -1.6785e-01 -5.2102e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.751392260e+06 +2.751392260e+06 +2.751451390e+06 +2.751451390e+06 +2.5737e-01 +2.2659e-01 +7.8665e-03 +8.1856e-01 +2.5756e-01 +1.6334e-01 +3.1241e-01 -4.1242e-01 -7.9855e-01 +3.4970e-01 +2.5278e-01 -7.4119e-01 -7.6409e-01 -3.5108e-02 +1.1446e-01 +4.7576e-01 -3.3645e-01 +4.2180e-02 +1.6769e-01 -1.1163e-01
2 +2.048272891e+06 +2.048272891e+06 +2.048332021e+06 +2.048332021e+06 -2.7808e-02 -6.2755e-01 +1.2321e-01 -8.5033e-02 -1.0501e-01 -3.7653e-01 -6.3134e-01 -2.3414e-01 +3.5782e-01 -1.0355e-01 +3.9524e-02 -8.7934e-01 +2.7923e-01 +5.8042e-02 -3.6710e-01 -4.7034e-01 -2.1719e-01 +1.4442e-01 +6.8721e-01 -1.4266e-01
27 +1.378156442e+06 +1.378156442e+06 +1.378215572e+06 +1.378215572e+06 -9.6186e-01 +2.2322e-01 -1.6724e-01 -3.9740e-02 +1.4827e-01 +2.0956e-01 -2.7670e-02 +1.0268e-01 -2.9969e-01 -9.0473e-02 +5.1684e-01 +4.7352e-01 -5.8420e-01 +3.6229e-01 +5.2651e-01 +1.4763e-01 +8.4361e-01 +5.3341e-01 +6.3755e-01 +1.0437e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.262874198e+06 +2.262874198e+06 +2.262382668e+06 +2.262382668e+06 +6.6021e-01 -4.3689e-02 -6.8700e-01 -2.3983e-01 +6.7562e-01 +3.5969e-01 -4.0189e-01 -2.5753e-01 -5.3921e-01 +1.5377e-02 +6.5799e-01 -4.7055e-01 -8.8419e-01 +2.2799e-01 +1.5121e-01 +4.2260e-01 -1.1793e-01 +3.1922e-01 +2.0171e-01 -5.1665e-01
2 +1.519126630e+06 +1.519126630e+06 +1.518635100e+06 +1.518635100e+06 -5.2579e-01 -2.9022e-01 +2.3926e-01 -4.3966e-01 -1.3014e-01 -6.4802e-01 +5.3780e-01 +2.3119e-01 -1.6242e-01 -5.5814e-01 +4.6346e-01 -1.5022e-01 -8.9036e-01 +4.6442e-01 -6.8814e-01 +2.3525e-01 +3.9789e-03 +3.2928e-01 +3.6703e-01 -2.2371e-01
