% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.169703690e+06 +7.169703690e+06 +7.169648750e+06 +7.169648750e+06 -3.2010e-01 +1.5847e-01 -7.5449e-01 +5.8394e-02 +2.4843e-01 -5.1494e-01 -5.1117e-01 +3.7277e-01 +2.2002e-01 -1.7815e-01 -3.0916e-01 +9.2082e-02 +1.7263e-02 +7.5509e-01 -1.4661e-01 +5.6617e-01 -5.0218e-02 +1.0790e-01 +5.3760e-02 +5.0030e-01
2 +5.673179870e+06 +5.673179870e+06 +5.673124930e+06 +5.673124930e+06 +6.9292e-01 +5.6023e-02 +1.2422e-01 -3.8841e-01 +1.8076e-01 +5.5079e-03 -5.3313e-02 +3.5436e-02 -3.6968e-01 +6.0889e-02 +2.8103e-01 +3.9868e-01 +1.6637e-01 -2.7383e-01 +9.6406e-02 -6.8517e-02 -2.7588e-01 -5.3281e-01 +3.4334e-01 -3.6906e-01
6 +2.698881276e+06 +2.698881276e+06 +2.698826336e+06 +2.698826336e+06 -2.5579e-01 -1.6311e-01 -1.0946e-01 +1.3652e-01 +7.3465e-01 +1.0483e-01 +9.3551e-01 -5.1307e-01 -1.4088e-01 -2.4731e-01 +4.3769e-01 +6.1930e-02 +3.4685e-01 -2.1383e-01 -2.9716e-01 +3.3201e-01 +2.5485e-01 +1.5928e-01 -4.2850e-01 -2.1412e-01
73 +2.482939945e+06 +2.482939945e+06 +2.482885005e+06 +2.482885005e+06 +3.3057e-01 +1.9145e-01 -3.9271e-01 +4.2896e-01 +8.0724e-01 +6.8836e-01 -3.2532e-01 -2.5435e-01 -8.8377e-01 -9.7549e-02 -3.3419e-01 +9.2904e-02 +1.8243e-01 -1.1790e-01 +4.1529e-02 +9.6969e-02 +7.2857e-01 +8.5405e-01 +1.4245e-01 -4.7803e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.481025533e+06 +2.481025533e+06 +2.481084663e+06 +2.481084663e+06 -1.4824e-01 -9.0007e-01 -4.6964e-01 +4.6574e-03 -7.3320e-02 -1.1479e-01 -4.0288e-02 -1.8937e-01 -3.9240e-01 -6.1437e-01 +3.6588e-01 +8.1363e-01 -3.1433e-01 +7.3323e-02 -4.2100e-01 -5.4534e-01 +6.3327e-01 -3.7015e-01 +4.8144e-01 +1.1447e-01
13 +1.250772375e+06 +1.250772375e+06 +1.250831505e+06 +1.250831505e+06 -5.8276e-01 -2.3016e-02 -2.5529e-01 +1.4421e-01 +9.1441e-02 -2.0792e-01 -4.8490e-01 +4.2762e-01 +6.5933e-02 -7.7416e-01 +5.9848e-01 -1.5080e-01 -5.9713e-01 +2.0168e-01 +2.5897e-01 -6.4259e-02 +3.8383e-01 +2.7238e-01 +3.6009e-01 +1.8671e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.079977390e+06 +2.079977390e+06 +2.079485860e+06 +2.079485860e+06 +5.9827e-01 +2.9611e-02 -1.1349e-01 +1.0985e-01 -2.4007e-01 -6.0070e-01 +2.5667e-01 -5.7244e-01 -3.8348e-01 +6.0782e-01 -1.7786e-01 -9.6065e-02 +9.4130e-02 +8.5458e-01 -6.2138e-01 -3.2333e-01 +1.7108e-01 -6.4962e-01 +7.4342e-02 -4.8261e-01
9 +1.507572495e+06 +1.507572495e+06 +1.507080965e+06 +1.507080965e+06 +7.7196e-02 -3.2271e-01 -6.2336e-01 -2.3874e-01 +7.3780e-01 +3.8695e-01 +5.5414e-01 -8.5580e-01 -8.9113e-01 +1.7970e-01 +3.1056e-01 +2.3214e-01 -9.5960e-01 -2.2789e-01 -2.3266e-01 +4.6143e-01 +1.4158e-01 +7.6130e-02 +8.1929e-02 -2.8293e-01
