% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.848030405e+02 +2.848030405e+02 +1.284803040e+03 +1.284803040e+03 -2.3326e-01 -1.5848e-01 +5.2646e-01 +7.4659e-02 -3.7540e-01 -3.8143e-01 +2.4672e-01 -5.9736e-01 +2.7956e-01 -1.3194e-01
11 +2.495354348e+02 +2.495354348e+02 +1.249535435e+03 +1.249535435e+03 +4.8498e-01 -3.3501e-01 -7.3943e-01 +2.9528e-01 +6.8389e-01 +7.6275e-02 -4.4316e-03 -2.7516e-01 -1.5025e-01 +3.5411e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.512078968e+02 +3.512078968e+02 +4.212378968e+02 +4.212378968e+02 +2.2137e-01 -2.0253e-01 -6.4616e-01 +5.8743e-01 +1.6223e-01 -2.4092e-01 -5.9586e-01 -7.9143e-02 +7.1134e-01 +6.0313e-02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.636052292e+02 +6.636052292e+02 +6.153852292e+02 +6.153852292e+02 -1.4057e-01 +2.6295e-01 +1.8483e-01 +7.2221e-04 -1.9301e-01 -1.5982e-01 +4.3815e-01 -7.2410e-01 +1.7765e-01 -5.3255e-01
4 +5.471482429e+02 +5.471482429e+02 +4.989282429e+02 +4.989282429e+02 -8.5187e-01 +1.0239e-01 -3.7696e-01 +2.4726e-01 -9.0825e-02 +3.6480e-01 -8.1085e-02 +7.5946e-01 -1.8614e-01 -2.2483e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.106968849e+02 +3.106968849e+02 +3.361668849e+02 +3.361668849e+02 -2.2866e-02 +4.2307e-01 -2.2421e-01 -6.3698e-01 -3.3070e-01 +1.2050e-02 -4.2305e-01 +7.5649e-01 -1.4866e-01 -2.3529e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.450196943e+02 +1.450196943e+02 +4.420969426e+01 +4.420969426e+01 +7.5915e-01 -2.9892e-01 -6.2827e-01 -2.3163e-01 -4.3092e-02 +1.3005e-02 -1.6181e-01 +6.7386e-02 -1.0478e-01 -1.7240e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.248376509e+02 +2.248376509e+02 +6.265676509e+02 +6.265676509e+02 -5.4761e-02 +3.2308e-01 -4.3369e-01 +7.6729e-01 +2.0578e-01 +3.0654e-01 -3.4726e-01 -8.3709e-01 -4.3615e-01 +3.6169e-01
