% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.956838220e+02 +6.956838220e+02 +1.695683822e+03 +1.695683822e+03 +3.5895e-01 -5.0490e-02 +3.8116e-01 -9.2486e-02 +4.7749e-01 +2.0413e-01 -5.3871e-01 +2.6763e-01 +1.0937e-01 -9.7605e-02 +3.5173e-01 +6.6887e-01 +5.6037e-01 +5.5469e-01 +3.1872e-01 +1.5451e-01 +2.5922e-01 -1.5053e-01 -4.5465e-01 +5.0074e-01
2 +5.471287680e+02 +5.471287680e+02 +1.547128768e+03 +1.547128768e+03 +3.6147e-02 +1.3001e-01 +4.3455e-01 -6.1414e-02 +3.4467e-01 -2.9191e-01 -1.5765e-01 +9.6261e-01 -5.3841e-01 -1.4997e-01 +2.9996e-01 +3.3454e-01 -6.8333e-01 -3.1977e-01 +3.7761e-01 +7.1374e-01 +4.0647e-01 +3.3769e-02 -4.4408e-01 -6.7094e-02
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.763176115e+02 +6.763176115e+02 +7.463476115e+02 +7.463476115e+02 +6.0256e-01 -1.3211e-01 +3.8311e-02 +1.4010e-01 +1.2678e-01 +1.4820e-01 +3.5370e-01 +9.4024e-02 -1.7073e-01 +2.1306e-01 +1.0648e-01 -2.0742e-01 -1.1705e-01 +2.1606e-01 -3.5466e-01 -3.6143e-01 +2.6843e-02 +4.1646e-01 -8.9118e-01 -2.6847e-01
19 +6.232367045e+02 +6.232367045e+02 +6.932667045e+02 +6.932667045e+02 -2.0257e-02 +2.9950e-01 -1.3201e-01 -1.2785e-01 -1.6206e-01 +3.8661e-01 +3.2441e-01 -7.9241e-02 -3.5533e-01 -2.2035e-01 -3.7792e-01 +1.6055e-01 +3.8215e-01 +1.8024e-01 +1.4396e-01 -4.3198e-01 +4.7843e-01 +3.5119e-01 -9.6739e-02 -3.6644e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.022470790e+03 +1.022470790e+03 +9.742507900e+02 +9.742507900e+02 -1.7936e-01 -4.5404e-01 +6.6672e-02 -8.8779e-02 +1.3148e-01 -8.4753e-01 +4.4814e-02 -1.4076e-02 +3.2059e-01 -2.7039e-01 -6.7717e-02 +3.2827e-01 +1.4275e-01 -3.0954e-02 -2.8498e-02 +1.6055e-01 -3.0039e-01 +6.4053e-01 +1.7947e-01 -2.8092e-01
2 +9.919638740e+02 +9.919638740e+02 +9.437438740e+02 +9.437438740e+02 +1.4810e-01 +4.0360e-01 -4.5471e-02 +3.5808e-01 -2.9294e-01 +1.0414e-01 +4.9671e-02 -8.2944e-01 +1.1713e-01 +1.3603e-01 +4.0537e-01 +1.8737e-01 -4.2044e-01 +3.7128e-01 +3.5448e-01 +3.8886e-01 +4.4878e-01 +5.2459e-01 +2.3223e-01 -2.0662e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.252782913e+03 +1.252782913e+03 +1.278252913e+03 +1.278252913e+03 -3.4379e-01 -6.3475e-02 -5.2457e-01 +1.7187e-01 -1.6369e-01 +4.1406e-01 +3.0190e-02 -1.1544e-01 -3.8979e-01 +1.3107e-01 +3.3810e-01 -5.5434e-01 -5.3500e-01 -1.1485e-02 -6.0980e-02 +2.8037e-03 +4.0538e-01 +1.5450e-01 -1.1138e-01 +4.2966e-01
20 +9.486583859e+02 +9.486583859e+02 +9.741283859e+02 +9.741283859e+02 +1.9723e-01 +3.2481e-01 -3.2180e-01 -6.2743e-01 -6.1184e-01 +7.9321e-02 -3.7532e-01 +3.8130e-01 +5.2535e-02 +5.7157e-01 -5.5710e-01 -3.3030e-01 +6.0227e-01 +7.5815e-02 -1.1690e-01 -1.7642e-02 -8.7354e-01 +4.2582e-01 +7.2829e-01 -7.3494e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.709982170e+02 +6.709982170e+02 +5.701882170e+02 +5.701882170e+02 +6.7434e-01 -7.8994e-01 +8.9293e-02 -7.5835e-01 -1.0331e-01 -5.4536e-01 -2.6095e-01 -1.5830e-01 +1.4552e-01 -4.3118e-01 +4.2428e-02 +1.5699e-02 -4.3242e-01 +5.2890e-01 -1.6741e-01 +9.0329e-01 -4.2746e-02 +1.6167e-01 +1.2962e-01 +5.0749e-01
10 +5.998235653e+02 +5.998235653e+02 +4.990135653e+02 +4.990135653e+02 -3.5889e-01 +1.8223e-01 +2.5023e-01 -6.4245e-01 +4.0672e-01 -2.2056e-03 +3.0603e-01 +5.5615e-02 +8.7365e-02 -1.0171e-01 +4.6717e-01 +1.9585e-01 -2.1020e-01 -3.5326e-01 -5.3304e-01 -6.3203e-01 +1.7565e-01 +5.5006e-01 +3.9249e-01 +5.0048e-01
% function evaluation | noise-free fitness - Fopt (4.017300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.836546984e+02 +6.836546984e+02 +1.085384698e+03 +1.085384698e+03 -6.7227e-01 -4.2834e-01 -6.7896e-02 +7.4303e-01 -8.3336e-02 -6.4636e-01 +8.6578e-01 +1.7417e-01 +2.8263e-01 -3.7382e-01 -2.1343e-01 -9.4358e-01 +3.9978e-01 -4.5203e-02 -4.1667e-01 +3.9730e-01 -1.3780e-01 +4.9255e-02 +8.0834e-01 -1.3047e-01
9 +5.618003281e+02 +5.618003281e+02 +9.635303281e+02 +9.635303281e+02 -1.0757e-01 -9.6345e-02 -5.9567e-01 -4.8621e-01 +6.1635e-02 +5.6212e-01 -2.2615e-01 +3.3964e-01 +3.2690e-01 +8.0353e-02 -2.8675e-01 +1.6931e-01 +5.5823e-01 +3.8429e-01 +4.1570e-02 -2.0732e-01 +2.9951e-01 -4.0428e-01 +6.2826e-01 -5.0684e-02
% function evaluation | noise-free fitness - Fopt (-9.575000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.256301120e+02 +6.256301120e+02 +5.298801120e+02 +5.298801120e+02 -5.2117e-01 +4.7510e-01 +5.2383e-01 -1.0425e-01 -2.0126e-01 -1.6735e-02 -6.2588e-02 +3.3611e-01 +5.0305e-01 +2.8123e-01 -1.1968e-01 -1.3726e-01 +5.3525e-01 +3.2506e-01 +2.0218e-01 +1.9727e-01 +2.6802e-01 +2.7350e-01 +8.5198e-02 -2.6794e-01
% function evaluation | noise-free fitness - Fopt (-9.136000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.579598605e+02 +4.579598605e+02 +3.665998605e+02 +3.665998605e+02 +4.5281e-01 +9.4832e-02 -1.2700e-01 -6.4893e-01 +3.6994e-01 +2.5909e-01 +2.1091e-02 +1.6952e-01 -1.0310e-01 +3.5287e-01 -6.4122e-01 -4.1482e-01 +1.5827e-01 +3.0194e-01 +7.9916e-01 -1.8948e-02 +2.1010e-01 -6.2326e-01 -8.8878e-01 -6.2873e-02
