% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.271968413e+08 +5.271968413e+08 +5.271962202e+08 +5.271962202e+08 +7.7652e-01 -3.1451e-01 +1.1252e-01 -3.8175e-01 +8.1032e-01 +1.9323e-01 +8.5356e-02 +2.5128e-01 +2.2773e-01 -3.3908e-01 +9.5342e-02 +7.0707e-01 -1.7041e-02 +2.0765e-01 +1.0804e-01 -2.3313e-01 -2.2099e-02 -2.7358e-02 +9.2315e-02 +4.9398e-01
2 +2.921140050e+08 +2.921140050e+08 +2.921133839e+08 +2.921133839e+08 +1.2147e-01 +2.3020e-01 +6.2357e-02 -8.6773e-01 +2.8578e-01 -8.7735e-02 -4.1411e-02 +3.0320e-01 +8.4615e-02 +2.2925e-01 +1.4997e-01 +2.2469e-01 +4.2514e-01 -6.5242e-02 -2.6672e-01 +2.6966e-01 -7.9517e-01 -1.3149e-01 -1.6905e-04 +3.6624e-01
34 +2.185636971e+08 +2.185636971e+08 +2.185630760e+08 +2.185630760e+08 +4.8069e-02 +8.4974e-01 -2.8748e-02 -2.9538e-01 -6.6776e-01 -5.7876e-01 +1.8621e-01 +3.0447e-01 +1.8016e-01 -2.2656e-01 +5.1506e-01 -3.3926e-01 +2.2918e-01 +3.0963e-01 +2.9356e-01 +1.2848e-01 +3.4117e-02 -3.4058e-01 +1.6805e-01 -1.3937e-02
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.295914036e+08 +7.295914036e+08 +7.295911488e+08 +7.295911488e+08 +7.8850e-01 -4.9477e-01 -6.5818e-01 +3.0669e-01 +3.1633e-01 +6.1967e-01 -1.0154e-01 +4.8920e-01 +2.3366e-01 +1.9256e-01 -3.4206e-01 +2.5177e-01 -4.2942e-02 -8.7689e-01 +1.2207e-01 -4.0913e-01 +1.2432e-01 +8.2195e-01 +3.7765e-02 -2.8208e-01
4 +6.290565939e+08 +6.290565939e+08 +6.290563391e+08 +6.290563391e+08 +1.2851e-02 -8.5383e-02 +4.0866e-01 +1.3175e-01 +4.9262e-02 +5.9882e-02 -7.0486e-02 +3.2573e-01 +7.8314e-01 -3.2931e-01 -7.9060e-02 -2.4002e-01 -3.1526e-01 +9.1672e-02 -2.4271e-01 -8.2450e-01 -1.8996e-01 +7.4098e-01 -3.6623e-02 -3.9849e-01
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.441851452e+08 +5.441851452e+08 +5.441852018e+08 +5.441852018e+08 +1.0293e-01 -1.1832e-03 -5.5709e-01 +1.4665e-01 +1.5557e-01 +3.8767e-01 +6.2366e-01 +3.4958e-01 +6.3921e-01 -4.8164e-01 -4.0649e-01 -3.5495e-01 -2.5153e-01 -4.6371e-01 +5.6749e-01 +4.2205e-01 -4.8669e-02 +8.3556e-01 -1.5830e-01 -5.6691e-01
2 +2.898696050e+08 +2.898696050e+08 +2.898696616e+08 +2.898696616e+08 +2.0713e-01 +1.1799e-01 -1.8820e-01 -2.3746e-01 +6.1138e-01 -3.7748e-01 -6.8743e-01 -8.3566e-02 +6.6417e-02 -2.3775e-01 +3.2910e-01 +4.0127e-01 +1.5201e-01 +1.7228e-01 -2.0366e-01 -1.7024e-01 +5.6379e-02 -1.4592e-01 -1.3625e-02 +2.0681e-01
3 +2.137763583e+08 +2.137763583e+08 +2.137764149e+08 +2.137764149e+08 -3.2358e-01 -1.8195e-02 -2.5039e-01 -2.3422e-02 +8.2288e-01 -6.4874e-01 -6.0190e-02 -2.9440e-01 -3.1793e-01 +8.6077e-01 +5.6153e-01 +3.3323e-01 +4.8281e-01 -4.6821e-01 -1.0525e-01 +1.2581e-01 -1.8450e-01 -3.1897e-01 -8.5762e-02 +5.7864e-02
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.496540887e+08 +2.496540887e+08 +2.496540706e+08 +2.496540706e+08 -2.8238e-01 +6.2513e-01 +4.2731e-01 -2.6132e-01 +6.4144e-02 -6.7063e-02 -1.0029e-01 -4.4078e-01 -4.6709e-01 +5.7252e-01 +4.1054e-01 +6.9347e-01 +4.4463e-01 -8.6395e-02 -5.1839e-01 -3.8470e-01 -4.5104e-01 +8.1973e-01 -5.8181e-01 +6.8521e-02
2 +1.359935147e+08 +1.359935147e+08 +1.359934966e+08 +1.359934966e+08 -1.7791e-01 -2.1873e-01 +2.3983e-01 +3.5624e-01 +9.0527e-01 -4.5478e-02 -5.1818e-01 +8.1400e-02 -6.1305e-01 +4.0531e-01 -5.0277e-01 -9.0887e-01 +5.7860e-02 -2.2885e-01 +9.4182e-01 -5.7037e-01 -1.3501e-01 -1.0897e-01 +3.7422e-01 +6.1573e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.982113711e+07 +7.982113711e+07 +7.982117488e+07 +7.982117488e+07 -3.4940e-01 +2.1317e-01 +3.8038e-01 +4.9740e-01 +6.0470e-01 -1.7450e-01 -2.9470e-01 +4.3168e-01 -4.4681e-02 +4.1637e-01 +4.4971e-02 -5.7452e-01 +8.5165e-02 +4.1180e-01 -2.5363e-01 -4.6420e-01 +1.8660e-01 -5.8838e-01 +5.4806e-01 +8.0263e-01
15 +4.836319096e+07 +4.836319096e+07 +4.836322873e+07 +4.836322873e+07 -7.1172e-02 +6.8277e-01 +3.2632e-01 -1.1406e-01 +1.0382e-01 -8.3950e-01 -6.4088e-01 +7.7321e-01 -5.4591e-02 -5.2781e-01 -7.0425e-02 +6.7318e-01 -4.5610e-01 +7.6382e-01 +2.6542e-02 +5.7722e-02 +2.0701e-01 -2.3369e-01 -9.6328e-02 -5.7649e-02
% function evaluation | noise-free fitness - Fopt (-6.720000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.918686067e+08 +2.918686067e+08 +2.918685395e+08 +2.918685395e+08 +7.2946e-01 +1.2964e-01 -2.1420e-01 -3.0512e-01 +5.4901e-02 +5.5438e-01 +1.0071e-01 +4.1273e-02 -9.0661e-01 -3.4583e-01 -2.8701e-01 -8.1427e-02 +1.2521e-02 +2.6326e-01 -9.2161e-01 +2.5118e-01 -7.4829e-02 +4.3425e-01 -5.3867e-01 -2.1914e-01
2 +2.278013624e+08 +2.278013624e+08 +2.278012952e+08 +2.278012952e+08 +9.9308e-02 -4.5186e-01 +4.6418e-01 +4.2788e-01 +6.5293e-01 -4.9972e-01 +1.0037e-01 +2.1633e-01 -2.2453e-01 +2.2501e-01 -3.2260e-01 +8.5647e-02 +1.0537e-01 +5.7588e-01 +4.5904e-02 -5.0864e-02 +7.5568e-02 +5.2153e-01 -1.7746e-02 -2.2912e-01
% function evaluation | noise-free fitness - Fopt (-7.010000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.916294401e+08 +2.916294401e+08 +2.916294331e+08 +2.916294331e+08 +1.4814e-01 -4.1210e-02 -5.7106e-01 -2.9492e-01 -3.8984e-01 -2.9606e-01 +4.6631e-01 +1.7939e-01 -6.2647e-01 -2.4288e-01 -2.6301e-01 +1.9785e-01 +6.3065e-01 +2.8875e-01 +2.5844e-01 -3.2800e-01 +2.6439e-01 +8.8167e-01 +7.9882e-01 +1.0245e-01
8 +2.205811864e+08 +2.205811864e+08 +2.205811794e+08 +2.205811794e+08 -1.6390e-01 +1.6045e-01 -5.4047e-02 +4.4060e-01 +1.7022e-01 +3.4092e-01 -1.5030e-01 -9.6071e-02 +2.2841e-01 +3.1856e-01 -1.7260e-01 -2.2843e-02 +2.6077e-01 +2.8642e-01 -1.1280e-01 +1.5462e-01 -4.1141e-01 -3.4325e-01 +6.1626e-01 -2.0922e-01
% function evaluation | noise-free fitness - Fopt (-1.297300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
