% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.033904984e+02 +4.033904984e+02 +3.941804984e+02 +3.941804984e+02 -1.5408e-01 +4.3088e-01 +1.3920e-01 -1.9962e-01 +4.4236e-01 -4.5857e-01 +2.5920e-01 -1.1904e-01 -3.3602e-01 +4.3194e-01 -6.3984e-01 -4.9076e-01 +1.0976e-01 +1.1429e-01 +2.1758e-01 +2.7793e-01 +2.5238e-01 -1.2757e-01 +3.3601e-01 -7.7623e-02
2 +3.920261249e+02 +3.920261249e+02 +3.828161249e+02 +3.828161249e+02 +4.0002e-01 -1.1264e-01 +7.8474e-01 -6.1018e-01 -1.7324e-01 -1.5926e-01 -3.7260e-01 +2.7460e-01 -4.5596e-01 +1.7954e-01 -7.1478e-01 +5.2910e-01 +3.3338e-01 +5.2216e-01 +1.9637e-01 +3.5578e-01 -1.7596e-01 -4.3289e-01 -8.8722e-01 +4.4092e-01
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.052597366e+02 +4.052597366e+02 +1.061249737e+03 +1.061249737e+03 +2.6559e-01 -9.4280e-02 +1.6833e-02 +5.0035e-01 +1.3316e-01 -7.7367e-01 +3.0173e-01 +2.8858e-01 +1.2703e-01 -2.1045e-01 -4.7874e-01 +3.6355e-01 +4.3994e-01 +6.0444e-01 +3.1026e-01 +2.5524e-01 +6.7914e-01 +1.8281e-01 -4.6210e-01 -3.4467e-02
2 +3.886083556e+02 +3.886083556e+02 +1.044598356e+03 +1.044598356e+03 +7.4132e-01 -7.3629e-01 -4.2992e-01 +2.9088e-01 -5.7601e-01 -5.6145e-01 +2.6233e-01 -7.5617e-01 +1.9890e-02 -1.0032e-01 -1.5923e-02 +2.3506e-01 -6.9948e-02 +5.9115e-01 +8.0842e-01 -1.9073e-01 -1.0946e-01 +2.5694e-01 +6.5136e-01 +2.7954e-01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.092896672e+02 +4.092896672e+02 +4.759996672e+02 +4.759996672e+02 -2.8860e-02 -3.5422e-01 +2.3709e-01 -4.1962e-01 +1.3560e-01 -3.2999e-02 +3.7744e-01 +5.8611e-02 -2.2613e-03 -1.2404e-01 -2.3623e-01 +4.0066e-01 -5.4960e-01 -5.6376e-01 -4.5729e-01 -5.4191e-01 -3.6411e-01 -1.4053e-01 +2.6378e-01 -1.6371e-01
3 +3.901165324e+02 +3.901165324e+02 +4.568265324e+02 +4.568265324e+02 +3.9676e-01 +2.3074e-01 -1.9387e-01 -3.7498e-01 -3.1628e-01 +6.5341e-01 +7.1241e-01 -6.7654e-01 +2.2367e-01 +3.6005e-02 -5.2126e-01 -2.2909e-02 +5.7843e-01 +8.2414e-01 +1.4498e-01 +5.9074e-02 -3.8081e-01 +6.1090e-01 +2.4827e-01 -2.7028e-01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.921960301e+02 +3.921960301e+02 +1.333866030e+03 +1.333866030e+03 -7.1510e-01 +2.0636e-01 +2.0340e-01 +1.8851e-01 +6.2836e-01 -1.1433e-01 -4.0664e-01 -2.1653e-01 -4.6772e-03 -6.0530e-03 -3.3952e-01 -4.3880e-01 +2.9680e-02 -4.5163e-01 -8.9817e-02 +6.7838e-02 -3.9202e-01 +1.5873e-01 +3.7215e-01 -9.2063e-02
