% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.572561915e+02 +2.572561915e+02 +3.598661915e+02 +3.598661915e+02 -5.0283e-01 +5.3926e-02 +2.6160e-01 +5.6181e-01 -5.6852e-01 -6.7926e-01 +2.2753e-01 +5.7530e-02 -5.9363e-01 +4.3902e-01 -1.4229e-01 -2.4120e-01 -2.9228e-01 -1.0780e-01 +5.1232e-01 -4.5098e-01 +3.0704e-01 +6.1455e-01 -3.8458e-01 +4.2335e-01
85 +2.399809712e+02 +2.399809712e+02 +3.425909712e+02 +3.425909712e+02 +2.9832e-01 +3.9374e-01 +1.5027e-01 +2.9475e-01 -1.0669e-01 -3.3024e-01 -6.7245e-02 +1.0733e-01 -5.2624e-02 -7.2547e-01 +6.6149e-01 -1.5311e-01 -2.9831e-01 +5.2554e-03 -2.4907e-01 -3.2275e-01 -4.2013e-01 -5.7181e-02 -3.4768e-01 +1.5908e-02
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.423025846e+02 +3.423025846e+02 +4.356025846e+02 +4.356025846e+02 +3.7172e-02 +3.3239e-02 -6.0803e-01 -7.4582e-01 -6.3481e-01 +5.7785e-02 -6.3216e-01 +2.7920e-02 +2.7974e-01 -3.4326e-02 -4.9297e-01 -6.6729e-01 +1.4040e-01 -1.6493e-02 +3.8529e-01 +1.6665e-01 -9.3040e-03 +2.0517e-01 -2.9266e-01 +4.4552e-01
71 +2.489263962e+02 +2.489263962e+02 +3.422263962e+02 +3.422263962e+02 +6.2829e-01 -7.3261e-01 -2.6785e-01 -9.2972e-01 +3.4733e-01 -5.6316e-02 +1.7518e-01 +1.1797e-01 +9.6246e-02 +3.4770e-01 +1.8948e-01 +2.1480e-01 -3.1860e-01 -2.9410e-01 -7.4273e-02 +8.2258e-02 +3.7234e-02 -4.1162e-02 +7.6977e-02 +1.5789e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.315444353e+02 +3.315444353e+02 +3.451844353e+02 +3.451844353e+02 -1.9700e-01 -2.6762e-01 +5.0020e-01 +8.6216e-01 +5.0810e-01 +3.5245e-01 +3.9364e-01 -5.3332e-01 -8.2681e-01 -8.9613e-01 -9.0445e-01 -6.7544e-01 +8.7274e-01 -5.3509e-01 +4.5980e-01 +1.5514e-02 -1.7697e-01 -9.7510e-02 -2.9921e-02 +1.9037e-02
3 +2.312601197e+02 +2.312601197e+02 +2.449001197e+02 +2.449001197e+02 +6.1466e-01 -1.2021e-02 -6.5746e-01 +6.8865e-01 +2.9737e-01 +6.8871e-01 +6.9597e-01 -7.1365e-02 -9.1639e-01 +2.1936e-01 +6.5321e-01 -1.8660e-01 +2.8982e-01 -5.2615e-01 -5.7464e-01 +6.9545e-01 +3.8514e-01 +2.2373e-01 -7.2550e-01 +2.6091e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.796151700e+02 +3.796151700e+02 +5.744151700e+02 +5.744151700e+02 -1.0474e-01 -2.6077e-01 +2.3823e-01 -6.9290e-01 -3.2037e-01 -4.2604e-01 -3.4835e-01 -1.9164e-01 -1.2234e-01 -4.7402e-01 +1.8938e-02 -4.2166e-01 +2.8573e-02 +5.3166e-01 -5.1424e-01 +4.2459e-02 -1.1591e-02 +6.1668e-01 +2.3656e-01 -4.3182e-01
2 +2.470094397e+02 +2.470094397e+02 +4.418094397e+02 +4.418094397e+02 -3.5339e-01 +3.8785e-01 +3.2135e-01 -6.4795e-01 +1.2813e-01 +9.9126e-02 -3.9590e-01 +7.2617e-01 -4.6656e-01 -3.6038e-01 +1.3855e-01 +3.6999e-01 -1.9104e-01 -3.7036e-01 +3.7824e-01 +1.1382e-01 -3.9196e-01 +4.2583e-01 -6.3420e-02 -3.0309e-02
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.873396603e+02 +2.873396603e+02 +1.537496603e+02 +1.537496603e+02 +1.7944e-01 +1.2112e-01 -7.9244e-01 +3.4202e-01 -3.0200e-01 -6.8890e-01 +1.2284e-01 +5.4470e-01 -3.8433e-01 -1.1237e-01 -1.8624e-01 +5.3361e-01 -1.8087e-01 -7.8438e-01 +1.0528e-01 -6.3828e-02 -3.0058e-02 -2.4444e-01 +6.5771e-01 +5.5109e-02
73 +2.504844458e+02 +2.504844458e+02 +1.168944458e+02 +1.168944458e+02 +6.7171e-01 +6.3767e-01 -3.1891e-02 -2.4803e-01 -6.1149e-01 -8.7881e-01 +5.2329e-01 -3.2451e-01 +3.1576e-01 -5.7037e-01 +7.7382e-02 +8.9717e-02 -1.5131e-01 -1.7787e-01 -1.6955e-01 -9.3880e-01 +3.5160e-01 -1.5032e-01 +3.3253e-01 -4.2714e-01
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.390880442e+02 +3.390880442e+02 -5.077219558e+02 -5.077219558e+02 +1.9920e-01 +1.0001e-01 -2.5410e-01 -2.0930e-01 +1.3163e-01 +4.0363e-02 -4.3550e-01 +6.5572e-01 -7.9187e-01 +7.1126e-01 +8.7419e-01 -9.2993e-01 +8.7072e-01 -2.5072e-01 +6.1606e-02 -1.1537e-01 -2.2151e-01 +9.8989e-03 -4.3745e-01 +7.7592e-02
20 +2.490967535e+02 +2.490967535e+02 -5.977132465e+02 -5.977132465e+02 +1.8880e-01 -8.2049e-02 +3.5876e-01 +2.3188e-01 -1.1651e-02 +1.8787e-01 +4.6995e-01 +4.3997e-01 +3.2010e-02 -2.1869e-01 -3.4977e-01 -3.0861e-01 -6.4190e-01 -4.7580e-01 +4.6122e-01 -2.7149e-01 +1.2116e-01 -1.7235e-01 +4.8529e-01 -2.7945e-02
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.443247183e+02 +3.443247183e+02 +3.579547183e+02 +3.579547183e+02 -1.2183e-01 -1.6094e-01 +1.8217e-01 +3.0659e-01 -2.0006e-01 -2.3671e-01 -7.3377e-01 -9.2598e-02 -5.6290e-02 -4.7333e-01 +8.5062e-03 +2.4280e-01 +4.7607e-02 +1.4013e-01 +3.8324e-01 +4.7260e-01 -5.1868e-01 +8.3691e-02 -2.0663e-01 +4.0885e-02
% function evaluation | noise-free fitness - Fopt (-3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
