% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.040681073e+00 +6.040681073e+00 -9.650931893e+01 -9.650931893e+01 -6.0047e-02 -1.9525e-01 +4.0333e-01 -8.4633e-02 -1.9611e-01 +5.9776e-01 +6.7816e-01 +3.6145e-01 -6.1744e-01 +1.7524e-01 +3.0076e-01 +3.1210e-01 +6.0359e-02 -3.6547e-01 -6.7077e-01 -3.1318e-01 +6.6019e-02 -4.7237e-01 +1.5440e-01 +1.6588e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.052277453e+01 +1.052277453e+01 +8.221277453e+01 +8.221277453e+01 +4.8610e-01 -7.5766e-01 +1.2856e-01 +3.5357e-01 +5.9123e-01 +1.2559e-01 +4.9652e-01 -2.7623e-01 +7.3107e-02 +7.6081e-01 +4.2891e-01 +1.0468e-02 -5.6684e-01 -2.1027e-01 +5.7735e-01 +2.2102e-01 +5.6093e-02 +1.7217e-01 -4.5842e-01 +7.5903e-03
2 +9.106995390e+00 +9.106995390e+00 +8.079699539e+01 +8.079699539e+01 +6.6804e-01 +7.2473e-01 -1.0956e-01 -1.8252e-01 -6.3358e-02 +3.0410e-01 +2.4771e-01 -1.8434e-01 +4.9447e-01 +5.6256e-02 +7.0964e-01 -1.6832e-01 +1.9199e-01 +3.6179e-01 -5.7734e-01 -4.8113e-01 +4.7567e-01 -2.4839e-01 +3.9705e-01 +3.2123e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.333865641e+01 +1.333865641e+01 +2.273486564e+02 +2.273486564e+02 -1.2167e-01 -9.0997e-03 -3.4921e-02 -9.2851e-02 +7.4407e-01 -2.0008e-01 +2.2888e-01 -2.4434e-02 -1.2728e-01 +1.8531e-01 +1.4163e-01 -9.5503e-02 -4.4677e-01 -1.3300e-01 +2.9730e-01 +1.3872e-01 +5.7733e-01 +4.1259e-01 +5.8612e-01 +3.5573e-01
6 +8.150472898e+00 +8.150472898e+00 +2.221604729e+02 +2.221604729e+02 +7.9597e-01 -2.1340e-01 -4.0421e-01 -5.8591e-01 -6.6704e-01 -1.7633e-01 -6.2682e-01 +2.2413e-01 -2.9442e-01 -1.1216e-01 +6.7672e-01 +2.8667e-01 +4.7560e-01 +4.4203e-02 -1.7355e-01 -4.6783e-01 +2.5900e-02 -5.0631e-01 -1.0950e-01 -6.1943e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.700393964e+00 +9.700393964e+00 -4.877960604e+01 -4.877960604e+01 +6.7106e-01 +4.4311e-01 +2.9847e-01 +5.8385e-01 -1.1634e-02 -7.3558e-01 +5.9585e-01 -1.7206e-01 +1.9551e-01 +5.8568e-01 +2.3118e-02 +6.1698e-01 -3.1654e-01 +5.5446e-01 -5.2561e-01 +1.2256e-01 +2.0112e-01 +9.6296e-02 +1.2779e-01 -4.6000e-03
26 +5.164880230e+00 +5.164880230e+00 -5.331511977e+01 -5.331511977e+01 -3.9928e-01 -1.5052e-01 -1.0144e-02 -3.6068e-01 +4.2566e-01 +8.5910e-01 +9.7275e-02 +2.2708e-01 +2.6123e-01 +1.2490e-01 -3.3186e-01 +2.3808e-01 +5.1070e-01 -8.0185e-02 -1.8932e-01 -5.8051e-02 -4.0767e-01 -3.9846e-01 -6.3060e-01 +2.0631e-01
