% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.952440384e+03 +1.952440384e+03 +2.045380384e+03 +2.045380384e+03 +1.6466e-01 -1.2057e-01 -3.7384e-01 +3.4818e-01 -2.3509e-01 -2.0721e-02 -3.4211e-01 +5.5608e-01 -2.4372e-03 -1.3817e-01 -5.1501e-01 +3.2203e-01 -1.9562e-01 -1.3097e-02 -3.8366e-01 +3.4990e-01 +6.1878e-02 -5.7233e-01 +7.3628e-02 -7.9320e-01
9 +1.583643299e+03 +1.583643299e+03 +1.676583299e+03 +1.676583299e+03 +3.4226e-01 -4.0837e-01 -2.2472e-01 -2.4126e-01 -5.2790e-01 +7.2850e-01 +2.3987e-01 +4.1662e-01 +1.8557e-02 +2.0747e-01 +2.1899e-01 -2.2454e-01 -5.6621e-01 +1.0635e-01 -3.1112e-01 -3.6778e-01 -1.6701e-01 +6.9866e-01 -1.5780e-01 +6.3737e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.160130722e+03 +2.160130722e+03 +2.195480722e+03 +2.195480722e+03 +3.3737e-01 +5.2444e-01 +1.3064e-01 -8.0306e-01 +1.9932e-01 +6.8634e-01 +6.3142e-01 +7.2802e-01 -3.2475e-02 -5.3994e-01 +3.6209e-01 +1.0914e-01 +4.4105e-01 +8.4956e-01 +3.4648e-01 +4.9428e-01 +4.8292e-01 -9.2463e-01 +2.5301e-01 +5.1981e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.245772735e+02 +7.245772735e+02 +7.283972735e+02 +7.283972735e+02 +2.8710e-01 -1.0060e-01 -3.2800e-01 -3.2645e-01 +6.4898e-01 +9.8003e-02 +2.1173e-01 -1.8120e-01 +4.7318e-02 -7.8772e-02 +7.6202e-03 +8.2075e-01 +1.4815e-01 -1.5086e-01 -8.3863e-02 -5.1129e-01 -2.5074e-01 -2.3768e-01 -2.2371e-01 +5.9126e-01
27 +5.711806192e+02 +5.711806192e+02 +5.750006192e+02 +5.750006192e+02 +4.6428e-01 +3.3098e-01 +4.9188e-01 -5.4855e-01 +1.2111e-01 -3.8553e-01 -2.6497e-01 -1.4474e-01 +1.0027e-01 +7.7562e-01 -6.5494e-02 -1.4383e-01 -1.2680e-01 -8.1856e-01 +6.1053e-01 -6.8253e-01 -6.4297e-01 +3.2448e-01 -1.2662e-01 -1.2137e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.214671770e+03 +1.214671770e+03 +1.236421770e+03 +1.236421770e+03 -1.3064e-02 -4.6258e-02 -2.4677e-01 +2.1994e-01 +7.0672e-01 -7.1714e-01 +4.8930e-01 -6.9859e-01 -5.4949e-01 +1.1960e-02 -5.7511e-01 -1.8038e-02 -6.9005e-01 +3.2039e-01 +2.8642e-01 -2.8619e-01 +1.4387e-02 +2.4257e-02 +3.8133e-01 -1.9792e-01
4 +9.070970470e+02 +9.070970470e+02 +9.288470470e+02 +9.288470470e+02 +6.0132e-01 -1.9927e-01 +3.9258e-02 -1.7510e-01 -5.2609e-02 +8.2958e-02 +3.9694e-02 +1.9540e-01 -4.6101e-01 +6.5161e-01 +1.3395e-01 +4.5770e-01 -8.0730e-02 +1.1021e-01 -2.3193e-01 -4.0924e-01 +1.5116e-02 +3.8132e-01 -4.9075e-01 +5.5471e-01
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.045052780e+03 +1.045052780e+03 +1.109842780e+03 +1.109842780e+03 +4.2658e-01 +7.1533e-01 +2.3305e-01 +2.4171e-01 +3.5861e-01 +4.2869e-01 -6.0982e-01 -7.3809e-02 +7.2463e-01 -8.0881e-01 +4.6581e-01 -5.5027e-01 +9.0613e-04 -8.8446e-01 -7.2265e-01 +5.8876e-01 +4.3681e-02 +4.7553e-01 +3.1004e-01 +1.3648e-01
3 +7.951634170e+02 +7.951634170e+02 +8.599534170e+02 +8.599534170e+02 +5.4724e-01 -2.0631e-01 +5.5316e-01 +5.6041e-01 +2.1024e-01 +7.5363e-02 +3.2663e-01 +2.6053e-01 +1.7491e-01 +4.5538e-01 +4.3423e-01 -2.7254e-01 +5.8667e-01 +4.3790e-01 +2.1086e-01 +1.5729e-01 +3.5834e-01 +6.4440e-01 -3.1002e-01 -3.2115e-02
32 +5.825970639e+02 +5.825970639e+02 +6.473870639e+02 +6.473870639e+02 +3.0312e-01 -3.3703e-01 -3.9961e-01 +4.4450e-01 -3.5283e-01 -5.6878e-01 -3.6911e-01 -1.1938e-01 -3.5085e-01 +3.2978e-01 +2.6984e-01 +2.1390e-01 -5.1740e-01 +2.1908e-02 -6.7648e-01 +5.9559e-01 +2.9114e-01 -6.1086e-01 +2.5744e-01 +4.6739e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.167192101e+02 +6.167192101e+02 -3.832807899e+02 -3.832807899e+02 -4.7034e-01 +1.2716e-01 +2.8745e-02 +4.1632e-01 +3.4009e-02 +5.4811e-01 -8.1074e-02 -2.9134e-01 +2.3878e-01 -6.0687e-01 +6.9955e-02 +1.2102e-01 +2.5946e-01 -7.6100e-02 +3.8514e-01 +2.7714e-01 -9.3049e-02 -2.9798e-01 +4.1902e-01 +5.6914e-01
% function evaluation | noise-free fitness - Fopt (6.750100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.745043744e+02 +9.745043744e+02 +1.649514374e+03 +1.649514374e+03 +6.5209e-01 -3.2608e-01 +5.0204e-02 +1.6043e-01 -8.1535e-02 -2.3081e-01 +3.7726e-01 +2.2936e-02 +1.1374e-01 -6.9818e-01 +5.8212e-01 -5.7192e-01 +3.6672e-01 +1.4590e-01 +4.2060e-01 +1.7382e-01 -7.4060e-01 -2.5049e-01 +3.0761e-01 -4.2134e-01
2 +6.051499202e+02 +6.051499202e+02 +1.280159920e+03 +1.280159920e+03 -7.0209e-02 +4.4647e-01 -2.9412e-01 +3.0919e-01 -5.3266e-03 +4.0978e-01 +3.7998e-02 +1.3690e-01 +1.0834e-01 +1.6351e-02 -2.0224e-01 +7.5409e-01 +7.2610e-01 +3.6360e-01 +4.1841e-01 +1.8578e-01 +1.5586e-01 +5.3962e-01 +4.0940e-01 -5.7882e-01
% function evaluation | noise-free fitness - Fopt (-3.580600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.417966017e+03 +1.417966017e+03 +1.059906017e+03 +1.059906017e+03 +5.5202e-02 -2.9037e-01 -2.2798e-01 -9.2845e-02 +1.4620e-01 +5.9135e-02 +1.7164e-01 -4.8534e-01 -4.0167e-01 -9.2426e-02 -2.2179e-01 -3.3888e-01 +6.2049e-01 -3.7757e-01 -1.9527e-01 -5.9117e-01 +2.0459e-01 +7.2730e-01 +2.9727e-02 +3.5829e-01
64 +9.512728522e+02 +9.512728522e+02 +5.932128522e+02 +5.932128522e+02 -7.0954e-02 -2.3555e-01 +1.8389e-03 -7.9418e-01 -6.5366e-01 -7.4242e-02 +3.0417e-01 -6.3935e-02 +1.3227e-01 -3.3504e-02 -1.3868e-01 -1.0727e-01 -4.9873e-01 -4.7988e-01 +5.3115e-01 -2.8094e-01 -3.3471e-01 +8.3755e-01 -3.0763e-01 -4.0027e-03
% function evaluation | noise-free fitness - Fopt (-4.797000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.290868705e+02 +7.290868705e+02 +6.811168705e+02 +6.811168705e+02 +1.7938e-01 -4.4032e-01 -4.3163e-02 -2.8092e-02 -5.4209e-01 -5.5286e-01 +3.7956e-01 -1.0367e-01 -6.8137e-01 -5.0083e-01 -4.9691e-01 -8.5853e-02 -2.8616e-01 -2.3889e-01 -9.7331e-02 +5.3423e-01 -2.4584e-01 -2.7947e-01 -6.8461e-02 +2.6628e-01
6 +5.380518109e+02 +5.380518109e+02 +4.900818109e+02 +4.900818109e+02 +5.5930e-01 -3.7651e-01 +2.9188e-01 -1.8770e-01 -4.6391e-01 -2.5918e-01 +1.2078e-01 -2.7483e-01 -2.9775e-02 +4.2707e-01 +1.9795e-01 -4.8182e-01 +3.1524e-01 +2.4911e-01 -4.4594e-01 -1.8710e-02 -6.4113e-01 -3.3011e-01 -9.3557e-02 -3.4568e-02
% function evaluation | noise-free fitness - Fopt (-8.294100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.388232709e+02 +6.388232709e+02 -1.905867291e+02 -1.905867291e+02 +2.6132e-01 +7.1790e-01 -7.0233e-01 -2.7379e-01 -1.1885e-01 +1.5948e-01 +2.2676e-02 +7.6515e-01 +1.7808e-01 -7.7454e-01 -1.7721e-01 -6.0309e-01 -4.3070e-01 -1.1889e-01 -8.2423e-01 -3.3811e-01 +7.5526e-01 -1.2017e-01 +2.0565e-01 -9.8741e-02
