% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.991524035e+05 +5.991524035e+05 +5.991883035e+05 +5.991883035e+05 +1.5998e-01 +6.1911e-01 +1.4962e-01 -6.7219e-01 +1.7953e-01 -3.7771e-01 -4.2876e-01 -3.5283e-01 -4.2699e-01 +3.2945e-01 -1.3211e-02 +2.3472e-01 +7.6985e-01 +1.9471e-02 +7.0377e-01 +3.6519e-01 +4.9663e-01 -7.1906e-02 -2.9215e-01 -7.6317e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.271268284e+05 +5.271268284e+05 +5.271581984e+05 +5.271581984e+05 -1.3863e-01 -5.2767e-02 +4.7270e-01 -6.6511e-01 +3.9541e-01 +4.0867e-01 +7.0815e-01 +4.4680e-01 +2.6722e-01 -5.1636e-01 -1.6142e-01 -3.2341e-01 +3.5360e-01 -3.5330e-01 -5.5739e-03 -8.9559e-01 +7.1329e-01 -6.5495e-01 +4.3824e-01 -7.7779e-01
4 +3.128544852e+05 +3.128544852e+05 +3.128858552e+05 +3.128858552e+05 -4.4989e-01 -7.2479e-01 -2.2187e-01 +7.6876e-01 -3.3568e-01 -3.0010e-01 -3.4013e-01 +5.5989e-01 +5.3155e-01 +3.2298e-02 -3.7241e-01 +1.4961e-01 +8.2038e-02 -5.1723e-01 +4.4165e-01 -3.4353e-01 -2.4591e-01 -8.7396e-02 -5.3896e-01 -3.7605e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.766076331e+05 +3.766076331e+05 +3.756076331e+05 +3.756076331e+05 +3.3781e-01 +5.4760e-01 +4.6747e-01 +5.6479e-01 -1.6223e-01 -1.3833e-01 +1.3849e-01 -7.1632e-01 +3.8085e-01 -5.3530e-01 -1.7389e-02 -4.5831e-01 +4.4996e-01 -4.3752e-01 -3.2465e-01 -2.2644e-02 +5.5034e-01 +1.5927e-01 +2.2183e-02 +2.0263e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.244745953e+05 +8.244745953e+05 +8.246065153e+05 +8.246065153e+05 -1.5635e-01 +3.0683e-01 -7.4184e-01 +7.3715e-02 -9.7557e-02 -7.0690e-01 -2.9558e-01 +8.8725e-01 -3.8137e-01 +1.8384e-01 -7.2643e-01 -6.0533e-01 +1.6247e-01 -4.9223e-01 -6.8123e-01 +6.5535e-01 +5.9714e-01 +7.4406e-02 -3.8949e-01 -4.1834e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.308988819e+05 +1.308988819e+05 +1.314897219e+05 +1.314897219e+05 -2.0826e-01 +2.6760e-01 +7.8295e-01 -3.2267e-01 +7.8053e-01 -7.0300e-01 +4.1524e-01 +6.4689e-01 -4.5983e-01 -2.9390e-01 +1.2957e-01 -2.8540e-02 +3.3888e-01 -9.8100e-01 +5.2383e-01 -6.0275e-02 -6.4809e-01 -2.6745e-01 -7.7407e-01 +1.9802e-01
13 +7.937778371e+04 +7.937778371e+04 +7.996862371e+04 +7.996862371e+04 +8.2218e-02 -3.5106e-01 +7.2198e-01 -3.0460e-02 +3.8871e-01 +8.1766e-02 +1.7088e-01 -5.5684e-01 -5.5963e-01 +6.4421e-01 +8.0737e-01 -6.3486e-01 -3.6845e-01 -8.8976e-02 -1.1070e-01 -7.6986e-01 -9.0510e-01 +5.9412e-01 +6.2220e-01 -8.5820e-01
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.880689426e+05 +4.880689426e+05 +4.880561426e+05 +4.880561426e+05 -7.6435e-02 -7.1330e-02 +9.6668e-02 +6.2357e-01 -1.1556e-01 +5.4745e-02 -5.1601e-01 +7.1602e-01 +2.5358e-03 -6.2878e-02 -6.5289e-01 +9.0902e-02 -4.3065e-01 -4.0603e-01 +1.6028e-01 +4.2599e-01 -6.1661e-02 -5.8353e-01 +7.2545e-02 -1.7880e-01
2 +3.889319920e+05 +3.889319920e+05 +3.889191920e+05 +3.889191920e+05 +4.5776e-01 +3.8493e-01 +8.4497e-01 -6.1144e-02 -3.3597e-01 +6.0996e-01 +4.8424e-01 -3.3344e-01 -5.1754e-01 +1.6826e-02 -1.7615e-01 -1.7892e-02 -8.8439e-01 -8.4838e-01 -1.2554e-02 +5.3987e-01 +8.7546e-01 -3.3333e-01 -1.4002e-01 +3.2820e-01
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.241992875e+05 +4.241992875e+05 +4.241886775e+05 +4.241886775e+05 -2.5975e-01 +7.7028e-02 +1.5551e-01 -2.0022e-01 +6.1205e-01 +4.6354e-01 -4.3617e-01 +3.4731e-01 -7.4876e-01 -1.2994e-01 -7.4118e-01 +5.0483e-01 -8.5382e-01 +5.1700e-01 +4.4871e-01 -3.6832e-01 -1.0059e-01 +1.6542e-01 +2.7877e-02 -6.6349e-01
2 +3.318018819e+05 +3.318018819e+05 +3.317912719e+05 +3.317912719e+05 -1.2187e-01 -3.2016e-01 -3.0779e-02 -3.5677e-01 +3.0369e-01 +2.9488e-01 +2.6891e-01 +2.8909e-01 -5.3728e-02 +9.3792e-02 -1.2425e-01 -6.1945e-01 +5.1912e-01 +4.0590e-03 -6.3407e-01 -6.6573e-02 +1.4970e-01 +3.9558e-01 -8.4726e-02 +1.3981e-01
% function evaluation | noise-free fitness - Fopt (-1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.076211489e+05 +6.076211489e+05 +6.074367489e+05 +6.074367489e+05 -3.4345e-01 +8.7937e-02 -5.8383e-01 +3.7125e-01 +2.1113e-01 +8.5564e-01 -4.6256e-01 -3.4545e-01 -8.1989e-01 -2.1867e-01 -1.6322e-01 -1.8710e-01 -1.6717e-01 +4.8681e-01 +6.0941e-01 +3.7763e-01 +3.3051e-02 +4.1288e-02 -3.0745e-01 +7.8993e-03
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.732437194e+05 +9.732437194e+05 +9.731918394e+05 +9.731918394e+05 +3.1222e-01 -4.9925e-01 +3.4314e-01 +7.2027e-01 -8.5529e-02 +9.8206e-02 +9.7583e-02 +8.0343e-02 -7.1798e-01 +2.4773e-01 -6.4559e-01 -1.2952e-02 -5.5306e-01 -3.8241e-01 +1.2901e-01 +1.4150e-01 +1.8943e-01 +4.3255e-01 +1.7969e-01 +7.7031e-02
35 +6.005100504e+05 +6.005100504e+05 +6.004581704e+05 +6.004581704e+05 -1.7921e-02 +6.5262e-02 -4.5581e-01 +6.2218e-01 +5.0844e-01 -2.9957e-01 -1.3574e-01 -3.0944e-01 +2.8623e-01 +4.1499e-02 -2.7344e-01 -5.7921e-02 -3.6474e-02 +3.4910e-01 +1.6614e-01 -5.0618e-02 +2.7538e-02 +1.0797e-02 -7.3828e-01 -8.0584e-01
% function evaluation | noise-free fitness - Fopt (6.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.551690928e+05 +5.551690928e+05 +5.552388928e+05 +5.552388928e+05 +1.4357e-01 +8.3145e-01 -5.5949e-01 -2.6150e-01 -5.6092e-02 +1.3044e-01 -2.6116e-01 +7.0758e-01 +4.6255e-01 +3.1623e-02 +7.3857e-01 +2.5732e-02 +5.7231e-01 -4.9182e-01 +5.3783e-01 +4.2922e-01 -2.9705e-01 -5.2689e-01 +1.0680e-01 -5.7075e-01
24 +3.829276715e+05 +3.829276715e+05 +3.829974715e+05 +3.829974715e+05 +5.7007e-01 -1.1201e-04 -2.4261e-02 -5.5808e-01 -1.8650e-02 -2.6066e-02 -5.4084e-01 -8.2646e-01 +7.6475e-02 -5.7495e-01 +1.9503e-01 +8.3252e-01 +7.9494e-01 -6.8886e-01 +8.4596e-01 -1.4634e-01 -1.1556e-01 +6.7984e-01 +6.4057e-01 +4.3741e-01
% function evaluation | noise-free fitness - Fopt (1.105400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.728348246e+05 +5.728348246e+05 +5.729453646e+05 +5.729453646e+05 +4.8895e-01 -6.5489e-02 -5.2621e-01 -2.4034e-01 -7.6243e-01 -1.2493e-01 +2.9443e-01 +7.0744e-01 +7.5860e-02 +4.0128e-01 -5.8440e-01 +5.0060e-01 -4.0596e-01 +1.9299e-01 +2.7413e-01 -1.8096e-01 +3.4010e-01 -9.5351e-02 +8.0290e-02 +2.7842e-01
26 +3.809258519e+05 +3.809258519e+05 +3.810363919e+05 +3.810363919e+05 -2.7402e-01 -3.2500e-01 -4.6316e-01 +5.6055e-01 -7.7340e-01 +5.6871e-01 +1.1824e-01 -6.2302e-01 -3.6182e-01 -3.1518e-01 +7.3306e-01 -3.3043e-01 -7.6103e-01 -1.6626e-01 -2.4117e-01 -5.0149e-01 +1.8905e-01 +1.5875e-01 +3.7295e-01 -3.7370e-01
% function evaluation | noise-free fitness - Fopt (6.121000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.502349761e+05 +5.502349761e+05 +5.508470761e+05 +5.508470761e+05 +2.2256e-01 +5.4359e-02 -4.5277e-01 +7.2859e-01 -3.5345e-02 +8.9251e-02 +6.6963e-01 +6.8145e-02 +1.5376e-01 +1.5320e-01 -6.1175e-01 -4.2249e-01 -8.2391e-02 +1.0573e-01 +5.0074e-01 +3.0039e-01 +3.6568e-01 +4.5533e-01 +3.2371e-01 +4.3830e-01
3 +3.312642318e+05 +3.312642318e+05 +3.318763318e+05 +3.318763318e+05 -2.6365e-01 -7.4811e-01 +7.0636e-01 -1.0984e-01 +1.2341e-01 +8.1266e-02 +8.9939e-01 +1.5618e-01 -7.0463e-03 +1.4993e-01 -6.6004e-01 -1.9976e-01 +7.9201e-02 -4.7058e-01 +3.6137e-01 -3.8482e-01 -4.4762e-01 +6.5467e-01 -8.4154e-02 +7.4546e-02
% function evaluation | noise-free fitness - Fopt (-4.657200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.938364641e+05 +5.938364641e+05 +5.933707441e+05 +5.933707441e+05 -2.0591e-01 +4.5114e-01 +1.5040e-01 -4.5694e-01 -4.7737e-01 -7.0642e-02 -4.4737e-02 +3.8166e-01 -8.7809e-01 -6.2762e-01 -5.4414e-01 +9.1995e-03 -2.6757e-01 +6.5226e-02 -1.5015e-01 -3.8666e-01 +2.6647e-01 -1.4075e-01 +1.3042e-02 -3.9633e-01
% function evaluation | noise-free fitness - Fopt (1.306000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.326493964e+05 +4.326493964e+05 +4.326624564e+05 +4.326624564e+05 -8.1742e-01 -3.7140e-01 -3.4488e-01 +5.0715e-03 -3.5603e-01 -5.0911e-01 +2.4187e-01 -3.0884e-01 +2.8653e-01 +7.3224e-01 +3.2998e-01 +3.5549e-01 -8.9602e-02 +4.4772e-02 +7.1384e-02 +3.1637e-01 +3.7850e-01 -5.2032e-01 +7.3751e-01 +1.0665e-01
2 +3.432979046e+05 +3.432979046e+05 +3.433109646e+05 +3.433109646e+05 -3.9826e-01 -9.0610e-01 +3.5726e-01 -4.4144e-01 -3.6080e-02 -3.1343e-01 -5.2613e-01 +5.3126e-01 -5.3744e-01 +8.7311e-02 +3.8658e-01 +7.1599e-01 +6.6843e-01 -9.3838e-02 +6.2218e-01 +1.2167e-01 -2.0502e-01 +3.2171e-01 +5.1033e-01 -6.7304e-01
% function evaluation | noise-free fitness - Fopt (2.655000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.595199211e+05 +6.595199211e+05 +6.595464711e+05 +6.595464711e+05 +6.1928e-01 -7.4128e-01 +7.3945e-01 -6.8355e-01 -8.7308e-01 +6.1874e-01 +7.7794e-02 +6.6130e-03 -9.7186e-02 -5.7887e-03 -2.6832e-01 -2.8066e-01 +4.7999e-02 +8.3987e-01 +7.3493e-01 -5.1044e-02 -3.1513e-01 -2.6951e-01 +5.0173e-02 +6.6188e-01
3 +5.855902478e+05 +5.855902478e+05 +5.856167978e+05 +5.856167978e+05 +2.3474e-01 +1.1538e-01 +2.0361e-01 +5.1893e-01 -5.7908e-02 +3.9767e-01 -3.8451e-01 -8.9250e-02 -2.8003e-01 -2.4064e-01 +6.2180e-02 -8.9171e-01 -3.9371e-02 -1.7417e-01 -3.1191e-01 -5.6765e-01 -1.4599e-01 +7.0256e-01 +8.5551e-01 +1.7132e-01
