% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.385449574e+02 +7.385449574e+02 +2.764549574e+02 +2.764549574e+02 -5.2799e-01 -1.1239e-01 +5.3753e-01 +8.1590e-01 -1.6224e-01 +3.9058e-01 +2.2335e-01 +3.2882e-02 +2.3314e-02 -2.3740e-01 -3.3106e-01 +1.3510e-01 +2.1917e-01 +5.1286e-02 -4.4335e-01 -4.1912e-01 -2.9655e-01 -5.0581e-01 +1.3520e-01 +5.0203e-01
22 +6.086194650e+02 +6.086194650e+02 +1.465294650e+02 +1.465294650e+02 -5.4914e-01 -5.7081e-02 -3.8027e-02 -5.7843e-01 -2.3169e-01 -6.9225e-01 +3.4367e-01 +3.2720e-01 +1.0268e-01 +5.3875e-01 -3.6184e-01 +3.8126e-01 +2.9609e-01 -3.2733e-01 +5.6797e-01 -7.2640e-01 -3.9297e-01 -1.8082e-02 +3.3078e-01 +8.5943e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.500861918e+02 +6.500861918e+02 +7.277461918e+02 +7.277461918e+02 -7.4301e-01 +7.1281e-01 +1.6421e-01 +1.9078e-01 +5.8889e-01 +1.0468e-01 -1.4189e-01 +5.9982e-01 -7.6133e-02 +4.2575e-01 -1.4663e-01 +7.2682e-01 -2.4332e-01 +5.9914e-01 -1.4523e-01 -5.7459e-01 -5.4620e-02 -5.7116e-01 -1.7098e-01 +6.6916e-02
4 +5.879173278e+02 +5.879173278e+02 +6.655773278e+02 +6.655773278e+02 -1.4024e-01 +4.0731e-02 +3.0450e-01 -7.0238e-01 +3.0617e-01 -5.8978e-01 +6.0963e-02 -1.4347e-01 -1.3000e-01 -3.1681e-01 -2.0088e-01 +7.6087e-01 +2.2276e-01 -1.8289e-01 +7.7490e-01 -5.9721e-01 +3.2086e-01 -2.6804e-02 -1.3853e-01 +1.1682e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.637617909e+02 +6.637617909e+02 +7.794417909e+02 +7.794417909e+02 +2.4087e-02 +4.8944e-01 +4.9098e-01 -2.9638e-01 -2.0340e-01 -4.2212e-01 -6.2183e-01 -2.3500e-01 +8.7835e-01 -2.7199e-02 -2.4400e-01 +3.1986e-01 +2.3795e-01 -8.7502e-03 -5.9736e-01 +1.9969e-01 +5.3519e-02 +2.0014e-01 +6.5741e-01 +5.9766e-01
10 +6.190929259e+02 +6.190929259e+02 +7.347729259e+02 +7.347729259e+02 +2.8022e-02 -7.2316e-02 -1.8855e-01 -2.0997e-01 +3.9727e-02 +2.2975e-01 -6.0967e-01 +3.6569e-01 +6.3530e-01 -1.8611e-01 +3.9187e-01 -5.3549e-01 -9.4744e-02 -3.7190e-01 +5.3872e-01 +7.2797e-01 +5.0641e-02 +1.8978e-01 +1.8222e-01 +2.2974e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.521744668e+02 +7.521744668e+02 +7.484644668e+02 +7.484644668e+02 -1.8308e-01 -2.3370e-01 +6.8280e-01 +3.0800e-01 -2.8776e-02 +2.1117e-01 -5.4785e-01 -1.4904e-01 -8.0494e-01 +1.8075e-01 -4.1406e-01 -2.9495e-01 -2.6059e-01 +3.1327e-01 +4.6990e-01 -1.7820e-01 +2.9034e-01 +2.5152e-01 -3.8467e-02 -2.0254e-01
