% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.511006108e+04 +2.511006108e+04 +2.525921108e+04 +2.525921108e+04 -8.1791e-01 -7.5994e-01 +1.5717e-01 -4.4218e-01 +1.0804e-01 -3.3179e-01 -4.7267e-01 -1.6622e-01 -2.6291e-01 +4.3612e-01 -9.2417e-02 +5.7440e-02 +7.6383e-01 +5.8184e-03 +1.1437e-01 +1.3314e-01 +2.0401e-01 +5.3750e-01 -4.9054e-01 -7.6628e-01
8 +1.515608075e+04 +1.515608075e+04 +1.530523075e+04 +1.530523075e+04 +1.2407e-01 +2.6393e-01 +4.1491e-01 -3.0836e-01 -6.3065e-01 -4.0030e-01 +7.0028e-02 -4.5780e-01 +7.4146e-01 +5.0847e-01 -3.7379e-01 -1.8826e-01 -8.1119e-02 -2.9411e-01 +2.2943e-01 +5.7385e-02 -5.5427e-01 +1.7249e-01 +1.3564e-02 +4.0380e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.143098533e+04 +6.143098533e+04 +6.043098533e+04 +6.043098533e+04 -6.5192e-01 -3.1492e-01 -1.4407e-02 -8.6240e-02 +3.9098e-02 -4.3863e-02 -6.9025e-02 -4.4804e-01 +1.6513e-01 -3.9628e-01 +8.0487e-01 -5.6211e-01 +4.4736e-01 -4.5136e-02 +1.3597e-01 +2.7774e-01 -1.6882e-01 -5.6305e-01 -9.2883e-03 -4.0767e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.211274718e+04 +8.211274718e+04 +8.221136718e+04 +8.221136718e+04 -3.3592e-01 -2.9798e-01 -7.4707e-01 +6.3313e-01 +3.6507e-02 +2.9611e-01 -5.1873e-01 -3.5108e-01 -5.8572e-01 +3.1987e-01 -6.5291e-01 -2.0662e-01 -3.3996e-02 -6.8687e-02 +4.9226e-01 -3.9210e-01 -4.7786e-02 -5.2710e-02 +4.8304e-01 +1.1367e-01
66 +5.618136677e+04 +5.618136677e+04 +5.627998677e+04 +5.627998677e+04 -5.9050e-01 -5.2000e-01 +1.4441e-01 -3.9318e-01 -5.6211e-01 +5.3330e-01 -1.6925e-03 -7.0463e-01 -2.7098e-01 +3.2566e-01 +4.4899e-01 +5.5181e-03 +6.4238e-01 -3.9767e-01 -5.6784e-01 -2.9174e-02 -7.2241e-01 -4.2333e-01 -5.0114e-02 +4.6185e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.629778904e+04 +7.629778904e+04 +7.625063904e+04 +7.625063904e+04 +6.6110e-01 -6.2247e-01 -4.5758e-01 -3.6090e-01 +4.3745e-02 -1.3639e-01 -1.5121e-01 +2.6610e-01 -2.4631e-01 +3.6103e-01 -2.5538e-01 +7.3373e-01 -5.2463e-01 -2.3699e-01 -2.8005e-02 +6.6480e-01 +1.6465e-01 -6.2474e-01 -6.2945e-01 +6.8991e-01
5 +4.867158024e+04 +4.867158024e+04 +4.862443024e+04 +4.862443024e+04 -6.4180e-01 -2.2115e-03 +5.5965e-01 -1.1978e-01 +4.4373e-01 -4.9573e-01 -7.7498e-01 -4.4503e-01 +5.9476e-01 -1.8275e-01 -8.6702e-01 -2.6884e-01 +6.3465e-02 -6.7597e-01 +2.4586e-01 -2.1508e-01 -2.1208e-02 -4.9870e-01 -3.8217e-01 -3.1705e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.667295780e+04 +4.667295780e+04 +4.671047780e+04 +4.671047780e+04 +6.4451e-01 +4.0063e-01 +2.8170e-02 +1.2186e-01 +4.1884e-02 +5.1287e-01 +2.5032e-01 +3.0467e-01 -6.3502e-01 -3.4861e-01 -2.5987e-01 +7.4865e-02 +2.6440e-01 -3.3207e-01 +2.1611e-01 -2.2302e-01 +3.9259e-01 +1.3707e-03 +3.1613e-01 +7.1464e-01
10 +3.800469525e+04 +3.800469525e+04 +3.804221525e+04 +3.804221525e+04 -8.8191e-01 -4.1519e-01 -5.6972e-01 +1.0663e-01 -3.3956e-01 -1.2170e-01 +9.5165e-02 +4.9276e-01 -3.3725e-02 -3.0365e-02 -4.0684e-01 -2.1314e-01 +2.9765e-01 -4.0618e-01 +7.3574e-01 -3.4037e-01 -3.0003e-02 -6.4068e-01 +3.6470e-02 +3.7467e-01
% function evaluation | noise-free fitness - Fopt (-2.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.069386382e+04 +8.069386382e+04 +8.066406382e+04 +8.066406382e+04 -6.0262e-01 +4.5912e-01 +2.8977e-01 -6.7561e-01 +1.0200e-02 +5.5266e-04 +3.7319e-01 -7.1778e-01 +3.5865e-01 +7.1319e-02 +1.4073e-01 -1.6969e-01 +2.6478e-01 -5.3920e-01 -6.4159e-03 +5.3092e-01 -9.1367e-01 -1.0758e-01 -7.3408e-01 -4.0463e-01
