% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.942774214e+02 +6.942774214e+02 +2.321874214e+02 +2.321874214e+02 +9.3914e-02 +1.3730e-01 +2.7906e-01 -4.8756e-02 +2.8132e-01 +1.6307e-01 -6.8772e-01 -8.1899e-01 +4.9395e-01 +7.4351e-01 -7.0926e-01 -3.0220e-01 -6.3212e-01 +1.7058e-01 +4.0162e-02 -2.1747e-02 -2.2059e-01 +8.1074e-01 +3.0387e-01 -4.0269e-01
11 +6.107079780e+02 +6.107079780e+02 +1.486179780e+02 +1.486179780e+02 -3.6702e-01 +3.8019e-01 +1.6669e-01 +5.7797e-01 -4.4133e-01 +5.1052e-03 +4.8088e-01 +8.3813e-01 -3.2707e-01 +7.5817e-02 -8.5602e-03 -2.5740e-01 +6.7845e-02 -3.3742e-02 +4.2829e-01 +1.0514e-01 -2.0423e-01 +6.2805e-01 -8.7638e-02 +5.1358e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.490254842e+02 +7.490254842e+02 +8.266854842e+02 +8.266854842e+02 +6.5154e-01 -8.7820e-01 +5.8711e-01 -4.6270e-01 -5.0224e-01 +3.3367e-01 +4.7227e-01 +1.7988e-01 -2.7058e-01 +3.2234e-01 -6.4986e-01 +2.4061e-01 +8.4653e-01 -9.0498e-01 -7.1170e-01 +7.7645e-01 +3.2413e-01 -1.3926e-01 +8.0297e-01 +1.2439e-02
5 +6.237161999e+02 +6.237161999e+02 +7.013761999e+02 +7.013761999e+02 -5.9456e-01 -1.4433e-01 +6.2269e-01 +4.9515e-01 +8.3046e-01 +1.9900e-01 -2.1965e-01 -2.1757e-01 -2.0044e-01 -5.1475e-02 +3.7538e-01 -2.5846e-01 -1.2145e-01 +1.2814e-01 +1.1125e-02 +4.0363e-02 +3.6934e-01 +3.7826e-01 +6.6395e-02 -2.9613e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.455294781e+02 +7.455294781e+02 +8.612094781e+02 +8.612094781e+02 +8.8880e-02 +4.4718e-01 -8.6425e-01 +6.2425e-01 +4.8702e-01 +6.0889e-01 +3.3363e-02 +2.9958e-02 +3.8372e-01 +2.3071e-01 -5.9271e-01 -4.4605e-01 +2.9498e-01 -2.4104e-01 +4.4111e-01 -2.5821e-01 +1.2533e-01 -7.1468e-01 -5.9507e-01 +8.7002e-01
32 +5.841933764e+02 +5.841933764e+02 +6.998733764e+02 +6.998733764e+02 +1.6845e-01 -1.9204e-01 -5.7328e-01 -1.4083e-01 -2.3399e-01 -1.1044e-01 +2.2427e-01 +4.0951e-01 +4.3676e-01 -2.4729e-02 -3.0626e-01 -5.3270e-01 -3.6649e-02 +4.1838e-01 +6.1864e-01 -4.4710e-01 +6.8786e-02 -3.6782e-02 +7.0528e-01 -4.0784e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.980424892e+02 +7.980424892e+02 +7.943324892e+02 +7.943324892e+02 +3.5351e-01 -2.3452e-01 +4.2012e-01 +1.4067e-01 -7.7801e-01 -4.1727e-01 +8.5331e-02 -1.0650e-02 -2.1045e-01 -2.6365e-01 +4.4903e-01 +3.9005e-01 -3.7269e-01 -8.0031e-01 +3.2396e-01 -6.8101e-01 +2.9277e-02 +1.3530e-01 -6.5348e-01 +2.6494e-01
