% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.011445478e+03 +1.011445478e+03 +1.135275478e+03 +1.135275478e+03 +2.0846e-01 -4.5263e-01 +4.6293e-01 -4.9126e-01 -2.3678e-01 +5.2044e-01 +2.0067e-01 -6.8573e-03 +6.5176e-01 +3.2002e-02 +1.5762e-01 +4.8846e-01 +1.3639e-01 -4.9841e-01 -7.0543e-01 +9.0220e-02 +1.2657e-01 +6.8267e-01 +6.6536e-01 -2.8950e-01
3 +3.298930471e+02 +3.298930471e+02 +4.537230471e+02 +4.537230471e+02 -2.3102e-01 +9.7801e-02 -8.0142e-01 -1.8069e-02 +8.5360e-03 -3.0637e-02 +1.7804e-01 -9.4787e-02 +3.7617e-01 -6.9026e-02 +3.2919e-01 +1.2632e-01 -5.5638e-02 -3.1255e-01 -9.6960e-02 +1.5266e-01 -1.9723e-01 +3.1728e-01 +4.5547e-02 -3.5357e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.421818812e+02 +9.421818812e+02 +9.896918812e+02 +9.896918812e+02 -3.3715e-01 -6.3529e-01 -5.6977e-01 +7.1073e-01 +4.4741e-01 -2.4602e-02 +2.1986e-01 +9.0813e-01 -5.3805e-01 -7.2055e-02 +2.8656e-01 +5.4606e-02 -1.1754e-01 -6.6506e-01 -3.9689e-01 -2.3562e-01 -4.9253e-01 -4.0616e-02 +2.6111e-01 -4.2156e-01
2 +5.537106042e+02 +5.537106042e+02 +6.012206042e+02 +6.012206042e+02 -2.6477e-01 -4.6358e-01 +7.4413e-01 -3.1186e-03 +1.5410e-01 +3.6294e-01 -2.7480e-01 +2.5946e-03 +4.9014e-01 +1.6970e-01 +8.0132e-01 +3.6877e-01 +2.8955e-01 -5.7139e-01 -9.2595e-03 -4.0709e-02 +4.2086e-01 -2.3466e-01 -3.4759e-01 +4.3682e-01
17 +3.561003793e+02 +3.561003793e+02 +4.036103793e+02 +4.036103793e+02 +4.3144e-01 -1.0325e-01 +2.2147e-01 -1.4173e-01 +4.7883e-01 -7.0317e-01 +1.8229e-01 -1.2192e-02 +3.4634e-01 +2.6031e-02 -3.2805e-01 +2.3025e-01 +2.1837e-01 -1.7073e-01 +6.8348e-02 +2.3236e-02 +1.3897e-01 +6.8322e-02 -7.8019e-01 +3.3766e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.624067858e+02 +8.624067858e+02 +9.177467858e+02 +9.177467858e+02 +4.3994e-01 -1.2522e-01 -1.9783e-01 +4.2135e-01 -7.4326e-01 -1.2499e-02 +7.2363e-01 -5.1994e-01 -3.9620e-01 +1.4583e-01 -2.6813e-02 -5.0034e-01 -6.3883e-01 +6.3509e-01 +1.3764e-01 +1.4115e-01 +1.1874e-01 +8.0941e-01 +3.3743e-01 +2.6739e-02
3 +4.208137218e+02 +4.208137218e+02 +4.761537218e+02 +4.761537218e+02 -2.7639e-01 +5.5710e-02 +4.8084e-02 +7.5464e-02 +4.6302e-01 -1.5144e-01 +2.6920e-01 -7.4118e-01 -2.1978e-01 -3.8368e-01 -2.5533e-01 -5.7083e-01 -1.3109e-01 +2.0666e-01 -1.4493e-01 -5.5001e-02 +4.5528e-01 +1.1276e-01 -1.2149e-01 +1.9448e-01
11 +3.402131886e+02 +3.402131886e+02 +3.955531886e+02 +3.955531886e+02 +2.6932e-03 +5.9277e-01 +2.2990e-01 -5.0934e-01 -1.2947e-01 +1.6294e-01 -1.0256e-01 +1.9657e-01 -7.0138e-01 +9.1915e-02 -1.9331e-01 +8.8125e-01 +2.0188e-01 -4.7242e-01 -5.6166e-02 -4.8834e-01 -3.6973e-01 +6.3245e-01 +2.7238e-01 +4.1315e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.150800281e+02 +6.150800281e+02 +5.247500281e+02 +5.247500281e+02 -5.2058e-02 +2.5735e-01 +4.3796e-02 -2.6901e-01 +6.5197e-01 +6.1804e-01 -5.2642e-01 +8.9646e-02 -4.0258e-02 -6.3056e-01 -4.9230e-01 +1.3345e-01 -4.1266e-01 +5.7537e-02 +5.9661e-02 -6.1180e-01 +3.7841e-01 +5.2795e-01 +5.4563e-01 -2.2402e-01
5 +3.769165731e+02 +3.769165731e+02 +2.865865731e+02 +2.865865731e+02 +1.5250e-01 -9.7906e-02 -1.3668e-01 +2.6809e-03 -2.3438e-01 -4.9689e-01 -2.0519e-01 +9.0944e-02 +4.5472e-01 +4.0816e-01 +3.6413e-01 +6.4010e-01 -2.5667e-01 +1.5471e-02 -2.7385e-01 -4.1660e-01 +3.1300e-02 +6.5681e-01 -7.4409e-02 +8.5077e-02
78 +2.220809632e+02 +2.220809632e+02 +1.317509632e+02 +1.317509632e+02 +4.2338e-01 +2.0107e-02 +4.6166e-01 -2.8503e-01 +8.8493e-02 -2.3859e-02 +4.1189e-01 +6.0409e-01 +1.6702e-01 -5.7707e-02 -2.4780e-01 +1.7550e-01 -1.1905e-01 -6.0065e-01 +3.0579e-01 +5.0998e-01 -3.1893e-02 +2.8620e-01 -4.2326e-01 -4.0652e-02
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.487263304e+02 +7.487263304e+02 +8.143363304e+02 +8.143363304e+02 +4.9626e-01 +1.9635e-01 -1.3012e-01 -2.6209e-01 -3.9580e-01 +1.6524e-01 +4.1219e-01 +6.4887e-02 -2.3214e-01 -2.7842e-01 -8.9155e-01 +3.7359e-01 -8.3265e-01 -1.4608e-01 -3.8781e-01 +5.9384e-01 +6.1100e-02 +3.7559e-01 +1.9867e-01 -3.2420e-01
3 +5.124632206e+02 +5.124632206e+02 +5.780732206e+02 +5.780732206e+02 +6.3117e-01 +3.5446e-01 +2.1491e-01 -3.7171e-01 +5.7738e-02 +6.4072e-01 -8.0789e-01 -7.1357e-01 -2.0658e-01 +6.2949e-01 -4.5383e-02 -3.3606e-01 -1.0981e-01 +3.9142e-02 +7.7118e-02 -3.0214e-01 +1.4497e-01 +1.5112e-02 -6.1777e-01 -9.9934e-03
23 +2.920772859e+02 +2.920772859e+02 +3.576872859e+02 +3.576872859e+02 -1.3736e-01 +1.8699e-01 +6.4242e-01 -5.0067e-01 -1.5716e-01 +5.2183e-01 -9.1810e-01 +5.3444e-01 -7.1040e-01 -5.9756e-01 +1.0975e-01 +9.0719e-03 -4.3666e-01 +1.9165e-01 -4.0787e-01 +1.7442e-01 +4.6877e-01 -8.5324e-02 +1.7668e-01 -5.7416e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.743843075e+02 +7.743843075e+02 +7.590243075e+02 +7.590243075e+02 -1.8199e-02 +7.6860e-01 -5.9804e-01 +6.6621e-02 +2.8182e-01 +3.5969e-01 +9.8338e-02 -1.0808e-02 -1.3328e-01 -9.7606e-02 -8.4985e-01 -3.4537e-01 -2.8284e-01 +7.2536e-02 -4.6506e-01 -7.7085e-01 +3.2062e-02 +4.9995e-02 +3.5174e-01 -6.3380e-01
3 +4.833452903e+02 +4.833452903e+02 +4.679852903e+02 +4.679852903e+02 +2.5010e-01 -2.5342e-01 +1.3657e-01 +9.5170e-02 +6.7415e-04 +2.5623e-01 +4.4280e-01 -1.2864e-01 -6.0580e-01 -1.0640e-01 +5.9063e-01 +4.7972e-01 -5.5450e-01 -2.0408e-02 +2.8597e-01 -2.8336e-01 +6.4245e-02 +7.7709e-01 +5.5447e-01 -7.0123e-01
16 +3.654529359e+02 +3.654529359e+02 +3.500929359e+02 +3.500929359e+02 -2.7824e-01 +6.2848e-01 +6.0586e-02 -3.8823e-01 +1.8395e-01 -6.4065e-01 +4.7153e-01 -2.4111e-01 -2.4159e-01 +3.2794e-01 +8.0235e-01 +9.6744e-02 +2.4814e-01 -8.9541e-03 -5.7910e-01 +4.1765e-01 -4.0239e-02 -6.8962e-01 -2.6691e-01 +1.9869e-01
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
