% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.790983348e+01 +6.790983348e+01 +1.392598335e+02 +1.392598335e+02 -2.7509e-02 -5.4362e-01 +6.7527e-01 +4.3149e-01 +3.2649e-02 -7.3414e-01 +6.2217e-01 -7.9657e-01 -1.5807e-01 -1.4873e-01 -2.2077e-01 +1.9795e-01 -3.2662e-02 -5.7695e-02 -4.6311e-01 +5.7059e-02 -2.0798e-01 +4.1033e-01 +5.1463e-01 -8.3529e-02
5 +5.493044448e+01 +5.493044448e+01 +1.262804445e+02 +1.262804445e+02 +4.4375e-01 -1.8292e-01 +4.3294e-02 -5.7350e-01 -3.5959e-01 +4.2436e-01 +8.5423e-01 +5.8410e-01 +1.2478e-02 +2.5523e-01 +1.6115e-01 +3.1481e-01 -1.6040e-01 +5.2185e-01 +8.7840e-01 +7.1572e-01 -2.1754e-01 +4.7948e-01 +3.1610e-01 +8.1863e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.954473000e+01 +7.954473000e+01 -2.756752700e+02 -2.756752700e+02 +4.7334e-01 -4.2298e-01 +5.6683e-02 +8.0536e-02 -1.5821e-01 -3.8148e-01 -3.0257e-01 -7.0179e-02 -1.8126e-01 +4.7339e-02 -3.9108e-02 -2.0539e-01 -1.4296e-01 -7.2907e-01 -5.4956e-01 -1.5867e-01 +5.3114e-01 -5.1637e-01 +7.8818e-02 -5.6903e-01
2 +5.738998234e+01 +5.738998234e+01 -2.978300177e+02 -2.978300177e+02 -4.4486e-01 +3.9129e-01 -5.1514e-01 -3.7272e-02 -4.3307e-01 +4.5946e-01 -6.9963e-01 +7.6029e-01 +9.2482e-01 +4.6898e-01 +1.4272e-01 +4.7368e-03 -1.6065e-01 +3.2274e-02 -5.1803e-01 +3.7744e-01 -7.5316e-01 -1.8290e-01 +3.9669e-02 +1.2367e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.779397438e+01 +8.779397438e+01 +1.869639744e+02 +1.869639744e+02 +7.2551e-01 -3.1728e-02 +3.7601e-02 +1.7715e-01 +6.0558e-01 +5.5887e-01 +3.1891e-01 -5.8427e-01 +5.1701e-01 -2.6657e-01 +6.9664e-03 +1.2347e-01 +2.8530e-01 +5.6940e-02 -8.0891e-01 +6.6057e-02 +3.0372e-01 +5.1114e-02 +2.3429e-01 +4.1073e-02
2 +6.228845566e+01 +6.228845566e+01 +1.614584557e+02 +1.614584557e+02 -2.6819e-01 -4.5050e-01 +2.7504e-02 +4.7017e-01 +2.7371e-01 -2.0049e-01 +3.7196e-01 -4.4665e-01 +7.0998e-01 -8.3302e-01 -1.7901e-01 +6.8235e-01 +6.8930e-02 +5.6446e-01 -2.4823e-01 +3.7925e-01 +1.3264e-01 -4.4272e-01 -2.2462e-01 +2.0972e-01
47 +3.307056430e+01 +3.307056430e+01 +1.322405643e+02 +1.322405643e+02 -3.7562e-01 +7.6513e-01 +7.5331e-02 +7.2340e-01 -4.2791e-01 +5.9654e-01 -5.0085e-01 +3.1011e-01 -2.1452e-01 +1.2888e-01 -8.5255e-01 +4.6274e-01 -2.3774e-01 +1.0188e-01 -3.6669e-01 +3.8903e-01 -6.6136e-01 +1.4082e-01 +3.3419e-02 -8.1471e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.150840972e+01 +5.150840972e+01 -4.664015903e+02 -4.664015903e+02 +5.3338e-01 +4.4310e-02 -1.0489e-01 +6.6825e-01 -1.1593e-02 -1.4359e-01 -4.2777e-01 -6.2766e-01 -8.2804e-01 -2.2062e-01 +6.6285e-01 +1.9768e-01 +7.6175e-02 +3.7411e-01 +1.5828e-01 -6.1174e-01 +4.8590e-01 -3.4082e-02 +9.6474e-01 -2.3026e-01
22 +3.455949730e+01 +3.455949730e+01 -4.833505027e+02 -4.833505027e+02 -1.5271e-01 +6.2653e-02 +4.3798e-02 +5.8480e-01 -1.1627e-01 -4.8246e-01 -1.9111e-01 -5.6003e-01 -2.4466e-01 +9.3406e-02 -7.2086e-01 +6.1176e-02 +1.1936e-01 +1.5774e-02 +1.9898e-01 +3.5848e-01 -9.9545e-02 +2.8729e-01 +3.8476e-02 +2.8993e-01
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.493119610e+01 +8.493119610e+01 +2.772119610e+01 +2.772119610e+01 -9.3580e-02 -3.4336e-02 -2.1993e-01 -2.1902e-01 +5.4931e-01 -8.4503e-01 +8.8683e-01 +3.1040e-01 -2.2609e-01 -5.0961e-02 -1.1004e-01 -5.4311e-02 +5.6574e-01 -1.3008e-01 -5.4069e-01 +3.5000e-01 +5.1193e-01 +6.6923e-02 -1.1004e-01 -3.1037e-01
