% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.356290976e+01 +8.356290976e+01 -9.164370902e+02 -9.164370902e+02 +6.2065e-02 -2.4708e-02 +6.5349e-01 +5.0570e-01 +3.1435e-02 +5.6776e-02 +2.4173e-01 +3.3830e-01 -3.5216e-01 +1.3478e-02 +5.8203e-01 +4.1465e-02 -3.4300e-03 +1.9895e-01 +3.5201e-01 +2.6390e-01 +7.7264e-02 -4.7017e-01 +2.6280e-01 -7.6401e-04
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.445090078e+01 +8.445090078e+01 +1.084450901e+03 +1.084450901e+03 -3.2490e-02 -2.0440e-01 -2.6090e-01 -2.8653e-01 -3.2870e-01 +3.4420e-03 +6.9603e-01 -8.5366e-01 -1.2880e-01 +5.0607e-01 -5.4817e-01 +6.1545e-01 +6.2126e-01 +7.2719e-01 +2.2401e-01 -8.1470e-01 +6.7183e-01 -2.4152e-01 -5.1291e-01 -5.8737e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.272284971e+01 +8.272284971e+01 +3.359284971e+01 +3.359284971e+01 +7.9284e-01 +7.2538e-01 +1.1066e-01 -4.2876e-02 +4.5402e-01 -5.0535e-01 -3.7611e-01 -9.9072e-02 +1.9667e-01 -4.6005e-01 +5.0802e-01 -6.8126e-02 +8.3202e-01 -1.3082e-01 +4.1173e-01 +2.6522e-01 -4.2983e-01 +1.0516e-01 +3.8545e-01 +1.7474e-02
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.655190884e+01 +7.655190884e+01 +3.742819088e+02 +3.742819088e+02 +7.0642e-01 +1.3805e-02 +4.8826e-01 -5.3564e-01 -2.4200e-03 +1.1018e-01 +3.3906e-01 -1.1861e-01 +3.1781e-01 -6.5510e-01 -2.2066e-01 -1.5220e-01 +3.1745e-01 +9.2957e-02 +1.2517e-01 -6.6394e-01 +1.3108e-01 +1.8629e-01 -3.1941e-01 -1.5024e-02
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.287985234e+01 +8.287985234e+01 +1.344498523e+02 +1.344498523e+02 -1.7876e-01 +1.5802e-01 +5.6682e-01 -3.3042e-02 -1.9700e-01 +3.4235e-01 -4.7121e-01 -4.6636e-01 +2.9109e-01 +4.4660e-01 +2.2991e-01 +2.4051e-01 +2.6445e-01 -4.8226e-01 -1.7025e-01 -6.7453e-01 +5.9849e-01 -9.7536e-01 -4.1661e-02 +6.6778e-01
% function evaluation | noise-free fitness - Fopt (1.495000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.459073226e+01 +8.459073226e+01 +9.954073226e+01 +9.954073226e+01 +1.5979e-01 +6.9004e-01 +2.9876e-01 -4.8667e-03 +6.9902e-01 -2.4383e-01 -1.1447e-03 -7.2883e-02 -2.6710e-01 -5.3948e-01 +3.9722e-01 +6.5179e-01 -2.9215e-01 -1.5983e-01 +3.0688e-01 +5.1399e-01 -5.5358e-02 -7.9638e-01 +4.2679e-01 -3.6814e-01
% function evaluation | noise-free fitness - Fopt (6.938000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.571027934e+01 +7.571027934e+01 +1.450902793e+02 +1.450902793e+02 -9.2164e-01 +3.9765e-01 -7.2752e-01 -7.2351e-02 -4.4670e-01 -6.8360e-01 -1.4213e-01 +1.0456e-01 -5.6338e-02 +6.9087e-01 -9.2487e-01 -3.7165e-01 +7.0837e-02 +1.5046e-01 +3.9725e-01 +5.4991e-01 -7.3088e-01 -1.7670e-01 -2.6053e-01 +3.5262e-01
% function evaluation | noise-free fitness - Fopt (7.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
