% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.333263853e+05 +8.333263853e+05 +8.333622853e+05 +8.333622853e+05 -2.7717e-01 +3.6582e-01 +6.7182e-02 +2.9287e-01 +2.2639e-01 +7.0613e-01 -5.2238e-01 +7.1665e-02 -5.5988e-01 +4.2173e-01 +6.9209e-01 -2.5375e-02 +2.2620e-01 -9.0211e-02 +3.5164e-01 -5.0609e-02 -5.7542e-01 +5.4584e-01 +3.1182e-01 +3.7330e-01
38 +6.049679642e+05 +6.049679642e+05 +6.050038642e+05 +6.050038642e+05 +4.1481e-01 +1.5579e-01 -4.2942e-02 +2.1442e-01 -1.8707e-01 -5.0197e-01 +4.2027e-01 -2.2484e-01 -5.0610e-01 +2.9034e-02 -6.1834e-02 -1.7867e-01 +5.5820e-01 -6.0538e-01 -1.1236e-01 -7.8158e-01 +5.7838e-01 -1.9910e-01 -5.6965e-01 -5.4462e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.748360505e+05 +3.748360505e+05 +3.748674205e+05 +3.748674205e+05 -2.8176e-01 +2.5107e-01 -5.9476e-01 +2.3133e-01 -2.6909e-01 -4.0576e-01 +1.1032e-01 +6.5560e-01 +2.2179e-01 -3.4034e-01 -9.5693e-02 -5.4766e-03 -8.3430e-01 +1.7604e-02 -5.5333e-01 -2.2687e-01 -2.5301e-01 +7.1964e-01 +4.3106e-01 +1.7128e-01
15 +2.290752431e+05 +2.290752431e+05 +2.291066131e+05 +2.291066131e+05 +6.5597e-01 -2.4935e-03 -1.5553e-01 +7.4205e-01 -6.5882e-01 -7.7889e-01 -5.8947e-01 +2.9811e-01 -4.7267e-01 -2.5340e-01 -6.7984e-01 +2.5984e-01 +4.6742e-02 +3.8822e-01 +3.8324e-01 +5.1068e-01 +1.4538e-01 -8.4271e-01 +1.4530e-01 -3.8926e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.038979858e+05 +3.038979858e+05 +3.028979858e+05 +3.028979858e+05 +3.0374e-01 +1.9364e-01 +7.2469e-03 +4.7489e-01 +4.3602e-01 +3.2540e-01 -4.0847e-01 +3.0377e-01 +3.2989e-01 +9.2800e-01 -6.2544e-02 +3.5288e-01 -1.2961e-02 -5.4865e-02 -1.0696e-01 -8.7010e-01 -8.3191e-01 +1.5577e-01 -3.0372e-01 -5.5085e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000144037e+06 +1.000144037e+06 +1.000275957e+06 +1.000275957e+06 -3.7047e-01 +1.5124e-01 -9.4508e-02 +6.5366e-01 +1.9010e-01 +3.1450e-02 -4.6837e-01 -7.7836e-02 +9.6108e-01 -6.6088e-01 -1.1058e-01 -5.0182e-01 -6.8130e-01 -2.7766e-01 +2.5741e-02 -5.6153e-01 +2.7592e-01 +5.4120e-02 +7.7283e-01 +2.5606e-02
3 +9.332570328e+05 +9.332570328e+05 +9.333889528e+05 +9.333889528e+05 +1.1376e-01 +7.4636e-01 +4.3037e-01 +2.8436e-02 +3.5667e-03 +1.7387e-01 -2.2004e-01 -8.6995e-02 -1.6844e-01 +8.9363e-02 -3.0744e-01 +1.4404e-01 -4.7105e-02 -2.7151e-01 +1.4280e-01 +1.1249e-01 +5.5946e-01 -2.9749e-01 +3.8311e-02 +3.8405e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
