% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.273354329e+06 +5.273354329e+06 +5.273299389e+06 +5.273299389e+06 +2.6388e-01 -3.3077e-01 -3.8720e-02 +4.0838e-01 -2.8332e-02 -3.2853e-02 +1.3877e-01 +1.2142e-01 -2.3447e-01 -6.9733e-01 -7.7819e-01 +2.4012e-01 +9.1536e-03 +1.8673e-01 +9.6721e-02 +1.3312e-01 -4.0105e-02 -9.4304e-02 +1.2009e-01 +2.8721e-01
3 +3.903221670e+06 +3.903221670e+06 +3.903166730e+06 +3.903166730e+06 -5.3857e-01 -1.2178e-01 +1.0707e-01 +1.0525e-01 -1.8439e-01 +3.9594e-01 -4.9573e-01 +2.0114e-01 +4.9653e-02 +4.3808e-01 +4.1444e-01 -8.1659e-01 +1.9711e-02 +2.2347e-01 -2.2038e-01 -1.4077e-01 -1.3635e-01 +3.8631e-01 -3.4993e-01 -5.5565e-01
35 +2.379545825e+06 +2.379545825e+06 +2.379490885e+06 +2.379490885e+06 -7.0044e-01 -1.6522e-01 +5.3025e-01 -4.4294e-01 +3.2134e-02 +2.0176e-01 -6.1732e-02 +2.2715e-01 -2.0672e-01 +5.7025e-01 -6.8406e-01 -3.4256e-01 +9.1968e-01 -6.5977e-01 +1.5960e-01 -5.6320e-01 +4.8586e-01 +1.4558e-01 -3.5627e-01 -6.6954e-02
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.056885633e+06 +2.056885633e+06 +2.056944763e+06 +2.056944763e+06 -9.7833e-02 +6.8889e-02 +4.2007e-02 -1.6886e-01 -1.7057e-02 -1.0096e-01 -4.9928e-01 -3.2017e-01 -5.8348e-01 +3.2226e-01 -2.0146e-01 -1.9611e-02 +2.5680e-02 -1.4083e-01 -1.9912e-01 +9.4414e-02 +5.6901e-01 -2.3821e-01 -8.8674e-02 +3.0167e-01
33 +1.347998660e+06 +1.347998660e+06 +1.348057790e+06 +1.348057790e+06 -6.7095e-01 +3.3450e-01 -1.8147e-01 -7.7969e-01 -6.5573e-01 +3.4042e-02 -1.0359e-02 +3.7478e-01 -5.7137e-01 -1.3840e-01 -3.6242e-02 +4.7269e-02 -5.8171e-01 +2.3829e-01 -5.2293e-01 +1.4000e-01 +9.0650e-01 +4.5626e-01 +6.7001e-01 -4.6549e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.861583140e+06 +1.861583140e+06 +1.861091610e+06 +1.861091610e+06 +3.8408e-02 +1.4209e-01 -3.4347e-01 +2.2132e-01 +6.6633e-02 -7.3644e-01 -3.1572e-02 +2.4933e-01 -8.7852e-02 -1.2550e-01 -4.6965e-01 +4.1614e-02 -2.0334e-01 -2.4928e-02 +2.1453e-01 +1.2523e-01 -4.4997e-01 +1.1193e-01 +1.8361e-01 +7.9426e-01
5 +1.251732548e+06 +1.251732548e+06 +1.251241018e+06 +1.251241018e+06 +4.7429e-01 -3.4036e-01 -9.7203e-02 -5.8730e-01 -4.8872e-02 -7.9763e-01 +4.5157e-01 -3.5670e-01 -8.1991e-03 +6.7748e-01 +6.2662e-01 +1.4324e-01 -1.6915e-01 -2.3348e-01 -3.9175e-01 +9.3833e-01 -2.4296e-01 +1.0341e-01 +1.2887e-01 -2.0414e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.496585219e+07 +1.496585219e+07 +1.496568199e+07 +1.496568199e+07 -5.0668e-01 +1.7602e-01 -2.4208e-01 +6.2195e-01 -3.8556e-01 -2.5218e-01 +1.5069e-01 -3.0483e-01 +7.5987e-01 -7.0010e-02 -2.5884e-01 -1.3518e-01 +8.0826e-01 +3.5648e-02 -4.4454e-01 -1.1268e-02 +8.2931e-01 +3.0570e-01 +6.0222e-01 -7.8109e-01
2 +7.738264133e+06 +7.738264133e+06 +7.738093933e+06 +7.738093933e+06 -7.6569e-02 -1.2311e-01 -6.2249e-01 -1.1310e-01 +2.5547e-01 -1.0764e-01 -7.2560e-01 +6.4844e-01 +3.5835e-01 +4.8900e-01 -4.8289e-01 +3.2535e-01 +7.3278e-02 +7.0902e-01 -9.8467e-02 +3.0601e-01 -3.5153e-01 -6.9054e-01 -4.3666e-02 +2.4779e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.912431329e+06 +8.912431329e+06 +8.911961579e+06 +8.911961579e+06 +7.0075e-01 +2.4026e-01 +1.6838e-02 -1.4139e-01 -3.8745e-01 -3.0975e-03 -6.3393e-01 -1.9486e-01 +2.4569e-01 -6.2211e-02 +1.4804e-01 +2.7974e-01 +5.9638e-04 -1.0815e-01 +3.6175e-01 -3.3036e-01 -4.7521e-01 +4.8779e-01 +6.5608e-01 -7.6019e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.997260581e+06 +1.997260581e+06 +1.997460491e+06 +1.997460491e+06 -3.7841e-01 +3.9773e-02 +4.2424e-01 +6.2548e-01 +5.8337e-01 -7.0403e-01 -5.9467e-02 -3.1137e-01 +3.9009e-01 +3.1568e-01 -2.1202e-01 -8.8862e-02 -2.7437e-01 +8.3022e-01 -4.2710e-01 -6.7313e-02 -3.1342e-01 -2.5135e-01 -7.7421e-02 -1.5745e-01
