% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.947687917e+08 +2.947687917e+08 +2.947681706e+08 +2.947681706e+08 -3.3849e-01 +3.5013e-01 -3.7076e-01 -6.8948e-01 +1.2668e-01 -3.1086e-01 -2.2303e-01 +6.1763e-01 -7.2534e-01 -5.0157e-02 +3.5531e-01 +1.2023e-01 +3.3020e-01 -2.5663e-01 +6.5791e-01 -2.9770e-01 -2.4174e-01 -5.9579e-01 +2.9159e-02 -5.5845e-02
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.555348619e+08 +9.555348619e+08 +9.555346071e+08 +9.555346071e+08 -7.3694e-01 +4.0404e-01 -1.7715e-01 -2.8221e-01 +1.5454e-01 -4.3764e-01 +2.5676e-01 -5.4486e-01 +3.4795e-01 -3.1392e-02 -1.7083e-01 -1.0578e-01 +1.6102e-01 -1.2189e-02 -1.7662e-01 -2.3089e-02 -2.6229e-01 +9.6382e-02 -5.0765e-01 -2.4541e-01
4 +3.722764619e+08 +3.722764619e+08 +3.722762071e+08 +3.722762071e+08 +8.0236e-02 +3.1522e-01 +3.8723e-01 +1.2507e-01 -5.5481e-01 -6.8300e-01 -6.2562e-01 +4.3073e-01 -6.0613e-03 -4.1289e-01 -6.8375e-01 +6.1566e-01 +2.5186e-01 +1.5527e-01 +3.2664e-02 -5.8072e-01 +1.6553e-01 -5.0423e-01 -2.1674e-01 -1.6428e-02
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.926128414e+08 +2.926128414e+08 +2.926128980e+08 +2.926128980e+08 -6.5830e-01 +5.7992e-02 -1.5996e-01 -6.8628e-01 -8.4688e-02 +7.7036e-01 -1.2647e-02 +5.5875e-02 +5.7248e-01 -1.3796e-01 -1.5876e-01 +3.5595e-01 +4.2525e-01 +2.0626e-01 -3.6189e-01 +4.6703e-01 -9.2007e-02 +1.4805e-01 -7.9728e-01 +6.3650e-01
3 +2.373867952e+08 +2.373867952e+08 +2.373868519e+08 +2.373868519e+08 -4.1621e-01 +2.7859e-01 +2.1546e-01 +3.9073e-01 +8.4771e-02 +7.7291e-01 -6.0588e-01 +2.0388e-02 -7.1686e-01 +1.9123e-01 -2.2785e-01 +7.1380e-01 +1.8343e-01 -5.6705e-01 -2.8052e-01 -5.9199e-01 -3.1726e-01 -2.4483e-01 -6.2467e-01 -7.4310e-01
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.947664784e+08 +1.947664784e+08 +1.947664603e+08 +1.947664603e+08 +5.8808e-01 -1.3937e-01 -7.7376e-02 -5.9194e-01 +5.7059e-01 -8.2771e-01 -7.6600e-01 -3.3780e-03 +1.3373e-01 -5.5821e-01 -2.9037e-02 -2.2392e-01 -3.1646e-02 +2.1406e-01 -1.8888e-01 +4.0753e-01 +6.1266e-01 -6.2792e-01 +8.4212e-02 -3.7664e-02
7 +1.409939540e+08 +1.409939540e+08 +1.409939359e+08 +1.409939359e+08 +2.5412e-01 +1.7520e-01 +2.9856e-01 +6.7907e-01 +2.5778e-01 +2.5835e-01 +5.6027e-01 +5.3057e-01 -6.8513e-01 -2.3437e-01 -8.3180e-01 +2.3815e-01 -5.9635e-01 -5.7087e-01 -3.7186e-01 +2.7871e-01 -2.0820e-01 -5.3451e-01 +4.3370e-01 +2.1120e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.039334636e+08 +1.039334636e+08 +1.039335014e+08 +1.039335014e+08 +7.7712e-01 -2.6035e-03 -2.9637e-01 -6.6622e-01 +4.6840e-01 -1.0511e-01 -1.2211e-01 -3.4835e-01 -6.1679e-02 +1.4289e-01 -1.6580e-01 +1.2369e-01 +4.0175e-01 +2.6801e-01 -5.1663e-02 -5.3953e-01 +5.7414e-01 -6.0813e-01 +2.0658e-01 +1.0282e-01
3 +8.322951561e+07 +8.322951561e+07 +8.322955338e+07 +8.322955338e+07 -2.7304e-01 -4.3545e-01 -4.0559e-01 -5.2204e-01 -3.2389e-01 -6.8760e-01 +8.8369e-02 -3.9467e-01 +3.2463e-01 -4.2744e-01 -3.2098e-01 +3.0531e-01 -5.8682e-01 +6.7902e-01 -6.3812e-01 -3.5064e-02 +1.3624e-01 +1.5892e-01 -5.1792e-01 +8.1527e-01
13 +6.235153201e+07 +6.235153201e+07 +6.235156978e+07 +6.235156978e+07 -4.5961e-01 -3.2110e-01 +6.8664e-01 -5.7011e-02 -3.5076e-03 -4.3044e-01 -2.3591e-01 +2.5023e-01 -4.0258e-01 +1.4174e-02 -5.9510e-01 -4.9207e-01 -4.9541e-01 +3.1270e-01 -8.9450e-01 -3.9266e-01 -5.3428e-01 -5.8481e-01 -1.6375e-01 +3.5239e-01
% function evaluation | noise-free fitness - Fopt (-6.720000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.128387116e+08 +3.128387116e+08 +3.128386444e+08 +3.128386444e+08 +4.1944e-01 +5.1380e-01 -7.8933e-03 +7.6680e-02 +6.3030e-01 -2.0157e-01 +8.0464e-01 +4.4186e-01 +2.5747e-01 +6.0277e-01 -2.1829e-01 -4.2009e-02 +4.9911e-01 +6.9787e-02 -4.1636e-02 +2.3715e-01 +6.8211e-02 -7.4116e-02 -1.6591e-01 +2.4434e-02
2 +2.440672143e+08 +2.440672143e+08 +2.440671471e+08 +2.440671471e+08 -3.9520e-01 -3.1853e-01 +1.1628e-01 -6.1649e-01 -3.9613e-01 +4.3167e-01 +2.6892e-01 +1.6847e-01 -2.4097e-02 +6.4637e-01 -4.3752e-01 +2.5223e-01 +2.1677e-01 -4.4390e-01 -4.6894e-01 +8.0231e-01 +3.9591e-01 -1.1003e-01 +2.0288e-01 -1.2978e-01
% function evaluation | noise-free fitness - Fopt (-7.010000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.456911977e+08 +2.456911977e+08 +2.456911907e+08 +2.456911907e+08 -1.1715e-02 -5.1557e-01 -4.4526e-01 -7.8093e-01 -5.3770e-01 -2.6977e-01 +2.9686e-01 +3.2755e-01 +2.9393e-02 +1.9499e-01 -7.8419e-02 -9.1162e-02 +4.6687e-01 -4.6258e-01 +3.5606e-01 -5.1726e-02 -8.2666e-02 -2.1545e-01 -3.0840e-01 -4.9309e-01
% function evaluation | noise-free fitness - Fopt (-1.297300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.046078103e+08 +2.046078103e+08 +2.046076805e+08 +2.046076805e+08 +7.4325e-01 +7.8023e-01 -2.7724e-01 +1.7098e-01 -5.5320e-01 -1.6810e-01 -1.2824e-01 +2.2488e-01 -5.1999e-01 -7.5149e-01 -3.2188e-01 -3.5587e-01 +1.8934e-02 +5.4421e-01 +5.9901e-01 -5.0339e-01 -2.2048e-02 +5.4073e-01 +2.6944e-01 -9.6352e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.199401240e+08 +1.199401240e+08 +1.199411240e+08 +1.199411240e+08 +1.5563e-01 -5.3674e-01 -2.8155e-02 -2.4437e-01 +3.3452e-01 +3.1400e-01 -7.5899e-01 -2.2569e-01 -1.6984e-01 +1.4855e-01 +3.8898e-01 -4.1428e-01 -3.7281e-01 +3.0037e-01 +1.6515e-01 -2.2569e-01 +8.6844e-02 -2.3386e-01 +7.1357e-01 -1.5671e-01
5 +9.138141058e+07 +9.138141058e+07 +9.138241058e+07 +9.138241058e+07 +5.9980e-02 +1.0242e-03 -2.1109e-01 -6.5555e-01 -3.4798e-01 +4.0593e-01 +5.0667e-01 +6.3593e-01 -1.8227e-01 +5.9393e-03 +2.2431e-01 -1.0243e-01 +3.9951e-01 +5.2934e-01 -9.8943e-01 -4.1378e-02 +8.8456e-01 -7.7963e-01 +1.8809e-01 +4.3705e-01
% function evaluation | noise-free fitness - Fopt (-1.152000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.683159255e+08 +6.683159255e+08 +6.683158103e+08 +6.683158103e+08 +1.3592e-01 +4.2170e-01 +5.1771e-02 -1.5811e-01 -9.2452e-01 -5.7155e-02 +1.5303e-01 +6.7790e-01 -7.7566e-01 +2.2873e-01 +4.4975e-02 +5.4655e-01 +4.5012e-01 +3.6457e-02 -7.8928e-01 -5.0008e-01 -6.4417e-04 -3.0730e-01 +1.0009e-01 -1.5261e-01
2 +5.412476423e+08 +5.412476423e+08 +5.412475271e+08 +5.412475271e+08 +1.3327e-01 +5.3941e-01 +2.2525e-01 -2.4094e-01 -1.8569e-01 +5.1117e-01 -2.5089e-01 -1.2248e-02 -8.8720e-01 +3.0689e-01 -4.9580e-01 -3.0787e-01 +5.5625e-02 -8.6093e-01 -3.9961e-01 -1.0024e-01 -7.3972e-02 +1.4292e-02 +3.2317e-01 -2.3279e-01
61 +3.748706970e+08 +3.748706970e+08 +3.748705818e+08 +3.748705818e+08 -7.3633e-01 -2.6343e-01 -6.0798e-02 +2.2350e-01 -3.9921e-01 +5.2004e-01 -9.5533e-02 -6.5996e-03 +4.2448e-01 +8.8958e-02 +9.3766e-02 -9.6525e-01 -3.2247e-02 +7.6224e-02 +6.7209e-02 +6.4918e-01 -2.0220e-01 -4.8386e-01 -6.3567e-02 -7.4161e-01
% function evaluation | noise-free fitness - Fopt (2.616400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.783607186e+08 +2.783607186e+08 +2.783609802e+08 +2.783609802e+08 +1.8245e-01 -9.9497e-02 +3.6992e-01 -2.6790e-01 +3.7450e-01 -1.3239e-01 -4.3106e-01 -7.8811e-01 -2.9528e-01 -2.0527e-01 +6.9820e-01 +6.2426e-01 +5.7298e-01 -1.8433e-02 +7.2066e-01 -5.2890e-01 +3.8380e-01 -2.4207e-01 +7.5735e-01 +2.9072e-01
2 +2.209044577e+08 +2.209044577e+08 +2.209047193e+08 +2.209047193e+08 -6.5759e-01 +4.1150e-01 -3.0107e-01 -4.2465e-01 +8.4581e-01 +2.0697e-01 +6.8926e-02 +4.1495e-01 +1.2396e-01 -7.5143e-02 -5.8620e-01 +2.4300e-01 +9.5561e-01 -3.5469e-01 +6.8335e-01 -4.1984e-01 -5.9540e-01 +2.2204e-01 +2.5450e-01 +8.1159e-01
