% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.814080416e+03 +1.814080416e+03 +1.844050416e+03 +1.844050416e+03 -7.0417e-01 -1.0099e-01 -3.4428e-01 +5.4370e-01 +4.7406e-02 -2.4603e-01 -3.6320e-01 +1.5611e-01 -4.0922e-01 +1.7878e-01 -1.3458e-01 -2.0768e-01 +3.6964e-02 -6.6338e-01 +2.8077e-01 +2.8886e-01 +3.3261e-02 +1.2711e-01 +5.1293e-02 -4.9948e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.789077096e+03 +2.789077096e+03 +2.737367096e+03 +2.737367096e+03 +1.0178e-02 -1.3119e-01 +6.7362e-01 +6.7230e-01 -3.9407e-01 -3.2340e-01 -5.1595e-02 -2.5108e-01 +4.6422e-01 +3.8938e-02 -8.7723e-01 -3.6369e-01 -6.8632e-02 +9.3439e-01 -1.9501e-01 -2.9434e-01 +1.3207e-01 +6.3683e-01 -6.8851e-01 -4.3659e-01
2 +2.442016685e+03 +2.442016685e+03 +2.390306685e+03 +2.390306685e+03 -7.3157e-03 -3.0918e-01 -2.2132e-01 -7.9497e-01 -5.7105e-01 -7.3051e-01 +5.3751e-01 +4.4360e-01 -3.5055e-02 +4.7809e-01 +6.0897e-01 +3.7881e-01 +6.6891e-01 +5.0090e-01 -2.8274e-01 -1.8918e-01 -2.7253e-01 -3.3553e-01 -2.0689e-01 +4.1093e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.902531979e+03 +1.902531979e+03 +1.622581979e+03 +1.622581979e+03 +3.9727e-01 -1.2853e-01 -2.4354e-01 +4.2847e-01 -9.2438e-01 -3.4094e-01 +2.6699e-01 -4.9795e-01 -2.8142e-01 -8.5767e-01 -5.6416e-01 +7.6530e-01 -9.6499e-02 -2.3392e-01 -2.0083e-01 -3.6834e-02 +2.1358e-01 +2.6452e-01 +3.0607e-01 -1.1754e-01
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.141390690e+03 +2.141390690e+03 +3.073380690e+03 +3.073380690e+03 -1.6633e-01 +7.5765e-01 -8.1814e-01 +1.7877e-01 +2.1980e-01 +3.3630e-01 -7.2027e-01 +5.9710e-01 +7.5940e-02 -3.6147e-01 -4.9829e-01 -3.3588e-01 +3.1123e-01 -3.1191e-01 -9.6154e-02 -1.0079e-01 +7.0185e-01 -2.3698e-01 -3.6406e-01 -8.0339e-02
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.010000533e+03 +2.010000533e+03 +2.123310533e+03 +2.123310533e+03 +3.3859e-01 +1.9584e-02 +2.6787e-01 -2.6462e-01 +6.5468e-01 +2.8375e-01 -1.6335e-01 +3.9616e-01 -1.6131e-01 +3.3194e-01 -4.5392e-01 -7.2078e-01 -4.5670e-01 -3.4508e-02 -4.7722e-02 +2.3138e-01 +7.9923e-01 +5.0088e-01 -1.2373e-01 +1.1162e-02
