% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.052326730e+03 +1.052326730e+03 +1.176156730e+03 +1.176156730e+03 -1.1777e-01 -8.9070e-01 +1.3278e-01 -8.6621e-01 -2.0920e-01 +1.7833e-01 -1.7218e-01 -3.1763e-01 +5.3203e-02 +1.6724e-01 -5.9410e-01 +1.3338e-01 -1.5268e-01 +1.5098e-01 +1.3349e-01 +7.9913e-01 +4.5543e-01 -3.6042e-02 +3.9772e-01 +8.2655e-01
5 +4.877212918e+02 +4.877212918e+02 +6.115512918e+02 +6.115512918e+02 -1.8334e-01 -3.9839e-02 +2.0409e-01 +2.3750e-01 +3.1419e-01 +9.0184e-01 +3.7513e-01 +5.1967e-01 -4.9014e-01 +1.3744e-01 +1.7802e-02 -2.2200e-01 -7.9734e-01 +7.7657e-02 -4.0032e-01 +1.5152e-01 +5.7712e-01 -5.6137e-01 -1.3100e-01 -7.2587e-02
35 +3.645676870e+02 +3.645676870e+02 +4.883976870e+02 +4.883976870e+02 +5.3718e-01 -3.7040e-01 -1.4661e-02 +4.7967e-01 +6.9575e-02 -4.8019e-01 +2.0757e-01 -1.4240e-01 -5.0680e-01 -5.1184e-01 +6.4246e-01 +3.3028e-01 +5.3569e-03 +9.4404e-02 -6.6246e-01 +9.4527e-02 -4.5048e-01 +1.1551e-01 -7.5813e-02 -7.1299e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.160087217e+02 +6.160087217e+02 +6.635187217e+02 +6.635187217e+02 +7.4096e-01 -6.4889e-01 +3.2988e-01 -3.5995e-01 -8.0646e-01 -1.6748e-01 +1.1465e-01 +1.6606e-01 -4.4723e-01 +1.8251e-01 -1.9777e-01 -3.0627e-01 +5.5789e-01 +5.9307e-02 -3.0465e-01 +4.7692e-02 -5.6094e-01 -2.0585e-01 -7.9089e-01 +3.6109e-01
18 +3.621975557e+02 +3.621975557e+02 +4.097075557e+02 +4.097075557e+02 +1.1392e-01 +3.2190e-01 +3.2095e-01 -8.2081e-01 +4.1837e-01 +8.2401e-01 +5.0511e-01 -2.0575e-01 +3.0711e-01 -3.4814e-01 +6.0389e-01 +1.2593e-01 -1.2054e-01 -3.2503e-01 -1.4134e-01 -4.8398e-01 +5.5061e-01 +5.0396e-01 +1.3211e-01 +3.3064e-01
72 +2.446567088e+02 +2.446567088e+02 +2.921667088e+02 +2.921667088e+02 +1.1168e-01 +4.5335e-01 +5.8958e-01 +1.0045e-01 +7.4982e-02 -4.8412e-01 +7.2284e-01 +1.4621e-01 -8.1027e-02 -5.0149e-02 -3.4425e-01 -5.1832e-01 +5.8178e-01 -2.9987e-01 +1.2841e-01 +6.0618e-01 -4.2788e-01 -9.3063e-02 +3.4326e-01 -7.7178e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.641489771e+02 +3.641489771e+02 +4.194889771e+02 +4.194889771e+02 +1.1436e-01 +8.2494e-01 -1.8456e-01 +3.8144e-01 +1.4591e-01 +1.4494e-01 -1.6861e-01 +3.6237e-02 +1.3786e-01 +7.5202e-01 -2.8611e-01 +3.0697e-01 +3.3551e-01 -1.8597e-01 -1.9366e-01 -3.6951e-01 -3.3592e-01 +5.3909e-01 +4.9310e-01 -4.7478e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.697961376e+02 +5.697961376e+02 +4.794661376e+02 +4.794661376e+02 -5.4149e-02 +4.1447e-01 +6.4598e-02 -2.8438e-01 +2.0442e-01 -1.0328e-01 +6.3606e-01 +1.1205e-01 -5.0676e-01 +8.4120e-01 -1.7822e-01 -5.4177e-01 +3.9994e-01 +6.0585e-02 +3.1683e-02 -1.9728e-01 +7.8844e-01 +1.2762e-01 +1.9797e-01 +1.8814e-01
9 +3.117286966e+02 +3.117286966e+02 +2.213986966e+02 +2.213986966e+02 +3.4427e-01 +5.9958e-02 -5.4071e-01 +2.1980e-01 +3.9873e-01 -1.6665e-01 -3.5724e-01 -4.1751e-01 -6.7171e-02 +4.2269e-01 -5.7857e-01 -5.4979e-01 -6.0604e-01 -1.7663e-01 -6.5434e-01 +5.4343e-01 +3.6509e-01 +4.8646e-01 -1.5716e-01 +4.1337e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.773117146e+02 +7.773117146e+02 +8.429217146e+02 +8.429217146e+02 +8.5982e-02 +2.1577e-01 -5.5670e-01 -1.3497e-01 +1.2544e-01 -5.3103e-01 -4.3504e-01 -2.1774e-01 -4.9155e-02 -3.0640e-01 -2.7194e-01 +8.6789e-02 -6.7870e-01 +1.5012e-01 +7.7139e-01 +6.4651e-01 -1.9165e-01 +8.6788e-01 +4.7134e-01 -4.2055e-02
