% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.490191037e+06 +9.490191037e+06 +9.489981157e+06 +9.489981157e+06 +6.0530e-02 +1.0954e-01 -7.4769e-01 -1.9258e-01 -1.2838e-02 +3.9926e-01 +2.8139e-01 -3.8053e-01 +3.5745e-01 -4.6080e-01
6 +5.226144832e+06 +5.226144832e+06 +5.225934952e+06 +5.225934952e+06 +1.4647e-01 +5.2185e-01 +3.7655e-01 -5.2113e-01 +8.2824e-01 +8.6429e-02 +2.3127e-01 -1.2559e-01 +2.0043e-01 +3.9123e-01
43 +3.893874884e+06 +3.893874884e+06 +3.893665004e+06 +3.893665004e+06 +5.0790e-02 -3.2469e-01 -6.0192e-01 +4.6358e-01 +1.9655e-01 -6.3072e-01 +6.8502e-01 +2.2719e-01 +1.9971e-01 +8.4689e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.983933569e+06 +4.983933569e+06 +4.983841479e+06 +4.983841479e+06 +1.9028e-01 +6.6608e-01 -6.4167e-01 -1.9961e-01 +5.5786e-01 +5.0323e-01 +1.0104e-01 +4.6523e-01 -2.4909e-01 -5.5516e-01
2 +2.237815378e+06 +2.237815378e+06 +2.237723288e+06 +2.237723288e+06 +3.3384e-01 -4.1293e-01 +4.8989e-02 +3.6266e-01 +5.0829e-01 +7.5840e-01 +1.7302e-01 -5.2200e-01 -1.4420e-01 +3.8553e-01
9 +1.050389108e+06 +1.050389108e+06 +1.050297018e+06 +1.050297018e+06 -5.6295e-01 -3.5240e-01 -5.2733e-02 -6.6751e-01 -2.8346e-02 -9.8081e-02 -1.9985e-01 -6.5941e-01 -4.1341e-01 +7.8789e-01
12 +7.160321818e+05 +7.160321818e+05 +7.159400918e+05 +7.159400918e+05 -3.4965e-02 -1.6996e-01 -5.9336e-01 +9.9067e-01 -4.5735e-02 -2.2400e-01 +5.9458e-01 +5.4159e-02 +2.2412e-01 +8.3672e-01
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.314183966e+07 +1.314183966e+07 +1.314175177e+07 +1.314175177e+07 -1.4445e-01 -1.0691e-01 +3.4417e-01 +3.7638e-01 -5.2990e-01 +2.7988e-01 -2.6545e-01 +1.3870e-01 +2.7495e-01 +4.8149e-02
5 +8.170743420e+06 +8.170743420e+06 +8.170655530e+06 +8.170655530e+06 +2.8110e-01 -5.5609e-01 +1.5233e-01 -5.3678e-01 -2.3376e-01 +3.9176e-01 +1.9577e-01 -4.8405e-01 +2.2008e-02 +8.2806e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.429245440e+06 +4.429245440e+06 +4.429565630e+06 +4.429565630e+06 -3.5814e-03 +6.0365e-03 +5.9027e-01 -1.2261e-01 -3.5044e-01 -1.0525e-02 +5.3830e-01 -1.4029e-02 +7.9258e-01 +4.2849e-02
2 +2.789319692e+06 +2.789319692e+06 +2.789639882e+06 +2.789639882e+06 +4.4273e-01 +2.8683e-01 -1.8940e-01 +2.5681e-01 -2.7517e-01 +5.0960e-01 -2.4366e-01 -2.0730e-01 -8.7591e-02 -3.6158e-01
7 +2.259523467e+06 +2.259523467e+06 +2.259843657e+06 +2.259843657e+06 +1.8600e-01 -2.6824e-01 -1.3513e-01 +2.6031e-01 -3.9611e-01 +9.5558e-02 -1.7475e-01 -4.3835e-02 -4.6637e-01 -8.4854e-02
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.034909773e+07 +1.034909773e+07 +1.034899349e+07 +1.034899349e+07 -8.5155e-01 +2.2654e-01 +4.6377e-01 +3.9122e-02 +3.5299e-01 -5.2280e-01 +5.7270e-01 -8.1221e-02 +5.1070e-01 -5.1875e-02
2 +9.253486778e+06 +9.253486778e+06 +9.253382538e+06 +9.253382538e+06 +5.1897e-01 -5.7836e-01 +3.4085e-01 -1.2209e-01 +2.1394e-01 -2.6123e-01 -3.5620e-01 -6.0677e-01 +6.2682e-01 -4.1559e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.144693435e+06 +9.144693435e+06 +9.143693435e+06 +9.143693435e+06 +2.0074e-02 +3.9319e-01 +4.6315e-01 -2.2849e-01 +6.4493e-01 -3.5395e-01 +1.1753e-01 -6.6655e-02 -7.5565e-01 -3.2627e-01
10 +5.819568248e+06 +5.819568248e+06 +5.818568248e+06 +5.818568248e+06 -6.3801e-01 -4.1061e-02 +2.8933e-01 +2.5794e-01 -1.2636e-01 -2.5352e-01 -2.5669e-01 +4.6888e-01 -4.2821e-02 +7.2539e-01
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.259036353e+07 +1.259036353e+07 +1.259032724e+07 +1.259032724e+07 +7.7187e-02 +1.8936e-01 -2.0788e-01 -3.3644e-01 -4.2425e-01 +1.7413e-01 -1.2348e-01 -2.8831e-01 +8.4640e-01 -2.6095e-01
4 +9.842467433e+06 +9.842467433e+06 +9.842431143e+06 +9.842431143e+06 +4.3169e-01 -4.3026e-02 +1.1987e-01 +8.2900e-02 -2.8181e-01 -2.3486e-01 +1.9510e-01 +4.5377e-01 -6.7934e-01 +6.1542e-01
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.687105545e+05 +6.687105545e+05 +6.686621545e+05 +6.686621545e+05 -6.4927e-01 -5.8874e-01 -2.1978e-02 +3.3272e-01 -2.0039e-01 -7.6167e-02 -1.4042e-01 -7.7643e-01 -1.5285e-01 -3.3199e-01
2 +3.522269979e+05 +3.522269979e+05 +3.521785979e+05 +3.521785979e+05 -4.6114e-01 +5.1277e-01 -2.8850e-01 +6.2359e-02 -4.1565e-01 +4.5171e-02 +5.5508e-01 -1.2234e-01 +1.4175e-01 +7.1106e-01
7 +2.131480854e+05 +2.131480854e+05 +2.130996854e+05 +2.130996854e+05 -2.1336e-01 -4.0121e-01 +4.6546e-01 -1.5366e-01 -5.4008e-01 -3.6500e-01 +3.2256e-01 -8.8952e-01 -4.8633e-03 +5.2207e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.508977496e+06 +3.508977496e+06 +3.509977496e+06 +3.509977496e+06 -2.0226e-01 -4.3939e-01 -4.4213e-01 +2.1437e-01 +3.7364e-01 -5.8906e-01 -8.0746e-01 +5.1230e-01 -8.8139e-02 -7.7043e-01
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.507563790e+06 +2.507563790e+06 +2.507889900e+06 +2.507889900e+06 +7.7503e-01 +2.2708e-01 +5.0247e-02 +2.7679e-01 +3.1665e-01 -2.6863e-01 +1.2717e-01 -6.6236e-01 -1.3458e-01 -2.5596e-01
10 +1.540926496e+06 +1.540926496e+06 +1.541252606e+06 +1.541252606e+06 -3.4650e-01 +1.5377e-01 -6.9151e-02 -3.9149e-01 -2.0011e-01 -2.0511e-01 -5.6248e-01 +6.6857e-01 -1.8503e-01 +3.7599e-01
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.125820833e+07 +1.125820833e+07 +1.125816151e+07 +1.125816151e+07 -5.6159e-01 +2.4902e-01 +3.7383e-01 +9.4021e-01 -4.3774e-01 -1.5480e-01 -8.2832e-02 -4.0349e-01 -1.5711e-01 -2.8788e-01
7 +9.428210414e+06 +9.428210414e+06 +9.428163594e+06 +9.428163594e+06 +1.8237e-01 -2.4638e-01 +4.3973e-01 -2.9442e-02 -4.3502e-01 -4.9159e-02 -2.2263e-02 +1.8545e-02 +1.7251e-01 -6.1053e-01
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
