% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.046905763e+01 +1.046905763e+01 -9.208094237e+01 -9.208094237e+01 -5.8525e-01 -9.5875e-02 -3.9948e-01 +3.5259e-01 -2.9938e-01 +3.0457e-01 +3.4711e-01 -8.9658e-02 +7.1508e-02 +2.8733e-01 -9.4605e-02 +5.9712e-01 -7.3275e-01 +5.5103e-01 +2.3081e-01 -4.7043e-01 -1.1234e-01 -6.6661e-03 +1.6951e-01 +1.0484e-01
2 +9.556038267e+00 +9.556038267e+00 -9.299396173e+01 -9.299396173e+01 +2.9257e-01 -4.5265e-02 +6.8377e-01 -1.8172e-01 -3.7262e-01 +8.8737e-01 +3.4436e-01 +2.0389e-02 +2.8862e-01 -2.3126e-01 +2.4281e-01 -5.4433e-01 +2.1051e-01 -1.5892e-01 +5.4373e-02 +2.8437e-01 -5.5275e-02 +5.9175e-02 -7.0029e-01 -3.3705e-02
24 +6.241028625e+00 +6.241028625e+00 -9.630897137e+01 -9.630897137e+01 -1.2607e-01 +3.0356e-01 +7.4520e-01 -1.9899e-01 -2.1774e-01 +3.6673e-01 -1.1178e-01 +8.0443e-01 +2.8202e-01 +2.9783e-01 -1.0545e-01 +3.3284e-01 +3.1136e-01 +1.7559e-02 -2.6442e-01 -3.4008e-01 +4.0520e-01 +7.9922e-01 -3.8991e-01 -2.6560e-02
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.111389334e+00 +7.111389334e+00 +7.880138933e+01 +7.880138933e+01 -5.0732e-01 -3.0425e-01 -5.1891e-01 +3.1807e-01 -4.6245e-01 +8.6970e-01 -3.4805e-01 +8.7849e-01 -7.6094e-01 -6.1372e-01 -1.2749e-01 +3.7397e-01 -2.8428e-01 +4.4182e-01 -2.6658e-01 -2.6864e-01 +9.7277e-03 -8.0814e-01 -5.0905e-01 +1.6213e-01
42 +5.973825653e+00 +5.973825653e+00 +7.766382565e+01 +7.766382565e+01 +5.4855e-01 -3.8357e-01 +3.7152e-01 +5.5650e-02 -1.8908e-01 -1.0169e-01 +2.3158e-02 +4.6646e-01 +4.9126e-02 -2.6626e-01 +1.9856e-01 +1.8229e-01 -1.5066e-01 -2.0561e-01 -6.0409e-01 -2.7873e-01 -3.6444e-01 +6.0169e-01 +1.8622e-01 -3.1767e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.182586945e+01 +1.182586945e+01 +2.258358694e+02 +2.258358694e+02 +1.4379e-01 -8.3238e-01 +8.9338e-02 +3.0451e-01 -5.3917e-01 +1.6206e-01 -3.5994e-01 -1.4532e-01 -6.8426e-02 +4.2125e-01 +1.4421e-01 -6.6197e-01 +7.7869e-01 +2.2105e-01 -2.1581e-02 +1.9928e-01 +2.3635e-01 -3.4929e-01 -5.6324e-01 -4.5723e-02
4 +8.647043802e+00 +8.647043802e+00 +2.226570438e+02 +2.226570438e+02 -2.6033e-01 +1.6181e-01 -8.8506e-02 +5.7445e-03 -4.2315e-01 +8.1090e-01 +1.1264e-02 +3.6146e-01 -4.1314e-01 -3.7393e-01 -1.6808e-01 +7.1443e-01 +7.7506e-01 -1.0085e-01 -2.1841e-01 +4.7192e-02 -4.4910e-01 -3.5867e-01 -8.4557e-01 +1.5807e-01
35 +5.505699821e+00 +5.505699821e+00 +2.195156998e+02 +2.195156998e+02 +4.7054e-01 +2.1228e-01 -1.4906e-01 -3.9751e-01 +7.2810e-01 -7.7037e-01 +2.5249e-01 -9.7141e-03 -2.1071e-01 +4.5608e-01 +3.3776e-02 -3.9713e-02 -1.3882e-01 +4.3943e-01 +5.9309e-02 -3.8843e-01 -1.0320e-01 -2.4723e-01 +3.4552e-02 -2.3697e-01
