% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.525982243e+01 +4.525982243e+01 +2.831982243e+01 +2.831982243e+01 +9.2606e-01 +6.0482e-02 +9.5130e-02 +3.6057e-01 -2.0173e-01 +5.3591e-02 +1.2719e-01 -1.4041e-01 +2.4485e-01 +4.3252e-01 +1.8137e-01 -2.5437e-01 -6.4455e-01 -3.8121e-01 -2.7738e-01 -9.8048e-01 +5.9968e-01 +2.9248e-01 +1.1350e-01 -2.5385e-01
4 +2.942129183e+01 +2.942129183e+01 +1.248129183e+01 +1.248129183e+01 +2.4586e-01 +1.1815e-01 -1.1320e-01 -5.1521e-01 -1.0388e-01 -3.8032e-01 -4.9326e-01 -1.7978e-01 -8.1783e-02 -1.1576e-01 +7.0614e-01 -8.8920e-01 -3.6447e-01 -4.2408e-01 +5.8680e-01 +2.9425e-01 +5.4539e-01 -4.9255e-03 -4.0191e-01 +1.0789e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.296056912e+01 +1.296056912e+01 +3.177056912e+01 +3.177056912e+01 +8.9604e-02 -4.4384e-01 -5.9388e-01 -4.1665e-01 -2.5031e-01 -1.9699e-01 -4.3664e-01 +1.2446e-01 +2.3779e-01 -6.0404e-01 +2.4425e-03 +2.4475e-02 -4.3467e-01 -5.1931e-01 -8.4960e-03 +5.8153e-01 +5.5225e-01 +5.5990e-01 +2.6958e-01 -2.0187e-01
49 +9.583339363e+00 +9.583339363e+00 +2.839333936e+01 +2.839333936e+01 -1.4420e-01 -7.9068e-01 -8.2734e-01 +8.0254e-01 -1.8563e-01 -3.6735e-01 +6.8951e-01 +4.0363e-01 -4.3798e-02 +7.4187e-01 -4.2072e-01 +6.5949e-01 -9.1993e-02 -6.9519e-02 -1.3027e-01 +6.5155e-02 -7.8569e-03 +6.0369e-02 -1.6598e-01 +3.4513e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.867640131e+01 +3.867640131e+01 +3.118264013e+02 +3.118264013e+02 -3.4725e-01 -2.9384e-01 +3.5302e-02 +3.0967e-02 +6.9266e-01 -2.0004e-01 +3.1287e-01 -2.7896e-02 -2.4618e-01 -2.8845e-01 +5.3765e-02 +1.7473e-01 -2.2729e-01 +1.8780e-02 -2.7497e-01 +2.1915e-01 +6.5584e-01 +1.5105e-01 -3.4429e-01 +6.8379e-03
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.809742106e+01 +1.809742106e+01 +5.527742106e+01 +5.527742106e+01 +4.7605e-01 -3.4133e-01 +5.6107e-01 -2.5278e-02 +4.8154e-03 +1.1524e-02 -4.6165e-01 +2.8610e-01 +3.5403e-01 -7.5054e-01 +5.5582e-01 -4.8617e-01 -1.4663e-01 +6.3220e-01 +8.3622e-02 -8.3895e-02 +3.8582e-01 -1.0494e-01 -1.5190e-01 -1.1197e-01
2 +1.132564844e+01 +1.132564844e+01 +4.850564844e+01 +4.850564844e+01 -2.2622e-01 -3.8975e-02 +6.3156e-01 -4.0315e-01 +1.1050e-01 +4.6083e-01 -2.5637e-01 -2.1786e-02 +6.4231e-01 -9.3855e-02 +1.4793e-01 -5.8809e-01 -1.1947e-01 -3.9639e-01 -3.4629e-02 -1.4714e-01 -7.2700e-01 +1.7883e-01 -6.8659e-01 +6.4263e-01
