% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.924261602e+02 +7.924261602e+02 +9.162561602e+02 +9.162561602e+02 -2.5207e-01 -1.4705e-01 -5.5277e-02 +2.4980e-01 -3.8198e-01 -3.4190e-01 -3.4539e-01 -5.5811e-02 -5.5923e-01 +3.1043e-01 +8.0382e-01 +7.3182e-01 +1.6616e-01 +1.8549e-01 -2.3414e-01 -4.9227e-01 +4.4676e-01 -2.6319e-01 -8.1086e-02 -4.2691e-01
2 +5.744732417e+02 +5.744732417e+02 +6.983032417e+02 +6.983032417e+02 -3.5217e-01 +2.8017e-02 -1.1343e-01 -1.6045e-01 -2.6149e-01 +3.1026e-01 +1.8344e-01 +1.1354e-01 +6.4844e-01 +8.0535e-01 +4.8561e-02 +3.3352e-01 +4.5846e-01 -4.4329e-01 +2.6438e-01 -2.2506e-01 +3.8801e-01 -1.0960e-01 -3.3399e-01 +1.8478e-01
3 +3.904833183e+02 +3.904833183e+02 +5.143133183e+02 +5.143133183e+02 -6.7656e-02 -5.3600e-01 -4.6350e-01 +2.8849e-01 +3.1595e-01 +1.2492e-01 -9.8500e-02 -2.3475e-02 -5.1031e-02 -2.7034e-01 -1.7799e-01 +3.1413e-01 -4.0895e-01 +3.3479e-01 -1.2271e-02 -9.1056e-02 -2.7245e-01 +4.0488e-02 +1.3724e-01 +7.5984e-01
69 +2.267264696e+02 +2.267264696e+02 +3.505564696e+02 +3.505564696e+02 -2.7572e-01 +5.1134e-01 +1.4152e-01 -4.6147e-01 +9.1796e-02 -1.5635e-01 +2.0535e-01 -3.2932e-02 -6.2659e-01 -2.5296e-01 +4.5721e-01 +2.2020e-01 +4.3446e-01 +5.1666e-01 +4.1574e-01 +4.1245e-01 +1.1163e-01 -2.7437e-01 +2.2972e-01 +1.5736e-02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.029077647e+02 +7.029077647e+02 +7.504177647e+02 +7.504177647e+02 +9.3872e-01 +5.1052e-01 +3.2729e-01 +4.4007e-02 -5.8326e-01 -3.0991e-01 +1.5859e-01 +3.0068e-01 -1.1794e-01 +1.4940e-01 -5.7252e-01 +7.1095e-01 -3.0294e-01 -4.9385e-01 +3.2393e-01 +4.9093e-01 +1.5259e-01 -6.6530e-01 -3.3928e-02 +5.5079e-01
2 +5.859107782e+02 +5.859107782e+02 +6.334207782e+02 +6.334207782e+02 +1.2750e-01 -7.9200e-01 -1.3850e-01 +1.1167e-01 -1.6668e-01 -3.4661e-01 -4.3275e-01 +2.3086e-02 +2.6011e-01 -4.8605e-01 -3.2579e-01 -7.9379e-01 -9.5514e-03 -5.3365e-02 -5.1827e-01 -1.0719e-01 +2.0268e-01 +2.1958e-01 -2.2350e-02 +5.9390e-01
11 +3.181409622e+02 +3.181409622e+02 +3.656509622e+02 +3.656509622e+02 -1.0911e-01 +2.4340e-01 +9.0679e-02 -2.0725e-01 +5.4014e-03 +5.5144e-01 -8.1806e-02 -1.1709e-02 -1.4364e-01 +1.4203e-01 +1.9624e-01 +6.0410e-03 +3.0003e-01 +8.3698e-02 +2.0979e-01 +1.0421e-01 -2.0919e-01 -4.3672e-02 +8.3402e-01 +2.8801e-01
21 +2.390025329e+02 +2.390025329e+02 +2.865125329e+02 +2.865125329e+02 -2.2796e-01 +6.7225e-02 -1.7342e-01 -1.2581e-01 -5.5883e-01 +4.3029e-02 -8.2862e-02 +2.4285e-01 -4.6030e-01 -3.2792e-01 +1.8163e-01 +3.9736e-01 +5.0103e-02 -3.6590e-01 -3.7970e-02 +3.1351e-01 +1.8199e-01 -3.0601e-01 +2.5502e-01 -1.8873e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.984169695e+02 +7.984169695e+02 +8.537569695e+02 +8.537569695e+02 -1.0091e-02 +6.6910e-01 +5.7904e-02 -4.0218e-01 -4.1043e-02 +5.9689e-01 -4.0988e-01 -6.9534e-01 +2.0920e-01 -2.4693e-01 -2.6286e-01 +4.7638e-02 +8.5017e-01 +1.0077e-01 +1.3689e-01 -3.4163e-01 -3.7335e-02 +1.0198e-01 -1.9925e-01 -4.9922e-01
3 +3.314663295e+02 +3.314663295e+02 +3.868063295e+02 +3.868063295e+02 -4.1158e-01 +2.1124e-01 +1.4640e-01 +6.2168e-02 +3.8945e-01 +1.9483e-01 +2.8738e-01 +1.5939e-01 -9.6820e-03 -1.0819e-01 +8.2370e-02 -1.2984e-01 +1.8385e-01 -2.0893e-01 +2.4792e-02 +4.1667e-01 -3.9526e-01 +6.0928e-01 +2.9604e-01 -3.1176e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.605480918e+02 +4.605480918e+02 +3.702180918e+02 +3.702180918e+02 +3.8882e-01 -1.5020e-01 -2.5081e-01 +2.4040e-01 +5.7929e-02 -1.3360e-01 +3.2196e-01 +3.9670e-01 +5.5665e-02 -7.3744e-01 -1.1336e-02 -1.1056e-02 -5.7508e-01 -4.6226e-01 +1.9065e-01 +1.9966e-01 +8.2174e-01 +3.1393e-01 +7.3110e-01 +5.8690e-01
41 +3.674010972e+02 +3.674010972e+02 +2.770710972e+02 +2.770710972e+02 +6.2869e-01 -3.7246e-01 -1.7855e-01 -4.0172e-01 +3.5537e-01 -4.6915e-01 -2.8988e-01 -3.6980e-01 -9.5947e-01 +1.3546e-01 -2.9454e-01 -8.0906e-01 -7.3097e-01 +1.3962e-01 -1.4324e-01 -6.9479e-01 +5.3926e-02 +2.3829e-01 +5.8791e-01 -5.0574e-01
42 +2.440438525e+02 +2.440438525e+02 +1.537138525e+02 +1.537138525e+02 +3.7961e-01 +3.9827e-02 +5.4791e-01 +3.6005e-01 -3.3402e-01 +1.6988e-01 -9.2103e-01 -3.5435e-01 +4.3590e-01 +1.2375e-01 -3.1012e-02 +2.6756e-02 -7.5577e-01 +4.7450e-01 +5.1183e-01 +8.2990e-01 -3.5071e-02 +4.8401e-01 +1.4463e-01 -1.0686e-02
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.367294707e+02 +7.367294707e+02 +8.023394707e+02 +8.023394707e+02 -2.3325e-01 -2.7285e-01 +1.6660e-03 -6.3279e-01 +1.7104e-01 -7.7751e-01 +5.0744e-01 +5.0015e-01 +7.8096e-01 -8.7128e-02 +6.1857e-02 +8.3996e-02 +1.8692e-01 +6.8804e-01 +4.5494e-01 -1.8355e-01 +4.4343e-01 +1.5789e-01 -4.3753e-02 +7.1746e-01
2 +4.082990165e+02 +4.082990165e+02 +4.739090165e+02 +4.739090165e+02 -6.8847e-02 -3.2564e-01 -2.9269e-01 -4.5017e-01 +1.9084e-01 +4.4150e-03 -1.2333e-02 +2.8915e-02 +8.5278e-02 +7.0707e-01 +1.2898e-01 -6.3431e-01 -1.1871e-02 -5.2287e-01 +5.8972e-01 -2.5951e-01 +8.2413e-02 +2.2915e-01 +2.3034e-01 -2.9716e-01
19 +3.205704831e+02 +3.205704831e+02 +3.861804831e+02 +3.861804831e+02 -1.3443e-01 +3.8048e-01 +3.5423e-01 +2.8156e-01 +4.1431e-01 -3.2730e-01 +2.7436e-01 -1.6122e-01 -3.2487e-01 +1.7999e-01 +1.8949e-01 +5.1372e-02 -7.1339e-01 +5.2490e-02 +1.2827e-01 -3.7368e-01 -2.3477e-01 -6.1874e-01 -1.6907e-01 -1.4528e-01
% function evaluation | noise-free fitness - Fopt (-1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.965130818e+02 +5.965130818e+02 +5.811530818e+02 +5.811530818e+02 +3.3376e-01 +1.9123e-01 +2.0626e-01 -4.3021e-02 +2.7371e-01 +4.6096e-02 +7.5489e-01 +6.6707e-01 +4.3422e-01 -6.2411e-01 +7.4087e-01 +1.3661e-01 +2.2677e-01 -4.4409e-01 -8.2007e-01 +2.4549e-01 -2.6577e-01 -3.9770e-01 +2.1465e-01 +3.8204e-01
12 +3.443712027e+02 +3.443712027e+02 +3.290112027e+02 +3.290112027e+02 -5.9269e-01 -1.9863e-01 +1.1474e-01 -6.1880e-01 -7.8519e-01 +2.2891e-01 +3.5318e-02 +2.8682e-01 -4.8617e-01 -1.1781e-01 +4.8489e-01 -2.2316e-01 +3.9603e-02 -5.2687e-01 +1.7519e-01 -2.1316e-01 +2.2546e-01 -6.5415e-01 -4.1347e-01 +7.1976e-02
% function evaluation | noise-free fitness - Fopt (-1.318000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.413666794e+03 +1.413666794e+03 +1.400486794e+03 +1.400486794e+03 -4.1215e-02 -7.1049e-01 +2.9218e-01 -3.0138e-01 -3.0680e-01 +8.1305e-01 -2.3204e-01 +1.1988e-01 +2.2917e-01 -4.9093e-01 -3.6333e-01 -3.7298e-01 +1.4225e-01 -4.9129e-01 -4.2641e-02 +2.1628e-01 +3.1679e-01 -4.6384e-01 -4.8373e-01 -4.7745e-01
2 +6.347093889e+02 +6.347093889e+02 +6.215293889e+02 +6.215293889e+02 +4.6035e-01 -1.5603e-01 -2.1089e-01 +5.4262e-01 -4.0841e-01 -2.4503e-01 +3.6964e-02 -2.6722e-01 +2.1506e-01 +2.3831e-02 +5.7725e-01 +1.3141e-01 +5.3743e-01 -2.6019e-01 -4.2545e-01 +8.7494e-01 +6.7045e-01 +7.3610e-01 +1.5900e-01 +5.2059e-02
7 +4.251768580e+02 +4.251768580e+02 +4.119968580e+02 +4.119968580e+02 +3.8893e-02 +2.5243e-01 +5.1282e-02 +3.0331e-01 +1.4064e-01 +1.3746e-01 +5.0786e-02 -7.1371e-01 -3.2979e-01 -1.7513e-01 -6.7011e-01 +7.0818e-01 -2.1622e-01 -3.2585e-01 +3.0477e-02 +4.3202e-01 +2.5303e-01 -9.0732e-02 +8.3805e-02 +1.3493e-01
8 +3.609776387e+02 +3.609776387e+02 +3.477976387e+02 +3.477976387e+02 +1.5653e-01 -5.1198e-02 -4.9345e-01 -3.2160e-01 +8.8268e-02 -1.6845e-01 +3.5214e-01 +3.6870e-01 +2.8392e-01 -6.0541e-01 -2.7463e-01 -1.6866e-01 +1.1388e-01 -1.8855e-01 -3.6544e-01 +1.9295e-01 -3.3770e-02 -4.7150e-01 -1.4465e-01 -5.0018e-01
% function evaluation | noise-free fitness - Fopt (-6.052000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.611129691e+02 +9.611129691e+02 +9.005929691e+02 +9.005929691e+02 -2.6196e-01 +8.4496e-01 -2.6647e-01 -4.2799e-01 -4.4184e-02 +8.6516e-01 -3.2178e-01 -2.8313e-01 -2.6556e-01 +2.3312e-01 +3.9083e-01 +4.2523e-01 +4.3310e-02 -2.8921e-01 +1.9388e-01 -5.8118e-01 -7.2134e-01 -4.1430e-01 -2.1333e-01 +7.1080e-02
2 +2.703148271e+02 +2.703148271e+02 +2.097948271e+02 +2.097948271e+02 -4.3067e-01 -4.3747e-02 +2.1250e-01 +6.1288e-02 +2.3104e-01 -2.4966e-01 +3.4932e-01 -5.1842e-01 -5.0160e-01 -3.2001e-01 +1.4509e-01 -5.3739e-01 -1.1337e-01 +5.5915e-01 +8.2953e-02 -2.3064e-02 -5.3699e-01 -1.1025e-01 -2.4772e-01 +1.1918e-01
95 +2.509551719e+02 +2.509551719e+02 +1.904351719e+02 +1.904351719e+02 +1.2765e-01 -1.6760e-01 +6.7691e-02 +1.1596e-02 -2.5020e-01 -9.8598e-02 -1.5789e-01 -3.8633e-01 -4.9441e-01 +5.9679e-02 -1.2941e-01 -9.5132e-02 -1.2168e-01 +1.3429e-01 -5.4174e-02 -4.0991e-01 +1.5555e-01 -4.0938e-02 +6.6256e-01 -4.4402e-01
% function evaluation | noise-free fitness - Fopt (1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
