% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.723726223e+03 +1.723726223e+03 +1.753696223e+03 +1.753696223e+03 -2.1722e-02 +5.9080e-01 +1.7616e-01 -4.6827e-01 +2.5484e-01 -3.4229e-02 -1.2982e-01 -2.0272e-01 -6.7819e-01 -8.9630e-01 +1.5158e-01 -7.9810e-01 +5.4739e-01 +6.2646e-02 -6.4530e-01 -7.2194e-01 -2.5945e-01 -9.5939e-02 +5.4690e-01 +3.6701e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.396054790e+03 +2.396054790e+03 +2.344344790e+03 +2.344344790e+03 +5.9098e-01 +4.7473e-01 -8.4753e-01 +2.3436e-01 +5.1482e-01 -1.8900e-01 -4.3466e-01 -3.8225e-01 +4.3447e-01 +6.3395e-01 +6.2532e-01 +2.0934e-01 +1.3816e-01 -1.8058e-01 -6.1323e-01 -7.8170e-02 +2.5756e-01 -5.1178e-02 -3.2089e-02 -3.4963e-01
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.961412960e+03 +1.961412960e+03 +1.681462960e+03 +1.681462960e+03 -4.6705e-01 -4.0461e-01 -3.2889e-01 -6.7447e-02 -2.8203e-03 -2.6758e-01 +2.1573e-01 -2.0339e-01 +3.3372e-01 -2.0034e-01 +8.3053e-02 +8.6978e-01 -7.7347e-01 -4.1147e-01 -7.0708e-01 -1.9695e-03 +6.0229e-02 +3.5297e-01 -3.7032e-01 +2.5261e-01
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.031364134e+03 +2.031364134e+03 +2.963354134e+03 +2.963354134e+03 +5.5000e-03 +9.1098e-01 +3.2498e-01 -1.9574e-01 +5.4934e-02 +2.3966e-01 -7.1683e-02 -2.9775e-01 +3.1662e-01 -2.9743e-01 +2.8533e-01 -1.8197e-01 +2.6902e-01 +7.1470e-01 -4.8489e-01 -5.0227e-01 +3.1628e-02 +6.9986e-01 +1.0977e-01 -7.1861e-02
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.169313157e+03 +2.169313157e+03 +2.282623157e+03 +2.282623157e+03 +3.2629e-01 +2.0875e-01 +7.6518e-02 -1.5506e-01 -6.7334e-01 -6.8823e-01 +5.2977e-01 -2.3284e-03 -1.8372e-01 +2.5995e-01 +2.2230e-01 +3.1912e-01 +1.7023e-01 -7.9402e-02 -3.7197e-01 -1.7310e-01 -1.6506e-01 +3.9532e-02 +6.9161e-01 +2.3570e-01
% function evaluation | noise-free fitness - Fopt (-9.519000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
