% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.718798265e+05 +7.718798265e+05 +7.719157265e+05 +7.719157265e+05 +7.9694e-02 +4.1183e-01 -2.4508e-01 +1.9927e-01 +1.9053e-01 -4.3903e-01 +4.6840e-01 +1.6979e-01 +2.5670e-01 +3.5802e-02 +4.8736e-01 +3.8749e-01 -1.7690e-01 -7.8022e-02 +5.8466e-04 -2.8989e-01 -2.7762e-01 +3.1843e-03 +1.0628e-01 -1.0076e-01
11 +5.997782986e+05 +5.997782986e+05 +5.998141986e+05 +5.998141986e+05 +3.0023e-01 -6.2783e-01 -2.0370e-01 +2.7011e-01 -4.5028e-01 -8.3622e-01 -4.6671e-01 -6.6766e-01 -3.9452e-01 -3.5169e-01 -7.1105e-02 -8.3255e-02 +4.4490e-01 +1.9570e-01 +5.0191e-01 -8.0254e-01 -8.5653e-02 +6.0875e-02 -3.4086e-01 +7.2524e-02
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.604122179e+05 +3.604122179e+05 +3.604435879e+05 +3.604435879e+05 +1.7966e-01 +4.1026e-01 -4.9860e-01 +1.7442e-02 +6.2461e-02 +1.1481e-01 +2.8367e-01 +6.0352e-01 -1.4051e-01 +1.3099e-01 +3.2566e-01 +1.3800e-01 +4.9565e-02 -4.5293e-01 +1.9670e-01 +1.3097e-01 +3.0877e-01 -9.5135e-02 +5.5076e-01 -5.9809e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.532828758e+05 +3.532828758e+05 +3.522828758e+05 +3.522828758e+05 -4.5470e-01 -1.6212e-01 +1.4030e-01 +4.9912e-01 +2.4259e-01 -4.7012e-02 +5.6074e-01 -5.9897e-01 -1.2028e-01 -2.9827e-01 +4.1928e-01 -5.3376e-02 +2.6710e-01 -7.3232e-02 +1.1660e-01 -2.5295e-01 +3.4419e-01 -8.4936e-01 -3.2345e-01 +1.7056e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.466899049e+05 +8.466899049e+05 +8.468218249e+05 +8.468218249e+05 +8.0629e-01 +6.0046e-01 +5.0618e-01 -9.9366e-02 -5.3120e-01 -3.8205e-01 -7.2941e-01 -2.7743e-02 +4.5341e-01 +6.1132e-01 +4.4723e-01 -2.0367e-01 -4.0790e-01 +6.5346e-01 -8.0910e-01 -1.1243e-01 -1.0853e-01 +5.9681e-01 +8.1377e-01 +8.1833e-01
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.240648732e+05 +1.240648732e+05 +1.246557132e+05 +1.246557132e+05 +3.3218e-01 -2.2639e-01 -5.0119e-01 +8.8397e-01 +1.1271e-01 -1.0197e-01 +9.6951e-02 -4.4658e-01 +2.9166e-01 -4.7551e-01 +3.6287e-01 -4.8674e-01 -9.9467e-02 -2.9429e-01 +7.8252e-01 -7.8690e-01 +6.5498e-01 -7.3314e-01 +9.0288e-01 -1.6644e-01
27 +9.874986827e+04 +9.874986827e+04 +9.934070827e+04 +9.934070827e+04 -3.8513e-01 -6.1554e-01 +1.9914e-01 -1.8719e-01 +2.6539e-01 +8.2502e-01 +4.2344e-02 -5.4654e-01 +1.7524e-01 -5.7526e-02 -7.4738e-01 -2.0426e-01 +2.1631e-01 -1.8442e-01 +4.0198e-01 -3.8537e-01 -6.4908e-01 +7.8463e-02 -5.1782e-01 +2.7594e-01
76 +5.263062232e+04 +5.263062232e+04 +5.322146232e+04 +5.322146232e+04 -3.6978e-01 -1.7559e-01 -4.4489e-01 +4.9274e-01 -2.1653e-02 -5.6172e-02 +1.3347e-01 -2.7808e-02 +2.1322e-01 +4.9057e-01 -3.2990e-03 -2.2384e-02 +2.3445e-01 +3.6537e-01 +4.7363e-01 -7.2052e-01 -8.4567e-01 +6.8353e-02 +7.0600e-01 +3.3097e-01
% function evaluation | noise-free fitness - Fopt (-1.280000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.667346988e+05 +3.667346988e+05 +3.667218988e+05 +3.667218988e+05 -1.5257e-01 +3.6675e-01 +5.9295e-01 +6.4853e-01 -8.4569e-01 +3.2776e-01 +7.2532e-01 +2.9997e-02 -1.0328e-01 +1.3401e-01 +4.0409e-02 +1.8710e-02 +2.7807e-02 -7.5625e-01 -3.9542e-01 -2.9929e-01 -3.8926e-01 +5.1392e-01 +8.5261e-01 -3.7876e-02
% function evaluation | noise-free fitness - Fopt (-1.061000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.393943556e+05 +4.393943556e+05 +4.393837456e+05 +4.393837456e+05 -7.6495e-02 +5.4538e-01 +2.4629e-01 -3.4431e-01 +1.8953e-02 +6.2098e-01 -4.0713e-01 -6.8999e-01 +3.0463e-01 +1.7069e-01 -5.7747e-01 +1.3894e-01 -6.8022e-01 +4.1240e-01 +1.5854e-02 +3.0454e-01 -4.3676e-01 +1.0566e-01 +5.2971e-01 -6.6168e-01
2 +3.398276161e+05 +3.398276161e+05 +3.398170061e+05 +3.398170061e+05 -1.3069e-02 -4.5466e-01 -2.7142e-01 +1.5913e-01 +1.3677e-01 -8.9123e-02 +4.5591e-01 +5.2302e-01 +5.0081e-01 +2.0403e-01 -4.3540e-02 -5.4572e-01 -5.2559e-01 +4.9048e-01 +1.2229e-02 +6.8375e-01 -5.2307e-02 -1.3222e-01 +3.3584e-01 -4.1601e-01
% function evaluation | noise-free fitness - Fopt (-1.844000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.707380772e+05 +5.707380772e+05 +5.705536772e+05 +5.705536772e+05 -8.5097e-01 +1.4252e-01 +4.4993e-01 -3.4319e-01 -4.3935e-01 +2.9680e-01 +2.0604e-01 -1.6315e-01 -1.3751e-01 +3.2687e-02 -4.7190e-01 -2.9032e-01 +9.6033e-01 -2.9011e-01 -4.6506e-01 +2.8055e-01 -8.6652e-01 -5.2161e-02 -2.8118e-01 +1.3037e-01
36 +3.855362017e+05 +3.855362017e+05 +3.853518017e+05 +3.853518017e+05 +7.1386e-01 -5.9498e-01 +6.3146e-01 -3.8340e-01 -3.7708e-01 +1.8684e-02 +2.3641e-01 -7.9961e-01 +3.0872e-01 -1.1314e-01 +4.9024e-01 -2.9859e-01 +1.9843e-01 +7.9478e-01 -3.2830e-01 -1.7847e-01 +3.4974e-01 -8.2643e-01 +1.1160e-01 +5.6046e-01
% function evaluation | noise-free fitness - Fopt (-5.188000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.029482009e+05 +7.029482009e+05 +7.028963209e+05 +7.028963209e+05 -4.4625e-01 -2.3399e-01 -6.5804e-01 -5.0533e-01 +1.0378e-01 -1.7831e-01 +3.6886e-01 -2.5755e-01 -4.0066e-01 -1.2436e-01 +6.0425e-01 +1.0213e-01 -1.9560e-01 -1.4560e-02 -2.3736e-01 -1.6225e-01 +4.8022e-01 -2.4349e-01 -2.0412e-01 +1.6744e-01
66 +6.281091360e+05 +6.281091360e+05 +6.280572560e+05 +6.280572560e+05 -4.4097e-01 +6.4838e-02 +8.0462e-01 -3.5138e-01 +2.7401e-01 -8.2915e-01 -3.8264e-02 -9.6972e-01 +1.7955e-01 -3.1991e-01 -1.7268e-01 -4.0246e-01 +1.3000e-01 -9.3345e-02 +3.6109e-01 -6.8902e-01 -4.6638e-01 -1.7080e-01 -7.4901e-01 +4.1265e-01
% function evaluation | noise-free fitness - Fopt (6.980000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.690101211e+05 +5.690101211e+05 +5.690799211e+05 +5.690799211e+05 -4.3412e-01 -3.5482e-01 -1.5114e-01 +1.2960e-01 -3.6480e-01 -4.5640e-01 +2.7621e-01 -8.6097e-02 -1.3514e-01 +4.9600e-01 +1.9090e-01 +1.5801e-01 -3.1593e-01 +1.8074e-01 +4.5735e-01 +6.9137e-01 -5.3907e-01 +2.2186e-01 -5.9434e-01 -9.3600e-02
18 +3.980982285e+05 +3.980982285e+05 +3.981680285e+05 +3.981680285e+05 -7.1546e-01 +2.2747e-01 +8.9055e-01 -4.2850e-01 -2.2926e-01 +5.8528e-02 -2.1660e-01 -3.2655e-01 +5.9970e-01 +6.7650e-02 +2.7808e-01 +1.2472e-01 +9.2265e-01 +1.1042e-02 -9.5453e-01 +5.6138e-01 -5.9896e-01 +3.7343e-01 -4.0314e-02 +2.5846e-01
% function evaluation | noise-free fitness - Fopt (1.105400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.168795310e+05 +5.168795310e+05 +5.169900710e+05 +5.169900710e+05 -1.7725e-01 +5.8161e-02 +1.2269e-01 +3.8160e-01 -2.4241e-01 +6.2925e-02 -7.9120e-01 +5.3056e-01 -1.2030e-02 -8.6417e-02 -2.7921e-01 -1.5096e-01 +3.9863e-01 +4.4456e-01 -1.5115e-01 +3.1775e-01 -8.4618e-01 +1.8875e-01 +1.7867e-01 +8.0699e-01
66 +3.876193827e+05 +3.876193827e+05 +3.877299227e+05 +3.877299227e+05 -2.3011e-01 +8.8922e-01 -2.0417e-01 -8.1294e-01 +1.7261e-01 -5.7653e-01 +2.3763e-01 +6.0156e-01 +3.2477e-01 -1.8056e-01 +5.0819e-02 -4.4311e-01 -4.3605e-01 -1.8043e-01 -8.9048e-02 -3.0661e-03 -1.0911e-01 +5.0094e-01 -6.5079e-01 +2.1377e-01
% function evaluation | noise-free fitness - Fopt (6.121000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.227817623e+05 +4.227817623e+05 +4.233938623e+05 +4.233938623e+05 +6.1640e-01 +1.5196e-01 -4.2886e-01 +1.9440e-01 +2.9973e-01 -4.4064e-01 +5.5221e-02 -4.6286e-01 -7.6224e-02 +1.4387e-02 +2.2238e-01 -2.3997e-02 +2.4985e-01 +3.6025e-01 +4.2032e-01 -6.7646e-01 +3.0041e-01 +3.3849e-01 +3.1346e-01 -3.5265e-02
