% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.944668676e+01 +1.944668676e+01 +2.631668676e+01 +2.631668676e+01 +3.8456e-02 -7.6583e-02 -6.1672e-02 +2.2635e-01 +8.4106e-01 +5.9951e-01 -5.3370e-01 +1.7076e-01 -5.7348e-01 +8.2358e-01 +3.4397e-01 +3.8331e-02 +5.8988e-01 +5.5746e-01 +6.8006e-01 -2.3603e-01 -2.4104e-01 +4.3603e-01 -2.4661e-01 +6.3973e-02
4 +8.376738862e+00 +8.376738862e+00 +1.524673886e+01 +1.524673886e+01 +2.0141e-01 -5.3661e-01 -3.6623e-01 +4.8324e-01 +8.4832e-01 -9.7523e-02 +1.2736e-01 -6.4810e-01 -1.0521e-01 -4.2518e-01 -7.3721e-01 -2.7176e-01 +6.5332e-01 +5.8503e-01 -1.0512e-01 +2.0938e-03 -4.3846e-01 +2.6168e-01 +4.3900e-01 -1.1479e-01
35 +5.489490061e+00 +5.489490061e+00 +1.235949006e+01 +1.235949006e+01 +1.2217e-01 -4.0815e-01 +8.1836e-02 -1.6452e-01 -4.2217e-03 +1.9154e-01 +2.4038e-01 -1.8031e-02 -3.2837e-01 +4.7920e-02 +3.7201e-02 -6.5380e-01 -4.3066e-01 -7.6081e-02 -2.7808e-01 -3.4360e-02 +1.6400e-01 +1.3039e-01 +4.0167e-02 -3.3037e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.535508712e+00 +6.535508712e+00 +6.545508712e+00 +6.545508712e+00 +8.9942e-01 -5.6239e-01 +1.1725e-01 -5.9364e-01 -1.4518e-03 -1.7005e-01 -6.6199e-01 -2.2401e-01 -7.1147e-02 +6.8965e-01 -9.1960e-01 +7.4192e-01 -1.4649e-01 -7.0277e-02 -9.1841e-02 +1.9331e-01 +9.8554e-02 +3.7095e-01 -1.1102e-01 +1.1575e-01
7 +5.956350923e+00 +5.956350923e+00 +5.966350923e+00 +5.966350923e+00 -3.7556e-01 +2.1055e-01 -1.8642e-01 +1.3244e-01 -2.7795e-01 +3.6592e-01 +2.2384e-01 +5.2684e-01 -2.5787e-01 +3.2847e-01 +3.1274e-01 -3.1459e-01 -3.4810e-01 +5.8160e-01 +4.3328e-01 -2.5296e-01 +9.6270e-02 +1.8006e-01 +3.7468e-01 +2.9422e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.028922499e+01 +1.028922499e+01 -1.203207750e+02 -1.203207750e+02 +1.3920e-01 +3.0050e-01 -1.7960e-01 +4.0000e-01 +3.3386e-01 -2.4002e-01 +5.1335e-01 +4.0914e-01 +2.8306e-01 -4.4738e-01 +2.0374e-02 +7.9732e-02 -2.5918e-01 -3.1989e-01 -8.1903e-02 +2.0576e-01 -4.1142e-01 +1.2749e-01 -2.4767e-02 -1.0503e-01
2 +9.098397167e+00 +9.098397167e+00 -1.215116028e+02 -1.215116028e+02 +7.8322e-01 +5.0905e-01 -9.5048e-02 -6.4858e-01 +3.1208e-02 +4.5614e-03 +2.2243e-01 +1.6441e-01 -1.1038e-01 +2.4349e-01 +4.4600e-02 -6.8378e-02 +2.0502e-01 -1.5086e-01 -2.5820e-01 -1.4985e-03 -1.9531e-02 -3.8151e-01 +6.4095e-01 -3.0629e-01
54 +5.996473320e+00 +5.996473320e+00 -1.246135267e+02 -1.246135267e+02 +8.8296e-01 -2.5480e-02 -6.2571e-01 -9.6699e-02 -4.0340e-01 +3.3985e-01 +2.0203e-01 +2.6986e-02 -2.4384e-01 -1.9866e-01 -3.1255e-01 +1.3225e-01 +4.1207e-01 -1.9026e-01 +7.2348e-01 +5.8397e-01 -1.0342e-01 -1.9902e-01 +8.6811e-02 +7.1378e-02
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.910579910e+01 +1.910579910e+01 -2.040142009e+02 -2.040142009e+02 +1.3424e-01 +8.4921e-03 +2.5919e-01 -1.3906e-01 +8.0680e-01 -6.9002e-01 -9.5380e-02 +1.9959e-01 +5.1268e-01 +6.4267e-01 +1.4633e-01 +5.7438e-01 +4.6012e-01 +9.2690e-02 +2.6947e-01 +7.0594e-01 -6.3935e-01 -2.4434e-01 -3.7238e-02 +1.8149e-01
5 +5.320521609e+00 +5.320521609e+00 -2.177994784e+02 -2.177994784e+02 +4.5531e-01 -1.1172e-02 +4.6682e-01 -1.5965e-01 -5.9868e-01 +3.9611e-01 +2.7691e-01 +3.2976e-01 -3.5046e-02 -3.7379e-01 +1.8760e-01 -1.4632e-01 -1.7428e-01 +8.7919e-02 +2.1847e-01 -3.6553e-01 +5.0314e-01 -6.2299e-02 -8.3892e-01 +5.6988e-02
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.813998049e+01 +1.813998049e+01 -2.629001951e+01 -2.629001951e+01 -8.6978e-01 -5.7639e-01 +6.2939e-01 +8.8026e-01 -3.1747e-01 -5.4500e-01 -2.6716e-01 -5.0421e-01 +3.0196e-01 -3.0040e-01 +5.0637e-01 -1.7554e-01 +3.1073e-01 -1.6888e-01 +1.5761e-01 +1.5035e-01 +6.1876e-01 -1.4197e-01 -8.2582e-01 +3.7576e-01
2 +1.155797029e+01 +1.155797029e+01 -3.287202971e+01 -3.287202971e+01 +1.8169e-01 +6.1263e-03 +9.0540e-02 -3.3495e-01 +5.3367e-01 +5.9265e-01 -5.6448e-02 +5.0511e-01 +5.1818e-01 -3.0113e-02 +3.7509e-01 +2.9215e-01 -1.8207e-01 +1.6859e-01 -3.2206e-01 +6.1083e-01 +9.5495e-02 +3.5230e-01 -1.3476e-02 -6.3159e-01
