% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.528392364e+02 +6.528392364e+02 +1.907492364e+02 +1.907492364e+02 +5.6495e-01 -3.5335e-02 +7.4778e-01 -4.6498e-01 +4.6027e-02 -2.6232e-01 -3.3004e-01 +4.0133e-01 -3.5382e-01 -7.7340e-01 +4.1840e-02 +2.6126e-01 -7.7677e-03 -6.6971e-02 +6.9296e-02 -8.3384e-01 -1.3307e-01 +2.5635e-01 -2.7485e-01 +7.6979e-02
11 +6.214551324e+02 +6.214551324e+02 +1.593651324e+02 +1.593651324e+02 -3.1685e-01 -6.5010e-01 -7.0602e-01 +1.8566e-01 +4.9229e-02 -1.4038e-02 -6.2547e-01 +5.2683e-02 +5.6294e-02 +2.8029e-01 +3.3252e-01 -4.3720e-01 -3.7784e-01 -9.1675e-02 +2.7712e-01 -6.1157e-02 -1.2028e-01 +6.9467e-01 +5.0490e-01 -3.4435e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.047053422e+02 +7.047053422e+02 +7.823653422e+02 +7.823653422e+02 +7.4572e-03 -4.8880e-01 -2.1599e-01 -5.8123e-01 +7.0542e-01 +5.2498e-01 -4.6134e-01 -4.3353e-01 +4.4473e-01 +5.5763e-01 -4.0059e-02 +7.2557e-01 +5.1078e-01 -6.2265e-01 -1.2705e-01 +5.2380e-01 -4.0812e-02 -4.8678e-01 -2.1376e-01 +1.0866e-01
3 +5.684791106e+02 +5.684791106e+02 +6.461391106e+02 +6.461391106e+02 -3.3261e-01 +4.9968e-01 +9.3726e-01 +3.6941e-01 +1.1343e-01 +4.5887e-01 -2.3050e-01 +5.8304e-02 +1.2240e-01 +6.2114e-02 -8.1900e-03 +3.3260e-02 +1.9594e-01 +2.9656e-01 +3.3260e-01 +2.5610e-01 +3.2422e-01 +4.7093e-01 +2.8524e-01 -1.9809e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.724741907e+02 +6.724741907e+02 +7.881541907e+02 +7.881541907e+02 -6.1690e-02 -6.4053e-01 -3.8057e-01 -5.8292e-01 +4.3662e-01 -2.4980e-01 +1.9470e-02 -1.1088e-02 +5.9934e-02 +2.1385e-01 +2.6898e-01 -6.5853e-01 +2.3625e-01 +2.9449e-03 +6.0656e-01 -4.6479e-02 +2.9168e-01 -2.8545e-01 +4.9072e-01 -6.2079e-01
39 +6.211802018e+02 +6.211802018e+02 +7.368602018e+02 +7.368602018e+02 +3.6204e-01 +2.8279e-01 +1.6178e-01 +9.7582e-01 +2.4567e-01 +4.7804e-01 +1.0438e-01 -3.2427e-01 -7.7173e-01 -1.4792e-01 +5.9911e-01 +3.5438e-01 -6.0212e-02 +6.7200e-01 -6.2307e-01 -6.2712e-01 +4.4507e-01 -4.7131e-03 +3.8411e-01 -6.1059e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.182437496e+02 +7.182437496e+02 +7.145337496e+02 +7.145337496e+02 +2.8056e-01 +4.7196e-01 +6.2680e-01 +5.2429e-01 +6.6267e-01 +2.2053e-01 +1.5275e-03 +5.0236e-01 -4.8975e-01 -9.1133e-01 +3.2597e-02 -1.7001e-01 +1.8842e-01 -1.2089e-02 +1.8707e-01 +2.0173e-01 -5.7098e-01 +1.1590e-01 +2.5597e-01 -3.9748e-01
